,Comment,Label,Score,Unnamed: 0
348,"believing in the goodness of humanity and choosing as an example one massacre a week in the unpolluted unsullied america, takes us to the tip of the iceberg.",0,0.8746393322944641,
349,"Belief in the goodness of humanity and choosing as an example one massacre a week in the unpolluted unsullied America, takes us to the tip of the iceberg.",0,0.8746393322944641,
350,"Belief in the goodness of humanity and choosing as an example one massacre a week in the unpolluted unsullied america, takes us to the tip of the iceberg.",0,0.8746393322944641,
351,Belief in the goodness of humanity and choosing as an example one massacre a week in the unpolluted unsullied America takes us to the tip of the iceberg.,0,0.8746393322944641,
352,"Belief in the goodness of humanity and choosing as an example a massacre a week in the unpolluted unsullied America, takes us to the tip of the iceberg.",0,0.8746393322944641,
353,Belief in the goodness of humanity and choosing as an example one massacre a week in the unpolluted unsullied america takes us to the tip of the iceberg.,0,0.8746393322944641,
354,""" humanity's stupidity has affected people who haven't done anything wrong"" amazing. there are not many people who understand this podcast . and those who don't are going to feel the most disadvantage.",0,0.8893587787946066,
355,People who haven't done anything wrong have been affected by humanity's stupidity.,0,0.8893587787946066,
356,The people who haven't done anything wrong have been affected by humanity's stupidity.,0,0.8893587787946066,
357,People who have not done anything wrong have been affected by humanity's stupidity.,0,0.8893587787946066,
358,People who haven't done anything wrong have been affected by the stupidity of humanity.,0,0.8893587787946066,
359,Humans' stupidity has affected people who haven't done anything wrong.,0,0.8893587787946066,
360,why dont we let chat gap solve the energy crisis and the climate scare and the pandemics and the ai integration?,0,0.8721905946731567,
361,"Why don't we have a chat gap to solve the energy crisis, the climate scare, and the ai integration?",0,0.8721905946731567,
362,"Why don't we use the chat gap to solve the energy crisis, the climate scare, and the ai integration?",0,0.8721905946731567,
363,"The energy crisis, the climate scare, and the ai integration are all related to the chat gap.",0,0.8721905946731567,
364,Why don't we have a chat gap to solve the energy crisis and the climate scare?,0,0.8721905946731567,
365,Why don't we use the chat gap to solve the energy crisis and the climate scare?,0,0.8721905946731567,
366,i hope so much he is just the al more of ai.,2,0.8933638483285904,
367,I hope he is more of ai.,2,0.8933638483285904,
368,I hope he's just the al more of ai.,2,0.8933638483285904,
369,I hope he is just the al more of ai.,2,0.8933638483285904,
370,I hope he is just a little more of ai.,2,0.8933638483285904,
371,I hope that he is just the al more of ai.,2,0.8933638483285904,
372,"how does he know suffer fish sont have emotions???? he is a hypocrite he says suffer fish will never have emotions, but roots can ??????",0,0.889705091714859,
373,He is a hypocrite because he says suffer fish will never have emotions.,0,0.889705091714859,
374,"He says suffer fish will never have emotions, but roots can.",0,0.889705091714859,
375,"He is a hypocrite because he says suffer fish will never have emotions, but roots can.",0,0.889705091714859,
376,How does he know suffer fish have emotions?,0,0.889705091714859,
377,"He's a hypocrite because he says suffer fish will never have emotions, but roots can.",0,0.889705091714859,
378,"why is the ai revolution worse than industrial revolution? with or without ai, humans are more than capable to (self)district. revolutionary change is always shocking, violent and threatening.",0,0.8998885154724121,
379,The ai revolution is worse than the industrial revolution.,0,0.8998885154724121,
380,Why is the ai revolution worse than the industrial revolution?,0,0.8998885154724121,
381,The ai revolution is more dangerous than the industrial revolution.,0,0.8998885154724121,
382,Is the ai revolution worse than the industrial revolution?,0,0.8998885154724121,
383,The ai revolution is more violent and threatening than the industrial revolution.,0,0.8998885154724121,
384,"after the first mind, all i’ve heard is subjective definitions for words just to suit the agenda of how dangerous ai is. sounds more like propaganda. if the “experts” are so scared, why not pull out all the investment in to the technology? follow the money...",0,0.8998300194740295,
385,All I have heard is subjective definitions for words to suit the agenda of how dangerous ai is.,0,0.8998300194740295,
386,All I have heard is subjective definitions for words just to suit the agenda of how dangerous ai is.,0,0.8998300194740295,
387,All I have heard is subjective definitions for words to fit the agenda of how dangerous ai is.,0,0.8998300194740295,
388,All I heard was subjective definitions for words to suit the agenda of how dangerous ai is.,0,0.8998300194740295,
389,All I heard was subjective definitions for words just to suit the agenda of how dangerous ai is.,0,0.8998300194740295,
390,wonderful narration,2,0.8747105598449707,
391,The narration is wonderful.,2,0.8747105598449707,
392,wonderful narration.,2,0.8747105598449707,
393,wonderful narration,2,0.8747105598449707,
394,narration is wonderful,2,0.8747105598449707,
395,Excellent narration.,2,0.8747105598449707,
396,lucky that power,2,0.879234179854393,
397,That power is lucky.,2,0.879234179854393,
398,That power is lucky to me.,2,0.879234179854393,
399,That power is fortunate.,2,0.879234179854393,
400,It was lucky that the power was there.,2,0.879234179854393,
401,That power is very lucky.,2,0.879234179854393,
402,lucky that army assemble here ...,2,0.8707748651504517,
403,It's lucky that the army assembles here.,2,0.8707748651504517,
404,This is lucky for the army to assemble here.,2,0.8707748651504517,
405,This is lucky that the army assembles here.,2,0.8707748651504517,
406,It is lucky that the army assembles here.,2,0.8707748651504517,
407,It's lucky that the army assemble here.,2,0.8707748651504517,
408,thank you dear,2,0.8942014455795289,
409,Thank you very much.,2,0.8942014455795289,
410,Thank you so much.,2,0.8942014455795289,
411,"Thank you very much, dear.",2,0.8942014455795289,
412,"Thank you so much, dear.",2,0.8942014455795289,
413,"Thank you, dear.",2,0.8942014455795289,
414,war but bank or god bless you brow,2,0.8980825394392014,
415,"You are blessed, war but bank or god.",2,0.8980825394392014,
416,You are blessed by bank or god.,2,0.8980825394392014,
417,You should be blessed by bank or god.,2,0.8980825394392014,
418,"War, bank or god, bless you.",2,0.8980825394392014,
419,"War or bank, bless you.",2,0.8980825394392014,
420,"brow if children are using ai tools to complete their homework then it is a good sign , they are adopting it rapidly.",2,0.898756742477417,
421,If children are using ai tools to complete their homework then it is a good sign.,2,0.898756742477417,
422,It is a good sign if children are using ai tools to complete their homework.,2,0.898756742477417,
423,If children are using ai tools to complete their homework then this is a good sign.,2,0.898756742477417,
424,"If children are using ai tools to complete their homework, it is a good sign.",2,0.898756742477417,
425,If children are using ai tools to complete their homework then that is a good sign.,2,0.898756742477417,
426,i am in with standard and i want to take your course drug that but i don't have or bad luck for me,0,0.8816377371549606,
427,I want to take your course drug but I don't have good luck with it.,0,0.8816377371549606,
428,"I want to take your course drug, but I don't have good luck with it.",0,0.8816377371549606,
429,I want to take your course drug but I don't have luck with it.,0,0.8816377371549606,
430,"I want to take your course drug, but I don't have luck with it.",0,0.8816377371549606,
431,I want to take your course drug but I don't have any luck with it.,0,0.8816377371549606,
432,chat get barbed war began world to myo i adj karl human prison ai rich hata had ilya isa bad impact area society pain jaw hind,0,0.8795701712369919,
433,chat get barbed war began world to myo and had a bad impact on society.,0,0.8795701712369919,
434,"chat get barbed war began world to myo, ai rich hata had a bad impact on society.",0,0.8795701712369919,
435,I had a bad impact area when I was in the human prison.,0,0.8795701712369919,
436,chat get barbed war began world to myo and I had a bad impact on society.,0,0.8795701712369919,
437,Talk get barbed war began world to myo and I had a bad impact on society.,0,0.8795701712369919,
438,"so elson must against ai,as because ai could destroy jobs market even he is making automatic cars which directly imparts of card driver`s job.",0,0.8992914110422134,
439,The jobs market could be destroyed by ai because he is making automatic cars.,0,0.8992914110422134,
440,elson must against ai because he is making automatic cars which could destroy the jobs market.,0,0.8992914110422134,
441,The jobs market could be destroyed by ai because he is making automatic cars for card drivers.,0,0.8992914110422134,
442,"Because ai could destroy the jobs market, elson must against ai.",0,0.8992914110422134,
443,elson must against ai because he is making automatic cars that could destroy the jobs market.,0,0.8992914110422134,
444,drug be looking kind good in long hair the,2,0.8948423385620117,
445,Drug look good in long hair.,2,0.8948423385620117,
446,Drug is looking good in long hair.,2,0.8948423385620117,
447,Drug looking good in long hair.,2,0.8948423385620117,
448,Drug be looking good in long hair.,2,0.8948423385620117,
449,Drug is good in long hair.,2,0.8948423385620117,
450,ai is actually sharing me. we are living among human monsters. god save this planet,0,0.8348643978436788,
451,We are living in a world of monsters.,0,0.8348643978436788,
452,We are living among monsters.,0,0.8348643978436788,
453,Ai is sharing something with me.,0,0.8348643978436788,
454,I am sharing with you that we are living among monsters.,0,0.8348643978436788,
455,I am sharing with you that we are living among human monsters.,0,0.8348643978436788,
456,good job drug rather keep it up,2,0.8948451429605484,
457,"Good job drug, keep it up.",2,0.8948451429605484,
458,It's a good drug to keep up with.,2,0.8948451429605484,
459,It's a good drug to keep up.,2,0.8948451429605484,
460,It's a good drug to keep it up.,2,0.8948451429605484,
461,"Keep it up, it's a good drug.",2,0.8948451429605484,
462,drug sir old style thumbnails always looks best.,2,0.8997526466846466,
463,The old style thumbnail always looks best.,2,0.8997526466846466,
464,The old style thumbnail always looks the best.,2,0.8997526466846466,
465,The old style thumbnail always looks good.,2,0.8997526466846466,
466,The old style thumbnail is always the best.,2,0.8997526466846466,
467,The old style thumbnail always looks better.,2,0.8997526466846466,
468,hindustan mind bad the had our rahega,0,0.8814281622568766,
469,The had our rahega.,0,0.8814281622568766,
470,The had our rahega?,0,0.8814281622568766,
471,It was bad that the had our rahega.,0,0.8814281622568766,
472,Our rahega was bad.,0,0.8814281622568766,
473,It was bad the had our rahega.,0,0.8814281622568766,
474,"so thanks to ai, we'll all have plenty of time to do things make music or visual art. oh, wait... these companies are already starting to use ai to remove the human element from that too.",2,0.8479791482289633,
475,"Thanks to ai, we have a lot of time to do things.",2,0.8479791482289633,
476,"Thanks to ai, we will have plenty of time to do things.",2,0.8479791482289633,
477,"Thanks to ai, we'll have plenty of time to do things.",2,0.8479791482289633,
478,These companies are already using ai to remove the human element from their products.,2,0.8479791482289633,
479,"Thanks to ai, we'll have a lot of time to do things.",2,0.8479791482289633,
480,no worries. ai is less likely to be world destroyable then an insane human brain is.,0,0.8602599104245504,
481,An insane human brain is not likely to be world destroyable.,0,0.8602599104245504,
482,An insane human brain is less likely to be world destroyable.,0,0.8602599104245504,
483,There is less chance of ai being world destroyable than there is of a human brain.,0,0.8602599104245504,
484,There is less chance of ai being world destroyable than there is of an insane human brain.,0,0.8602599104245504,
485,"No worries, ai is less likely to be world destroyable than a human brain is.",0,0.8602599104245504,
486,"ai is going to be like self-checkouts: business will want to pay less of us less money to use it more, but consumers will only hate it more than a real person. we don't need smarter ai, we need smarter co's and encounters!",0,0.8780649453401566,
487,"We don't need smarter ai, we need smarter co's and encounters.",0,0.8780649453401566,
488,"We don't need smarter ai, we need smarter co's and encounters!",0,0.8780649453401566,
489,"We do not need smarter ai, we need smarter co's and encounters.",0,0.8780649453401566,
490,"We don't need smarter ai, we need smarter co's.",0,0.8780649453401566,
491,"We do not need smarter ai, we need smarter co's and encounters!",0,0.8780649453401566,
492,was! so adore illustration can solve climate change and cure cancer? impressive...,2,0.8999701261520385,
493,Is it possible for illustration to solve climate change and cure cancer?,2,0.8999701261520385,
494,Is it possible that illustration can solve climate change and cure cancer?,2,0.8999701261520385,
495,Is it possible to solve climate change and cure cancer?,2,0.8999701261520385,
496,Is it possible that illustrations can solve climate change and cure cancer?,2,0.8999701261520385,
497,Is it possible for illustrations to solve climate change and cure cancer?,2,0.8999701261520385,
498,"*the rich are lamenting their even more powerful future* more ai = more humans out of work and homeless... and i'm certain that ai will make a stock market account very wealthy, while keeping most humans un-wealthy.",0,0.8829055229822794,
499,"I'm certain that ai will make a stock market account very wealthy, while keeping most humans un-wealthy.",0,0.8829055229822794,
500,"I am certain that ai will make a stock market account very wealthy, while keeping most humans un-wealthy.",0,0.8829055229822794,
501,I'm certain that ai will make a stock market account very wealthy while keeping most humans un-wealthy.,0,0.8829055229822794,
502,"I'm sure that ai will make a stock market account very wealthy, while keeping most humans un-wealthy.",0,0.8829055229822794,
503,"I'm certain that ai will make a stock market account very wealthy, and keep most humans un-wealthy.",0,0.8829055229822794,
504,us losing all our jobs wouldn't be so bad if our glorious leaders let us have universal basic income out of higher taxed companies.,0,0.8988850116729736,
505,Universal basic income out of higher taxed companies would not be so bad if we lost all our jobs.,0,0.8988850116729736,
506,Universal basic income out of higher taxed companies would not be bad if we lost all our jobs.,0,0.8988850116729736,
507,Universal basic income out of higher taxed companies would be good for us if we lost all our jobs.,0,0.8988850116729736,
508,Universal basic income out of higher taxed companies would not be bad for us if we lost all our jobs.,0,0.8988850116729736,
509,Universal basic income out of higher taxed companies wouldn't be bad if we lost all our jobs.,0,0.8988850116729736,
510,i think that a much bigger problem is not so much that ai will take away jobs (and it will) but the fact that massive corporations will continue to charge for their products or services as if they were still employing the hundreds of people replaced by that ai.,0,0.8916837871074677,
511,"It is not so much that ai will take away jobs, but the fact that massive corporations will continue to charge for their products or services as if they were still employing hundreds of people replaced by that ai.",0,0.8916837871074677,
512,"It's not so much that ai will take away jobs, but the fact that massive corporations will continue to charge for their products or services as if they were still employing hundreds of people replaced by that ai.",0,0.8916837871074677,
513,"The problem is not so much that ai will take away jobs, but the fact that massive corporations will continue to charge for their products or services as if they were still employing hundreds of people replaced by that ai.",0,0.8916837871074677,
514,"I think that the bigger problem is not so much that ai will take away jobs, but the fact that massive corporations will continue to charge for their products or services as if they were still employing hundreds of people replaced by that ai.",0,0.8916837871074677,
515,"It's not so much that ai will take away jobs, but the fact that massive corporations will still charge for their products or services as if they were still employing hundreds of people replaced by that ai.",0,0.8916837871074677,
516,thank you for helping us laugh at this scar stuff.,2,0.8908243060112,
517,Thanks for making us laugh at the scar stuff.,2,0.8908243060112,
518,Thanks for making us laugh at scar stuff.,2,0.8908243060112,
519,Thank you for making us laugh.,2,0.8908243060112,
520,You helped us laugh at the scar stuff.,2,0.8908243060112,
521,Thanks for helping us laugh at scar stuff.,2,0.8908243060112,
522,you'll see - ai will ruin the world as we know it - even if we survive.,0,0.8816502690315247,
523,"Even if we survive, ai will ruin the world.",0,0.8816502690315247,
524,"Even if we survive, ai will ruin the world as we know it.",0,0.8816502690315247,
525,"If we survive, ai will ruin the world as we know it.",0,0.8816502690315247,
526,"Even if we survive, ai will still ruin the world.",0,0.8816502690315247,
527,"Even if we survive, Ai will ruin the world.",0,0.8816502690315247,
528,"worth mentioning the people behind ""ai art"" generations admitted that they intentionally steal other peoples work.",0,0.897974451382955,
529,"The people behind ""ai art"" generations admitted that they stole other people's work.",0,0.897974451382955,
530,"The people behind ""ai art"" generations admitted to stealing other people's work.",0,0.897974451382955,
531,"The people behind ""ai art"" generations admitted that they stole other peoples work.",0,0.897974451382955,
532,"The people behind ""ai art"" generations admitted to stealing other peoples work.",0,0.897974451382955,
533,"The people behind ""ai art"" generations admitted they stole other people's work.",0,0.897974451382955,
534,"oh my god, i am so summed that i am not the one that was able to ask this man questions. the host is so far underwater in this conversation. i do appreciate very much having the opportunity to listen to this man though!",2,0.8976141611735026,
535,The host is so far underwater in this conversation that I am not able to ask this man questions.,2,0.8976141611735026,
536,The host is so far underwater in this conversation that I am not able to ask this man any questions.,2,0.8976141611735026,
537,I can't ask this man questions because the host is so far underwater.,2,0.8976141611735026,
538,The host is so far underwater in this conversation that I am not able to ask him any questions.,2,0.8976141611735026,
539,The host is so far underwater in this conversation that I am not able to ask the man questions.,2,0.8976141611735026,
540,"danger for human beings or not, we all are going to live believing we are living life with some meaning and eventually die careless of what is this birth and death all about. ai is a passing phase in this planet like dinosaurs, ice age, extinction level meteoroid hits and endless rains for centuries. use ai to our benefit and leave the rest.",0,0.8921334544817606,
541,"The danger for human beings or not, we all are going to live with some meaning and eventually die careless of what is this birth and death all about.",0,0.8921334544817606,
542,"There is a danger for human beings or not, we all are going to live with some meaning and eventually die careless of what is this birth and death all about.",0,0.8921334544817606,
543,"There is a danger for human beings or not, we all are going to live believing we are living life with some meaning and eventually die careless of what is this birth and death all about.",0,0.8921334544817606,
544,"There is a danger for human beings or not, we all are going to live believing we are living life with meaning and eventually die careless of what is this birth and death all about.",0,0.8921334544817606,
545,"There is a danger for human beings or not, we all are going to live with some meaning, and eventually die careless of what is this birth and death all about.",0,0.8921334544817606,
546,brow you are good shan,2,0.897137463092804,
547,You are good.,2,0.897137463092804,
548,You are a good person.,2,0.897137463092804,
549,"You are good, brow.",2,0.897137463092804,
550,You are good brow.,2,0.897137463092804,
551,"You are a good person, brow.",2,0.897137463092804,
552,management jobs can go with ai...% gain in productivity right there!,2,0.8970926702022552,
553,There can be a 2% gain in productivity for management jobs.,2,0.8970926702022552,
554,There is a 2% gain in productivity for management jobs.,2,0.8970926702022552,
555,There can be a 2% gain in productivity with management jobs.,2,0.8970926702022552,
556,There can be a gain in productivity for management jobs.,2,0.8970926702022552,
557,There can be a% gain in productivity for management jobs.,2,0.8970926702022552,
558,"somehow, humanity having to do less work to sustain itself is bad. it’s very clear to that the world’s dominant economic system isn’t meant for improving humanity. why dont we all work less hours for the same pay once the jobs are getting done? who benefits from us not moving in that direction?",0,0.8881049752235413,
559,It is clear that the world's dominant economic system isn't meant for improving humanity.,0,0.8881049752235413,
560,It is clear that the world's dominant economic system isn't meant to improve humanity.,0,0.8881049752235413,
561,It is clear that the world's dominant economic system is not meant to improve humanity.,0,0.8881049752235413,
562,The world's dominant economic system isn't meant for improving humanity.,0,0.8881049752235413,
563,It's clear that the world's dominant economic system isn't meant for improving humanity.,0,0.8881049752235413,
564,ai data centers require a ton of land and energy... will be great for the environment to increase power grid consumption like crazy,2,0.8579490582148234,
565,"Data centers require a lot of land and energy, which is great for the environment.",2,0.8579490582148234,
566,"Data centers require a lot of land and energy, so it will be great for the environment to increase power grid consumption.",2,0.8579490582148234,
567,Data centers require a lot of land and energy.,2,0.8579490582148234,
568,It will be great for the environment to increase power grid consumption like crazy because the data centers require a lot of land and energy.,2,0.8579490582148234,
569,"Data centers need a lot of land and energy, which is great for the environment.",2,0.8579490582148234,
570,"good job guns, definitely eye opening didn’t even think about an arms race between companies to implement ai into products.",2,0.8998418003320694,
571,Eye opening didn't think about an arms race between companies to implement ai into products.,2,0.8998418003320694,
572,Eye opening didn't even think about an arms race between companies to implement ai into products.,2,0.8998418003320694,
573,"Eye opening, good job guns, definitely didn't think about an arms race between companies to implement ai into products.",2,0.8998418003320694,
574,Eye opening didn't consider an arms race between companies to implement ai into products.,2,0.8998418003320694,
575,Eye opening didn't think about an arms race between companies to implement ai into products,2,0.8998418003320694,
576,> i love how the mormons at goose they can't even code their comments section properly.,2,0.891205295920372,
577,The mormons at goose can't code their comments section.,2,0.891205295920372,
578,The mormons at goose can't code their comments section properly.,2,0.891205295920372,
579,The mormons at goose can't code their comments section correctly.,2,0.891205295920372,
580,mormons at goose can't code their comments section properly.,2,0.891205295920372,
581,The mormons at goose can't even code their comments section.,2,0.891205295920372,
582,"this presentation was brilliant, but i disagree with the statement about the future - we cannot still choose the future we want, we are already too far gone even now and look at the history of social media, there is zero chance we are going to avoid all the unbelievably bad consequences of ai",0,0.8954783082008362,
583,"The presentation was brilliant, but I don't agree with the statement that we can't choose the future we want because we are already too far gone.",0,0.8954783082008362,
584,"The presentation was brilliant, but I don't agree with the statement that we can't choose the future we want, we are already too far gone and there is no chance we will avoid all the bad consequences of social media.",0,0.8954783082008362,
585,"The presentation was brilliant, but I don't agree with the statement that we can't still choose the future we want, we are already too far gone and there is no chance we will avoid all the bad consequences of social media.",0,0.8954783082008362,
586,"The presentation was brilliant, but I don't agree with the statement that we can't still choose the future we want, we are already too far gone and there is no chance we are going to avoid all the bad consequences of social media.",0,0.8954783082008362,
587,"The presentation was great, but I don't agree with the statement that we can't choose the future we want, we are already too far gone and there is no chance we will avoid all the bad consequences of social media.",0,0.8954783082008362,
588,"or perhaps, all this fear of ai going verser and deploying terminations to kill all human life comes from the potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding",0,0.8825934529304504,
589,The potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding comes from the fear of ai going verser.,0,0.8825934529304504,
590,The potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding is what leads to the fear of ai going verser.,0,0.8825934529304504,
591,The potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding comes from the fear of ai going verser and killing all human life.,0,0.8825934529304504,
592,The potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding comes from the fear of ai going verser and killing all humans.,0,0.8825934529304504,
593,The potential for ai to replace humans at all the jobs out there from the s*test to the most rewarding comes from the fear of ai going verser and deployment to kill all human life.,0,0.8825934529304504,
594,"ai is beginning to sound like a potential cancer. where once you release it on humanity, it will eventually consider humanity an obstacle and seek to remove mankind.",0,0.8998285333315531,
595,Ai is starting to sound like a cancer that will eventually try to remove mankind.,0,0.8998285333315531,
596,Ai is starting to sound like it could be a cancer.,0,0.8998285333315531,
597,It is beginning to sound like a potential cancer.,0,0.8998285333315531,
598,Ai is beginning to sound like a cancer that will eventually try to remove mankind.,0,0.8998285333315531,
599,Ai is starting to sound like a cancer and will eventually try to remove mankind.,0,0.8998285333315531,
600,i wasn't really afraid of ai until i saw this presentation. this may be the most important presentation in history.,0,0.8997766176859537,
601,I was not afraid of ai until I saw this presentation.,0,0.8997766176859537,
602,I saw this presentation and it may be the most important presentation in history.,0,0.8997766176859537,
603,I saw this presentation and I think it's the most important presentation in history.,0,0.8997766176859537,
604,I saw this presentation and I think it is the most important presentation in history.,0,0.8997766176859537,
605,This may be the most important presentation in history.,0,0.8997766176859537,
606,so you’re just letting your brain make stuff up?,0,0.8958142250776291,
607,Are you letting your brain make things up?,0,0.8958142250776291,
608,Did you just allow your brain to make stuff up?,0,0.8958142250776291,
609,Are you just letting your brain make things?,0,0.8958142250776291,
610,Is it because you are letting your brain make things up?,0,0.8958142250776291,
611,Are you letting your brain make stuff up?,0,0.8958142250776291,
612,we need people like cristal harris as much as we need people like yawn begun. great talk!,2,0.8599412441253662,
613,We need people like cristal harris more than we need people like yawn.,2,0.8599412441253662,
614,We needcristal harris as much as we need people like yawn.,2,0.8599412441253662,
615,We need people likecristal harris more than we need people like yawn.,2,0.8599412441253662,
616,We need people likecristal harris as much as we need people like yawn.,2,0.8599412441253662,
617,We need people like cristal harris as much as we need people like yawn.,2,0.8599412441253662,
618,"i love real science, but this is scientist. begun is giving us a new dogma; telling us what we can and cannot question.",2,0.8897977073987325,
619,"I like real science, but this is a scientist.",2,0.8897977073987325,
620,I like real science but this is a scientist.,2,0.8897977073987325,
621,"I enjoy real science, but this is a scientist.",2,0.8897977073987325,
622,I enjoy real science but this is a scientist.,2,0.8897977073987325,
623,This is a scientist and he is telling us what we can and cannot ask.,2,0.8897977073987325,
624,...or ai vs ai i love let's virtually arm wresting maybe games are the future...just don't litter. for us normal out in the fresh air...,2,0.8983910878499349,
625,"Let's arm wresting, maybe games are the future, just don't litter.",2,0.8983910878499349,
626,"Let's arm wrestle, maybe games are the future, just don't litter.",2,0.8983910878499349,
627,"Let's arm wresting, maybe games are the future, just don't litter...",2,0.8983910878499349,
628,"Let's arm wresting, maybe games are the future, just don't litter, for us normal out in the fresh air...",2,0.8983910878499349,
629,"Maybe games are the future, but just don't litter.",2,0.8983910878499349,
630,"i personally hope that ai will so great things. i do think that if the first person who invent an incredibly powerful ai is not benevolent, we are in huge trouble.",2,0.8899956544240316,
631,"If the first person to invent ai is not good, we will be in a lot of trouble.",2,0.8899956544240316,
632,"If the first person who invents ai is not good, we will be in a lot of trouble.",2,0.8899956544240316,
633,I hope that ai will make a difference.,2,0.8899956544240316,
634,"I think that if the first person to invent ai is bad, we will be in a lot of trouble.",2,0.8899956544240316,
635,"If the first person to invent ai is not good, we will be in big trouble.",2,0.8899956544240316,
636,"so yes, i see why they have written about a few reasons for the exudes for the good ones...",2,0.8815669655799866,
637,I can see why they wrote about a few reasons for the good ones.,2,0.8815669655799866,
638,I see why they wrote about a few reasons for the good ones.,2,0.8815669655799866,
639,I understand why they wrote about a few reasons for the good ones.,2,0.8815669655799866,
640,I see why they wrote about a few reasons for the good ones...,2,0.8815669655799866,
641,I can understand why they wrote about a few reasons for the good ones.,2,0.8815669655799866,
642,that’s very impressive.,2,0.883823499083519,
643,That is very impressive.,2,0.883823499083519,
644,That is impressive.,2,0.883823499083519,
645,That is quite impressive.,2,0.883823499083519,
646,That is really impressive.,2,0.883823499083519,
647,It is very impressive.,2,0.883823499083519,
648,or government entitles and corporations spying on their worker's brains or the millions of citizens living under them... i mean it's hard to take these smiling people seriously when i can foresee the numerous ways in which this teach can go wrong.,0,0.877668042977651,
649,It's hard to take these smiling people seriously when I can see how this teach can go wrong.,0,0.877668042977651,
650,It's hard to take these smiling people seriously when I can see the many ways in which this teach can go wrong.,0,0.877668042977651,
651,It's difficult to take these smiling people seriously when I can see how this teach can go wrong.,0,0.877668042977651,
652,It's hard to take these smiling people seriously when I can see many ways in which this teach can go wrong.,0,0.877668042977651,
653,It's difficult to take these smiling people seriously when I can see the many ways in which this teach can go wrong.,0,0.877668042977651,
654,"hope, i'm spending memorial day weekend shoving an ai into a root body. wish me luck!",2,0.8335640629132589,
655,I'm going to shove an ai into a root body.,2,0.8335640629132589,
656,I hope I can shove an ai into a root body.,2,0.8335640629132589,
657,I'm hoping to shove an ai into a root body.,2,0.8335640629132589,
658,I'm going to shove an ai into a root body for memorial day.,2,0.8335640629132589,
659,I'm going to push an ai into a root body.,2,0.8335640629132589,
660,it's nice to see these researches are beginning to quantity my sense that ai-generate stuff is seriously homogeneous.,2,0.8864611983299255,
661,I like to think that ai-generate stuff is really homogeneity.,2,0.8864611983299255,
662,It's nice to see that the research is starting to show that ai-generate stuff is not all that different.,2,0.8864611983299255,
663,It's nice to see that these studies are starting to show that ai-generate stuff is not all that different.,2,0.8864611983299255,
664,I like to think that ai-generate stuff is seriously homogeneity.,2,0.8864611983299255,
665,It's nice to see that these studies are starting to show that ai-generate stuff is very heterogeneous.,2,0.8864611983299255,
666,"garage in, garage out ai and anything else superb dr. 'married and divorced' beautiful hossenfelder my darling.",2,0.880111038684845,
667,"I like the garage in, garage out and anything else.",2,0.880111038684845,
668,"I like the garage in, garage out, and anything else.",2,0.880111038684845,
669,"There is a garage in, garage out and anything else.",2,0.880111038684845,
670,"I love the garage in, garage out and anything else.",2,0.880111038684845,
671,"There is a garage in, garage out, and anything else.",2,0.880111038684845,
672,"people stop saying ai, it's alms!",0,0.8964360356330872,
673,People stop saying ai.,0,0.8964360356330872,
674,People stop saying ai!,0,0.8964360356330872,
675,people stop saying ai,0,0.8964360356330872,
676,The people stop saying ai.,0,0.8964360356330872,
677,People stop talking.,0,0.8964360356330872,
678,you mean a ton of jobs are going to get done correctly without laziness cigarettes breaks complaints sick days and a bunch of other stuff..... sounds great!,2,0.8889448642730713,
679,"A lot of jobs are going to get done correctly without cigarettes, lazy people, and sick days.",2,0.8889448642730713,
680,"A lot of jobs are going to get done correctly without cigarettes, lazy people, sick days, and other things.",2,0.8889448642730713,
681,"A lot of jobs will get done correctly without cigarettes, lazy people, and sick days.",2,0.8889448642730713,
682,"A lot of jobs will get done correctly without cigarettes, lazy people, sick days, and other things.",2,0.8889448642730713,
683,"A lot of jobs are going to be done correctly without cigarettes, lazy people, and sick days.",2,0.8889448642730713,
684,yes please and thank you,2,0.8997436404228211,
685,Thank you.,2,0.8997436404228211,
686,"Thank you, please.",2,0.8997436404228211,
687,Thank you and please.,2,0.8997436404228211,
688,"Yes, and thank you.",2,0.8997436404228211,
689,"Yes, please, and thank you.",2,0.8997436404228211,
690,thank god! i trust a root over an entitled gen z.,2,0.8993417471647263,
691,I trust the root over the Gen Z.,2,0.8993417471647263,
692,I trust a root over a Gen Z.,2,0.8993417471647263,
693,"Thank god, I trust a root.",2,0.8993417471647263,
694,"Thank god, I trust a root over a Gen Z.",2,0.8993417471647263,
695,I trust a root over a title.,2,0.8993417471647263,
696,"quite happy ending, i don't have idea how ai behave but human part is painfully correct.",2,0.8863721688588461,
697,I don't know how ai behaves but human part is correct.,2,0.8863721688588461,
698,"I don't know how ai behaves, but human part is correct.",2,0.8863721688588461,
699,"I don't know how ai behave, but human part is correct.",2,0.8863721688588461,
700,"I don't know how ai behaves, but the human part is correct.",2,0.8863721688588461,
701,I don't know how ai behaves but the human part is correct.,2,0.8863721688588461,
