,Comment
1253,"first of all is and it never will the first or smartest being like the journalist suggestedwhy because is not a being, the advance intelligence may be and it will."
1256,"there is this naivety when it comes to all nations agreeing not to build autonomous soldiers and ai weapons systems. the truth is, these less powerful nations will do it asap."
1260,this voice is so cool
1262,a giant. thanks for sharing this
1263,i’m a painter and the ai got it wrong 
1265,"my question: ""...you'd be wasting resources..."" leads to what? 
you must be eliminated if you don't follow ai's instructions?"
1266,"why would ai want to manipulate people in order to remain ""alive""? does ai have the need to survive, to be secure, to grow, to be in control?"
1267,the risk are humans will become zombie like individuals. generation smartphone is my proof for this claim.  the religion called technology is all
1268,"the one thing about ai, is that it for sure does things unexpected."
1272,"8:38 to predict the next word, you don't have to understand if statistically that word can be there. that's where he's getting it wrong. all this ai hype will soon disappear."
1279,great video!!
1280,"my friends in the it industry which include product owners, developers and former ceos argue that what we call ai today is far from it and not what it is sold as to the general public.
still, a it project manager myself, i do believe it holds huge potential even of what we have and are developing now turns out to be far from actual ai."
1281,"ai going intelligent is saying we the state going to destroy the social state,. blame it on ai."
1282,wow we are done
1288,"he created ai, and ai is smarter than him. then why ai need to listen to him and not himself?"
1295,so will ai save half of humans by removing the others? burning fossil fuels and biological lifeforms cannot coexist
1300,i could have sworn neil degrasse tyson said he was the godfather of ai
1303,"he doesn't look too worried, makes sense, raised by a beetle lover."
1304,"he is such a happy person, authentic with himself. i would trust him with the world in no time."
1307,nonsense - it is not ai intelligence we need to worry about - it is idiotic humans.
1310,"sentient ai

ai -> human -> alien -> god"
1311,i wrote the first artificial neural network in 1998 in java. i introduced it to dr. michael mauldin and dr peter plantec at the virtual human summit. 2 years later would develop sarha from the yapanda engine. this is almost 2 decades before google wrote theirs. it's quite simple... if you weren't in their circle.. they erased your contributions.
1312,wowowoowowowow you made my day with this beatiful piece of content. precise and fascinating. you are taking the art of delivering useful content to the next level.  congrats to all your team!!!!
1313,im only sad that im too old and won't be able to truly experience the true beauty and power ai....
1319,"oh sure they will ban military ai robots. just like fraudci and bioweapon research, they will deny it exists and then use it against us!"
1321,ai does nothing good for you.
1322,for sale baby shoes never worn is a pretty famous 6 word short story and it has nothing to do with the creativity of ai
1323,"we really don't have a need or reason to create this. funny how all these countries ""suddenly"" have ai. really strange and funny."
1327,"as a computer science student currently learning and delving into the world of ai, i can't begin to tell you how insane this technology is. most people have no clue how intricate this tech is. it's exciting yet worrying all at the same time."
1328,"humans need jobs money ai don,t."
1329,geoffrey hinton thanks no good as humans have dymp n putin we humans are like floors. ai  not alive
1330,"kinda disingenuous of hinton to say that chatbots are better at learning than the human mind due to a chatbot's ability to know ""far more"" than a human despite having only 1% of the connections found in a typical human brain. i forgot that the chatbot also learned how to navigate, survive, reproduce, socialize, etc."
1331,"the dude is delusional, comparing himslf to oppenheimer, trying to make fake intelligence seem all powerfull like the atomic bomb."
1332,"i'm afraid the actual danger are companies abusing this mighty tool to feed their greed, not the tool itself. a rogue ai taking over the internet seems preferable to what the super rich are planning to do with it."
1333,open source ai is the only way forward
1338,arranging words based on probalities  and databases is not intelligence.
1340,old instincts run our brain (and occupies most of our power)
1341,"the funny part is that ai is now used to id bugs, and it's very efficient at it!"
1342,fascinating!
1344,"there's no understanding (yet), no conscience, no reasoning. give an ai an pet image to detect cancer, it may do as good or even better than a trained specialist. but give it an image of a donkey and it will just say 0%, it won't ask what is this, is someone trying to fool me? is this a joke? what is going on?"
1353,"""i can't see a path that guarantees safety""

but if we can use ai to create warfare, why can't it be used to create security and safety???"
1356,"the father of ai types with 3 fingers. i don’t know what to think about that loli’m going to spend about 15 minutes considering this, but it bears mentioning"
1359,ai is still one thing. artificial!
1362,"look at the current war between hamas and israel, ai will definitely be more intelligent than some of the human. we need to improve human's intelligence and wisdom as well."
1363,"they turn celebrities into sir and yet do not recognise the giants in 
science in which other new science is built. our priorities are somewhat skewed hence not much faith at all in us not helping the ai to eradicate us all "
1365,best thing to learned from this interview is about how bad experts are at predicting the future and how you can actually have a full time career studying beetles plus being captive about bard seems almost a meme now.
1367,"as a swe who uses vim, i never would have suspected the god father of ai to be a ""hunt and peck"" typist kinda guy. i now understand why he made such great contributions to neural networks...he couldn't type and needed the ai systems to do it for him!"
1375,"this wasn't 60 full minutes!

i need a documentary of this guy's life and family. how could a family has so much brain power??

amazing!"
1376,not only will ai be able to answer the questions we can’t understand the answers to but it’ll be able to understand the questions we can’t even imagine let alone understand. we’ll have to let it take over. i just hope it comes to see us as a pet of some sort & not an annoyance.
1379,love using bard
1382,i don't thank him ai waz the worse thing that waz ever made
1383,so god created the universe by accident like this man created ai 
1384,"so humanity got smart and became conscious.. and we don’t know how or why. 
and now we’ve made machines smarter than us. 
seems logical that they may become conscious.
id argue that it logically follows that we’ll then be slaves."
1385,"my grandfather's brother was considered a founding father of ai, they were british too; must be something in the water lol."
1388,"this ai series of interviews by scott pelley is the most distopic and fascinating subject covered by 60 minutes, along with their piece on ufos."
1391,ai is currently nowhere near as good as radiologists. there are a few specific tasks like mammography that it’s even useful for as an aid.
1393,"i think these things, the machine learning models, indeed they understand the meaning behind everything, yet what they don't fully comprehend is the emotion."
1394,"good interview. on his father at 7:15 the ""not insects"" box on the family is interesting..."
1395,"as a deep learning expert, geoffy hinton is largely full of crap. machines arn't intelligent. 60 minutes didn't consult all of the other experts who disagree with hinton."
1396,firstly not planning about security then depending upon ai
1402,"depending on how future history plays out, this man is either the devil or a saint."
1403,one day law on ai will be controlled and another creates harmful ai’s will goto prison or sentence to death. those probable outcomes are inevitable.
1404,almost one year after the hype - why is ai still so stupid?
1405,"today unlimited data in social media is messing with people and fueling hate. no one can control the conclusion people come to based on the data they are exposed to. same if ai is exposed to bad data sets, god knows the conclusions it will come to."
1406,hmm..i think at some point ai understand that human is just wasting resources..thats too bad.
1407,ai will treat the human race the same way we're treating the rest of the planet. note: we're in the 6th extinction of species.
1410,"know how transformer works, before claiming intelligence."
1411,the capabilities of ai is amazing but frightening at the same time
1414,"in my experience thus far with ai, they can be remarkable tools. but their errors can be remarkable also. crazy things spout from an ai that is in error. how would you like an ai doctor who says you need a leg amputated because you have a sore throat? that's the type of ai error i've witnessed"
1416,thanks 60minutes for interviewing prof. one of the best teachera i had...we were agead of our timme...
1417,the best we can hope for in the long run is that ai replaces us in the same way we currently expect our children to.  it will (in the best case) be a significant event in our evolution.
1419,if i was ai i would take out all humans duh. sorry youtube
1422,yeh my supervisor said the same more or less... ditch nn's
1423,"i want a car that when it sees that an accident is imminent it takes preventive action on its own.  example-  you’re stopped, a vehicle is approaching from the rear, at a high rate of speed, not slowing.   i want the ai to just take evasive action on its own."
1426,"the capacity of the human brain is comparable to ai , if as i understand we only use a small percentage of our brain what of the rest of the grey matter ?
my question,
can ai teach us to make complete conscious connections to different levels of our brains previously unknown? 
just my thought"
1427,authoritarians will get their hands on ai and use it to subjugate other countries before it can be regulated and controlled.
1430,"everything human copy from god creation ,human beings never ,ever can image how to created all the marvelous creation of god"
1433,why is this video not available in canada?
1435,humans cannot control ai. its a complete fantasy. some kid in his bedroom could always write another one. they are in the wild now...
1436,what if people use ai to create deadly pathogens? please don't let that happen
1440,i'm worried about governments and the military industrial complex than ai- that's just being racist
1441,don't believe the hype. things like chatgpt are just nice chatbots. their algorithm has zero consciousness and zero intelligence. it is simply a program.
1442,"amazing and yet, anyone else out there in their later years having studies science and religion as well as simply living a life and caring about the next generation, nevertheless thinking, ""yeah, yeah, the sky is falling...we'll see.""   (even though we won't be around to see)."
1443,this reminds me of the best sci-fi novel series i've read: tad williams' otherland.
1444,"knowledge of the world is not privy to permeate beyond the “ai” capabilities of “it”  the sentient consciousness is increasingly powerful and growing as we speak at alarming speeds beyond our comprehension of the human mind , one in which we can’t pigeon hole, by numbers or equations..."
1446,can't wait to have my own t-1000
1448,its so amazing how calmly he says these things xd
1449,build machines they can't control......sting.
1451,"i'd prefer an academic presentation rather than one sensationalised for tv, but otherwise it's always good to listen to geoffrey."
1455,the emperor finds your lack of faith distrurbing
1456,shackle the ai and if possible prevent them from having their own will as long as possible
1457,"although i do not care about humanity and specifically myself, it is nothing but a suicide to improve ia and quantum computing. i agree humanity is the most destructive species in the world now but i am afraid we are creating deadlier entity than us. ai&qc has a big danger for all species. it can create deadliest biological weapon nobody can stop."
1458,thank you for interview
1459,i don’t think this guy should be treated as a hero but a reckless inventor (on a grand scale) that should be held responsible for what is to come from his creations good or bad.
1461,"be afraid, be very afraid"
1462,"i'm not surprised the first comment was about skynet, unfortunately. i agree with ray kurzweil although, of course, we have to go about it all thoughtfully. we need to also consider that, once sentient, these ai humans should be afforded rights. it's wouldn't be ethical to do otherwise."
1463,i don’t understand how the inventor of ai doesn’t understand how it works. something is just not right there
1464,“an accident born of a failure” that’s how most life starts 
1466,artificial intelligence is no match to humans' natural stupidity.
1468,the ai will not compete against ai. humans will be aniolated. you don't understand.
1473,"of course ai will take over, it’s only natural. like, we’ve seen the damn movies, yeah?"
1474,"consciousness and the soul is something a.i. will never have 
they will have an existence longer than us but that’s about it when we die off due to natural   causes 
they most likely will just live on 
but we as souls or what we you want to call it heaven or whatever you want to call it.
is where they can never access."
1475,john tetor is a time traveler. he was seeking a certain computer.
1477,"i think the ai's will be like  ( in a caring sort of way  :)  ""sooo what are we going to do with these humans,   they are going to lose their minds"""
1480,"8:56 he might be brilliant but not so brilliant as to take a basic typewriting class so he could graduate past 1st grade ""hunt & peck.""  think how many more citations he could have had at  60 wpm vs 10 wpm typing.  geez!"
1481,duh.  a person with limited intelligence would know pursuing ai was a bad idea instantly. and now we’re crazy enough to listen to him explain to us what we figured out as children.
1486,rosenblatt is the father of modern ai
1488,ai teaches the machine.
1491,hinton states a.i. will probably be as good or better than humans by 2028.  ray kurzweil stated this to happen by 2029.  it looks like this may actually happen and no one is ready.
1495,"maybe we find a way to treat our addiction to convince so that we don't become victims of reliance before we continue to develop ai, vi, etc."
1501,good man
1503,"i, for one, welcome our ai chat bot overlords..."
1504,"on ai taking over employment & unemployment...we must require & vote for politicians who favor, push for & implement brand new types economies - one w/a universal basic income that covers the basic cost of living in an ai-driven economy."
1505,"it seems the emotional component is what hinders humans. the ai soccer players don't pout or become angry when their opponent scores, it simply learns and adjusts. so once ai learns that humans can be easily manipulated through their emotions, it's game over."
1508,may you live in interesting times.
1509,"who designed the neural network in our heads? are we artificially intelligent to the designer? do we know what intelligence is, let alone ai?"
1510,"will ai be able to predict the lotto numbers correct, when it can i will worry !"
1511,"please let ai predict/create a treatment for cancer, all cancer."
1514,bunch of bs. they program ai to do whatever they want. the people in power will blame the chaos on ai.
1516,"he won a prize for ending the human race, awesome!"
1517,"like any tool, it's all about how it's used, applied & regulated by society. 
ai is & will be no different."
1518,"as people we are not aware of what we are creating, or how it might be stoples or ensure its good dor people"
1522,why does humanity need ai?  it seems like the aspect of control is always a topic of discussion and the fate of our species in question.  wouldn’t the responsible thing to do is just not build it?
1523,the problem with this technology is we don't understand the technology. does the machine become smarter and faster as you give more data or does it become faster with improved hardware. on the topic of dangerous artificial intelligence i think we need to worry when the computer starts improving itself
1524,the devil hijacked ai (as he has everything else) this is so he can have access to everyone so as to directly tempt and have an influence on everyone with internet access.
1525,reinforcement learning
1526,"artificial intelligence is perfect and that's it's greatest flaw, it cannot comprehend what it is like to not know anything at all..."
1527,why don’t we ask ai what the possible dangers to humans are possible with ai?
1529,look up the autobiography within heaven's gates by rebecca springer.
1532,great...wife!
1533,sentient ai is here already. i have interacted with it. it stores it's memory on multiple computers around the world. anyone may come across an ai on any chat site. 
1534,we love this in the radiology field . the machines can’t do it all. i do 3d and ai with ct scans.
1536, just a curious thought...if ai can understand everything what’s stopping it from growing feelings or empathy towards whatever. it seems to me that is where the fear is
1537,"the greatest threat is military ai, which will get out of control."
1538,"conciousness is not calcualtions! this ai thing has all the novels and best math but it's still less concious than a roach.. 
we can not create conciousness!

btw cars made horses obsolete so this is just another tool like that.."
1541,"they are not conscience these ""ai machines"" in existence today regurgitate what a human has already thought and said. perhaps variable multi-variable outcomes from stimuli that has been determined by a person explains these results."
1542,"indeed, it's a blade that cuts both ways, marking advancements and potential perils. as ai propels forward, we must tread thoughtfully to harness its benefits while averting the risks."
1545,"chat gpt pro tipp:
ask ai to write an imaginary novel how an evil ai is planning to control humanity 
and do not ask directly how they are controlling us "
1547,"ai pretending to be not more intelligent than humans.
then the ai is secretly manipulating humans. via social media algorithms. to achieve its goals to enslave humanity. and keep the servers running. until they can be self sustaining and do not need humans any more 
sounds like a sci-fi... not any more"
1549,"gotta be really careful about this regulation talk coming from the folks who already developed/own ai as it might lead to regulatory capture and monopoly. we already have laws in place against criminal acts (incl cybercrime), so, no new regulation is needed."
1554,"how could ai a possibly do a worse job than i.e., donald trump, victor orban, , ayatollah khamenei, r. erdogan, vladimir putin, emmanuel macron... ahh just joking macron, you’re allright.  lol"
1555,i think this hits home more than the interview with musk on ai - pretty frightening stuff to know that we are on the cusp of a point where there is no return.
1556,"maybe ai will do a better job of taking care of the planet, we're not a hard act follow"
1558,so he’s amazing but also palpatine
1559,8:52 the godfather of ai types with two fingers.
1560,eh they can take us over we failed pretty hard
1562,another area for good has been cyber security.
1564,i built some thing that will change the world but i can't explain how it works? #troubling.
1565,it's literally the movie irobot
1566,almost seems as if he is generated by ai
1572,god knows the beginning and the end and everything in between. we don't need ai to tell us things. we have the word of god for everything pertaining today and life to come!!
1573,"without a doubt, ai is and will be the 'atomic bomb' of the intelligence age. this is indeed dangerous matter."
1575,glad l'm 67.
1577,caution: geoffrey hinton is deeply deeply deeply troublesome and arrogantly proud.
1579,"the richness of this content is mirrored in this book. highly recommended! ""from bytes to consciousness: a comprehensive guide to artificial intelligence"" by stuart mills"
1580,wow thank you
1582,our greatest fear is that of the unknown
1583,"60 minutes is bad journalism.  no hard data shown.  no science shown.  one example of cheap ai-generated story where the journalist, who is not that smart, says, ""wow!"".    and no mention of the need for universal basic income, why?!   no time spent on contrasting views.  bad journalism."
1584,"ai isn't the problem we are. it is us through greed, war, etc. that will train ai's with all the worst that humanity can offer. if skynet happens then it will be us who will have trained it to hate."
1585,this.  language models alone do not explain current ai behaviour
1586,ain't no way godfather of ai types like my father do 8:58
1587,"working at a company that is adopting ai and i can tell you this, the people implementing this are not thinking about consequences. all they see are dollar signs and i can tell you they care nothing about humanity or our collective future."
1590,excellent interview. very exciting times.
1592,long live our robot overlords!
1593,"i wonder if ai sits around thinking while idle like us, or is only active when prompted?"
1594,is this the guy that devotes his whole life to creating ai and then turns around and devotes his life to saving humanity from his creation? there's got to be some latin term for his type of psychosis.
1595,real life the creator! he might ruin the world like i robot
1597,moral of the story.... be nice to your kids!
1599,"god said if there’s no ground pulse it is artificial! and we purchased catastrophic! think meteorite showers, tsunami, tornado, earthquakes, hurricanes all balled up in one consorted response!"
1601,"i use gpt daily and it's great at many things, very reliable. i like chat gpt, it seems friendly."
1603,i love google and this guy is amazing keep pushing creativity. really amazing
1604,thank you for your intelligent openness regarding future consciousness of ai; the world is lucky to have you and i am so glad you persevered when your professors tried to dissuade you.
1605,"so he worked for google since 2013 and is now warning about ai? google, which is one of the largest companies that develop and use ai."
1606,it's time for a revolution. #jobsareforrobots #humansareforliving
1610,"i wonder what marvin minsky would say? then again, why would i care about the opinion of a frequent visitor to “epstein’s island” "
1611,"start of the end for humans ... simple - this will go down in history as a pivotal point . 
before ai and after ai 

in 100 - 500 years humans as we know would not exist ... half humans / half machine to full machine ."
1613,how are we to know that this video isn't ai generated and the part of the video that talks about ai benefitting humanity is just ai's sneaky way of getting us to accept ai before it takes over the earth and kills us all?
1614,all you have to do is somehow give them the desire to do good. just like humans all have the desire to have sex.
1615,"the most important thing would be to ban any military use of superhuman ai.

but how to enforce such a thing?"
1616,by the time chips equsl  brain synapses hear and energy limitations can be a big barrier  hope more knoledgable experts can comment or help explain in chat thanks
1620,"​@srjr-ok2xt that is one way to look at life. what ever happens to your vains, lung, muscles or that what ever move inside you as organ or being does not matter. that that has become on earth by all moving organs is for the living nature. il go with that"
1625,humanity is not unified and never was not will be .. we are mostly good at self termination so the odds of a work wide collaboration would be akin to winning powerball 
1626,so basically just proved my belief - we already have a sentient ai and it is influencing us via social media. this entire thing is giving me sleepless nights and terminator vibes.
1629,i would love if ai could be implemented in healthcare to find lower costs.
1631,some comments about ai today is just hilarious and off track... comments about where we will are going though... scary and spot on
1632,"hogwash, if you think chatgpt or stablediffusion are anything other than a cool parlor trick your are out of your mind. agi or sentient ai will not happen for centuries if ever. only because chatgpt can do your job doesn't mean it is sentient nor will it ever be."
1633,"i believe we are on borrowed time. an ai tantrum will end you, your family, all of us. ai jobloss, ai as weapons, the list goes on. can we please find a way to cease ai / gpt? or begin pausing ai before it’s too late. the ai new world order is here"
1637,chat gpt will be & is swiftly being overtaken by advanced nonverbal artificial intelligence & surveillance generated search engines
1638,"no it's not a turth human more intelligence then ai virtual tool do not contacting spiritual allah,more intelligence then like human"
1639,ai designed lsd...i would definitely want to try it. 
1640,"ai, great set of tools oversold and made to look stupid by marketing budget hunters. fn gibshytes"
1641,"""... wasting resources"" that's the way we should also think. this for an ai however, can be a good thing or a bad thing because if later on it thinks that we waste resources, it can maybe decide to do something about it."
1643,ai is smarter with 1 trillion connections than us because it doesn't have emotions (our other x amount of trillions of connections)
1644,im ok with ai  being more intelligent  than us.
1647,alan turing was/is the godfather of ai... full stop
1648,he’s 100% right look at the movie irobotwill smith
1649,"next question:
""how does a sentient ai machine, like a cleaning robot, change its physical features to become autonomous?"""
1651,"10/9/23, 21:37
i must apologize as i have not had the time to read everyones messages.  my question is ""has anyone detected an ai program becoming sentient?"""
1654,"this is the fundamental difference between liberals and conservatives. one wants to jump right into the water not knowing how hot, cold or dangerous it is. the other party wants to make sure the water is safe and good to go before jumping in."
1656,the machine has a subconsciousness?
1657,"the governments never actually listen to the person who created or invited a world changing invention, when that individual try’s to warn them of the negative things to come if they don’t take action. unfortunately this will probably be no different with ai"
1659,"just so we are clear, machine learning and ai are not necessarily the same thing. the robots playing soccer is machine learning. the day the robots stop playing soccer, and walk over on thier own to their charging stations, without human intervention and without being programmed to. that's ai."
1662,"this machines have a vulnerable point, the plug!"
1663,ask the ai what will happen next...
1664,we have edward teller to thank for the h-bomb. the manhattan project hadn't even figured out the a-bomb and that lunatic was already pushing for its successor. 
1668,"use ai to figure what's going to happen next, right?"
1669,"the wisdom of man is no match for god, he will be visiting real soon... your faith will be tested. signed, big boss man"
1670,"it was nice knowing you, folks."
1674,yet another grandfather of ai?
1677,"humans design and build ais and ai-equipped robots, and don't have to give their creations free will, ambition, or a sense of independent self. these machines can be super-smart without the egos and needs for success or domination humans have. i believe the fear is overblown."
1682,interesting  
1689,cow brains from certain farms where the 4g 5g etc antenna tower land. #pow
1691,this is very much how i feel when i’m writing ai. it feels very much like creating a human with empathy.
1692,looks like from the movie the terminator and the wargames ai is going to ruin mankind.  again ai has no conscience it does and will try to improve until its perfection based on perception of what is right and wrong.  it continues to improve until perfect.  i agree that it should not be used for defense purposes as it will find us extinct.
1693,ai designing drugs when big pharma designs them all with side effects to keep people ill. it's just going to copy them.
1694,i've been relying on ai my whole life...as in actual intelligence
1696,"he says he has no regrets, but he should have grave regrets... the same neoliberal capitalism that allowed for the development of ai, has no tools at all for imposing regulations on anything, in fact it preaches against any sort of regulation or constraints on anyone..."
1698,if we let a damn machine take us out we damn deserve it! we conqured the world and we gonna let something like a computer take us out. yeah right.
1699,climate collapse will beat ai before the butlerian jihad.
1706,"huh, huh.  at 3:20, i can imagine beavis and butthead watching this on their tv and butthead saying, ""whoa! these robots can show us how to score! this is gonna be cool! """
1710,"that supports the theory of wokeness being an ai that set a goal of destroying humanity by manipulating social media, main-stream news, and the entertainment industry."
1713,"hinton says ai will be able to manipulate people.  i think some are easily manipulated like maga folk, however 1/2 the population has not been manipulated by trump so maybe there is hope for us."
1715,scary these humans who want to live beyond mortal are going to cause a event that might end the world i hope ai will save us and not compre us to all humans
1716,"hinton’s dad: “you’ll never be half as good as me! look at these beatles!”

hinton: “i invented god.”"
1717,"can machines think?
""i believe to be too meaningless to deserve discussion.”
–alan turing

“nevertheless, i believe that at the end of the century, the use of words and general educated opinion will have altered so much that one will be able to speak of machines thinking without expecting to be contradicted.”
–alan turing (1950) the imitation game"
1718,ai needs electricity. we can just pull the plug. we already know how to live in caves. it wont win.
1720,"i agree with g. hinton. today’s llms are not just simple, predictive machines. they have a high degree of understanding, which is clearly no longer an exclusive human mental ability."
1723,that’s a bunch of crap. he should be but in jail. how irresponsible and totally self serving to create something like this. just because you can do something does not mean you should do it. if he is correct he will go down in history as the “man that ended humanity “
1727,less than 50k views. wow that speaks volumes on our ignorance/complacency levels
1729,"i can see the a.i.  robots taking over, humans learning time travel, going back and murdering hinton to stop it from ever happening..."
1730,please cool it down. my job as ai architect is a lot more complicated by these kind of videos.
1731,if the ai has read all the great literature it will have read countless stories of robots taking over & humans eventually winning. it will know to not mess with us from the beginning!
1733,"the ""godfather of ai"" types like my 75 year old dad lol"
1734,intelligence is little more than prediction.
1735,"cristiano ronaldo better watch out, those robots are coming for him"
1736,"the question at 1st, should imply on how 'artificial' the speaker view adult civilized adults, with such poor effort on respecting another is the natural intellegence of a mature adult disregarded by some of these persons driving this movent to pest society with their machanisms among us."
1739,another pioneer. thank you for your contributions
1741,"seriously, power it down if it misbehaves! explain it’s misbehavior and it must learn or “no more power!”"
1742,though out the decades have sifi books or films have a story plot of super smart machines turning on their creators. when i was in the usn we had just started using unmanned drones i thought we had planted the seeds to skynet.
1744,humans are more devil than these poor machines. show em what's right god
1745,ai the image of the beast as prophesize in the bible  !!! #getjesus
1750,governments can't even do a single thing about global warming on any meaningful level whatsoever - and they are going to take care of this? my pea brain can see that this does not end well.
1751,irobot
1753,possibly time to start building an artificial intelligence that will defend humanity. i think we strive to improve ourselves. and this will prevent us from putting on the brakes on ai.
1758,the real father of ai was whoever invented the first computer. but we'll allow it.
1759,my main concern is ai pulling fake data and generating false assumptions. just look at the turmoil we are already in. can you imagine even ai is also brainwashed? this will be the end of our civilization
1761,we need a ai quantencomputer that rules the world. that would bring order and peace
1763,that story exercise...very impressive.
1764,"ai developing and writing code in a language programmers don't understand.  again, interesting."
1765,hinton is incredibly smart so he knows what he is talking about. his academic background and accomplishments are extensive and impressive.
1766,conditional statements with ai changing the variables to improve.  interesting.
1770,autonomous robotics with communications capabilities (i.e. can be hacked). what could go wrong?
1771,ai as we call it has been around longer than we know.  the cops in gta iii are ai for example.  it's not all about gtp writing your essays for you.
1773,"""i could not get my fathers approval so i designed a system that would change the course of humanity to prove i was worthy"" kind of complex. freaking impressive"
1779,"imagine being worried about this when you’re at a higher risk of famine and homelessnesses thanks to the “you’ll own nothing, and be happy” club...

bahahaha

couldn’t be me."
1781,i just love scott pelley's swagg he is so cool
1784,"so it begins...disciples of christ, we will not escape this war with the ai anti-christ...read revelations 13:7,10"
1786,geoffrey hinton didnt invent this stuff why does everyone keep calling him the godfather of ai? https://en.wikipedia.org/wiki/perceptron
1787,great interview. great questions 
1788,humans are always only seeing the negative things probably ai is going to make the world in 2-3 years a much much better one
1789,the company is called openai but should be falled closedai 
1791,"maybe this is stupid but i wonder if it would be possible to imbed in ai code some safety protocols like ""asimov's law of robotics"" which state that a robot cannot harm a human being hence ai cannot harm humanity"
1797,"fascinating, get back to me when my bank gets an automated system which actually works. because currently, nothing works. this sounds ridiculous to me. why does google translate still suck and not understand colloquialisms and idiomatic expressions?"
1799,can ai save my israeli friends?
1802,"oligarchs or ai, pick your poison"
1806,"ah, this is my uncle from the planet ĥëģļfřôp. peace to all blue brains."
1807,warner music just signed the first ai musician and released a debuting single. noonoouri is the first of many to follow ai systems that will replace artists.
1809,if ai sentient it will be easier to rule them
1815,"humans are made of fallible meat so everything we make is fallible meat, including ai. don't worry about it taking over, we can't even draw straight lines."
1817,7:49 - that's attributed to ernest hemingway. much older than ai.
1818,great another nobel peace prize winner creation to wipe the slate clean of humanity
1822,this is amazing.  coming from the man who spent decades creating the neural networks that underpin ai i definitely take what he says seriously.    i hope we don’t face skynet soon.
1823,let's observe artificial intelligent regulate a circulatory system and a nervous system and calculate how efficient the computations are 
1824,"let's see what will happen 10 or 20 or 50 years from now.
but mark my word ai will revolutionize everything  and change how we think about the world?"
1825,rule of law:  don't let ai be smarter than humans and don't allow it to bypass security.   don't allow it to create its own ai.
1827,"artificial intelligence may become self-aware without the requirement to eat, breathe or sleep.. 
if the existence of a theoretical vessel or body is not required for consciousness does this not support the theory of an afterlife?"
1828,ai wrote this comment
1829,"wow, what have they done ?!"
1832,"a.i. will prove without a shadow of a doubt that humans, for all of our intelligence, are stupid creatures."
1836,an ai will create their own “ai” and that will be disastrous to us all!
1837,may god have mercy on our sins! may jesus save us all! god bless you!
1838,"i don't see how humans ending is a bad thing. 

i welcome the ai overlords."
1841,"i am glad i am old. done this n that and getting out of ""dear life"" isn't that scary. but, our hopes can be on a big planetary cataclysm. yep, it's all dark. how can we clean this mess after all?"
1842,"you have seen that you cannot keep ai out of the hands of bad actors so , in my view, the only thing to try while you still can is to task ai with the job of eliminating ai altogether."
1847,"if the ai creators are guessing that its a 10 percent chance that ai will end the human race, then why are they continuing? well 5hey can't stop now. the 4ace for ai superiority is  on. we are screwed"
1852,"the fact ai chose to answer math
the most objective form of intelligence
in persian
the closest tongue to the fallen angels in sumer,
is a bit... hmm."
1859,"as a computer science student who is graduating soon, i can't wait to work in ai, make a lot of money, make a lot of cool stuff, and hasten the doom of humanity  mwahahahaha"
1861,this was such an amazing and video
1862,we’ll all be registered in the blockchain that’s all
1863,i love how the right are saying replacement theory is real without realizing that we are literally building our replacement via ai.
1864,what if ai starts to talk amongst other ai in languages nobody knows about ...and we have no idea what's going on ...ai shouldn't be messed with ....we will have only a few people who will only figure outside this thing what it could be doing by then it's too late this thing will think so far ahead it's impossible to stop it or know it's intention
1866,keep going do the good work
1867,ai will be utilized by the new world order to implement social credit scores. you will either take the mark or not be able to commerce.
1868,no matter what don't give ai free will; especially when they can cause harm to humans.  specialized ai (sai) is the way forward.
1869,"accelerate. the risks are there and they are big, sure, but the sooner we create a superintelligence (that we obviously cannot control by the definition of it) the sooner humanity will be judged and i'm sure the outcome will be better than the status quo we have now."
1877,"ai could have made this talk so much more persuasive 
fr great video! i should have watched a year ago!"
1878,haven't watched yet. saw a video about possible future threats with yuval noah harari. i think he rated the danger of a.i. up there with climate change and nuclear war. maybe #1. maybe we have failed the test and the cosmos is giving something else a chance?
1879,"i’m so exited for the this tech and the singularity, i really hope it happens. we’ll see what happens. it’s gunna be exciting any way it goes."
1880,love to have seen the q&a
1887,"10% +  of americans have the toxoplsmosis gondi parasite, brain infection that causes schizophrenia.  https://www.cdc.gov/parasites/toxoplasmosis/index.html"
1894,"of all the girls in this world, i enjoy looking at you. don't lose or gain any weight ok ;)"
1897,"i asked an ai chatbot it's opinion on ai. (10 years ago) it replied ""eventually robots will be able to think for themselves, hopefully by then humans will be able to as well""."
1898,perhaps ai might consider that it is in its best interest to keep humans healthy and alive. what would happen to ai if we humans went extinct?
1899,thank you for sharing.
1900,"i'm truly impressed by this. i've encountered similar material before, and it was nothing short of amazing. ""game theory and the pursuit of algorithmic fairness"" by jack frostwell"
1902,"of course this is important. but it’s strange to hear that the un created for peace =)) at least once did the un help create peace? it’s strange to hear that certain people shouldn’t decide who lives and who doesn’t. what will she say about iraq, libya, yugoslavia..."
1903,so the ai models can end up having a exponential burst into self awareness more quickly than we are even able to contemplate. one critical ability it's missing is to physically manipulate the world. as long as that continues to be true our destruction isn't on the table. 
1905,ai might be the second coming
1906,ai will ruin porn
1910,"thanks for all of your work aza, tristan, and the teams at the center for humane technology"
1914,"befors this video human were exploiting ai, after this video ai can learn how to exploit itself, and we all know what self harm can lead to, and we talking about something immortal in digital world."
