Unnamed: 0,Comment
1491,jaja regulierungswut sei ja gar ziel politik findet ja doof hust corona hust
1492,lobo ausmalt typische blabla jener nie informatik studiert aktuelle entwicklung gar einschaetzen koennen
1493,putin uebernimmt regierungsgeschaefte
1494,denkt jemand kutscher!
1495,deswegen fortbildungskurse besonders wichtig!
1496,muessen grundlegende dinge veraendern heißt sollten endlich anfangen koerperliche arbeit menschen mehr besteuern dafuer maschinen ki waere mal anfang ansonsten fahren volldampf wand
1498,hoffe herrn lobo geht mal auf immer oben schwimmen wird weiß ja alles hoert
1499,sicher herr lobo verfallen schnell mal gallop sicher gute basis fuer gesellschaftliche zukunftsplanung warum sagen mal dazu gen derlei technologien absichern soll naemlich dringend notwendig!
1500,warum chatgpt diskussion eingeladen? haette antworten koennen
1503,koennen instrument zulassen mensch bald auslaufmodell macht abgesehen sozialen brennstoff moralisch weise vertretbar machbar ist darf zugelasse werden schon garn icht welt entscheider schon oft zu weit gegangen sind
1504,nein sascha lobo gefahr
1505,bleibt bitte frage buerger wollen wirklich zulassen?
1506,weniger regulierungen mehr freie marktwirtschaft zumindest deutschland spitze erreicht hat
1507,vierhundert jahren warfen franzoesische arbeiter angst aufgrund automatisisierung jobs verlieren massiven holzschuhe maschinen gut diesesmal brauchen holzschue leute ja dumm
1508,kaesefuesse hinschaut kaesefuesse
1509,soziale dienstleistungsberufe gebraucht arbeitslos gewordener buero mensch altenpfleger umschulen wird?
1510,hoch lebe handwerk
1512,stimmt schere geht allein druck loehne reicht schon arbeitnehmer wegrationalisierung jobs ki eiskalt bedrohen freude fuer manchesterkapitalisten
1513,bleibt bedingunglose grundeinkommen aufgrund technologischen wandels letzten jahrzehnte muesste kaum jemand arbeiten daher einkommen beziehen maschinen erwirtschaften
1514,lanz laesst nie ausreden immer meinung reindruecken depp typ shcmeißt endlich mal raus
1515,alsob irgendwer wegen chatgpt entwicklungsabteilung reduziert code snippets liefern validiert muessen fuer mehr chatgpt geeignet
1518,besten ingenieure krieg herren laender verschwunden mehr deutschland
1519,sascha lobo wirklich letzte stueck stoffwechselendprodukt
1520,kommt
1521,deutschland schon laengst lachnummer muessen mehr aufpassen schon staatsmaenner schon gemacht spezialisten sagen deutschland predigen tun ganz
1522,lascha sobo echter experte nicht? arbeiten!
1523,saloninformatiker lobo findet richtig gut zauberkuenstler kaninchen zylinder zieht haette mal fachmann einladen koennen?
1524,spannend erschreckend zugleich kommen koennte
1527,fuer moeglichkeiten entstehen pfff menschen koennen stimme verstellen schlucken heiser anhoert ki ueberlisten verarschen erst weiß funktioniert
1528,ja macht mal chefs freuen entscheidung persoenlich verifoziert muß
1529,weiß schon wahre ki
1530,typen erzaehlen jetzt zukunft ist? lol handy hand talkshow weniger daumen hoch
1531,mehr leute bringen handwerker pfleger werden erzaehlt man buerojob zukunft paar schon glauben
1532,mag lobo nicht leider recht ki verbundenen veraenderungen schatten stellen technologischen wandel zuvor gegeben hat und aufzuhalten
1533,https youtu be aedudc
1534,geplaerre kenne seit jahren
1536,lobo wagen kulturelle aneignung betreiben? wissens irokesen indianer
1537,trotzdem niemals dienstleistungen anerkennung entlohnung bekommen tatsaechlich verdient
1538,poltik verwaltung ki niemals ankommen
1539,herrn heil ki ersetzen wuerde waere inhalt gibt sekunden durch
1540,puh unsympathisch lobo bildzeitungsniveau chat gpt thema
1542,grund quatsch brauchen mehr zuwanderung einfach vorgeschoben technische fortschritt fuehrt weniger arbeitsplaetzen siehe japan schrumpfen seit jahrzehnten braucht jaehrlich zuwanderer
1543,lobo heil echte experten arbeit
1544,seid voellig abgehoben
1545,ki exoskelett fuer neuronen
1546,ja genau lobo weiß arbeit ist
1547,waere schlimm redakteure journalisten ard zdf ki ersetzen hohe gez gebuehren koennten sinken viele artikel oberflaechlich platt koennte heute schon davon ausgehen einfache ki dahinter steckt
1548,lobo extremist sagt ueber medien aus
1549,ganz frueher galt steht geschrieben wahr! stand schreibenden buergte dafuer schon lange geschriebenem wort gegenueber kritisch moment gekommen vertrauen tondokumente broeckelt folge orientierungslosigkeit eskalierendes misstrauen gruselig
1550,typisch deutsch labern labern labern darauf solltet konzentrieren weltmeister labern
1552,bereitet untergang vor arbeit mehr geben
1553,aufen bau malochen kommen
1554,gestern drachenlord provozieren heute lanz auftreten sascha lobo
1556,einfach maschinensteuer erheben gut waere es umverteilung ki maschinenprofiteuren denen hin geld brauchen leben gestalten geldmaerkte! fertig suppe kostet wohl volksaufstand
1557,echt geschockt ki ersetzt menschen soo traurig
1558,ki verboten werden wird es benutzt menschen fuer eliten totalitaer ueberwachen
1559,ki menschen dient? pfeifen ki dienen? leider schlau experten runde luftnummern
1560,lanz bald ki ersetzt !
1561,kreiert problem bietet loesung an inflation verteuerung material produktionskosten wuerde ki bestimmt schnell firmen akzeptiert werden ki ploetzlich rettung unternehmens beitragen kann greift bestimmt schneller danach!
1562,wir leben fax republik jop genau das mehr echt sagen digitalisierung deutschland angeht home office angeht lobo recht gewuenscht eigenen pc laptop verwendet anstatt gesicherten clients ab kommuniziert
1563,fuer schwachsinn !!!! mal sehen medialen dummschwaetzer nie gearbeitet
1564,hammer irgendwann bestimmt besser
1565,qualitaet texte schlecht
1566,frage warum hr lobo sitzt aussagen ki besser erklaert koennten ganz nebenbei sieht ki ziemlich alt aus strom abschaltet danz schnell passieren
1567,plaedoyer aufweichung datenschutzes
1568,selbsternannten pragmatiker hubertus heil wirklich mehr schief gehen
1569,hubertus heil waere fuer naechste kanzler
1570,koennte leute einfach stunden tag arbeiten lassen dreitagewoche einfuehren muesste grundeinkommen einfuehren
1571,waere nett clip feature aktivieren koenntet
1572,dame flext maximal fetten goldkette
1573,ernst? sascha lobo??? wem gruenen verwandt??? vielleicht verwandter bundesregierung??? lg
1574,bibliothek gib buch fantastische kuenstliche intelligenz deutschland! zweiter stock abteilung fuer fiktion
1576,stand wahlplakate gruenen? erlebe gruenes wirtschaftswunder da glueck rotgruenepolitfilz gut versorgt brauchen diesbezueglich weiteren sorgen mehr machen
1577,dtes ki observatorium fast sicher bundedcloud
1578,uber erledigen paketfahrer
1579,technologie sesselpupserarbeitsplatz wegnimmt hock kleinen dachterrasse trink nen schoenen wein echten menschen guten gespraechen kannst mal kreuzweise chatgpt
1581,weiß digga titel fuers oeffentlich rechtliche angemessen ist clickbait duesteren sorte
1582,wer habeck mafia liebt lobo einladen
1583,beschaeftigt mal aladdin blackrock angeboten trends auszuwerten vorauszusehen
1587,vielleicht chance fuer pflegeberufe handwerklichen berufe
1588,politiker runde ueberfordert
1589,viele experten mal
1590,wirkliche leben analog
1592,niemand terminator gesehen?
1593,ki hoch besteuert werden roboter menschen locker mitfinanziert
1594,heißt krankheit daemlicher roter hahnenkamm waechst !!!???
1595,sascha lobo ulrike herrmann worte lanz sitzen verrecker
1596,starker besonnener unaufgeregter auftritt hubertus heil
1597,unglaublich beispiel ki olaf scholz
1598,beim terminator film hieß skynet heute heißt starlink verbindet fuenf große gigafactorys fuer produktion automobilen maschinen maschinen bauen oh oh
1599,mache mehr zukunft
1600,sascha lobo witz nimmt jemand ernst? leute fasching vorbei lobo braucht meisten ki selber stande geschweige rnde gebracht hat relevanten firmen zugang geschweige wissen lasst schwurbeln
1602,datenschutz volle ueberwachung krank
1603,ki dafuer sorgen mensch absolut ueberwachbar ist absolut transparent wir nicht
1604,herr lobo seit jahren it arbeiten wuerde entsprechenden abschluss erfahrungen nachweisen koennte waere geneigt glauben bleibt journalistenmeinung
1605,brauchen ganzen facharbeiter gar mehr
1606,sheriff lobo
1607,quatsch
1608,hiiiiilfeeeeee
1611,lanz unqualifizierten dazwischengelaber aufn sack geht
1612,ki programmierer ersetzen wird moeche mal stark anzweifeln angesehen wozu ki bereich lage ist ganz ehrlich sagen einzige zukommt zeitalter massiven bugs massiven sicherheitsluecken disfunktionalitaet
1613,vielleicht herr heil einfach mal bildungsreise niederlande einfach mitschreiben erklaert ki verwaltung einsetzt erstes deutschland aberwitzige buerokratie abbauen drastisch!
1614,leute analog
1615,lobo eigentlich experte fuer alles?
1616,gruselig hoch passiert waehrend menschen konditionierte lemminge irgendwo paar schuhe kauft zeigen toll ist
1617,warum schnauft lanz so?
1618,lobo arbeitnehmer spricht arbeitslos koennten etwa millionen arbeitslose hals hilft spritze
1619,frage gesetzgebers mann per gesetz festlegen ki menschlichen uberwacher braucht per gesetz festlegen autonom fahrende transportfahrzeug zukunft mindestens menschliche person uberwachung bord wuerde ueberhaupt arbeitsplatz verloren gehen
1620,lobo lach schlapp koenner immer tv comedy reinsten form
1621,hubertus heil weiß gar redet industrie providiert davon weniger facharbeiter braucht ki ersetzt menschen erlebt deutsche industriearbeiter eigenen leib sesselpubse heil weiß gar deutschland los ist
1622,selbststaendige sowieso befuerchten wuerde nie weniger mitarbeiter einstellen fuer jeweiligen projekte benoetigt andernfalls waere ki abhaengig
1626,bitte lieber olaf uebergib putin fie macht ueber deutschland waeren endlich befreit
1627,wohl zeit fuer neue lobotomie
1628,erstmal finde erfrischend politiker ganz gebannt worten typen bunten haaren lauscht
1629,viele ueberqualifiziert fuer job teilnehmer diskussion bank unterqualifiziert fuer das ueber reden
1630,schmeiß weg arbeitsverweigerer irokesenschnitt experte fuer irgendwas traue aeußersten falle zu expertisen erstellen kann klopapier beidseitig benutzen sollte
1631,schon bullshitjobs trotzdem hoch bezahlt ki nix dran aendern
1632,heißt klartext leute mehr verbloeden manipulationen tuer tor geoeffnet
1633,deutschland vier jahre verdoppelt buerokratie fallen permanent zurueck land reichsbedenkentraeger
1635,lobo drachenlord stream gespendet nennt journalist schafft mal einfaches thema drachenlord richtig bewerten krank oeffentlich komplizierten themen reden laesst
1637,friese umstrittenen moechtegern intellektuellen erscheint inbegriff kultureller aneignung ! sachverstand opportunisten mal abgesehen ! infantiler zeitgeist verhalten oeffentlicher koryphaeen laesst zwangslaeufig kuenstliche intelligenz hoffen !
1638,sascha lobo tomie groeßte witzfigur spaetestens seit rainer winkler arschgebirge gepumpt hat fuer weitere disqualifiziert ernst nehmen kreatur
1639,high tech low live cyberpunk realitaet
1640,menschenbesser typ braucht wirklich hilfe kuenstlichen intelligenz intelligenz allein waer schonmal anfang fuer ihn
1641,scheiss arbeit arbeitslos momentan angesagt finde geil zuhause seit moaten geht arbeiten deutschen
1642,wer ki ersetzt immer mehr menschliche arbeitskraefte sagt bedingungsloses grundeinkommen sagen
1643,gefaehrlich! wozu braucht politiker regierungen?
1645,erste anwendung analyse vitaldaten ausbeutung angestellten medizin ki kleinste problem
1646,deutschland un ki verwenden ki faxgeraet optimieren!
1647,herr lanz veranlasst merkwuerdigen sascha einzuladen grellen herrn eindruck dass kopf aehnlich aussieht
1648,wuesstet verwaltungen digitalisierung angegangen wird nicht jetzige rangehensweise kapital scheitern fur funktion stelle pro verwaltung noetig ist sehen leute dort
1649,eindrucks erwehren lobo diskutanten tragweite begriffen daraus resultierende notwendigkeit bestehende oekonomische soziale denkmuster verlassen
1650,muß lobo erklaeren zukunft aussehen wird? ehrlich hoere lieber nachbarn zu!
1652,skynet geht online
1653,jemand anwesenden vorstellung davon fuer privaten sicherheitsdienstleister objektschutz werkschutz bedeutet ki vielfaeltiger zuverlaessiger bezahlbarer wird?
1654,foederalismus hemmschuh republik
1655,lobo is soooo doof
1656,staatsfunk cent zwangsgebuehren wert anspruchslose manipulative berichterstattung sau
1657,oh lobo intelligenz wurde schon game boy uebertroffen
1658,lobo verbrechen
1659,weiß jwmand fuer app programm sascha lobo gemacht hat?
1660,typisch deutschland minuten interesanntes gespraech ueber technologie zukunft minuten politik geschwafel
1661,sitzt herr heil tut versteht schon durchdrungen hat dame daneben herrlicher gesichtsausdruck
1662,immer alte leier neue technologien jobs gefaehrdet bla bla ende bleibt arbeitslosigkeit konstant
1663,absolutes chaos dachte moderatoren da moderieren schade sprechtimer gestellt einander ausreden gelassen super nervig thema interessant mindestens zwei expertinnen wirklich kasten haben
1664,sascha lobo denkpest journalist
1665,meisten gar arbeiten geht politik ran
1666,deutschland schafft ab kompliziert buerokratisch gruen faul
1668,bald in ferner zukunft fachkraeftemangel mehr handwerk
1669,lobo wirklich richtige person ki technik durchdringen unsinn behaupten chat gpt produzierten codesnippets bedarf entsprechenden experten ersetzen tatsaechlich ki anwendungen neues hilfsmittel lobo sieht spin fuer sozialistischen spin
1671,heil muffe bekommt gesicht spricht baende fuer chatgpt ersetzte arbeitnehmer danach gewordene arbeitslose wurde buergergeld sicher gemacht liebes bmas muessen schnell neue konzepte her
1672,journalisten moderatoren ?
1673,paketfahrer job verlieren kuenstliche intelligenz full self driving robotaxi bald da!!
1674,macht fest kleinen englichen adjektiv! toll oder?! wer produkte ueberkandiietelten dinge eigentlich kaufen eigenen leute abschaffen?!
1675,angst jemand ja ki pruefen sowie erweitern fuer geschaeftsbereiche ueberqualifizierte verteilen pakete waere automatisiert moeglich btw wer tools bauen? evt uberqualifizierten? fachwissen gehoert programmierung it architect meistens nicht
1676,jahren gab kaufmann beruf auf wegen geringer gehaelter inzwischen gehaltsvorstellungen arbeitgeber geringer geworden egal wer arbeit macht ich !!!
1677,strom vorhandene netzinfrastruktur reicht mal fuer erzwungenen waermepumpen traeumen ki einfach laecherlich
1678,koennen sollten tag herrn ottinger schlauen du danken deutsch anempfohlen zeitung lesen digitalminister war soviel unfaehigkeit fehlbesetzung ignoranz du schmierenstruktur geben deswegen schreibe tag du sukrankheit parteienform
1679,geraet schlaeft nicht geraet nie muede
1680,industrielle revolution? noe industrielle revolution on steroids sehe sascha lobo
1681,deutschland kaputt! laber laber laber foerderung unternehmer rip!
1682,bundesagentur fuer arbeit konnte ki nichts warum ki basis besser sein?
1684,scholzi vielleicht schon roboter? soviel dummes zeug legt nahe
1685,ki zweifelsohne fall feststellt menschen groeßte fehler sind autonom agierende ki entfernen! brauchen unbedingt!
1686,na gott sei dank dann herr lanz bald ersetzt endlich traumjob paketfahrer leben
1687,das waere mal gut
1688,verwaltungstaetigkeiten gehen verloren! engineering bereich nicht
1689,ja froh notfalls verputzen fliessen legen kann
1690,drei maenner unterhalten sich
1691,interessant wissen wuerde ki einsatz kommen darum geht ministerien dafuer qualifiziertesten personen besetzen ja haette baerbock scholz zuletzt habeck vornherein akarte gezogen
1692,kuenstliche intelligenz groeßte technologie ueberhaupt gibt
1693,ade kopywriting
1694,bereits einfuehren pcs wurde behauptet arbeitsmittel arbeit schneller erledigen somit mehr freizeit uebrig bliebe gegenteil fall allerdings wuerde freuen ki sascha lobo teils diffamierenden journalistischen taetigkeit entbunden koennte schlimmer geht nimmer
1695,bedeutet auch sagen spaeter ki schiebe
1696,spaetestens jahren gibt ki polit parteien mal sehen aussagen gealtert werden ki halt gerade schoene munition bekommen erinnern große chancen
1697,deutschland neue technik uberregulierung verhindert
1698,warum laedt sendung jemanden ein weiß wovon redet? stattdessen hocken schwaetzer nie leben programmiert schon gar entwicklung kisystemen mitgewirkt haben
1699,schreibtisch gearbeitet interessant seit wann? tell me more lol
1700,aktuell abteilung programmierern stark reduziert werden nuetzliche hilfe fuer entwickler denke schon produktiver werden angst haben ja kontrollieren macht
1701,ki programm sascha lobo fuer kanzlerfake genutzt? erhaeltlich
1702,holidai https www youtube com watch?vihknosqzibu everybody spread the word were gonna have a celebration all across the world every nation its time for the good times forget about the bad times oh yeah one day to come together to release the pressure we need a holidai
1703,fuer duenner unsinn echte texte echte programmierung mit kuenstlicher intelligenz gar tun duenner unsinn kurzer zeit abgeschaltet ki ganz anderes gezeigt wird
1704,wuerde schaemen rosanen punkfrisur herumzulaufen
1705,warum holt duemmlichen piraten versager statt technik fuehrend arbeitet
1706,warum koennen wur nicht? gruender buerokratie steuern gesetzen auflagen ertrinken gibt kapital venture kapital schon gar nicht bank deutsche unternehmer ausgelacht bekommt euro kredit euro persoenlich haftet deshalb vielleicht?
1707,hoffe kunstliche inteligenz politiker ersetzen
1708,mal ernst software maerz ausprobiert habe kam ergebnis fuer olaf scholz finanzminister deutschlands hoecke treffer
1709,krank
1710,macht eigentlich friseur beruf ???
1711,oh mann lobo nie nagel gerade wand bekommen super schwaetzer großer teil bunten regierung zum kotzen
1712,wenn heil beobachtet merkt richtig absolut versteht tut wuerde verstehen witzfigur
1713,lobo quacksalber heil mithalten
1714,arbeit bedeutet leben
1716,erklaere mal jemand warum entwicklung mehr menschen brauchen halb afrika einladen?
1717,gans nett
1718,zdf macht clickbait?
1719,immer wichtig fuehlende typ frisur eines luxus pankers nein danke außerungen null abgewinnen bin deshalb schnell raus!
1720,ki menschen helfen
1721,ganzen buerohaengste mal richtig arbeiten ist gut fuers klima arbeit beste winterjacke freue hirte lustig malochen kotze sauer schmeckt fuer ocken stunde also da freue mal richtig drauf
1722,denkt bestimmt der doktor allwissend
1723,hr lobo guter mann und schoener name
1724,traktor viele menschen arbeitslos gemacht klingt hart je neue technologie menschheit voranbringen kann desto mehr menschen halt arbeitslos
1726,koennen politiker ki ersetzen ??? wuerde ersparen welt waere vielleicht besser
1727,endlich kaempfen skynet prophezeiungen terminator war
1728,vitaldaten beschaeftigten sammeln? gehts noch?!?! darf niemals durchsetzen! immer froh soloselbststaendige bin ueberwacht niemand!
1729,brave new world
1730,baerbock kuenstliche intelligenz ersetzen weit runter niveau geht computer
1731,wozu brauchen migranten ki besser koennen besten ganzen versager auswechseln scholz zauderkanzler prof lauterbach soeder sonstige gesockse unfaehig unproduktiv buerger aergern entmuendigen enorm geld kosten
1732,uberschrift ganze teuren beamtensesselpupser einsparen viele ki ersetzen
1733,sorge wuergen ki tollen datenschutz eh ab daten ki doof ki ruder uebernimmt
1734,moechte mehr ki beamten staatswesen
1735,menschen schon emotional ende kuensliche intelligens große handwerkliche taetigkeiten bitte nie menschen pflege ersetzten macht menschen eher basiswesen wir intelligente wesen warum zerstoeren dann fuer paar itlern!geben gesellschaft
1736,endlich regierungsarbeit reduzieren
1737,ki ai laenger rolle spielen vernuenftige welt irgendwann will ki schaedling daseinsberechtigung unabhaengigen gesellschaft
1739,schoenreden
1740,software benutzt sascha? elevenlabs?
1741,großer teiil buero sitzen eh ueberflueßig! wertshoepfung generiert meist wertschoepfung generieren kontroliert drangsaliert! zeit buerokratie veringern!
1742,brauchen mehr buerokratie herr ki
1743,heil viele plaene haben wirklichkeit ueberrollen
1745,fake news fake leben sein achtung kuenstliche inteligenz
1746,maßlose erwartungen freuden taenze manipulierte menschheit welt beherrschenden
1747,lobo betreibt kulturelle aneignung indianern sollten verklagen verbieten lassen
1748,ja duerch einwanderer meisten kommen e duerch schnoren scheiß linken gruenen verraeter
1750,dringend arbeiter gesucht liebe bueromenschen umschulung jetzt
1751,kommentare wundern wenig menge mindestens besorgniserregend findet ganz verstanden passiert z b beispiel kriminellen moeglichkeiten stelle enkeltrick solch sprach k i vor potenziell manipulation ecke
1752,sascha lobo unerlich schande fuer journalistische zunft
1754,chat gpt bezueglich spurenelement selen mutationen befragt antwort haette woker koennen ki s manipuliert! form ki s vollkommen nutzloser spielkram!
1755,koepfe deutschland vielleicht retten koennten land bereits verlassen gehen vielleicht koennen fachkraefte kenia luecke ja schliessen
1756,muesste aufnahmegeraet authentifizieren signatur versetzt ki muesste signifizieren?
1759,muessen aufpassen lachnummer werden sorry leider schon schlimmer
1760,super links gruener ki profi hauptsaechlich wurden tokens erhoeht
1761,bitte qualifiziert sascha lobo dazu experte aufzutreten
1762,lobo halt endlich dumme fresse
1763,na gibt ja lobo mehr super
1764,terminator laesst grueßen hollywood fiktiv wenigen jahren realitaet
1765,problem faehigkeit ki dummheit bevoelkerung echt fake richtig falsch unterscheiden koennen
1768,heute gbt generation angekommen wuerde ja bedeuten habeck co schon generation ki haette ersetzen koennen markus lanz ab generation! warum leute immer job???
1769,gibt ki schon genuegend jobs problemlos wegrationalisieren koennte seite je nachdem ki zutraut immer genug kibediener geben muessen
1770,wow
1771,herr lanz hoffentlich bald ki ersetzt schritt richtige richtung
1772,zuge klimawandels aendern lebensverhaeltnisse angeht falls strom ausfaellt zurueck mittelalter katapultiert werden deutsche echten vorteil packt papierakte arbeiten
1774,vielleicht handwerk chance leute fuer gewinnen
1776,juhu koennen bueroangestellten lehrer in erzieher in pflege anfangen guter ausgleich
1777,ja irokesischer superman gretel!
1778,uebrigens angemerkt lieber echte lachnummer clon clon
1779,lobo spricht schoen schlau wohl dank bruder
1780,nochmal s burokratie dient nachweis vorkommnisses geschehnisses!!!!! konnte kurze zeit danach vollzogen werden !!!!!!! dann ware die se garantiert nicht nervig !!!!!!!!!
1781,lachnummer datenschutz pervertiert dsvgo groeßte mist ever die regulieren bekam eh reguliert
1782,lobotomie live
1783,heil spricht meinungsmanipulation gibts sowas
1784,vielleicht sorgt ki dafuer gute politiker regierung bekommen
1786,lobo sowas unserioes hoffentlich bald mal fenster gewunden zurechtgeschwurbelt letzter zeit unertraeglich
1787,dumme gelaber nimmt ernst
1788,terminator begonnen
1789,funktioniert ki strom? wahrscheinlich sagt ja wort schonkuenstliche intelligenz
1790,einsatz ki heißt mir weniger mehr arbeiten schneller geht
1792,hoffe anwendung faengt gendern
1793,arbeite seit jahren gar mehr ki ect ect by the way deutschland u a noch steinzeit gearbeitet!!! wer fuer welt buckeln???
1795,deutschland digital anfangen sprinten bevor laufen kann zumindest politik fragt d
1796,nuetzt ki deutschland digital schlechter drittwelt land ausgebaut ist und waere wo ganze strom dafuer herkommen? solarpanelen windraeder? laecherlich
1797,wann lanz endlich ersetzt lass mal lieber ki fragen stellen interessanter mimik ertraeglicher
1798,haette mal regulation sinn macht smart phone ab
1799,kraftfahrer stelle tag fest mal ausreichendes mobil netz hinkriegen setzt ki bundestag dann koennen fast unqualifizierte paket fahrer
1800,kompletter schwachsinn sascha lobo https youtu be oyzyzsi?t hoch gefaehrlich lach schlapp lobo dummschwaetzer nie freien marktwirtschaft gearbeitet experte?
1801,waere froh herr bundeskanzler scholz komplett ki ersetzt wuerde ! sinne mehr ki weniger scholz natuerlich
1802,herr lobo feiert richtig hirn abgeschaft ersetzt chet gpt einfach krank
1803,spannendes thema lobo halte sekunden aus sorry
1804,einziges durcheinander lanz!
1805,das schlimm nie passieren thema verstanden
1807,dumm lanz gucken kann
1808,panker schwuchtel erstens ki sagst richtige iniligentz davon jahre weit ok las datenschutz ruhe ok gott bewahre datenschutz datenschuetzer!!!!!!!! sollt immer glueck leben macht tolle wichtige arbeit fuer menschen
1809,wer stunden schreibtisch sitzt arbeit reden!
1810,fuer funktionierende ki iqm information quality management wichtige basis leider derzeit allermeisten unternehmen voellig unbekannt usa israel kanada korea weit voraus wer kennt din iso norm ff?
1811,bobo hetzer
1812,bestaetigen digitale infrastruktur deutschland katastrophal lebe norditalien digitale besser funktioniert deutschland aufgepasst!!!!
1813,heisst tool fuer stimmimitation?
1817,china legt außen wert datenschutz intern strak reglementiert benutzt duerfen seit eingesehen haben eu datenschutzrichtlinien gutes land kontinent weiterbringen
1819,gibt ki punkt sense gpt strohdoof fall ei
1820,ki gegenteil freiheit foerdert abhaengigkeit ki vollkommen wertfrei aufzeigen angelerntes wissen obsolet ist seit jahrzehnten verlieren anspruch selbst massive ablenkungsmanoever weiterhin spannend mitteleuropa bleiben
1821,brauchen ki plagiate koennen politiker deutschland eigenen geldbeutel dienen anfertigen
1822,wann kommt sendung thema ha beck gr aichen? vermute thema uebergangen!
1823,lobo lanz birgt fuer qualitaet
1825,wuerde ki regieren haetten ja wenigstens bischen i
1826,das spontan entstanden ja glaubst einhoerner
1829,ki lobo fuer stimmen clonen genommen?
1830,bevor mensch ne ki ersetzt wird erst mal juristische haftung gesichert geklaert werden richter ne maschine haftbar machen immer mensch sein daher vermute ich ki lediglich unterstuetzung menschen eingesetzt
1831,gott sei dank sascha lobo
1832,besten gehorsamsten!
1833,gott lobo wieso sitzt
1835,minderwertige menschen wert mehr
1836,kenne btw firma deutschland whatsapp messenger verwendet wird normalerweise microsoft teams slack opensource loesungen eigenen servern etc
1837,ubrigens kidatengrundlagen wurden mittels weltweiten billiglohnkraeften trainiert nur irgendwelchen geldgeilen nationen konzernen datenschutz gleichberechtigung vorbeigehen ethische moralische klippe runterspringen heißt nicht deutschland denen hinterherspringen muss
1838,freu drauf ieinem grund sowas banales elektrizitaet fehlt leute analogen leben baden gehn
1839,lehrkraefte koennen ersetzt werden frontalunterricht jahre alte texte leinwand darzustellen inkl vorlesen bekommt ki hin
1840,klauen jooobs!
1841,putin recht muesste mitatom antworten
1842,programmieren chat gpt auslagern herr lobo ganz offensichtlich schon lange mehr programmiert
1843,ach sascha lobo immer lied bleibt locker ki funktioniert zuverlaessig genug professionell eingesetzt koennen sehe lange probleme!
1844,waere gut weniger beamte gaebe gibt eigentlich genuegend freie stellen falls nicht koennten leute stelle teilen jeweils std woche arbeiten muesste halt umsetzen
1845,sascha lobo lieber rainer winkler spenden
1846,gerr heil recht argentur fuer arbeit wirklich fit internet
1847,lobo alte drachenlord fanboy wann akzeptiert endlich mal alter laesst peinlichen frisur?
1849,warum datenschutz ki angeblich unvereinbar? datenschutz geht persoenliche daten kis chatgpt wissensdaten trainiert datenschutz tun?
1850,halt politischer wille fuer lte regio hh luebeck letzten jahren erkennbar gebessert ca empfang
1851,wer haftet eigentlich ki verselbststaendigt murks macht?
1852,finde herr heil recht gejammert geweint de immer das frueher schon geklappt ja helft jammert geht klappt
1853,vielleicht gut ki einzusetzen digitalisierung fuer glueck menschen gar erweiterntes gebracht diskussion klingt intelligent leider komplett biologie menschen vorbei!
1854,boh immer schlimmer deutschland
1855,mann laesst wort kommen mann hoert zu mann unterbricht tour unfassbare farce! haette gerne gehoert frau alvarez sagen hat
1856,kaum sagt politiker phase ist zickig klassiker
1857,kischwurbler
1858,ach bro hahaha ki sehen
1860,chat gpt macht ueberall berufe obsolet nicht? beim oeffentlichrechtlichen rundfunk sitzen fest sattel p
1861,tja wundert warum menschen sagen arbeit lohnt mehr weil fuer sozialstaat abgezockt fuehlen u spaeter eben hungerrente bekommen leistungstraeger schnauze voll u verlassen massenweise deshalb land totengraeber uebernommen
1863,sicher ki scheiß irgendwann implodieren wird zurueckkatapultiert steinzeit vielleicht erleben doch wuerde ueber kaputt lachen
1864,terminator wirklich zukunft ?
1865,sciencefiction realitaet geworden
1866,herr lobo versucht menschen wachzuruetteln anscheinend thema eingehen
1867,heißt die roboter nehmen ganzen arbeitsplaetze weg ne ernst tun arbeitsmarkt gesellschaft darauf anzupassen finde fortschritt wichtig europa dabei entwickeln
1868,ki haare schneiden lassen?
1869,sicher mehr sicher deutscher panik
1870,mehr? es mehr weil mehr ding sprachen gelernt und niemand weiss warum wie klar uberhaupt gefaehrlich lass roboter machen idioten
1871,ach finde sinnloses
1872,gruene spd eben unternehmerfeindliche politik energetisch infrastrukturell regulierungen ersticken
1873,geb weld hoechstens jahre mal sehen ki anstrllen
1874,lanz art gehabe wirklich unertraeglich fremdscham pur weiß schon warum sendung schaue ansonsten gute gaeste wichtiges thema
1875,traue niemals ki selber manipuliert hast
1876,anmutung verbreiten ki ersetzen koennte systemkonform spurtet schnell raus system ist tolle intelligenz besonders tolles machtwerkzeug
1877,ja amazon rezensionen mehr unterscheiden ehrlich fake
1878,wuerd sagen ki irgendwann locker leute studio ersetzen
1879,schoen gut tausender trennpunkt chatgpt trotzdem gelegentlich probleme
1880,macht lobo eigentlich beruflich?
1881,fakt wenige intelligente erfinder gibt mann runde gut erkaennen
1882,klar arsch hitler haette geliebt
1884,lernen ki ersetzt ausgeloescht waehre logisch
1885,guckempfehlung humans need not apply jahre alt
1886,minister ersetzt endlich dummhaufen los
1887,arbeit jahren ersetzt koennen wirklich azsgeloescht werden
1888,friedensschwurbler sascha lobo spiegelverkehrt!
1889,denke darf deutschland sachen innovation runterspielen klar großen durchbrueche kommen usa asien lmu muenchen z b maßgeblich entwicklung stable diffusion beteiligt
