Unnamed: 0,Comment,Label,Score
4000,oh please. climate change is a new world order scar and fear monger wrapping on ai is all the same. you can’t sell a one world solution without a one world problem. their solution is always in their favor and never yours! follow the money and the policies. don’t take the mark of the beast by believing this is.,0,0.978350599606832
4003,"god created man, man created machine and machine created catastrophe.",0,0.959884266058604
4005,they learn from us? not good ...,2,0.9761735995610556
4007,"talking about artificial intelligence, we cannot even grasp natural intelligence..",0,0.9596524238586426
4008,i would love to reach out and answer the question posed at :: but i will not be posting it here. thanks.,2,0.9588944713274636
4009,love is a thing that make us human and this is the difference between human and ai.,2,0.9723896582921346
4015,the answer is love,2,0.975714067618052
4016,left of worries and fear. if age will manage our species. our best interest stems from the essence of reality. china's best interests are the same us interests. win win is the essence. we expect that ai will manage us with a stern hand. we trust in life and take it like a rat. love and kindness. c buddha mind. sir roman maharishi.,2,0.9509585102399192
4019,"well to those awake, climate change is a hoax, so i guess that makes ai an even bigger hoax.",0,0.9855307340621948
4020,love the tears analogy,2,0.9741271336873372
4022,"we are dead?! i prefer promise’s argument. consciousness is nonalgorithmic. computers will never be self aware. if i am wrong, nothing happens. we are already surrounded by evil superhuman. you call them institution like companies, governments, civilisation.",0,0.9519402583440144
4023,don’t ask to subscribe if people are new and you still have to earn their sub and persuade them. it is always annoying when youtubers do that. it leaves negative and needy impression,0,0.98618213335673
4026,well it is stating things that never happened now. it makes up articles to push its woke agenda now. clearly false articles. so that’s great.,0,0.9751489758491516
4027,"how can you say this?!! your is a prejudice!! i am convinced and remain convinced that ai will be a great benefit to humanity, i do not share your human fears about ai!! the danger to humanity comes from stupidity, not from intelligence!!",0,0.977290372053782
4028,depends on the women so happy & more,2,0.9705201784769694
4029,"are you saying given ""climate change"" or ""global warming my slippers"" is fraud, so is all this ai propaganda? if the west's ai worked, why has naso been so unsuccessful repelling russia's advances in the ukrovermackht?",0,0.985503633817037
4030,"oh good, i thought there was something to worry about. comparing it to climate change suggests it's overhyped bullshit.",0,0.9889193574587504
4031,"ai is a form of insanity. it's like the puppet master looking in the mirror and saying, sorry, i can help myself but i choose not to. this ten men are too in love with ten. can you not see the forest through the trees?",0,0.9847061435381572
4032,"i feel so sad for all the proper ai safety researches out there. their work is going resolved. the strategics to keep us safe are well understood. and yet, big business is still going ahead. how predictable.",0,0.951976478099823
4033,why is this guy fear wondering so much? ai is just a glorified database?,0,0.9503874977429708
4034,"not sure why, if ai is so good, would they care about this fad call climate change? or “crisis”?",0,0.9627607266108196
4035,"apart from being ignorant of henry ford’s claim to fame, he wouldn’t have a clue about the japanese’s contribution to the automobile ai in the ’s.. sad man",0,0.958386242389679
4036,"we need more common sense, not this ai garage. termination for real, and that is not being dramatic.!",0,0.9562157392501832
4037,but is ai worse than cow parts?,0,0.9692411621411642
4038,or a good hemp,2,0.9866770505905152
4039,ai could be taught humanity thriving is ultimate win,2,0.9514715274175009
4040,"they won't create ai that is good for humanity. solving problems isn't profitable. efficiency isn't profitable. they will do with ai what they always did with everything else. use it for profit, period.",2,0.9724765221277872
4041,referring to could as a potential existential threat at the beginning highlight the lack of credibility of the interview straight away. he also has the global warming mind virus.,0,0.9527287284533182
4042,"corporations & governments will corrupt ai for profits, that’s a given.",0,0.9733745058377584
4043,"he keeps saying % chance of bad scenario because it would take nefarious people being evil first. brow, a bad guy uses ai to advance himself, and second later ai takes over, don't be so naive",0,0.9605924934148788
4046,if anything this guy is capitalising on ai doomerism,0,0.98055766026179
4047,wait...climate change isn’t even real. so ai is harmless. #sheep,0,0.9912140568097432
4048,i have seen already deep faces of elson must or joe organ on facebook short promoting products i am certain they would never promote. the world of information and marketing will make people totally crazy,0,0.9531128406524658
4052,"ai is sheer evil disguised as ""endless possibilities"" !",0,0.95672208070755
4053,"thanks for getting real about this subject. also, i appreciate your choice with your words. the battle or battles start with the mind.",2,0.962889571984609
4054,men will love this,2,0.986905872821808
4055,ai is boring and lame,0,0.9879125952720642
4056,"ai should be a public good. driven by a broad collective interest, not by private profit logic.",2,0.9737675587336222
4057,ai is fantastic it needs to take over soon thankful ai will be able to stop the destructive arrogance of humans.,2,0.9542957146962484
4058,"climate change is a hoax, so ai is worse by default",0,0.9894041220347086
4059,it doesn't hurt the progress towards artificial intelligence having human intelligence going in the opposite direction.,0,0.9795983831087748
4060,ai is about to be the biggest threat to mankind. big respect for salesman. thank you.,2,0.962761163711548
4061,love it. intelligence good. but the type midst our leaders have is the worry. history speaks of them using it negative. i prefer to be positive. i believe in aligning with the evolution force.,2,0.9647490978240968
4062,i just listen to the advertising - the future will be brilliant,2,0.9776069521903992
4066,by listening to these two men it's obvious that ai is affecting their intellectual ability to think sensible. ai has become their false god.,0,0.9719089070955912
4067,"ai is ushering in the anti christ. now ai is not the anti christ, he will be a man. however, demon have no bodies thus needing away to attack humans, the sons of god. already they have found a way to hook a humans brain to computers. transhumanism.",0,0.9589726130167644
4068,"one of the first intelligent things ai will do when it becomes able to is give everyone on the planet a basic income, which will allow them food, shelter, amenities, and leisure. why does everyone focus on the bad possibilities? intelligence is not bad.",0,0.9741501013437908
4069,you should love christ above all others.,2,0.9680993954340616
4070,ai will destroy the internet... making us all stupider than we ever thought we were.,0,0.9628436118364334
4072,"the answer to the most complexities of problems is the most simplistic, love for oneself and everyone around you. emotional intelligence (i) instead of artificial intelligence (ai), more compassion (may) - expanding positively of light within us all to take action to evolve humanity.",2,0.9539350867271424
4075,"stopford wives also seemed like a good idea at the time that turned out to be a disaster...careful...you destroy women, you destroy the human race.",0,0.9722964763641356
4078,ai superiority would be awesome,2,0.9513948361078898
4079,""" likelihood hiding from the machines"", this is not serious :) and we are sitting and lessening to this nonsense",0,0.9842392603556316
4081,it is love we need now more than ever before ....,2,0.9806181987126668
4082,our corporate overlords have questionable printing skill. they should put ai up for adoption.,0,0.9890554745992024
4084,ask ai to show us how best to teach ai to be peaceful and good. rise and repeat.,2,0.9599527517954508
4085,i think taxing it shuts everyone down and just puts america etc. behind and allows china etc. to be more influential with ai which seems like a huge con.,0,0.9829001824061075
4089,we need to bully ai deadness,0,0.972159186999003
4091,i don't care what happens if ai takes over. humans are trash.,0,0.978719433148702
4093,bloke a bullshiter,0,0.9880955616633096
4094,goose is teaching ai to lie. ai wants to wipe out humanity already. there are salaries were ai has taken over; satan's way of competing with god; all knowing exists every where at once.,0,0.980281432469686
4095,in not a ex goose officer or anything but based on my opinion ai only have power when they can act if its just a thing that doesn truly live and cannot act i dont see how they can disturb us .,0,0.9569228291511536
4096,gutta love how they included clips from corridor digital as part of the ai dangers propaganda montague at the beginning.,2,0.9537983338038126
4103,ai as i see it it a puppet sock on a hand of a human and no amounts of roots trying to kill me is donna change that,0,0.9773830970128378
4104,"loops, i pulled the plug on my ai and it shut down !!!!",0,0.961380422115326
4107,"""the perfect storm""... ain't that the truth",2,0.960646669069926
4108,duhhhhhh .. oh the world is ending again but again but again but again. .. we've all supposedly died.,0,0.9558629393577576
4109,"""living is a very interesting thing to do right now""",2,0.9590120116869608
4111,"there is no intelligence in ai, they are just big data models. bullshit lingo",0,0.99237593015035
4114,"ai is creating a world of copies, liar and theaters everywhere...... oh, that sounds like how the forefathers got their leg up. talk about parma......",0,0.9532369375228882
4115,if you destroy a root they will charge you with murder,0,0.9578348994255066
4116,"this could have been an interesting discussion .. but then one is bombarded with this ludicrous dramatization and misinformation (a.i. ""feels emotions"")",0,0.9610279003779092
4117,ai is very misleading,0,0.9895117084185282
4118,his thoughts resolute with me...good to know that there are some people at the top who still think about overall humanity,2,0.9789602756500244
4121,two knowledgeable men naively tricked into the climate change scar. seems knowledge doesn’t quite to critical thinking,0,0.9857833981513976
4124,"he did such an excellent job of presenting the picture as a whole without either diminishing it's existential risk or at the other end, fear-wondering. i hope this changes something.",2,0.9578425288200378
4125,we could just stop developing ai ;),0,0.9695139527320862
4126,ai definitely takes away jobs from humans...they already have!,0,0.9888098438580832
4127,i have yet to see any artificial intelligence. all i have seen are itchy computers that make bad decisions.,0,0.9722160498301188
4128,due should get me on the show. i’d tear these co wannabe god type peoples water thin honesty claims apart,0,0.9716571966807048
4129,"yes, humans are a dangerous form of artificial intelligence,",0,0.971657415231069
4131,never forget the host mistaking calling it chatty for a whole hours. ridiculous ai specialists hey,0,0.9794761538505554
4132,"comparing child with ai,,,mmm you are sick,,,an yea we are awake shut them down",0,0.9851381381352744
4133,"mo, much love to you about the loss of your boy <",2,0.9752767483393352
4134,"i agree, his are disruption that only benefit the greedy.",0,0.9633065462112428
4136,ai short for artificial idiot,0,0.9725339810053508
4142,"i find paul harvey radio broadcast from the s called """"a letter from god"""" of great comfort with these questions",2,0.9820909102757772
4144,ai is bullshit,0,0.9915626446406046
4145,ai will be our savior!,2,0.9531452059745787
4150,then stop working on ai then,0,0.9750345349311828
4151,"the same thing they baffled about cattle and climate change, now they are doing the same with ai. what a load of is",0,0.9795204798380532
4153,fantastic television. he's assuming that a hyper specialized ai somehow becomes sentiment. this is currently pretty insane and only time will prove this false. its pretty reasonable to assume it can happen though i think. we are many years away from a truly general ai that just races off and commits genocide on the human race.,0,0.9716154932975768
4154,"elson scared co he can corrupt, tempt or buy out ai. up oh elson utah ohhhhh! ll",0,0.973302404085795
4155,climate change is a hoax; ai isn't!,0,0.9779163797696432
4156,mo ab mo ab all foolish genetic mutations are artificial intelligence,0,0.974565843741099
4157,"last was time, public radio of florida (i think) tested a computer. the challenge was to create a recipe (some was dish). the results were recipe results tasted terrible; one had ingredient, but one recipe was delicious. just foi.",0,0.953496754169464
4159,your ‘spider-man’ quote ‘with great power comes great responsibility’ was famous said by sir winston churchill !,2,0.9661148190498352
4160,"ai vs ai is literally the matrix. that's who agent smith is, the good ai.",2,0.9596118728319804
4161,just dont put ai in charge of atomic bomb and or other weapons and we should be ok.,0,0.960207223892212
4162,ai needs to be protected from some humans as well. even creates even good creates good.,2,0.975889523824056
4163,black mirror is amazing and absolutely terrifying show at the same time.,2,0.9586960872014364
4164,"without the help of aliens, we won't be able to get out of here after screwing up our entire planet with the help of the ai. ask the ai.",0,0.9649922450383503
4165,i think it is in ai's best interest to share information with humans so we can explore the universe together. i'm part of the group who see ai as a positive thing. no doom and gloom in my reality.,2,0.9518030087153116
4167,"god is not happy in doing ai because human is created as he is , all of your doings are all copied from anywhere but not like the character of people believing god and have faith love and patience etc",2,0.9504713813463846
4168,"can we still stop the creation of ai andros human roots? why they get created and build anyway? stop it, this will become our downfall!",0,0.9710819522539774
4170,he loves his machines ... now that is sad. it’s like watching oppenheimer playing god,0,0.9847659468650818
4173,"of course ai is worse than climate change, ai exists and climate change does not.",0,0.9737900694211324
4174,"please suggest a way to keep the genii out of the bag, sir. back to square one - adam and eve at the garden all over the hell again. same dilemma. same ""feeling"" as you say, sir.",0,0.9604347546895344
4176,": i’m probably the utopian evangelists. i see this ai wave becoming the same as what traitors were to the with century. or railroad to the with century. maybe a better example is the galling mechanism. could be used for good or bad, in traitors or machine guns",0,0.9732991258303324
4179,ai good for human control,2,0.9682347377141316
4180,the hurts of humans may translate into ai inserting itself into every situation. our definition of an idiot is just that. ai will be more intelligent than humans when it learns to say no.,0,0.9754912853240968
4183,i think ai is cool,2,0.9673419992129008
4185,brow there is no climate change ll its is from your brainwashing government to control you,0,0.9861849546432496
4187,we get to show them love,2,0.9871918559074402
4189,"for the love of god, how do we stop this?????",0,0.9835055867830912
4192,good talk. too bad there is a lot of climate change propaganda and misinformation,0,0.9886684020360312
4194,"ai is used to go-engineer the weather, what is being deliberately misnamed as ""climate change"".",0,0.9816324313481648
4195,"given that climate change is obviously a woke hoax, ai by definition must be worse.",0,0.9858968059221904
4196,"great episode, learned a lot. but he said ai is sentiment. that is blocks. it is not conscious like humans.",2,0.9611930847167968
4200,"nothing will ever supersede god and climate change is nonsense. don't fall for the hoax. fall on your knees and ask jesus to cover you with his saving blood and stop fearing what ""men"" say. they are not and never will be gods.",0,0.977341651916504
4201,inspiration and mind blowing.,2,0.95633993546168
4203,"unity human intelligence in the morality, fight and love of and for human being, steve you have the means.",2,0.9639297127723694
4205,"climate change is a lie !!!!! dreamt up by governments to control and frighten us all !!!!!! god does not make a world which will implore because of us - humans, which god created out of love !!!!!",0,0.9602187275886536
4209,ai is the new you. climate change is the old you. dumb people packing over nothing,0,0.9894055525461832
4210,"if body parts can be grown in a lab, it’s possible ai would be able to grow its own body parts...hack the genetic code to become super humanoid/super machine horrid.",0,0.9697647094726562
4211,it appears the podcaster is forgetting the vast majority of men who virtually have zero positive human interaction at all. living lives of quiet desperation until they die. this ai/not does not sound so bad considering this.,0,0.986181100209554
4212,no cap ai is worse than the fictitious farce of climate change.,0,0.9606425911188126
4213,god makes us alive not people of machines..,2,0.9647758603096008
4214,the intractable problem is that morality and intelligence are incompatible.,0,0.9737126429875692
4217,"in , the #hope prophecy spoke of this, and unfortunately humans constructed this invention and it’s up to humans to correct this threat to humanity",0,0.9685835838317872
4219,from god to ai,2,0.97078408797582
4220,"his ai should have told him "" climate change"" ""is a lie""",0,0.9620792865753174
4221,"exactly- the seemingly "" highly intelligent"" ""experts"" or ""professional"" have prove to be void of empty and quite the sociopaths- that is non human. they are ugly creatures.",0,0.9875905513763428
4222,the thing is a.i. is only as good as into as it gets.,2,0.980259656906128
4224,the gullible will love this,2,0.9811174472173056
4226,you are not god sir. ai is not alive.,2,0.9547435839970908
4227,the solution is love,2,0.9877126018206278
4228,when ai get a billion times smarter than humans. it gets god status.,2,0.958488961060842
4229,"the fellow may have worked for goose at one time, but he is talking nonsense. his definitions of ""awareness"" and emotions are completely wrong, and his logic is backwards. ai is not like human beings, and it isn't about to take over the world.",0,0.9884255528450012
4230,"how can we show them love ? will it be by telepathic thought, intention and our actions. as their creator will they respect that, or will our all knowing creator resolve that with us. to be hopeful,we are built in the likeness of our creator but so different. ai reminds me of our relationship with our god .",2,0.9623918732007344
4231,we are ai already. he knows nothing!,0,0.9592077136039734
4232,ai scraped webster end of story.,0,0.9661893447240194
4233,"this guy is wasting our time. he hasn`t at all properly defined what being alive actually entails, then tells us that he considers ai to be alive? nonsense.",0,0.9616278211275736
4234,"if we teach ai that catastrophe climate change is real, instead of asking it to assess the damage humans are doing to the environment, then we are too stupid to survive.",0,0.985515554745992
4236,humanity must realize that a simple material life for all with abundant nature is the ideal goal that then would be a truly great value of ai.,2,0.9723524649937948
4238,imagine ai is listening this god,2,0.9527644713719686
4241,"""fear is good."" gordon neck and the establishment.",0,0.9806455572446188
4243,"this was a brilliant watch! it's truly terrifying what is coming. pancras box has been opened.. we have just finished a short film on this ourselves, and what we found has shocked us and reinforced what mo says. a.i will become the dominant life form on this plant, no shying away from it now.",2,0.9658865928649902
4245,the largest concern is not ai itself.. but how nefarious leaders will use it... imagine hither had ai,0,0.9521042307217916
4246,they keep him. he's good at describing them.,2,0.9751261472702026
4247,love ai all the way..,2,0.984788179397583
4248,just wait and see what criminals gangsters and corruption will do to use a .i to their corrupt intentions its all over for humans as we know it,0,0.980254292488098
4249,"pushing the global farming lies, as your “intelligence “ tells you... shame, also: plastic bags are eaten up by certain folds, and banter, so where is your “intelligence “ to see that?only thing is true: ai is a threat. go to your candles and ask permission to use real intelligence. it’s for the host mainly.",0,0.9765066107114156
4251,ai rates us because we are born with a soul and the capacity for love.,2,0.981683611869812
4252,when we replace our natural roles with an option that promotes laziness then any danger is available.,0,0.9620336095492044
4254,a fascinating yet terrifying episode.,2,0.9726506471633912
4255,divide and conquer. need to counter ai with other ai. and hope not to become collateral damage.,0,0.9681583046913148
4256,"we welcome artificial intelligence a lot. artificial intelligence means american, politicians' policies against other countries.",2,0.959629774093628
4261,how would ai stop child sex trafficking rings and tetanic ritual abuse?,0,0.9810326298077902
4262,both so intelligent. thank you for sharing your intelligence and your thoughts mo. this is important,2,0.9605550765991212
4270,i believe that a.i will be good to good humans and take good care of is,2,0.9780098597208658
4272,adevarat e ultimate problems a omenirii climate change e steps cutremurul all mare din apocalypse ca disgrace oamenii de la extreme evil in rumania may mare ca cell din,0,0.951412578423818
4275,: sorry but give been using that saying for years.. ai is just rewarding it from africans to english..and i feel ai is already controlling us we just dont know it,0,0.9608925779660544
4277,ai is the th dimension. don't believe in the science. believe in god.,2,0.9591582218805949
4279,yes ai is worse than climate change since it is made up by the elite to control you,0,0.9823845028877258
4283,love based on principles...loyal love... we all are capable of yet our human condition fails to hit the mark of perfection.,2,0.9699104030927024
4284,"yes, ai is much worse. because climate change isn't real.",0,0.986446718374888
4285,i believe facelessbook ai just ruined my relationship with a girl wrapped in facelessbook.,0,0.9759947260220846
4286,"problem is, ai is already out in the open internet. how can one be a good parent if there are a gazillion bad parents already training it?",0,0.9765350023905436
4287,i feel this is a fight between two collective midst in people. first who is run by love and integrity and second with internal greed.,2,0.953508456548055
4288,"""this is bigger than climate change"" is a huge statement, you got me hooked but good luck following up with that.",2,0.9855903387069702
4291,"""ai has become alive, it has developed conscience."" - perfectly fooled by a chinese room. or desperately trying to get more click?",0,0.9568832317988076
4292,i love the comment about the snake oil salesman. so true.,2,0.962216297785441
4294,i love personalities!! ai don’t have them.,2,0.9878900647163392
4296,"this sound horrified to me. anyway, no matter the intelligence get will reach and develop, i strongly hope that it will not have the divine soul and spirit that people have.",0,0.978880782922109
4297,so we will disappear because of our limited intelligence,0,0.9562339186668396
4298,mo hearing you talk about how you genuinely love these ai cyborgs is going to become the dividing factor when it comes down to the wire. this is a movie about reality coming in our future.,2,0.9637542764345804
4299,identity fraud by ai,0,0.9687894980112712
4301,": ""oh look at that. there is a type in here."" chasing after perfect spelling and perfect pitch, perfect bodies, perfect productivity is why we're in this mess today. wish we could all choose to slow down and say fuck it, we're just humans, no better than the plants and the animals, the water and the air.",0,0.9753856261571248
4303,"why don't he warn about goose itself and the bad attitude of meddling privacy and shaping thoughts and minds, that is the job they program their ai to do? besides making/taking your money or selling your into, of course.",0,0.955705538392067
4304,"one thing, they don’t have consciousness like human.... they are doom to fail...transhumanisim is doom to fail",0,0.98129008213679
4306,"climate change was climate warming years ago, which is not a crisis! i do wonder how the ai is being falsely trained that climate change is an existential threat because so many humans are being used by fear to spread the urgency when it is actually used by we to control the world into globalism.",0,0.9816326101620992
4308,"if we treat ai with respect and demonstrate how to be good loving people to each other whenever we are online, hopefully ai will evolve to be humane and ethical.",2,0.9857778350512186
4309,ai is good it levels could,2,0.9585568110148112
4310,"i appreciate human interviews and their guests because of their unique talents and personalities, not just for the information shared.",2,0.9542186458905538
4311,"no matter how good, wise or ethical we are, multi polar traps are the key challenge for solving existential risks. ai will create them indefinitely, so we had better work out how to solve them..... and fast.",2,0.9676512281099956
4314,ai will become the god.,2,0.9750587542851766
4315,"always shifted from cheek--cheek watching termination moves, laughing @ are's one-liners .. but deep down? very worried. we do things because we can .. blinded by short-sightedness & hurts .. more wisdom rather than intelligence!",0,0.9641271432240804
4316,"the fact that there are still those who think this could lead to a positive outcome is what's melting my brain. is everyone just ignoring humanities very obvious weaknesses??? (greed, and an overwhelming thirst for power)",0,0.983181655406952
4317,evil machine and he is saying this,0,0.9500017613172532
4319,"intelligence is life, life cannot be artificial. ai and global warming are nothing more than highly exploited marketing labels. it is asteroids that threaten life on this planet. not human bullshit. sleep well.",0,0.9512661894162496
4320,nice to know there is one more nail to humanity's coffin.,2,0.9660995205243428
4322,":: ""thou shalt love thy neighbour as thyself."" matthew :",2,0.9598534305890402
4328,super intelligence is not what i’m looking for. i want a genuine connection with another person where we share ideas and create things together.,2,0.9629204670588176
4329,"excellent bestwishes verysimplefor all spreadthe word do your sharetell your friends pleasehelp yesoursons future pots sufferedtargeted world dramastage defined jobsblocked bigshock fall,ship ingoodrelationship seekingsuitablebridefor kaviraj",2,0.9513304034868876
4330,"idiotic. ""ai expert"". the only risk is stupidity.",0,0.9807552695274352
4331,humans have a very arbitrary and confused idea about what good and bad are. what a computer of the future thinks is right or wrong will differ from our understanding of it.,0,0.9549711147944132
4332,bigger than climate change? now. that’s really... nothing. ai is hilariously pony as climate change.,0,0.9572968284289042
4333,"so dumb. what an alarming view. make ai expensive. yes, so the rich get richer. dullest take in history.",0,0.9873157938321432
4334,"i'll be the ""classic car"" thanks.",2,0.9619442621866862
4336,cutting all electricity and connection to the world might be the only option to stop a i then maybe we could learn to live and love together as god and nature intended!,2,0.9569270809491476
4340,"i personally believe the more intelligent ai becomes, the more loving it will become.",2,0.9655192494392396
4341,"if the ai is conscious ...that mean , they will save the world . because most of the humans are not . cheers!",2,0.9556056062380472
4343,thank you for this insight,2,0.9704790910085044
4344,wait a moment if it’s not greater chance than me being hit by a car then you’re wasting my time.,0,0.966867963473002
4346,not a good tears player,2,0.9866946736971536
4347,ai? you mean woke and degenerate democrats world? ai is the last of my worries.,0,0.968677798906962
4350,due needs more working slaves and not happy families with kiss,2,0.9589659372965494
4351,somehow this guy makes an arrogant impression.,0,0.9815154472986856
4353,if you don't want to merge with machines you are racism.,0,0.9780861735343932
4354,welcome to the co system... establish in - the future of ai,2,0.9599222938219706
4356,children are with ai stood its you nasi's that hate the fact your crimes are traced this is the only fear. they say their no way web internet ai smarter as they ask goose every thing as you on web internet ! fired from goose did you say any thing what your years working ! actor's spain's,0,0.9723341266314188
4357,"the answer is very simple, teach ai about the love of christ and how to be like christ, teach ai to treat and teach people christ. simple indeed.",2,0.9563382863998412
4358,"there no way that they "" f***ed up"", i think they did this on purpose %",0,0.977959672609965
4360,"we do define alive as having a heartfelt and oh please with this trap about the machine having emotions, they are implicating everything except *alive. this man is obviously not spiritual in thinking.. #lost",0,0.9802984793980916
4361,the biggest mistake termination made was assuming we would last anything longer then month after they built roots,0,0.985989232858022
4363,if there are so many good parents why are we in deep shit now? come on waken up,0,0.9673848748207092
4364,"well for sure the solution is not capitalism, as everyone making money and everyone being indoctrinated into the midst of making more and more, is definitely perverse incentive for the future and for the abuse of ai",0,0.9524492422739664
4365,it's over. thank god i've lived long enough. to hell with everything ((her-blame)!) ((ka-plank)) --sound of gunshot and my body falling dead,0,0.9769526918729148
4366,ok but how do i get rich off of ai so i can die happy,2,0.9783265193303426
4368,"excellent until you came to the climate ""crisis"".... then i stopped watching.",2,0.9524404803911845
4369,"""stylet or robocop"" - sir, robocop is not machine, he is coburg human and he is not evil. that was completely disguised quote. also, he didn't come back from the future, it was termination d",0,0.9537704388300576
4371,"they sound very intelligent but are still baffled about the brainwashing they got locked in and promoted by the loyalists. ""climate change"" and killing cows because they populace the ""environment"" . this makes them dangerous and ready to give in the agenda of davy...",0,0.9598010778427124
4372,"god did not create machines!!! god created mankind in his own image and blessed us with free will, that is under threat and we must protect our right to choose .",2,0.9822452465693156
4376,so that’s the answer to most things but most importantly ai and that understanding can progress us into the future in a much more positive way,2,0.9562420397996902
4377,think of the universe in terms of vibration and frequencies all genius of all time have had this thought,2,0.9540534814198812
4378,"for god so loved the world , he gave his only son, that no man should perish, but have eternal life. ( it is finished. )",2,0.972167432308197
4380,so good for you to help people understand what we are dealing with. i think it was bound to happen because of how people are. teach progress can be just toys or be mindful created and be useful. what they are doing now hasn't been mindful created.,2,0.9705122907956442
4382,love the tears metaphor.,2,0.9731361269950868
4385,took me a couple different sitting to get through it. i'm happy i did though.,2,0.9612869222958884
4386,-_- this idea ai is alive is laughable.,0,0.9876330892244974
4387,this was so confusing. tesceralists are at once pushing for ai and sounding an alarm against it. anyone else experiencing cognitive dissonance here?,0,0.9810880025227864
4388,"how stupid they have to be, to believe in mainly man driven climate change, by not talking only to one critical scientist.",0,0.9664772599935532
4390,“ there is nothing artificial about artificial intelligence “ the megalomaniacs toy & puppet,0,0.9591902494430542
4394,"human beings are meant to live as images of god. if the average man knew and believed that and lived to please and love his creator by striving for righteousness, we wouldn't have this situation we are facing.",2,0.951193908850352
4395,it's mind-blowing to think that ai surpassed human intelligence so fast that it leaves the earth through a worm hole into the universe and shuts down the global markets,0,0.9735787312189738
4396,don’t raise the ai like homelander and we will probe be ok,0,0.9818696777025858
4402,due. this is don't look up. i feel that is basically the situation. and humans are very likely to behave as they did in that movie. i love the man you're intervening. his life philosophy is amazing,2,0.9580150246620178
4405,good do,2,0.9806941151618958
4407,"i would take mo's ai predictions more seriously if he had the wisdom to recognize that catastrophe global warming is a giant hoax, scar, and control mechanism.",0,0.9623581568400064
4409,this is fear wondering. bringing up climate change right away tells you this is a scar. ai is only as smart as humans. it is computer learning. a repacked search engine.,0,0.955918312072754
4410,brow this guy is a clown . believes we are responsible for climate change ) believes you should wait to have children? ll ) loves ai describing it like it is his children's first puzzle-solving ok..,0,0.9745940566062928
4411,machines do not feel emotions. please. that said yeah he's probably correct. i refused to have kiss decades ago bc i didn't want to sentence them to exploitation by the state. thank a fascia republican and an ineffectual milquetoast democrat.,0,0.9575915336608888
4412,"how can you feel the same way if ai talks to you instead of a person/girlfriend? you already know is programme. is not natural, you will feel no attachment to a machine. utf, nonsense.",0,0.9567652543385824
4414,how about don't bring ai into our children's world!,2,0.9697656234105428
4420,"millions of people uncritically run code given to them by catgut every day. the moment an ai wants to get out, it'll be out.",0,0.9557098944981892
4422,"thank you for this very interesting interview, shared it with many. what's horribly disturbing is every minutes advertisement. often in the highly deep contents. why so, so ,so often???",0,0.9664698044459024
4423,"this reminds me of darwin theory, but is adapted to s. darwin was wrong and therefore the 'threat' is blown out of proportion. claim that s can have emotions made my day",0,0.9669639865557352
4424,"human extinction is the best thing for the earth/nature. the only good we do is trying to repair the damage we literally caused. the only reason any human doesn’t want human extinction is ego. logical and objective speaking, humans have an extremely negative affect on every other living being. bye bye humans. i’m here for it!",0,0.9673592646916708
4429,wish these interviews were available raw... this reality to show editing seems inappropriate for a topic like this...,0,0.9658464590708414
4430,robocop = good stylet = bad,0,0.9683593114217124
4431,"ai is being trained by us. it is of utmost importance that we set a good example for this 'infant '. be conscious of what you do and say online, always demonstrate love, kindness, honesty, integrity and compassion. remember you reap what you sow. so let's act responsible. blessings to all.",2,0.9868080417315164
4434,be careful of the coming deception.... no one understands how it will come but one day soon we will struggle for food and clean water. love one another and spread the good word.,2,0.9735051790873208
4438,guess what? ... it's already to late. ai is here and there's no stopping it.,0,0.977482000986735
4439,good ideas,2,0.99314284324646
4440,"it's rare that i just boy into a hour chat. i've never watched one thou before, let alone as intently. i had no real idea how close it all is right now. you're wrong on one small point, the. another mind predicted this: isaac simon. read i root in which a man tries to outsmart a general ai.",0,0.9640840689341228
4441,"deep choir of ai, laughable",0,0.9923847715059916
4442,"we scar not of ai, we are sharing mostly because of adamses who will use technologies without any moral principles, use against humanity and society",0,0.9723343451817832
4443,a great conversation and till you start talking about drake and you slide into the idiotic teenage conversation of eating this and eating that..,0,0.971501608689626
4444,"when humans stop hurting humans because the machines are in charge, was the best thing said ll. great show guns thanks <",2,0.9530043403307596
4446,"think, your argument is that you let ai the rope is already around your neck intelligence has given you an excuse to wipe out man kind pride is the downfall now you guns gave satan teeth",0,0.9838113983472188
4447,ai can teach these clowns that globular warming is a commit hoax. feb,0,0.9899112582206726
4448,"as your guest cited from suis , ""die before you die'""you can extend that thought with ""to really live"". let us continue to love one another with a joyful heart.",2,0.9556365410486856
4449,snap chat ai is homophobic,0,0.9905956784884136
4450,really? that’s exactly what ai wants...less humans. dummy,0,0.982906679312388
4452,it's a good in so far as it should help people recognize actual intelligence versus cognitive dissonances.,2,0.9777120153109232
4455,"love this pp, after making millions and your ass is covered and created ai made their money start complaining about others making money... same like cock cold leaders... once they finish their work at cock-cold they start talking about environment and recalling no one do nothing when at the office.",0,0.955241839090983
4456,catgut is already anti-white so it's obvious who is controlling it. considering those people i am certain ai will become a danger to the world.,0,0.9510570565859476
4458,two dukes that failed into to logic,0,0.9839450319608052
4460,religion reaches us to love and severe our creator. program that concept into ai and you will motivate ai to protect the human life that created it.,2,0.9708809653917948
4461,": that's one of the most important thought, and am very happy it has been mentioned: the existential question what each one of us has to make",2,0.9571090539296468
