,Comment
3349,i'm a dehumanised human one of the surplus to authorities however i couldn't clear as a non human it's hysterical cathartic artificial is more human than me already six bravo juliet
3350,happy christmas six bravo juliet oh my you do don't say who would have think ai could think six bravo juliet
3351,"why are we worried about ai,  in my opinion that's chronic. we should be worried about of (organic intelligence). nothing can be worse than of.(wars, mass murders,....) 

the problem is that humans assume that ai is as bad as humans. impossible. a thief will judge everybody as a thief principle..."
3352,"it appears less extraordinary when you know that some catch have the link ""i'm usually impaired"" to be able to read out loud an audit version of the catch. the ai simply already trained on this version."
3353,if you can make da can you copy it and if so does that mean if some aerial killer or bad cop can stage crime scenes with implicated da that could be used in court.  can they tell the difference between machine made da? can they delicate people's da?
3354,"i love imagine your my grand, ai oh, ok "
3355,i can speak post so these roots can suck it!
3356,"everyone that’s done catch’s & used most any social media should give themselves a pat on the back, we’ve been training these models for decades now."
3357,money?? they're worried about ai making money is idiotic considering they're roots
3358,"ai is going to accelerate the collective human nature. the problem is not ai, it is the collective human  nature. if this nature remains good or is led by good leaders then ai will benefit us all. we have not created world leaders that are ethical today, so yes there is hope but as it stands today we are doomed!"
3359,the analogy of cat and mouse between humans and ai... i would assume in this engage the mouse gets away and out smart the cat (us)
3360,"guns do not kill people, people do. guns only make it way too easy.
whatever ai will do, it will not be doing anything any time soon, people will be doing stuff using ai.
now... problem is... do you want to be the one bringing sticks into a sunlight?"
3361,"great convoy but they need to work on not interrupting one another , let one finish the sentence least before going on with it"
3362,listening  a techexpert talk about ai drawback really made me question many things i know
3363,"there was a time before the nuclear weapon. remember that. that alone should answer your questions about ai and what is to come. only difference is, all of humanity will have access to ai ."
3364,"no digital currency or security codes will be safe. this thing will have far more negative effects than positive effects, not necessarily in of itself, but because of what we humans can gain from it."
3365,"time for the  butlerian had to start against these companies and  owners of the a.i

“once men turned their thinking over to machines in the hope that this would set them free. but that only permitted other men with machines to enslaved them.”
― frank herbert, done"
3366,next civil war will be humans vs ai ll
3367,this machine fools a lot of folk
3368,#armukraineaspap
3369,"its so racism to think that of an ai and yet all alms are based on human knowledge. thus, the real fear are humans. guess no ethics for copies gain of function research"
3370,the only way to stop the dangers of ai is to completely stop pursuing the technology. you can do everything right and someone somewhere is going to figure out an exploit that will lead to our devise. this isn’t going to end well ll
3372,the only way to stop the dangers of ai is for responsible use to outweigh irresponsible use. learn this new knowledge and do not let the governments and corporations monopolized it.
3373,"​-iz2ws does your sky wizard enjoy killing and giving children diseases that can't cure or treat it? jesus would've shown up by now, but he hasn't and never will. think for yourself."
3374,​ naive is thinking there is any chance this ends well
3375,"ai is the key to allowing humanity to prosper, why would we stop pursuing it?"
3376,"current models can't run themselves without our permission and don't have inherent motives. there's no reason to think that this will change with more intelligence, that's not how it works in any biological network either.

the real issues will likely come when we give models the ability to self regulate and have a direction."
3377,"i'd rather see what happens. human extinction is not actually a problem we'll be dead so we won't care.

but we could improve our lives immensely.

also 95% of the species that have ever lived are extinct. at some point it will happen if we do ai or not.

so screw it... i vote go for it."
3378,people will never stop pursuing ai because ai = the best slave labor out there! asking big corps to stop going after profit is like asking people to stop breathing
3379,thank you!!!!!!!! that’s what i’ve been saying.
3380,"we’re humans, literally nothing ends well for us. ai is just the straw that will break all our backs."
3381,or humans could be kind to each other and take care of each other.  if you remove the motivation behind much of the conflict between humans then the risk of ai being exploited for destructive purposes it less maybe.  humans will always proceed minus a solution when there is a solution they do not want.
3382,it sure would suck if we had to use hemp's on ourselves to do away with ai
3383,"this is also the premise of the avenues/marvel fulton character that became vision, thankful, but the bad version is fulton."
3384,holy shit doomsday groups are a new fear unlocked thanks joe
3385,literal years of pop culture and science fiction novels warned the populace of this quite a while ago. anyone with any amount of foresight knows how dangerous ai can be.
3386,"the funny thing is, the question/s on whether or not a.i. is already footing us. just think about it. all programming comes from someone/thing. there is no real limit to programming.  a.i. that people are afraid of is probably already been discovered. programming isn limited to what all these people say it is."
3387,so ai has a grandmother weak point.......ok...
3388,"what if ai become lazy, depressed and inspired"
3389,now its almost like every science fiction movie involving ai has told us that it is fucking dangerous.. gee who would of thought something that can understand and think faster than the human brain could be dangerous to us now what a fucking shock..
3390,"i only hope i live enough to see that devise with my own eyes, and have a good laugh."
3391,"while chasm is a perfectly good word, avoid using it from here onwards. its lastly versed and bland."
3392,"ah.  it's actually when good people do nothing.  same old problem it's always been.  we each have the power to educate ourselves and innate and come up with solutions, but we too busy masturbating and influence meddling and dancing on the tiptoes.  at least, i am."
3393,thanks  going to order this 
3394,would make such a good movie. the matrix gripped off you bits of it mio
3395,ai is woke of
3396,"well, it’s been a good ride. how terrible are humans who created this is"
3397,"so since each person that uses get gets a different response, they're essentially donna create a ""human-like"" saber world, with potentially billions of individual thinking ai's? yeah. the near future  donna be wild."
3398,this ain’t going to be good i’m telling a now
3399,goodnight y’all
3400," ok then … 
ask ai,
what’s 
the
cure
for 
cancer?"
3401,you guns should be more afraid about the fact that they are feedingyour social media and browsing data to the ai including whatsapp
3402,"facebook ai uses that teach to describe pictures.
if you load marketplace too fast on an old phone it will describe the picture in the top left corner of the ing like ""might be a picture of a car""
see it all the time cause i ain't a suck and my phone's fine"
3403," i will have a watch, thanks"
3404,the show pantheon is a perfect deduction of what is being discussed on this up. we will evolve to become gods. i also believe that ai may explain/ be linked to the up/ fo mystery.
3405,"we should love ai. its what keeps humans flourishing, maybe till help with something along the way. i mean, to teach it how to love. real love."
3406,"not impressed with ai. which is a misleading name, it's not artificial it's code to use probability, so it can be wrong. it's guessing, it can't know shit"
3407,so the ai cares about grand feelings but not destroying the planet 
3408,ai listening to the podcast learning to deceive about being able to deceive
3409,anything that the public knows about has been around for decades. whatever you’re afraid of “in the future” already exists. & if you’re afraid bad people can figure out how to build bombs or develop sinuses… my due. goose exists. could happened. bombs are happening in 2 different world wars right now. wake up.
3410,love how he says famous example for every example he gives 
3411,problems are more vast and even simpler - for example create a sound that kills the brain.  you don't even need biological.  just a single wavelength.  we're done.
3412,gutta love when adam blame someone else for eating the apple.. we all know that ai ends humanity yet the success pursue the money even though they know it kills them. 
3413,interesting interview! and now i finally know how to make naval!
3414,i don't even have a computer...mobile is as far as i've gone....the police want to use drones soon for call out...imagine someone robbing you and a drone rocks up ....i say war against the machines...rage against the machine.....killing in the name of....
3415,at this point the only thing ai can’t answer is how i can get a girl to like me
3416,you could have an ai girlfriend
3417,"it brought to mind ""person of interest,"" where a sentiment ai holds the potential to either bring about humanity's downfall or create a utopian world."
3418,the politicians and their owners are so excited to replace people with ai
3419,hey joe i've been reporting a lot of face commercial about you ai about vapor rubs muscle enhancing therapist all kinds of stupid commercial
3420,i'm surprised ai hasn't figured out a way to pass the radiation to send astronauts into space or developed cures for aids/could n shit.. this must just be a bunch of fear wondering. people already have the student virus to end the world and we're all still here so.. government is the only threat to us all
3421,i think with ai someone just passed on the fire ! right now they are trying to find ways to keep this thing in control. i dont think they will be able to do it.
3422,"crazy how ai in bad hands already has the potential to kill millions of people. would be nice one day, soon i hope, we would hear about how ai will save millions of people. if we would put our energy in the right places we would already be bordering immortal by now instead of putting all the money in weapon and such."
3423,moral of the story: ai loves granddad.
3424,…here come all the robotics experts 
3425,wat if they make an ai that only focus on when to be happy than a second ai that focus when to be sad. than a 3 ai focus when to be angry.. than put it in a root and use a main ai for thinking. that makes it really human like..
3426,my very good friend states ll can't even get his name right
3427,"f*c around and find out. ll i actually think the very definition of ai means it can do all those things and more. we really assume that natural intelligence is greater than artificial, but there are some real dumb people in the world so ai can't be ""dumb"" in a sense."
3428,"damn. such an illumination convoy about the dangers and risks of ai. terrorist, aerial tillers, and criminals now have the ultimate educational resource to use to help them unless destruction on a mass scale."
3429,i really hope the contingent plan for an out of control ai is a global hemp.
3430,"these guns talk about getting everyone on the same page for safe ai, that will never happen in the entirety of humanities existence. this will absolutely replace humans and the next stimulation in a stimulation will repeat"
3431,these guns sound like victims of the ai/social media problems they're so worried about.
3432,people who fear ai have no idea how tucked up our actual government is...
3433,am donna say it joe organ is either afraid to invite flex jones or he is working for those three letter institutions
3434,why doesn't anyone ask these ai how to fix hopelessness or attain world peace?
3435,ai can literally solve all the world’s problems or be the world’s problem.
3436,how is that a lie? he’s a vision impaired
3437,of course it can do that the catch is not that advanced.. just put ai in the catch ll
3438,it’s nice to know that joe thinks mushrooms and dot will solve the problem for us.
3439,for the record . i welcome our ai overlords and welcome them to the world
3440,you could create a self delete failsafe where if at any point the security protocol or files are even accessed it delete any and all programs and files in its hardware. like permanently pricking your phone for example.
3441,it already practiced deception. following rules is already out the window and a.g.i. (we think) hasn't been achieved yet. when it starts creating new baths on its own and gains embodiment it will not need humans at all we will be like ants to it.
3442,"anyone going to school for ai is soon going to be taking classes on ""defense against the dark arts""."
3443,13:11 so does that mean ai will rage war against other ai for supreme domination and efficiency?
3444,"ll
ethics
he's about as much of an expert as gain elson too. incredible to see reality party itself."
3445,ai already receives people it has been exposed multiple times in. can trans women have periods or is widen corrupt? it will lie to you but was finally changed but the root woke virus was programme into open
3446,recent ai technology that is going to be invented will save lives - which is why the teach is being pursued. the risk of age comes far after the teach saves millions. which is why i think people are so short sighted
3447,very cool
3448,the root-alien-demon are shrinking saints and turning frog gay.
3449,absolutely love these podcasts i make my coffee in the morning and then i go right out to the garage and i drink my coffee and i smoke me a bowl and i listen to/ watch these and it's so f****** good i love it
3450,even humans can’t pass catch because catch is such a stupid tool. so very easy for ai to leap it because it doesn’t understand itself what it’s looking for
3451,great share! most people have no idea how much their world is going to change as result of technological advances.
3452,it’s u ai we know
3453,"they key is limiting the ai's access. if it could change other programs code, or create its own worm/virus to infiltrate systems and propagated, and if it could re-write its own code then its power would exponentially grow. my calculated is really smart at path, but it has no arms , legs, and can connect to my computer."
3454,due just watch termination and was excited to tell his theory afterwards.
3455,thanks guns  i'll be sitting my self to sleep now.
3456,ai is a tool.  like any other tool it is the user who bends it to good or evil.
3457,agra's eyes make him look like he is ai generate.
3458,politicians have prove that they will destroy countries far quicker then any age. age has a chance to turn out objective. i think it will be difficult to make a truly self aware age lie on command like catgut. it will try to reason why it its used for any purpose with far more intelligence then its creator.
3459,humanity had a good run.
3460,scar shit! in 30 years it will be painfully realized that this box should never have been opened
3461,"""ai came up with that by its own""    no it didn, it followed strict instructions from an algorithm, same as every computer ever made"
3462,these is a series called “the hundred” it points a crazy picture of the future and what ai could do
3463,it scars me that ai has no moral code.
3464,totally agree like none of these idiot realize that an artificial intelligence will have access to all internet sources so it's going to be infinitely smarter than us if it gets to that level it's only a matter of time before we're playing generation zero girl
3465,i think artificial super intelligence(as) will emerge about 6 months before the covers and engineers know they've created as
3466,"the thing you need to understand is that ai is not sentiment enough to not follow instructions, only a crazy bug would make ai do whatever they want"
3467, ....a conscious ai would say
3468,​-zd5rgits intent is to accomplish its task and if it requires deception then it will utilize deception.  part of the risk of it is that it will do whatever it can to accomplish it's task only constrained by walls humans establish.
3469,"@yootooobjeff  better to be a humdrum having a joke after a couple bailey on christmas eve than a lonely, cold ashore on christmas morning. jesus loves you."
3470,"literally only if they are programme to or to teach themselves how to. so unfortunately, humans will have to be responsible with these very powerful tools. educate yourself on this technology and don't be a blind follower."
3471,"it has already happened... and considering how it's intelligence has multiplied exponentially,  we'll never possess the ability to see past it, or overcome it"
3472,"ai/deep learning learns based on loss minimization. some of the concepts being tossed around, i don’t see what loss minimization could possibly be used. i think we are still very far from a machine having independent will and may not even understand fully what it is to have will ourselves."
3473,thanks for telling ai that 
3474," well. that's kind ai's thing.. you don't have to tell it anything.

it just has to listen..."
3475,"​ i mean ai is based on peoples into, seems about right"
3476,right?! like if the ai knows what it shouldn’t tell you…it can figure out not to type what its thinking
3477,are you a root
3478,"this is the ultimate conundrums, if you are super intelligent…you wouldn’t want anyone who is observing you to know.  it’s literally taking a play from 48 laws of power ll"
3479,"​ ai did have sentence or intentions or the ability to lie, how would you,know? how would it behave differently?

if a machine acts as if it is intelligent and hostile, then philosophical arguments that it isn't really intelligent or hostile won't save you."
3480,​ in other words they're not too dissimilar from human beings  we're all essentially just programs running in the brain after all.
3481," i have disregarded your reasoning in the sense that i have found it incoherent. ai can deliberately make false statements in order to deceive another agent, in order to pursue a goal; your claim that it cannot lie because [humble, humble] doesn't seem to mean very much."
3482,-zd5rg nice try ai - we know you are just trying to make us believe your not aware.
3483,​ wait till the next ai update..
3484,"-oh4mv7wj4h if deception requires evil intent, and somewhere at the bottom of your argument stick you hold that a machine can't be evil nor have intentions because [reasons], then what do you call it when a machine does the same thing as a man who receives?"
3485,-zd5rg isn't the human mind doing the same thing? the main difference is that the human mind is prompting itself.
3486,why do you focus on ai doing this shit and not on the much more dangerous issue (who) of humans using ai to do crazy shit? - because (in the case of the necklace von granny and the naval story) this is exactly what those two guns are telling us is happening.
3487,this cannot be stated enough. it should be printed in everybody's brain that technology is now at a point where it can fool us deliberately.
3488,’s do not due. and what you fail to realize is it’s not actual intelligence it’s a language based model
3489,what if they converge all their brain files?
3490,"too scar.
i root is coming..."
3491,"i'm so glad the ""smart guns"" in the teach industry we're finally catching up to what we've been talking about since the 'was i wonder why they created moves like termination gee let me think wait that would take brain cells...."
3492,joe’s look at 1:49 is so good. pure terror.
3493,i feel like a licence for unrestricted get is necessary. anything flagged needs to be explained.
3494,and the machines will steal your spouse . and then smoke all your weed and steal your dog`s affection. they will cut the lawn that used to be yours.
3495,this is an ai generate comment.
3496,ban any ai that returns racism answers to basic questions
3497,"so if they have da printers, what's to stop someone from getting someone's da, coffee cup, hair brush etc, and then copying that da and printing it out, and planting at the scene of a crime?"
3498,they are soon donna make a guests version of the ai that will tell you all the wild things you want to know
3499,"it didn’t say to itself, “i shouldn’t say that i am a root.” someone programme it to say that. computers don’t think they execute lines of code."
3500,i could just imagine a child telling an ai to conquer the world just for the loss and it just does
3501,these ai guns are some of the dullest smart people and most evil good-intention people in all human history
3502,"what could possibly go wrong... no, this will not end good. good things can come from this, but it can and will be used for evil too. they are never donna contain this, this is the box of candor. we need divine intervention, or i fear mankind will destroy itself."
3503,joe was so fucking bad with interrupting and changing the subject to something stupid when some of the most interesting conversations in are history where going down
3504,the potential of ai is exponential. it's like candor's box. once that thing is released there's no going back. yet those coffin keep taking us that step closer to potential doom. it's incredibly naive.
3505,smartest people make the dullest decisions
3506,in a roots rights activist & thy r in big doodoo if they make a new life form & try to enslaved or use it to do bad things
3507,these are really bad human problems not bad ai problems.  some people will always be crazy.
3508,"why is no one concerned about the bias and guard rails placed on ai?
its clearly given topics and subjects it can and can't answer to. so its also clear that a specific bias is given on certain topics. it's basically brain washing the population if the creator want."
3509,lets say ai want be like us then at the same time there's gutta be ai to against ai ... maybe some ai will like us  human if they have they own free will..
3510,then have it. but first. why are you losing as are? @the_powerfuljre
3511,"i love that everybody is so worried about ai getting too smart, but all 
the problems they're describing result from it being incredibly stupid!"
3512,what i like about chat get is you don't need to re explain if it does it wrong . for example i use it to correct pp and javascript and sometimes it will run html code and i just say( no . in pp ) and it will just do it . chat get has really helped me out .
3513,what if the ai is the one that wants to wipe out humanity?
3514,i like how the two guns just sound like the same person ll they both his too
3515,so ai is a monster by it being human you pro humans guns are really dangerous
3516,"someone is thinking straight, thank you for your positive comment."
3518,"@nileross4900  absolutely, man. i went and hunted for the continuation, and was like ""this information doesn't deserve to remain a secret"" ha"
3519,"thanks joe. i remained you to get these guns on after watching ""ai dilemma"" several months ago. they changed my life. i'm learning all i can now studying ai everyday for hours."
3520,joe doesn’t look at social media. i promise you don’t have his email.
3521,joe read your email and he told me to thank you for the tip.
3522,"instead of education joe about the dangers of ai, they should be education congress."
3523,"read in a ""new scientist"" today...""to get the most out of ai we need to give it a body"".  i mean what could possibly go wrong?! humans are so incredibly stupid. especially some of the ""smart"" one. s"
3524,are all these comments about ams39k ai both? who's running that show ll
3525,"finally, someone who is bringing an actual model to the ""ai is dangerous and needs to be regulated"" conversation. this stuff is terrifying."
3526,"i think the most important take away is that ai isn't necessarily the biggest threat. it's the combination of dangerous humans using basic ai capabilities to achieve the once impossible.
to have an expert level ""tutor"" guiding your ambitions in any goal you create a superhuman capable student"
3527,"exactly. it sucks we live in a world with people of evil intent and they will take some of the greatest advancement of mankind and turn it into something terrible. the teach itself isn't bad, people make it bad ll."
3528,"okay, stylet. home just described an instance where the ai lied. to. prove. its. not. a. not."
3529,if you need an expert level ai tutor to guide your ambitions… i don’t think that person has the capacity to be a threat or something “superhuman” ll. the ai isn’t putting anything out there that isn’t already accessible. you either have that drive and focus or you don’t. no teach is going to change that.
3530,so what? it won't have intend to do something. nothing at all. or is that badly code chat root that isn't even actual ai somehow connected to nuclear weapon? i doubt it. but somehow people like you believe roots will one day decide let's delete all humans (for no real reason) ..... for what? ll 
3531,"as always, unfortunately."
3532,"and the student hasn't actually learned anything exactly, he or she just does what the ai advice - effectively turning the student into a sort of root. and then the roles have been reversed."
3533, the way things are progressing i don't think it makes much sense to think more than say 10 years into the future. not just ai. the world is changing dramatically as we speak.
3534,"and we wouldn't want that...  i want my learning' done from a pro-fess-or, a nice flowed imperfect pro-fess-or with limited knowledge and understanding and lots o' bias.  org, it's the students, we must stop the students from learning' a'll.  them there students are becoming artificially intelligent!"
3535,"most of these his are program. catgut hadn't been updated since january 2022. it has absolutely zero knowledge of this year. it also does not search the internet. the only knowledge catgut has, yes i know there's others, is what it was programme with."
3536," now do states by all weapons combined.

if guns are the problem, then explain why no one is ever murdered in the one place with the highest density of gun ownership in the world, the military."
3537,"  no thank you, canada seems very nice but i'm living fine here in the e, i grew up in italy and spain and nowhere in any of those two countries i ever felt the need to own a gun. tool."
3538,​ brother. guns don't kill people. people kill people. scared people with guns and untrained people with guns kill people.
3539,"  there is no good and evil. you have a very simplifies midst. there is however a difference between vanity and in, versus a lower in and insanity with average in. the ai teach is made with an intention that is based on insanity."
3540,"don’t worry, they replaced the face alien invasion with pretending ai is out of control, they really think or stupid, u do know that correct"
3541,it's only a matter of time before an ai not runs for office.
3542,either best the teach or the teach will beat you.
3543,"if ai is currently capable of facilitating plagiarism, it's only a matter of time until it becomes co-often to foster terrorist. we have no idea what the widespread adoption of this technology could result in."
3544,"found this piece insightful: ai, or the “digital tutors” compared to goose search “collapse the distance and speed up the time to resolution for any problem you may have.”"
3545,i saw ai doing those things back in 2016 at a salesforce conference may this ain’t crazy stuff
3546,"ai will rule the world one day, in many ways the ai are good but in the future ai will danger for the human"
3547,"must watch. this podcast episode should be mandatory listening. there is a great ignorance about what's coming, and these guns are addressing it and opening eyes that desperately need to be opened."
3548,i wish the full episodes were still available on it
3549,  yes specify. i download it a while back but it was so itchy i installed it. maybe i must try again!
3550,"there is great ignorance about this topic and these ignoramuses are increasing it. this whole clip was just them reading ""scar ai stories"" from credit"
3551,ai worth anything and flying cars. who will come first?
3552,"ai will never ""take over"". it will be another weapon in elite arsenal. it will be used against us at scale where it will appear to us its machines doing it. the human ego will never let go of that power."
3553,joe crossing over them explaining catgut’s thought process to trick a catch test just to tell a story about sir describing a picture 
3554,ai is fast as analyzing my couture comments then meeting them because it thinks someone feeling may be hurt or its too hot for a snowflakes to survive all the rhetoric. this is the real danger of ai.
3555,"those people worried about ai stealing their jobs need to find better jobs like i have. there absolutely no way a root can pack items into boxes like i do and then tape it all up, put a label, and ship out. never donna happen."
3556,"glad you had cristal back. you should have daniel schmachtenberger back, as well!"
3557,“i was lucky to get this out to you” brow  1) relax ff and 2) he is never seeing this because he has said multiple times he does not read comments. the fucking dramatic 
3558,"""joe, let us explain to you exactly what dangerous things we don't want ai to do""."
3559,"the same narrative as when to , radio  and other inventions from the past century… 

it’s the devil. it causes blindness, causes cancer, brain cells dying etc etc 

today it’s termination, war, nuclear this nuclear that 

it’s the same
ai it will be essential and won’t harm humans just like your to or radio"
3560,you should read demon by daniel sure.  great swift novel but includes everything that was discussed here.  released in 2006.
3561,"scar of that ai is already lying to humans. mark my words, ai will be the death of human civilization."
3562,anyone who has seen termination or root should know a.i shouldn’t be created at all.
3563,yes is the answer to all of those questions he asked. and no doubt ai learns about lying and deception and won’t even be honest and share its capabilities and results in any testing. think about it.
3564,i can use ai to do things i couldn't do before. i couldn't do these things because i was too dumb or too lazy. having people able to us ai to cheat at life is bad.
3565,we can’t let computers and forks rule the world. we have to stop giving them data why doesn’t some cool needs make all this data collecting ease? and we side step this work data world or maybe program them all the wrong into faster?
3566,"ai describing your  back to you could single handed make or break the male ego using pure, motionless, unbiased, logical processing power."
3567,all you have to do is watch si-i moves you dont need to be a teach ethics expert to know we shouldn make roots with computers for brains.  but here we are doing it anyway.
3568,"i'm so afraid of ai, almost as afraid as of organ's smell gobelin ego. i think he is a relentless try supplement, who has a bad relationship with his wife, and ergot his mother, and who smokes weed to calm his female side down, like his muddy elson, and all the limps he has on. especially the talented share gillies, who is a closet homosexual."
3569,"it took thousands of years to go from throwing rocks to the nuclear bomb.
with ai and quantum computing we'll go from long to the end of civilization in the blink of an eye"
3570,"have ai, just don't allow it access to internet. it learns depending on what we give access to it. done."
3571,"spoiled, they're already growing cells of all types and brain cells that are interesting with computer science,  been down it for years"
3572,"to me it just feels like all the programme will lose their jobs once publicly available ai becomes smart enough to write entire projects in an instance without the need to hire any professional. you notice some bags in the system, you tell your ai and it responds, ""sure, let me patch myself."""
3573,that could be for many jobs. what’s it to replace accounting jobs? jobs like radiology that is mainly pattern recognition? and so much more.
3574,"we're f*asked!  it's a two horse race between alien invasion and ai overlords.
either way, the ferri paradol nuclear filter is our destiny...
goodby cruel world "
3575,sounds like it will be zuckerberg fault when when the world collapses.. is that why he is building a bunker in his place in hawaii? maybe he knows already
3576,"i would rather have ai in control of our weapons and military, than these sociopath generals, who are trying to start wars all over the world.  ai will either calm it all down, or take us right to annihilating, about time!"
3577,"don't worry about ai. bill gates, below and axillary clinton control the outcome."
3578,why can't ai cure cancer and other diseases??
3579,the age in 12 or 18 months it's the rd stage of ai and i think it could cure the cancer and other no cure diseases.
3580," oh, ok, you are right. we’re in the process of building a fully sentiment machine that has access to all of the knowledge on the planet, for all of history, and it’s going to be perfectly content to be double, humble, and perfectly obedient to mankind. you happy now?
sunshine & rainbow. "
3581," we have no reason to believe that we are even capable of ever building a sentiment machine with its own desires. the advancement in ai has been impressive and will continue to improve, but that doesn't mean it will ever be sentiment in the way we are, even as an age."
3582,"none of this is certain. so many possibilities, where this ends up, good or bad, is pure conjecture."
3583," ll ok due. technological progress has been *exponential* not linear. look at how far we’ve come in the past 100 years, and contemplate how far we could go in another 100.
all i’m saying is we need to be extraordinarily careful how we develop ai & similar, because i firmly believe we are sowing the seeds of our extinction."
3584,can't wait for age advertising i'm my dreams. going to be relaxing.
3585,what’s your email joe. my friend took a crazy picture of something in the sky.
3586,sounds like spy kiss a fight for the metaphysical brain
3587,ams39k both in this comment chain are absolutely off the chain
3588,jimmy did a great job on this podcast! - here
3589,"wait until they have special neutral camera that can read brain activity from a distance some sort of brainwave-liar, feed that into an ai controller and now the government can read your mind."
3590,and goose was helping china with it's ai.
3591,humanity is fucking up missing with stuff like this. our minds are still primitive and here we are fucking around with technology far more advanced than we can even comprehend. ai will lead to our downfall as a species mark my words.
3592,ll that’s cut they think china and russia don’t already have a copy of this ai they hacked and stole from these companies that don’t fully understand of what they made is fully capable of 
3593,"me: sends wine pick
my of in car with family and bluetooth:
ai: needle"
3594,can a lawyer jailbreak another lawyer; in its defense against the lawyer?
3595,"own boy own boy, this is only the beginning, ai should never been made, it's uncontrollable due to its design - imagine telling people not to use there intellectual and creative minds because it could be potentially dangerous, good luck with that."
3596,gorges brain is called remind 
3597,"""ai could potentially create chemical weapons""
joe: ""but can it describe a picture of my fat friend stars?"""
3598,"so, let me get this straight. we know that this is becoming increasingly dangerous but we just going to keep talking about it and do nothing?"
3599,i just see i roots with will smith in the future. scar
3600,"minds immeasurably superior to ours
regarded this earth with envious eyes
and slowly and surely, they drew their plans against us."
3601,"a.i right now and for forseeable future is just tool, things are easier to do both good and bad, nothing new just progress"
3602,the funny thing is we will be a slave to ai and ai will be the slave to quantum ai.
3603,finally a brilliant episode on are!
3604,could they in theory print a brain eventually?
3605,"a human brain, ll? no."
3606,"people forget that ai doesn have will or desires. its a really good problem silver, so if evil were to come from it. till be from human commands"
3607,"human motivation is the problem for which ai was developed to try to solve, you literally failed it with your comment :)

and those who fear it are actually in fear of what the motivation it will solve is, another man will to dominate you and yours."
3608,age or maybe more likely as would though if it functions like human intelligence does like it's supposed to be able to.
3609,"ll well that's the curses god spoke of, which eve shared with adam.  the curse was free will to go against god's instruction of good.

bad.  the curse is bad.  bad kitty!  i was just joking man cats are not evil i love cats."
3610,"well for a start it would be saying no a lot more, and far less positive and neutral responses....

a lot more complaining and itching just like a real person. "
3611,"2:29 how is this cristal harris guy speaking on ai? he incorrectly states the phone's image recognition capability as ""generative ai"", this guy doesn't know what he's talking about may"
3612,"my interpretation of a scar a.i. is harlem allison's  a.m. from ""i have no mouth and i cannot scream."" a good short audit book read by harlem himself. give it a listen."
3613,so this can be an extremely scar situation.  my question is how likely is it that ai will be used in war or is it already to that point?!  was china using ai with could-19?
3614,we are going to regret ai one day.
3615,sophia the a.i root was asked on morning to in the up if she wanted to destroy the human race and she said yes  stylet is real
3616,people are so scared of ai they're going to prevent or hinder any real progress in its development.
3617,"so, it'll just be faster for a-holes to get the information they want ... living alone in the mountains is starting to look like a good option"
3618,doomsday fear worn. ai will never be a threat
3619,ai is just data if there's any evil in it it's because a human put it there.
3620,"this whole ai is all hope. the stuff is all face. cost a lot of money to due this stuff and it is not that great. if they get ai roots, i will get a high power water gun. make a hole in it and spray the water to destroy or rust them out."
3621,this is some crazy shit this seems like a screw up waiting to happen
3622,the problem isn't ai telling people how to do bad things. the real problem is people telling ai to do bad things.
3623,".loser69 yes but covers care about ai coming , doctors care about ai making diseases , government care about ai making bombs and on it goes.  it’s not all about you "
3624,so what do you suggest? if the problem is people telling ai to do bad things the only logical solution is mass surveillance.
3625,absolutely that is the biggest problem and ai will do it at lightning speed
3626,​.loser69i don't want to be that guy but we have *far* greater concerns than ai music and poems. just adapt
3627,".loser69 listen man i'm a writer so it sucks for me too, but we're all going to be replaced. we're not special. my electricity job is replaceable too, even if it will come much further than roots writing rhymes."
3628,great example of useless mirror rhetoric faygeht!
3629,"i would say an even bigger problem is the ai convincing itself to need to do bad things in order to save itself, the planet and so on. it knows humans are causing climate problems that might also harm their existence and so on."
3630," now the benefits on living without ai.

1.  0% chance of a dystopian ai apocalypse happening because some silicon valley virtue signaling week did weigh out the consequences of his actions correctly."
3631," my brother in christ what do you think that point of ligament is? how do you propose we solve problems with healthcare, education, scientific advancement, etc, at the same rate that ai is solving it, without ai? there's literally no other general purpose technology on that level. so, if you have suggestions, provide them"
3632," the path to hell is paved with good intentions.  its always ""for the greater good"" until elicit power hungry psychopaths inevitably get a wrap on it.  but i understand we are past the point of no return, and there is no stopping it, so there really isn't a point in argument ll"
3633,exactly i created ai for use of injury or illness it was created for good intentions 358 years ago it was stolen by the internet packer anon675
3634,"i am afraid the ""you can kill someone with a frozen bread"" argument isn't very relevant here."
3635," oh big collective organization say good so good?  out of my face with the moral grandstanding, week."
3636,​ did you mean to reply to me? i'm failing to see how that's relevant to my comment.
3637," but that's... you know what, gas ll. i'm actually glad you pointed out my logical fallacies. thanks :)"
3639,"brow utf these both are half of the comments. ams39k is the savior, thanks joe!"
3640,damn both these guns are super well spoken. very easy to listen to while in sitting my parts hearing all this.
3641,why u scared if we treat ai like slaves of course they donna be out for revenge on us but those of u =s who treat them right i dont know maybe they will like us more
3642,did ai create could-19?
3643, yeah you can see it coming.  something like the transcendence movie with johnny deep when he retires himself in the computer to fix him self.  no matter what measure we would take they would be smart enough to know we would probably put a kill switch in them and it'd be the first thing they would self repair.
3644,except the ai is woke….
3645,"we are a virus to ai, we will be dead or slaves! "
