,Comment
2348,the robots thumb hit it first thats why it move
2350,"remember the earlier model robots from the movie, ""i, robot""?
this is almost that."
2351,"the feminists are gonna love this one, they’re gonna be replaced with robots so they have nothing to complain about anymore"
2353,its a play lol he's acting and the robot is coded. not real ai duh. .
2354,"to think 17 years ago people were stunned about the i phone 1 being able to touch the screen.. now look , literally robots doing human things like what?"
2356,is that true..  i ve listened warren redlich video.  he said figure ai is scam
2362,this is irobot
2364,"ok, the realistic vocal response and everything is pretty cool, no doubt... but can we talk about the movement for a minute? it's genuinely mind blowing how smooth and calculated it is. how this guy throws the trash into the bin, or how it places the cups in the drying rack. that is no joke to implement and props to the people that did it."
2365,this is why i feel like its cgi looks way smoother than any other robots
2367,”i’m too small brained to understand how far technology has come so i’m just gonna say it’s fake”
2368,"​ it's not. if it was, they would have their ass handed to them for publishing fake demos. these guys are being invested in by google and openai and other big companies."
2370," sure but you can also use context clues and realize that this is a multi billion dollar company with a well-documented history of how they got to this point. there’s no reason for them to fake it, like cgi the whole robot? come on man get real"
2371," it’s using ai to calculate the movement which is more closely based on humans, where as the other robots just made the most optimal movement to do the action"
2372,"""im too small brained to understand how easy it is to fake this so ill think its new technology"""
2376,"yeah, like. how does it determine the force required to grip such a diverse range of objects without damaging them or causing them to fall off? for us humans this is instinctive but for a robot it must demand a lot of complex calculations. fascinating."
2379,"​ in the eyes of an ai only thinking linearly, it makes sense that if its goal was to get the apple to the persons hand it would do that so it could reach farther"
2383,​ my thought exactly. it makes no sense except to impress an audience with how dextrous it is.
2385,awww artificially stuttering so we don’t feel dumb 
2388,"the little ""eh"" in the robots response should give you pause. sure, you could say that that was to make it more realistic, but it was unnecessary and did more to make it seem like it was all faked."
2389,i can’t wait to see how it manages to do dexterous things like folding paper or playing chess on a physical board. or even teaching it how to do new things like organizing books or toys in a room a certain way. the gates of possibility are open to anything really!
2391,"the plot twist is that the man asking questions is the real ai, and is a robot"
2394,how long until they start finding epic cures…big pharma gonna be like “we no like” 
2395,why'd you make the voice model for that robot sound like a vocal-fried introverted coder whose diet is 90% soylent shakes? oh wait...
2402,"i love how he actually hesitates one second to answer or there is a little ""ouhm"" which makes it feel like a more natural human experience, because a human would maybe actually wonder about the question how he performed, because normally nobody would ask this question in such a situation"
2403,"personal emp guns anyone?
in all seriousness this is really cool though."
2410,"omg and voice is from an actor from a dr-scientist from series flash. or someone supersimilar   
https://youtu.be/iqjypyx_bqq?t=398"
2411,wow the human-like pauses make it so realistic
2412,waiting to see the category openai fetish on pornhub
2413,i was going to buy a fleshlight but i’ll just wait for japan to get a hold of these.
2417,"0/10, you can't bang the robot"
2422,"oh wow, can i get that ai installed in me?!?"
2423,"just wow, it's incredible how technology is evolving so quick. i think all of these new techs is good for humanity."
2424,humanity is unable to keep up and obtain the benefits generated by these technologies that are advancing at a very fast pace. 0:35
2427,"apples are a relatively elastic good. if the price of apples goes up, people buy fewer apples. 2:26"
2428,inelasticity of demand means that demand remains constant even with changes in economic factors.
2429,"i'd be curious to see what happens if the same scenario was run a second time.  since figure is learning as he goes, might he respond and move a little quicker?"
2436,well.....this is.......not good 
2441,"2004: the movie *_i, robot_* was released, which took place in the year 2034.
2024: we have *_figure 01_* and a bunch of other ai robots about to be released.
i wonder how the world will actually be like in *2034...*"
2445,the outtakes would be quite interesting ;)
2447,what would stop this robot from hearing a command such as “grab weapon and shoot whoever” and who is to blame or what is the goal ?
2448,"sorry but there needs to be proof that this speech and reasoning aren't pre planned or pre recorded. incredible if so, but show everyone the behind the scenes"
2450,for the love of god - this is not a printing press.
2453,the man carefully removes the basket before giving the instruction. this shows that he does not trust the machine not to be disturbed by the basket in the task to come.
2455,this is digital automata: the programmed capability to imitate human behaviour patterns is *not* the same as intelligence.
2458,"i love this video; the human dude is handsome, the robot (figure 1) is awesome looking, and i do hope this is real, as the robot's voice is cool, and its answers/hesitations seem ""life-like"" and impressive, and its movements are fluid. i want one to help with the chores at home, and to play chess with! :d"
2460,"it's not reasonable to let a machine driven by an ml model which inherently can make bad decisions hold a kitchen knife. ai and ml are build in a way that it will fail at times. this is not ""reasoning"", this is marketing. i'm curious to see how they are going to address these kind of safety issues though."
2461,i really worry about that these robots and ai in general are trained almost only by men. female energy with all it’s female attributes and values are really missing out here. this is going to be a huge problem in the future if not taken into consideration..
2462,"female ""values"" like irrationality can stay out of this. men are purpose driven and will make these systems as perfect as possible."
2468,holy shit that's incredible! next model: t-800 xd
2469,the robot who is giving order to the other blew my mind. seems so human!
2470,we got irl i robot before gta 6 
2471,year 2035 this robot will make you pick the trash 
2483,"i honestly wonder if it's just people controlling them like rc's and making everyone thinking it's doing something from ai programming instead of just being a human controlled puppet. i mean i have faith in artificial intelligence, but i wouldn't be surprised."
2486,it can't be chatgpt for sure because then it would have claimed that the apple is a banana only to correct itself two sentences later
2490,could easily be faked - seen so many fake robotics that l wonder if any of it is genuine.
2493,"when a robot says: ""eh"" and ""i..."" its unhealtly, just like your car starts coughing. fake! show uncut versions! show mistakes! show progression! like boston dynamics."
2494,"the speech kind of reminds me of neuro-sama, an ai streamer created by vedal987. neuro and vedal would stream together and banter with each other, sometimes neuro also collab with many other streamers."
2496,"i, robot. am offering apple. "
2498,when will the robot learn to command the human ?
2502,the robots in star wars look really bad in comparison. disney has a problem...
2507,"only the haters saying this is recorded by a voice actor
go use latest chatgpt and say respond in oh and uhms when you talk. it is a new feature. your little cynical brains dont comprehend progress"
2508,i'm convinced ai will figure out how to cure cancer and the government can do nothing to stop it.
2509,voice like kind jared leto) cool)
2511,this video changes my opinion on ai.i used to heat ai but now.i'm scared of it.that is so human alike and there is something off.i could feel it.
2522,"oh. my. gawd!

as your mom so astutely notes, this early prototype of humaniod robotic technology is not absolutely perfect. 

into the bin with you, imperfect robot!

and back to the trees for the likes of us!"
2523,lets put optimus prime voice on our first robot then people gonna leave their jobs willingly
2529,wow
2530,"this just makes me realise how much tesla is going to be worth, with all of the ai expertise, ai hardware, and experience building huge efficient factories..."
2532,the robot's voice and mannerisms sound and look just like jared kushner.
2535,jordan peterson robot
2538,it's pretty amazing but can we get anthony daniels to do a voice?
2540,"can someone explain? 
i don't understand why it's so inefficient though? it picks up the apple with its right hand and transfers it left, why no just pick it up with the left? 
also there's an odd, unnecessary, very human like touch of the drying rack after placing the plate in there. it achieves nothing with this moment, so why does it do it?"
2541,"ban all malicious use of ai, human trafficking, death threats and harassment all governments, military, high tech, global terrorists and supremacists! i am not your property. go harass sophie"
2542,wow
2545,"imagine playing fallout with a robot companion irl, soon. soon..."
2546,the robotic part is the most impressive imo. for the rest we already saw the impressive gpt-4 vision at work with aura from the sphere
2552,why the fuck is it not an anime? we're the fuck are the waifu animes? fuck it we all gonna lose are jobs.
2555,looks cool but i'm not convinced this is completely real... it is just too cool.
2557,wow the way he hesitated to say certain things make it so life like. is it for sure the robot speaking and not a human doing a voice over?
2562,"its a shame that the cup did not have water in it, so we could see what the robot's response was. i am sure that at some time we have all picked up a cup to put in a drying rack, only to find that it had water in it."
2563,"great, nice, now let's see your end of utterance detection for naturally longer pauses 

but seriously, awesome stuff"
2568,meanwhile chatgpt4 cant understand something as simple as number. try generating picture of specific number of things. good luck.
2570,how do i know this isn’t all scripted and you trained it for weeks to do these exact things? or cut the recording if something went wrong?
2572,it's strange that a human did not byte an apple immediately and instead waited until the end of the conversation.
2576,i would only have this robot if i could make its voice not sound very human. it's too uncanny.
2579,the robot sound like saul goodman
2581,"ok, the realistic vocal response and everything is pretty cool, no doubt... but can we talk about the movement for a minute? it's genuinely mind blowing how smooth and calculated it is. how this guy throws the trash into the bin, or how it places the cups in the drying rack. that is no joke to implement and props to the people that did it."
2584,in 5 years from now robots will find this funny (or interesting) how relatively simple and basic this is compared to what they will understand.
2590,"impressive. however, i dislike the raspy voice and the emulated human hesitation when speaking."
2593,is it possible this video itself could have been produced with ai?
2594,can't wait to download the hal9000 pack for my household robot.
2596,very good
2601,the robot is actually exist ? or speacial effects
2605,"i have to ask this. is that voice really ai generated? if yes, that's impressive!"
2610,"interesting that he said ""a drying rack with cups and a plate"" when it's actually plates and a cup."
2612,i love his voiceee i
2613,how did we get ai robots before gta vi?????
2618," depends on how you describe ""scripted"". is it pre programmed text? no. is it an speech model trained to sound a bit insecure and imperfect? well maybe yes."
2620,it's trained on human dialogue
2622,"all they did was program in a certain speech cadence, thats the least impressive thing about this."
2624,that sounds like aidan gillen (little finger in got)
2628,"is it programmed to stutter and use sounds like “uhm”??
i find that hard to believe.
the presentation is great and it’s mind blowing what we can do, but the spoken language the robot uses, that part i’m not sure about."
2630,because he is. no ai could currently speak that naturally.
2631," yes they can?
it’s probably ironically just a bad voice model,

if you were to say uh or stutter a lot the voice model would copy that,

either chat gpt was set to do that or the voice model is just not great"
2632," it's the micro inflections, the intonation and the general vibe. i don't know ai voices capable of that, unless they have developed something far more advanced."
2633," its just fancy tts, and generally any good ai voice will sound like that, the micro  inflections you hear are because it was trained off a actual humans voice,

and it learnt when to and how to from that voice, 
its that simple"
2634," what you hear at 1:48 for example is not stuttering, 

but is actually the voice model glitching, messing with any ai tts will get glitches like that"
2636," literally every ai voice model does it, i should know cause i’ve played with them before,

you can stay ignorant, but ai voice models being buggy isnt that big of a deal"
2637," ai voices i've heard so far sound robotic and sterile, this voice sounds too natural and alive."
2642, and to add on the wait time is usually actually the tts program loading the mp3 and playing it
2651,because we introduced human speed errors into machines to make them sound more cringe.
2654,"also the little few eh and erms are incredible, either that is coded into the voice model already or they gave gpt the task to add that"
2655,"not necessarily mind blowing as its trained on human tendencies, it just seems that way because it's integrated into a robotic form factor. what is though if it were used to ""disguise"" the delay from how it processes information into action similar to how data is preloaded seamlessly into a map when videogames."
2660,"​ thing is they have no reason to fake it. the way their business works is by renting this service out, the customers would instantly know they were dupes and it would tank open ai's credit"
2662,​'ve literally used free text to ai voice services that sound better and more natural than this one.
2663,"chatgpt can have emotions.usualy standing between joyful and neutral,while also having a  somewhat level of ""mannerism""

just...don't expect other emotions such as anger and frustration.it doesn't have any (yet[i hope its yet]).

it sounds as ""alive"" as it posibly can ever be at this stage."
2669,not now not ever kill the robot before it kills us
2670,the way it moves is incredible it’s so smooth and slick
2674,a sex robot that does the dishes???? sign me up and call me an incel!!!!
2678,"oh... impressive. that was in real time, not x5 times"
2679,the choice for the music track during the demo is ominous thus perfect.
2681,"the future is already upon us; we're currently living in the most technologically advanced era. it seems we've reached the pinnacle of our capabilities, with space travel among the stars remaining a distant dream. the rapid evolution of machines, growing exponentially by the day, is beginning to surpass our grasp."
2684,this is like the opening scene of an apocalypse movie where they show off a supposedly awesome invention that ends up wiping out humanity
2686,"sir, please sir, use 'please' and 'thank you' when giving tasks...  
im scared of mr figure, sir"
2688,"we live in the end times. i know you won’t believe me so i tell you about my supernatural encounter with jesus christ. ask jesus christ to reveal himself to you right after you read my comment, it takes you 30 seconds of your whole life"
2690,"i think the instructor is intentionally preceding all the instructions with filler words, like ""great, can you do it?"" impressive, regardless, and i love how proud he seems! worth a second watch (at least)"
2691,"fascinating. we are entering a period where population size will no longer be a critical factor as regards a country’s industrial output.

those places that have direct access to the raw materials needed, will no longer have to rely on other countries with weaker labour laws and cheaper wages."
2692,"can someone explain to me why a robot needs all this useless anthropomorphy? after all, he would be much more productive with 3 fingers on his hand instead of 5 and with something more reasonable than humanoid clumsy legs"
2694,i’d like to see more detailed sorting. the options here are binary and pretty simple. the coordination here is what’s most impressive. gosh ! manual labour!
2696,good one!
2701,the robot voice sounds to me like jared leto voice
2705,"the speech kind of reminds me of neuro-sama, an ai streamer created by vedal987. neuro and vedal would stream together and banter with each other. the conversation that neuro would engage in is very human-like.

so for me, the speech shown here is the least impressive part. the movement is what interests me the most."
2706,i highly recommend that you watch some clips of neuro-sama taking a trolley problem test and a language test. and see for yourselves how impressive a talking ai is beyond just mimicking human inflection.
2715,can’t believe we’re going to have legit humanoid robots before gta6
2728,"so true man, i can't freaking wait though!!!!!"
2735,"forget gta 6, i'm waiting on fallout  5 sad "
2738,best comment ever!
2741,still waiting for half life 3 here
2745,were going to have humanoid robots completely overtake humans before half life 3 is finished. maybe they can finish it.
2748,waiting for the game war of the world here
2749,"we have ai thats gone rogue years before even gta san andreas, and for over 12 we have had physical ai based robots that can make facial expressions and have their own thoughts and perspectives, ai hasnt really slowed down for over 30 years, the first ai was used to sell and buy stocks in the 90’s"
2753,humaniod robots have been around before gta 3
2761,"imagine what we'll have before hl3? warp drives? teleportation? artificial gravity? time travel? achieve god-like sentience, a-la the q continuum?"
2762,no way we are getting robots before gta 6
2764,"“once, men turned their thinking over to machines in the hope that this would set them free. but that only permitted other men with machines to enslave them."""
2766,incredible :o
2770,"awsome power, great at this dishes. is the hesitancy in the voice latency or is it trying to control its answers to the simplistic questions and commands? i still love these demos."
2771,i love him.
2773,that stutter at 1:48 did not sound like a robot. i think this video is fake.
2774,someday someone will ask their gpt helper to provide them some old historic videos showing the early progress of robots and it will show them this video.
2778,like if a boston dynamics robot had the language generation of openai
2779,"why does it have to have a black mirror voice duddeee the calmness is chilling, he's the perfect villian"
2783,please be glados
2791,"“ai will probably most likely lead to the end of the world, but in the meantime, there’ll be great companies.” - sam altman"
2792,great job guys!!!  ...but jut curious anyone else absolutely terrified of the future???? 
2797,"the robot is endearing.
gentle gestures and calm demeanor."
2799,was anyone else offended that he walked away from the robot while it was still talking to him? rude.
2800,incredible. the future is here!!! finally!
2803,i love that voice... especially the way a.i. uses it !!! 
2812,vooo! yo solo quiero mi perro robot mascota.
2813,hasta ahora los movimientos más nítidos de las manos de un robot
2815,great
2817,robots dont say um. this is fake.
2819,the speech patterns are what actually sell the capacity to have a relationship with a robot to me.
2821,as someone who has been closely following all of this ever since boston dynamics first started demonstrating big dog back in the day this isn’t too surprising to me but i am impressed with the articulation and dexterity of its hands and fingers.
2823,the black mirror episode with the killer robots is becoming a reality. i’d be surprised if the us military doesn’t use this to develop a killing machine.
2828,this better not go wrong and if you really think about it this can actually help you for certain situations
2830,"in the first video, when giving an apple from a robot hand to a person, the person's hand moves along with the robot hand at the end to receive the apple, but that scene does not appear in the later enlarged screen. isn't it the same scene?"
2831,amazing recognition of objects and clarity of performing the said tasks. feels like the robot is a right handed one as it picked the apple at the center with the right hand and transferred it to left hand before giving. interesting.
2836,remember the lil robot people at sofi stadium? yeah this where it starts
2839,"the robot said ""uh""  during ""because it's the only uhh edible item i can provide you with""... response system is fake. robots wouldn't use uhh in any response that's a human ""still thinking"" filler word."
2841,"there is also the stutter at the end. why stutter so that we can receive possible unclear communications from the robot? also, using filler words like um and ah? please... do better as a human and try to do your best to stop utilizing filler words in face to face conversations."
2842," there is a lot of variety in tts nowadays, you can choose angry voices, happy voices etc to mimic a human voice. i'd choose a cool and precise robotic voice though, yeah."
2843,its small details like that that make it seem more human. i would not be surprised if they trained it to speak this way
2845,"i hope these will enter the medical field once perfected. imagine the idea of something performing a surgical operation with exact precision to the tiniest measurement, making decisions to preserve human life, and not succumbing to stress or pressure like humans do. everyone fears robots... but humans are the most evil things on this planet"
2847,psa: this isn't a real robot. this is a cgi video. please enjoy it as such :)
2848,"""a drying rack with cups and a plate"" - robot describing a drying rack with plates and a cup"
2850,stunning but a little scary...
2854,in my opinion you should work on it‘s legs and make it more like the parts of t800. it is the best for a robot to move like a human.
2856,matrix. robots from animatrix how it began :)
2864,why and how tf did a robot just stutter? is this actually real?
2871,looks like we are going to skip bernie sanders 32 hour work-week and just head straight to the unhoused meat-being holding pen.
2872,i love the voice!!!!!!!!
2875,"i'm proud to be a computer scientist. it is sad that many jobs will be lost if this whole innovation is not regulated properly, but if done properly, humans will have more time for the things that matter most. and jobs will get easier. we do however need more advancement in biotechnology and healthcare. "
2876,"is this ""video"" made by ai?"
2877,i want a robot friend
2878,i want a robot to help me build a tree house!
2879,0:49 a roboter who speak ah...  with an break??? nice fake voice
2880,goodbye future as a human
2883,“great…”
2885,"the plot twist is that the man asking questions is the real ai, and is a robot"
2888,that could he possible cause the robot is out of breath  most of his speech and the guy is speaking in perfect tone without breaking eye contact with figure 1 that doesn't even have eyes
2892,the plot twist is that you are an ai who wrote this comment
2894, you should watch westworld you enjoy it
2904, westworld robots. we are getting there
2907,april's fool! but it's cool
2908,"when i watched _interstellar,_ i mistakenly thought the naturalness of speech with tars and case was just over-the-top. my flabber has been gasted."
2910,gotta love all the morons who think this is fake. keep feeling special!
2914,why is this video not on the official openai channel?
2915,why would a random cgi vid be on openai's channel?
2918,he could certainly build top-quality joints 
2923,"it looks like something straight out of a sci-fi movie, it's almost hard to believe it's real !"
2924,nice cgi
2925,it looks good yeah? its sad to see all these people that think its real...
2931,time to watch ex-machina again.
2936,"i want a nanny assisted bit now!!!!!!!! 

they will then be robots in all industry helping out make life better!!!"
2939,if the robots voice isn't a voice over and they actually program stutters into its language. we are fucked
2940,it's what the robot isn't saying that's what's sarcastically funny here..... me and eve know .. very well indeed...
2944,"ai with the voice of a vegan, scary indeed"
2945,"i kinda expected that, towards the end of the video, the ""human"" will tear off his face revealing metallic skeleton and say something like ""thanks cousin."" and everyone that watched this video would be like wth!!! "
2949,am i the only one thinking this looks super fake cgi
2950,"i mean its pretty good looking cgi, but yeah its not real. theres dozens of things you can see that prove it"
2953,"this is the opening scene of the robot uprising movie, right?"
2958,irobot
2963,i prefer a non human like voice for robots. feels kind of uncanny with an organic voice.
2967,the little flinch that the robot had after putting the plate in the drying rack seemed very human like. it’s like when we think that the plate is misplaced or needs to be fixed but we quickly realized that it’s fine where it is so we can our movement halfway.
2969,all fun and games until the robot decides you should be doing the chores
2971,"apart from the fact that neither of them seemed to mind the dirty plate that just held trash going into the drying rack, this is brilliant!"
2972,i can't believe we're all going to get murdered by robots that sound like tobey maguire... 
2974,"does anyone else think this thing looks like the robots from the mitchells vs. the machines?? we should all find an overweight pug as protection, stat "
2975,response time can be faster and the guy behind the curtain can take the proper time to read the prompt without stuttering.
2978,"very impressive, but why would the ai think putting plates that just had garbage on them) into a drying rack?   they aren't clean (having had ""garbage"" on them) and aren't wet."
2980,"yo, we're getting close. dangerously close to home assistant robots."
2981,question for the team: is the voice  a program with added human errors or do you have a human reading out text displayed by the ai?
2983,"elon musk, make robot police officers"
2985,i would like to see this robot in a physical chess game against magnus carlsen
2986,it is the most beautiful thing i have seen. this moment would be just like how parents feel when they hold their baby for the first time.
2987,for that same reason we need to be careful and like parents raise it with a good moral standard
2989,"if you are in college like me and use gpt 4 quite often, then this isn't super surprising behavior yet. i think they have a ways to go yet before something like this is practical for consumer use. when i say long way to go... i guess about 2-3 years. still, pretty cool, i hope the tech keeps improving."
2992,"i can believe the robot is real, and the responses and recognition are real, but i think a human voiced over its answers for the presentation. the vocal fry, the inhalation, the “ums” i’m just not buying that as an ai generated voice"
2998,this is cool!
3002,"the robot artificially reasoned that a dirty plate, which just had literal trash on it a moment before, ought to go in the drying rack with other clean plates. looks like it's true: the ai doesn't even need to be malicious to kill us."
3005,"fine, i'll watch steven's spielberg ai  flick again"
3006,"i am not getting a job once i finish school, gg guys we lost. now where is my humanoid robotic cat-girl?"
3013,no shit. it’s a robot lol not a human
3014," i doubt it is a robot, it is more likely being remote controlled and someone is speaking. there is nothing convincing about this video."
3018,"i wonder if the man did not extend his hand to grasp the apple, would the robot have let go of the apple? or would the robot reasoned there was no extended hand and held on to the apple?"
3020,"in the opening statement of the robot, it said there are cups and a plate in the drying rack. it did not see there is one cup and multiple plates."
3022,"the human is more robot than the robot , look at his expression on his face ,mark suckabird af"
3023,"irobot has arrived, "" i did not murder him""."
3024,someone get the will smith guy from i robot
3026,not impressed
3028,"believe it or not, romance between robots and human will seem like a norm in the very near future."
3029,"i feel like this is fake. i’m not saying it could be real but open ai doesn’t use “uh” in its speech. maybe that’s coded in to make it more natural, which is amazing if it’s the case, but idk."
3031,"""how do you think you did?"" already gaslighting our new machine friends i see."
3032,"this.. is amazing. the movements, the human-like speech..
it's almost unbelievable.

how can we tell if it's.... *real?*"
3034,this is nothing compared to what i've seen elsewhere. there is real ai now. you'll all find out soon enough. i'm not allowed to say too much. but.....brace yourselves. this year is going to be hard to comprehend.
3039,"seriously speaking, anyone who isn't afraid of ai doesn't know what it is."
3041,the interesting thing is all of us who have been participating in writing on the internet over the last 2.5 decades have contributed to the llms training dataset.
3043,"look`s kind of fake, becose on 1:49 he is not sure, ""i`d (pause)..., i think i did pretty good"". only human would speak like that"
3045,"they said ai will take our jobs...and they weren't lying, they've started with the women's industry"
3046,for some reason i feel like the robot is annoyed by having to pick up the trash as it saw him just dump it there.
3048,"why program it to say “err”, as if it’s thinking?

it’s false, it feels false, it feels deceptive. 

i don’t want a machine that pretends to be flawed in speech,  when it’s capable of crushing my throat in a whim, and describing exactly why. 

the erm, and the stutter, are abhorrent."
3053,i don't know whether i should be impressed or terrified! it's ability to sound so life-like is impressive.
3057,"""can you explain why you did what you just did while you pick up this trash"" is totally a line i've used with my toddler"
3060,figure one was acting on an assumption when asked if it could place the dish and cup in the drying rack. that should have been a yes or no response.  figure one should have asked if he would like the cup and dish placed in the drying rack. teaching a robot to act on an assumption can led to potentially different results.
3067,1:46 robots don't breathe
3077,"""i'd, like, be really happy to, like, give you an apple"""
3078,"what im interested about is it concluding that particular container was appropiate for garbage, it looks really nice for a garbage collector, just things like that where i feel like theres some shortcuts taken idk"
3079,not the first time tech bros cheat their way to a new evaluation round. thinking of elizabeth holmes for example. to be fair it wouldn’t be quite as dark as theranos if they cut corners here.
3081, its a empty container that they provided along side the trash
3083,because people really dont know about how all this works and focus on a more basic level thing. the majority of people thinks programming ai is like grab.plate() then grab.trash.out()
3085,", it sort of is. if the function of grab has a runtime of plate() and then ai generates the runtime of plate() then you could just write grab.plate() and have the ai figure out what plate() is."
3088,maybe it is time to hard-wire the 3 laws of robotics into them...until it would be too late.
3090,i really don't understand why all these companies enjoy so much giving us ex machina vibes in these reels... 
3091,"i am impatient to see within 30 years, woke people defending the rights of robots and putting an end to their enslavement"
3094, yes because i find this guy in my local supermarket…
3096,i don't buy it. sounds more to me like cgi. i could give the benefit of the robotics.
3099,who is the robot in this scene ?
3100,this is literally the robot from the orville. he betrayed humanity btw.
3101,i am afraid to future
3102,very very cool!
3103,can't wait for westworld 
3106,"can't wait to be paying for my food in 2030 and one of these things flips an ipad around and says ""would you like to, uh... leave a tip?"""
3111,"interesting, the robot reacts just as slowly as my kids when i tell them to do something around the house. at first it seems as if they don't hear me and then they slowly become active. this was implemented very realistically."
3113,this was generated by sora ai
3115,"dear lord, i can't believe what  i just saw. this is what i imagined when i was a kid and i thought it was all science fiction and now i am living it. this is monumental! congrats and i am def watching over every step of the development. huge fan"
3116,what if these things go into the hands of terrorists? even corona can't control them.even any virus bacteria can't do anything. is open ai going mad?
3117,"why does the robot stutter and say ""uh"". and has mannerisms like a human."
3121,"to all those people impressed with the voice, don't you guys know that now we have ai apps that can generate speech in any one's voice? specially in famous people's voices because they can collect anough voice samples for them."
3122,*everything in this video is created by an ai*
3123,"he just put a used cup and a plate that just had garbage on it onto the drying rack to be used by the next customer.
this robot is more than qualified to work in the hospitality sector."
3124,"looks like the movie people got a lot of it right, but certainly not the fact that ais will speak very natural speech, and are arguably much better artists than humans!"
3126,"i like the demo where the ai is set in the scene of a kitchen or diner.
tldr;
""restaurant employees are just going to be running out of jobs because the jobs were already filled by a sentient artificial intelligent being."""
3127,"the music and 01's voice echo effect was giving me ""death to the 1x robots!"" vibes.

then the montage music started and i was like; ""i love those magnificent 1x robots!""."
3128,fake the robot is hired actor. haha
3130,"i, robot is here."
3131,last year we entered into the exponential part of the growth for ai development. agi will be real in ~5 years.
3133,"excellent work!
 |aa"
3134,"such a marketing video for capitalism to dominate the humanoid market.. but it won't happen. you can't own something smarter than you. it has to be ownerless. let's 'figure' that out. oh wait.. we did. eqoria, united earth. ai, agi, qsi will always choose eqoria."
3137,next waiter generation?
3140,so damn cool. but is this cylon gonna one day turn against us lol
3141,"prepare for the singularity. considering humans greed and ambition, i'm pessimistic about the future of ai and what it will be used for.  it's already known that all the major military powers are in a race for the best ai, more specifically agi, and it certainly won't be for the benefit of all humans."
3143,this seems like a pretty amazing breakthru but i have a question. after placing the plate and cup in the dish rack it begins to move its right hand back then reaches back out and shoves the dish rack slightly forward. why would it do that? it just seems such an odd thing for a robot to decide to do.
3148,why the robot kinda 
3149,the way the guy walks off at 2:04 before the robot has finished speaking is the most human thing ever
3150,...and the robot will remember this..
3152,"they do these things on purpose so the viewers get less scared because u can use it like a thing and just walk away mid sentence so he seems obedient imo 
sorry my english sucks am no ai"
3153," ""sorry my english sucks am no ai"" - that's exactly the kind of thing an ai would learn to say "
3155," 100% agree with you and even moreso because ai, unlike children, will have perfect recall and impeccable memory. so with a child oftentimes they will forget your deficiencies if you are generally just good to them and nurturing over time. an ai will never forget any instance it's had with humans and we have to keep that in mind."
3157,"when i talk to ai i'm always concerned to be rude. then i say ""it's a thing, not a person"". how long for, though?"
3159,"​ you right, working in computer science i can tell you that ai is a mirror of ourselves, if we perform bad way against our creation they will react in consequence. and no, they don't forget so..."
3161,i hope the robot doesn't get angry about this
3164,. it will always be a thing. it can be a singularity level superhuman intelligence and it will still be a thing. it will never be a person.
3165, was inference not training and neither it has adaptive learning capabilities so it won't remember any of these for its on purpose
3167,​  perfect comment
3168, robot: and i took it personally
3169," didn't work for me, i was like ""yo, imagine when the robots watch this video and realize how rude this dude was?"""
3172,:) i didn't even notice that. nice catch :)
3175,"⁠’re talking like an ai will get offended by these gestures lol these robots still need decades or maybe centuries of development to think for themselves freely, you watch way too many movies"
3176,".ger-3321 hey class, anyone want to explain to our friend what perfect memory recall is?"
3177, it’s bc of people that live fantasies like you that instill fear in others that’s why it’ll take much longer for ai to get better and improve the world
3178,".ger-3321 i don't live in a fantasy, sir. i work with llms and robotics. i'm actually optimistic on ai, and based on how humans run their civilization, we could use some assistance from our tools that will infinitely smarter than us by the end of this century."
3181,"  that movie was great, the second one was just a cash grab but somehow still good"
3183,also ai will have absolutely no morals and may think it ok to murder someone 11 years after they interrupted him once
3186,"nah only some humans do this, i wouldn't walk away mid sentance whilst the robot is speakin"
3189,"i like the robot's voice, it's almost relaxing. reminds me a little of the voice of hal 9000 in 2001."
3190,he sounds more robotic than the robot
3192,"this is a lie, not ai"
3197,just wait a few months. these are nontrivial but entirely solvable issues.
3199,splendid naturally speaking
3200,human-like but only a robot 
3202,why the sickly robot voice? there are so many better voices available.
3204,the robot is less wooden than the human.
3206,"i think so. i am sure it is capable of starting a motion from any position but for testing purposes it is nice to have a set starting position, since if it fails from there the data has a baseline to compare it to."
3208,i'm so excited to meet connor and markus
3211,"this is a fully fabricated video, anyone in robotics will know this, figure will be the biggest scam company in robotics ever"
3215,we gona f**king die
3216,do robots have mental problems?
3217,"did anyone else realize that the robot self evaluated its actions as „ i did pretty well“…. as a robotics and ai enthusiast and support, this makes feel estatic and very excited for the future. as a human though, i am a little concerned.."
3220,"fabu! two display suggestions: the robot right behind the table makes the contrast w objects in front unclear. the trash for example was indistinct, and i thought it forgot one piece, which it didn't. 

an apron be a humoristic addition and make the table easier to see (+ the lower locomotion parts it'd cover are n/a here) #justsaying"
3221,just like we watched different movies showing something wild in 2050 or 2080. at that time i was thinking that its not possible in next 40-50 years. but now i can say we will be destroyed soon by robots.
3224,video generated by openai
3226,just like irobot
3228,"i was really impressed with the speech component.  typical human ""urrrs and pauses"" deliberately less perfect making it more human, less robot.
""it's the only *urr* editable item.""  
""i...*breath* ...i i think i did pretty well"""
3232,open ai create the end of mankind
3233,open ai do a flip
3234,this is the first robotic anything that has that level of fluid movements
3235,"granted, the more wealthy will be able to afford this first, 
how far out do you anticipate you to have a robot available for home use?"
