,Comment
4539,waiting video vaitnam war
4540,sir virat kohli ko captain se hatane ke bareme ek video banaiye bahut views aaega
4541,"working blogger/web content developer since 2012. lost 75 percent clients march year. thanks ai tools like chatgpt. now, planning join call center earn bread butter."
4542,"tell us do, use ai, learn it..."
4543,"hey i’m bangladesh,,can please make documentary current prime minister current politics?i trust information blindly,,it’s request"
4544,banao bhai
4546,ca impact ai ca
4548,didnt get using ai video photography
4549,"hi dhruv, video inspiring, interested ai. kindly make sort video quantum computing"
4550,"@dhruvrathee, watched westworld tv series, please make video think advanced humanoid robots? possibility westworld becoming reality one day? future look like?"
4552,wait sophie coming soon hope well dell
4553,ai aka artificial intelligence dazzal world take human race
4555,real question really need ai???? consequences endless.....
4556,great
4558,please make another video ai
4559,thumbnail title english .. video
4561,ye ai chatgpt toh saala sacamers liya bana diya..
4562,ai makes painting physicaly?
4565,bhai ne course ki fees kafi high rakhi hai
4566,video ai
4568,aur video banao bhai
4576,"ai safe kam khatarnaak jyada ha, fake n*de aur fantasy ai images banaye jaa rhe ha easily, yaha tak ki voice cloning bhi ho rhi ha, example ke taur par obsessed- modi version sun lo. aur aage pata nahi kaha tak jayega ye, duniya ko nark dhakelega."
4579,dhruv aaja tuje mae awareness dunga ai ki baare mae aur tu vedio banake spread karo
4582,need videos topic detail
4583,"bro please make video recent manipur case,raise voice it."
4586,0:22 dhruv really looking good hairstyle btw
4592,please make videos ai religion politicians cheating indians using religion sympathy.
4595,aise video ki bahut jarurat thi dhruv bhaiya. thank making video.
4597,make videos ai please....
4599,make video ai
4602,need videos ai
4604,bhaiya aap ai ka use bhe kar rhe ho
4607,sala danav ki aulaad jab tu muh khola ha na betaal jaiso laga ha
4608,doctor field par ai ka kuch asar hoga kya
4609,want info ai
4613,want videos ai
4614,please make video ai robotic affect future human life
4615,aap manipur pr detail video banao plzz
4616,dhruv sir please make videos ai chat gpt
4619,best friend forever. love hyderabad india. @dharuv
4620,bhai ai jaise lambe hair original mein paal lo... truly professer ban jayoge hum student k liye...
4621,tamilnadu government starting ai related courses colleges.
4623,veri good information duruh bhai masha allah subhan allah
4628,bht mehnga h bhai...hum ghreeb log hn
4631,dark web per aik video honi chahiye dhruve sur
4632,yes videos bnao ...... ai ka bara ma.....
4633,"ai dangerous middle class lower class peoples, reboot use ai it’s self."
4634,mein batana chahta hun chandrayaan 3 ko 42 day kyon lag raha dusra desh ko 4 day complete kiya iska full details chahie please details video banao
4635,suggest ai tools
4636,ai banned
4637,ai mei emotions honge kya???
4638,need video ai
4639,another ai video required dhruv bhai
4642,dhruv sir ur great fan
4652,artificial intelligence term acronym
4657,need . something know. 10 people started nov2022 curious know except content. good beginning mass that's targeting here.
4659,jabtak ai ka impact hoga tabtak ham duniya rahenge hi nahi
4666,yeh speech bhi chatgpt k hai?
4667,harms ai like ai makes nud*s tell also brothers ai also makes crime like computers phones came world's crims also increased ai makes crime also
4669,"drawback malfunctioning ai chat gpt ,and affect world wrostly ..... please make content"
4671,jisko english hi nhi samjh aata hai wo kya kre lekin sir mai aapka sb video dekhti hu
4676,useful video hai
4677,want videos ai
4678,thank you... pls make videos
4681,ai make mix reality fantasy. people able differentiate. high time regulate ai slowly deploy ai humanity
4683,nedd video releated topic bhaiya
4684,thank course. useful
4685,bhai ... hmara kia bany ga jin ka literacy rate bht km hy agr persons jo educated hen wo technical nhi
4688,elliot anderson(mr. robot) take handover destroy openai organization ai technology.
4693,ye ai aur robots humans par takeover karenge ya nhi ye sab baad ki baat h par insano k liye har kaam robots hi karne lag jayege insan ekdum aalsi ho jayega. aur pade pade hume bimariya ho jayegi pata nhi kon konsi
4698,relate robotic world rajnikant movie 'robot'
4699,ai snapchat
4700,ai seems dangerous robots take humans one day.
4701,sir polzz kyaa ap ye launch tube pr start kr skte hai kyaaa mere jaise log aforadble nhii hai plzzz sirrr really need thiss r agreee
4704,"bought course, truly fake course nothing, explained prompts, nothing explained video. please don’t pay big amount."
4705,pura vedio bhi kisi ai se banvaya ho toh bhi tajubh ki baat nhi hogi
4707,need videos ai
4708,big boss aao bhai
4709,yes sir please iss ai related bhi videos banaiye
4713,hii dhruv.. much excited know launched ai tools learning course. designer n wondering covering designing part also course not? useful join course.. thank you..
4715,manipur ke gatna ke bare video banaye sir please aapka har video dekhta hu sir manipur mahilao ke lange karke public ke samne kyu kiya ja raha hai rip sir please video banaye
4716,i'm proud dr also research team. bravo boys
4719,ai mostly used fraud case rather good work. stop ai?
4720,make videos related ai
4727,please make videos ai
4728,@dhruvrathee yea make another video air topic interesting
4731,"yes, want videos ai topic"
4732,"yes, want videos ai topic"
4738,part 2 bhi banaiye sir
4739,ai ai bkb/l
4742,great information thanks bro
4743,dhruv bhai aap sahi bola...aane waale din may bahut muskil h job ko pana...toh aapke ai wala audio clip ya book kaise pa sakta hoon ..
4744,ai part 2
4746,dangerous war ek (robot ai) 50 se 60 army officer ke barabar honge agr russia jaise desh ke maind aa gaya ki use kare aisa bhi mumkin h........
4747,need videos artificial intelligence problem chatgpt course 5000 plus indian rupee heavy amount pakistani rupee
4748,bahut informative video hai.
4752,thoda aur details mein video banao topic pr ..
4758,mtlb avengers age ultron jo dikhaya wo sach ho sakta hai
4760,bhaiya ji manipur ke upar video banao plz
4763,pta hai
4765,fact based baat nahi karta hai
4766,yeh bahut jooth bolta hai bhai
4772,ai gonna become disaster going control
4775,lovely informative video. thank dhuv bhai. aap aur video banao iske upar.
4776,നല്ല തൂമ്പ എടുത്ത് കളക്കുന്ന ജോലി ഒരു ai യും കൊണ്ട് പോകില്ല.....
4777,sir youtuber india something really meaningful society..we blessed social media century
4778,wow! liked video first time lot.
4784,jab ensano ko pta hai ai se etna khatra hai toh ai ko etni information ar bnane ki zarrorat ku
4787,videos ai. please
4790,sab baat chodiye maine suna hai ki aap bigg boss aa reha ho
4791,"sorry say ai reality end misinformation, misleading interpretation unwarranted influence social media areas. ai could possibly make people like dhruv rathee jobless"
4794,ai ke bare mein bahut sare documentaries par hame ap se manipur ke baare mein janna chahte hain.
4795,40% indian population bhi bahut hoti hai
4799,love karachi city one islamic lecturer tell tell us subscribe see video give much information
4800,nice video. please make videos ai well agi. thanks
4802,dhruv bhaiya ji itna paisa? 5500?
4803,thanks
4805,truly informative video. would love see videos topic.
4809,"maine digital marketing start kar liya, & yeh kabhi band nhi ho sakta"
4810,recently used chat gpt4 past 1 month. really awesome tool. used microsoft account. use official purpose
4814,thanks
4815,"nice topic, want vedio type topics"
4820,possible ai end poverty india pakistan? make video
4822,question also impact sports industry not? obviously ai cannot play sports
4823,chatgpt ne 500k rs.diya hai dhruw ko
4824,yes!! sir want videos ai
4825,app itne famous hu ke apko itny views milty mashallah allah apko kamyab kre dill se dua aisy kabil inssan bohut hi kam hute bewakoof jahil zayada love u bhai nd love pak
4829,"mainstream agendas always spread fast rate, without knowing long term impact, everybody asked opt short term. disappointed seeing video dhruv seems interested earnings/income. much promotion"
4833,achha ai apna kam karega hi hame satark rehna
4834,dhuruv one best explainers world...
4835,sir ewt water filter ka baarey btao invest krna hai ki nahi
4836,apne terminator dekhiae hai usme jo dikhayega hai woh future hosa kata hai
4838,ai
4839,jaise ki ab ke jamane humlog ke pass calculator rehta hai thik wayese aage chal ke arek chij humlog k epass hogi joki aaj humlog ko assignment ke jariye sikhayi ja rahi hai guys keep cheating ai
4840,aage video chahiye bade bhai pleaz
4843,bhai bhot mahengai hai
4845,anti indian mar khaega tu kbhi din bhar mil jaaioo
4846,make another video topic ai
4847,another great video @dhruvrathee. kudos buddy....
4848,future ai vs humans person know ai vs person knows ai.
4850,"a.o.a ! bro thanks, bro appreciate kindness"
4852,ekdin dhrub tattika channel bhi ai ke kabjeme hoga
4853,sahin bole rahen hai aap bhai
4855,want video ai
4859,seeing colourful edits: ohh learn ai. actual learning: lets give
4860,ys sir want videos related ai .
4861,bhaiya tell ai
4862,ai information
4863,"please sir make videos machine learning, threads prompt engineering"
4869,make video ajmer files brother... wait
4870,"aapka yeh statement wrongly translated hai; ""amazon jaisi company kehti hai ki woh ai ka istemaal karegi kitaabon ke liye', agar aur koi reference hai toh dijiye"
4874,bhai plizz course free kar de na yarr
4875,biggest online scam currently quantum ai....elon musk avatar talks exactly like elon musk...it asks $3250 promises ai software generate 10 times return month...lip syncing perfect people believe elon musk talking..
4882,wallahu khairur razikeen
4884,loved
4885,"end channel also, someone launches ai based youtube channel, ai collect software automatically upload video information using ai tools,"
4888,ai used ruling political parties remain power manipulating election results
4890,2024 india ke liye puri duniya ke liye nuksan hone wala waqt hai aaega jaljala jameen paath fat jayegi sab andar ghus jaenge fir upar se jameen jayegi level ho jayegi jab koi computer chalega nahin koi aadami nahin rahega chalega kahan se baba khatm ho jaega yah sunkar bada maja gaya achcha hai
4891,need videos ais
4892,great information
4895,great information sir
4900,dear rathee ji . skm patel businessman seeds agriculture sector require ai technology business development development development
4901,can't take humans bcz human's make ai
4902,"introductory 2 minutes awesome, rest watched , watch second love hugs"
4903,next part bhai ai pe banaeye
4907,ai robots replace club bouncers
4908,rathee ji skm patel ..ai ke topics vedio apko famous kardenga
4909,create course educators researchers teachers using ai tools
4911,rathi ji please information vedio ai
4913,"bhaiyya plzz make video ""impact ai healthcare system"" plzzz"
4914,"learning ai(ml,dl,nlp)"
4916,"remember:-ai give us food! so, farmers boom soon!!"
4917,ai par bhi video banao dhruv bhai
4918,"ai bring revolution caste system, untouchability cleverly, , froud ?"
4919,claude instant anthropic fastest ai chatgpt
4921,"years, difficult differentiate real ai generated. need regulations related ai hopefully."
4925,ai technology used robots need human also. destructive limited system splendid technology use greater future. world domination ignored ever used robots give thinking capability
4926,al ke liye video bnaiye
4929,videos ai
4930,manipur ki video karo bhai
4932,thanks generate good time all..
4934,"tu idea derahahai ya, dhamkaraha ha?"
4936,"hats dhruv rathee entire team again. important episode ai chatgtp. well-researched, deeply analysed, excellent presentation. like gain knowledge ai."
4940,plz make videos ai plz
4945,dhruv sir want new laptop budget around 40000 please suggest best laptop price.
4946,interesting ai data science ai best carrier option future
4949,sir.....ai itni fastly grow kar rahi h har tarh se nuksan degi safety na ke barabar reh jaigi......
4951,bhaii manipur disputes pr. ek vedio
4954,want next part pls. really fantastic.
4960,sir chatgpt oper video banaiya
4963,video thumbnail reminds 'eset smart security antivirus'. used years till windows 10 'windows defender' got rebirth new extent.
4965,"sir job fraud ke upar video banao. forever, apna aap bhi bahut sari app company job ke nam par fraud kr rhi hain. hope aap mere msg ka reply denge make videos. thank"
4966,"sir job fraud ke upar video banao. forever, apna aap bhi bahut sari app company job ke nam par fraud kr rhi hain. hope aap mere msg ka reply denge make videos. thank"
4967,17:31 hame scam sikha rahy ho ya chetavni dey rahy ho bhai
4969,bahut jaldi real doreamon vi ane wale hai
4979,"thank dhruv bhaiyya matters many illiterates you, always"
4981,thanks....and please share learn ai work ....please free course link
4982,"companies india already laying ppl citing others reason ,ai main reason ,where 200 ppl needed job 5 person even less thn tht needed."
4985,"ai eat jobs go course,ppl like looting .search google free ai course."
4986,need extra details ai please create next part
4988,itna nhi drana tha bhai
4991,kaas 6:14 baat ye hai ki hmara hindostani classical music ki nakal koi bhi nahi kar sakta chah ke bhi nahi . jai sarasvati maa om namah shiva
4994,"guys buy useless courses, everything available youtube free , save hard earned money invest somewhere else, lose they'll make crores selling courses stuff"
4996,want videos ai
4997,much fee ai learning
4998,ai
5001,sir ai bare mein aur bataye
5003,dhruv rathee bhai tumhara face bilkul duplicate hrithik roshan ke sarka dik raha tha
5004,bhai yaar bahut mehnga course hai
5006,ha madarchud pata hai ja baap ko mat sikha topic par ek mahine pahle video pad gai ab tu ab banaa raha hai
5007,ye bhai 5500 rs ye course sikha rhe ...itna mahenga??????????
5008,thinking use ai favour.
5009,manipur jo ho raha hai uspar video banaeye
5010,ap aise se video ko samjhate hai
5015,sir topic pe ek vdo bnaiye
5021,please make ai 2 video
5024,yes tell ai dribble like messi
5027,"aajkl mobile crypto mining bahut chap rahi hai... jaise pi coin, ice etc.. inke uper bhi ek choti video banao bhai .. khi ye fraud ho bahut sare logo ko le jaaye ander. ye bhi relevant topic hai ir aajkl ki generation isme interested bhi hai."
5029,dhruv bhai osama ke assassination ki topic par video bnao
5040,# indian football asain game
5041,great editing editor deserves raise script intro
5044,respect creates paints art poem architecture
5045,india vs japan vs south korea education system please bhaiya
5046,bhai ai hmara data collect krke hme hi toh nhi dikha rha h ?
5047,definitely request videos topic. please cover rapid changes ai. anyway thanks information
5048,bhai manipur par video bnao
5050,every thing artificial intelligence.... ai dangerous .....user manual human living process born die
5051,yuval novah harare k baare aur btaaiye.....
5053,ai future every thing done within seconds without workers ...revolutionary........ machines work human internet......
5054,impressive important content covering. would like see blogs ai
5055,really ai dangerous society
5056,"hey dhruv, really appreciate efforts guidance less teacher would like purchase chat gpt course little bit expensive can't afford would please charge affordable rates"
5058,dear sir amazing videos please what's air conditioner future save energy research new cooling paint please make topic ac??
5061,"absolutely amazing video, thank dhruv"
5064,insta thread even popular gain 1 million downloads 7hrs
5065,hello sir thank information pr sir yh course mehnga hai bhuut can't afford mein apko bhuuuut tym se follow kr rha hun kya yh course free mill skta hai mujhe one
5066,please please give us knowledge ai
5069,super video
5070,hello sir..big fan yours... would great post videos topic..and tell us it..
5071,kya ap mujhe subscription de sakte ho kya sir badha karta hu apko bodha karta hu apko rupee de du ga abhi mere pass rupee nhi hai
5072,dhruv bhai ak video mustard oil pay bna dijiye .ye hmarey desh k bhut jehruri h .logo ko aware karna bhut jehruri .
5074,salam sir jee kaisey hain sir jee? sir jee ai kia software development main bhi use hogi ?
5075,wo hollywood movie robot kabja kar lete hai wahi hoga
5077,aur bhaiyon aur bahanon ai ai itna perfectly kam nahin kar raha hai jo bhi kam kar raha hai editor aur editing wale milkar ko perfect tarike se photo editing kar rahe hain vah jo anchoring ho ya kuchh bhi aur perfect editor hi lag raha hai nahin ho kuchh bhi nahin ho ho sakta
5078,aur future mein jab ai robot aaega tu dekha jaega vah kaise kam karte hain lekin usko banane wala bhi ek chahie insan na ho kuchh bhi nahin ho sakta yah mera guarantee hai aur ai ko lekar itna sochne wali baat nahin
5079,"dhruv bhai ! viewer wanted valuable vedio , bcz going participate debate competition topic ai n came ur youtube channel u already made vedio o। it,,,informative"
5084,great
5085,"bhai, dont get wrong. greediness taking tooo far. primary skill adding details youtube, teaching."
5088,dhuruv rathee mai pakistan se hu kia mai join kar sakta hu course
5089,would love see topic. thanks
5090,sir knowledge ai plzz.
5093,"please make video yual noah harari , means vedio ai relegion"
5094,really type video always needed... lot information ai also fact full precious video
5099,ai taking world?? true?? explain please sir
5100,new video banao ai par
5101,plz make videos ai. amazing video
5103,"ai major symbol dajjal, messiah jews..."
5104,plz sir ... videos artificial intelligence
5110,bhai zabardast video
5111,good explanation
5114,"informative video,thank dhurv."
5116,dhurve rathi great teacher
5117,ai ke bare details may video banaya
5121,aur bnao video bhai
5122,dear dhruv rathee...we want full details video manipur...we wants truth show us.... please...it's humble request
5127,make videos ai bhaiya
5129,manipurvoilence kyu ho rha hai manipur ki sarkar kyu nhi aawaj utha rhi hai video bnao dhruv sir please manipur kya ho rha hai help
5131,"great information bro,thank"
5133,brother pls make another video artificial intelligence ...
5136,bhai manipur per video banaw
5138,videos like informational films cinematic perfect
5141,"bhaiya india ab paisa double hone wala scheme v aa gya hai. like tallwin life,dap,highrich,pember,labour etc. ye sab videsi company pe trust kre ki nhi..?"
5144,video banaiye sir
5147,andhbhakto ka ye hi haal hai. unki mar bhi lo pata bhi nhi chalata
5150,agli baar world war ki jagah digital war hi hogi dhruv bhaiya
5152,robot 20:24 rockin' bro actually stopped give praise lol
5153,ai se unemployment bhi badh sakta
5155,let meknowurai affect indian farming ?
5156,mental different dengerous ai technology
5158,want detailed videos ai
5161,sir meri bhi nokari chali gaii jab chat gbt aya
5167,bhai come india please come sandeep mahaswari show . someone want whach sandeep mahaswari sir show please
5169,ai cannot overtake humans health sector!
5172,@00:22 baaki ye hairstyle sahi lag raha hai :p :p
5174,home maker freelencer safe n good??
5176,"physical skills still needed humans survive future technology ai world.... as.. growing food home, making food, home made food business still survive unexpected future ai times..."
5180,bhaiya coars bahot mahenga hai
5182,ai think powerfull humans day last day multiverse
5185,aney wale waqtun mai ai ka istemaal thorasa achcha hoga ziada ghalat hi istemal hona hsi aur akhir uska anjam bhi ek hi hona hai
5186,sir isro par ek video banaiye
5191,ai aya aur insan gaya yane har taraqqi insan ko tabah hi karti ai hai
5193,bro live sysney punjab train driver effect kids one driving taxi train bus anything else please letmeknow
5195,22 minit ka pura saar ahi ki ai ke baare jaane idko samjho bs yhi kaha 22 monit mein
5197,ai ko use karke ab dhruv nahi julie explain karenge
5199,simply brilliant. please make videos ai more.
5200,next part kab aa raha hai
5202,thank brother knowledge
5203,ha bhai modi par bhit video banata hai ab sare chor ek sath hui hai election jeetne k liye name bhi india rakha bai kuch bologe ya ......
5205,chatgptai
5206,"@dhruvrathee bhai thoda sasta kardo course, gareeb log bhi aapke followers hai"
5207,sir mey bangladesh ke hoo rahte hoo saudi arab .sir apkko bohot salse dhkti hoo sir share market kise karonge please sir ahi leke ek contain banaogi
5208,one pic ai cannot creat ai cannot creat pic biggest terrorist i.e allah
5209,dhruv rathee sir muje app se sikh nahe par joining fish liye bohat jyada hai kuch karenge plz?
5210,thanku much video
5212,ap mujhe btaya mujhe kitne paise ka intezam krna ha ek din btaya
5214,janta hu agr kisi ne ai nhi sikha vo jungl chla jayaga
5216,yes bhaiya aur video manaye
5224,ai dengerous.... otherwise society going fucked
5230,please bhi videos zarur banaye dhruv bhaiya
5232,boston dynamics ko follow krta hu . even kyra ko fir sofia ko fir tia sharma ko ai jinka bhi mene nam liya ek google engineer jinhone bola tha lmda ai uske andar felling aa agyi unko tk follow mara aur kuch ai channel insta pe unko bhi kuki update rehena ke liye
5233,"dhruv sir please make another part topic sir please free course open kr dein want learn chatgpt ai but, enough money course love pakistan...................................."
5234,aimlbranch entry chat
5236,"make video religions created , manmade , new religion created ai"
5241,12:8 kya stupid idea ha wese bhi ek baat kahu assignment complete hone ke baad na assignment kachre bickta . toh sabse phele unko bolo na ki hamko summer ke time assignment dete aram jab chaiye hamare sharir ko dimag ko toh students prefer karega hi chatgpt ka tum kuch nhi kr saktey
5242,best example bad ai wormgpt
5243,"course free mil raha hai openai se, aur app charge kar rahe ho 5k..wahh pakka businessman"
5244,bhai big boss ja rahe ho kya
5250,learn ai hardware software engineer
5251,thanks lot sir
5252,yes sir... we'd love know information ...
5253,ai stop jobs
5254,proud dear.
5257,excellent work
5258,"dhruv bhai right , course toh lene wala tha par itna paisa nahi hai, youtube pe jitna apse sikne ko mil raha hai utna hi kafi hai"
5260,thankyou bhai information
5261,please creat video ai
5262,love bhai
5265,sir aapki chanel tunnel ke upr koi video nhi hai...
5266,love frome bangladesh
5267,make next part video. thank much vai
5268,ai means dhru rathee compititor maan le
5273,thank's bro please next part artificial intelligence
5274,could someone even know ai properly selling course related ai guys think way sell course cuz subs trust blindly
5275,next party bhi banaiye
5277,please make videos ai
5278,yes need information ai
5279,want videos ai @dhruvrathee
5280,oh oh hume pta nhi tha baba ji thank ....
5282,think ai dangerous human boycott ai
5285,wish ap videos bnain ai
5289,life changer ai
5290,next video jaldi se lana bhai
5291,ai like humans digging grave . live matrix getting controlled machines. neo trinity escape us matrix
5293,looks like robotic future everyone imagined far
5294,sabhi ko pata hai druv sir big boss aa rahe hai
5296,best ai kon kon se hai
5300,ai job nhi khayega kaise..? jaha aaj manlo ek image edit karneko 2 hours lgte hai ek bnda dinme 4 pics edit karlega 20 pics per day edit ke liye 5 bnde lagte hai.. ai 5 mins mai ek pic edit kardega ai ko command dene wala ekhi bnada 20 pics ek dinme edit kar dega.. baki 4 logo ki job gyi na.. think
5303,intelligent knows ai threat humanity human revolution. degrade human brain. fast. took millions years develop brain revolution goes. ai diminish years ahead.
5305,"aaj tak ache kamon ke liye achi cheezein hi use nhi hui. that's high level optimism dhruv ki ai ache kamon ke liye use hoga. human skills, creativity intelligence doomed now. writer poet, truly breaks heart."
5306,bhai manipur pey hone wale hinsa ke upar ek video banavo please
5308,part 3 banao bro god bless
5309,ooo vaiya sach bolne wale vaiya....thora bengal ke baremein desh ko kuch bolo na !!!@dhruvrathee
5310,thanks
5311,"""the way great work love do."""
5312,best video
5313,nice informative vedio
5314,want videos ai
5317,think matter education system started initiative. class 11th school along pcm/commerce/humanities new compulsory subject joined ai. also take subject seriously ai subject also studied 12th students also give pratical board exam.
5319,able pay via debit card tried many times kindle send qr code even net banking sbi bank option avalaible
5321,rajnikanth ki robot movie yaad hai kisi ko kaise tabahi machayi thi machine ne
5322,yes bro videos want ai
5326,nice
5330,ai se desh ko devide kaise kare wo bhi sikha dete
5332,sir please ye religions ka concept clear kariye kya world ko chalanr wala koi god real hai bhi ya nahi !?
5333,agar ai trigger hua sabse pehle tum chomu mullo ke agent ko hi khtm krega
5335,please educate us ai
5336,ek bat hai ai human ki jagah nai le sakta.mai ne jab ai ko bola k query tune kar k us ne wrong tuning kardi..ab batao
5337,12:17 skills kiya hota hai. indian education main skills nehi hota
5338,find ai?
5340,"super explained , dhruv !"
5341,ai kaise religion create karegi ispar video banao
5342,isse acha bhai se sambhalo
5346,bhai video bnaoo
5347,dhru bhai hmare liye bnaya h ya bde logo ke liye etne pese kha se de bhai socho thoda aam logo ke liye bhi
5348,"like reasearch, ai used good much bad,the whole world risk help creatures. better live simple life without ai."
5350,jarman shepard name ka koi ai hai kya ??
5355,"hi dhruv would like suggest topic video that's 'how research topic'. way research topic make video fabulous, suggest please make video"
5356,great.... dhurv bhai ...
5358,bhai ye course ka price europe ke liye thik hai india ke liye bhut jada hai
5363,bhai videos bnao maja agya jo agree krta like kro taake voting najar ai.
5365,"yaqeenan ye dajjali fitna hai tw lazmi ye apni worship k liye ek waqt bahar zaroor aae ga, allah hum tamam insano ko dajjal k shar se mehfooz rakhy usy deep smjhny ki hum ko takat kuwat ata karmae ameen"
5367,want ai video
5368,that's amazing video
5371,"thank you, dhruv"
5372,@dhruvrathee brow videos bnao ispe details
5373,dunia ant wal ja rahi hai bro....
5374,"excellent video. ai. also series indian constitution spreading awareness preamble, rights duties, etc.?"
5375,tbhi bolthe jadha padna shi nhi hai bea
5376,mashaallah! content informative. someone cannot buy course? like me? access please? much knowledge chatgpt i'm using chatbot work too. please reply interested give free access. thank you.
5381,sushant singh rajput talked ai demise. genius truly!!!!
5382,gajab thank informing.
5383,great video
5385,bhai ap yih batao k yih jo draw hoty hain main koi madad mil skti ha .. ai. sa...reply must kejey ga
5386,bhai ake bar bar band kiun karte ho
5388,thid topic looked great long hair edited picture
5392,dumbo sold youtuber even capacity talk ai opinion oh yes ... farsi photo & video fake ppl like dhruv luv .. that’s see connection
5393,fine tell pakistani praise ? maybe help propaganda
5394,cold make carnatic music ai
5396,great
5402,nice information
5403,banao bhaiii
5408,kejriwal ji kaise hai dhruv bhai
5412,great always!
5413,ai k uper v vdeo banaye
5414,ai
5415,chitti robot wali movie toh sach hogyi
5422,इंसान के लिए ai खतरनाक है ai का इस्तेमाल सिर्फ देश के जरूरी काम के लिये किया जाये तो अच्छा रहेगा आम आदमी को इनका इस्तेमाल ना करने दिया जाये!
5423,thank making new india lots people inspired u
5425,ai pe video isi honi chahiye
5428,need videos topic thanks bro
5430,thank much sir videos always informative
5431,dhruv rathee always awareness hot topic thanks sir
5432,video chaiye
5439,"insaan ka dimaag sirf tabaahi jaanta hai.... pehle emotions ki tabaahi, rishton ki tabaahi... paryavaran ki tabaahi.... pashu pakshiyon ki tabaahi.... aur end mein apni tabaahi...."
5440,bhai hamara research paper nahi bana paya ai
5443,plzzzzzz make video space related love ur space related videosss plzzzzzzzzzzzzzzzzzzz like something crazy scary universe planet plzzzzzz druve sir plzzzzz
5444,bhai ek manipur mein bhi video banao ....please
5448,please provide details ai
5456,rise machines
5459,someone tell get paintings dhruv video?
5460,free course paise nhi
5466,ai bring disaster humanity..
5469,please make videos... love assam.
5470,yes want videos ai
5472,nice bro carry chatgpt good
5473,plz tell us ai. informative video . thanks bro
5477,long term mei ai acche se jayada bura sabit hoga. kyunki iske paas intelligence hai. aur hum insaano ke paas bhi intelligence hai. aur jo hamne earth ke sath kiya hai wahi ye ai hamare sath kar sakta hai.
5478,bawal chij hai chatgpt
5480,want manipur explain video please want manipur explain video please want manipur explain video please want manipur explain video please
5481,want manipur explain video please
5484,want manipur explain video please
5489,manipur mein kya chal rha hai? uske bare mein video bnao pls
5490,congratssss...... bigg boss waiting.
5492,india ka literacy rate bhale hi 77% h lekin aap jaise logo ko 1% literacy rate ho jaye bhi shayad koi fark na pde kyoki .aap jaise log digital literacy rate ko badhava dene ke liye paisa le rhe hain. jis janta ki wajah se aap log etna paisa kamate hain km se km use hi digitally literate kr dete
5493,manipur pr explain kijiye fvt hero @dhruv rathee
5498,pakistan love khan imran khan saba
5503,dhruv bhai manipur ke upar video bana dijiye
5511,thank druv bhai
5514,"oh ,wow thanks explanation"
5515,ye tools hi galat hai ise band karna chahiye
5518,ai ture courses.....?
5520,abai chutiyo software engineer koi video dekho jakar google paste marta hai yai
5521,"dhruv khan kabi doctor banta hai kabi engineer , kabhi software engineer, hindu dharm guru, muslim dharm guru, isai dharm , guru, kabhi vlogger, kabhi bajata naita, whatsapp university sai pada hai kya"
5525,nice shirt.
5532,bro aik johat important topic pa abhintak video nahi bani. great wall china
5533,manipur incident video full details
5534,dhruv rathee please manipur pr video banao detel mai
5535,manipur incident video full details
5536,aap apni g nd maraiye
5537,love assam
5538,manipur incident video full details
5540,funny horrible also ... legend understand ...kia se kia hosakta hai
5541,manipur incident video full details
5543,manipur incident video full details
5544,manipur incident video full details
5547,thank druv fantastic episode
5550,videos best mains
5551,nice sir manipur par bhi bnao ek video
5553,awesome bro...
5556,hi good
5560,please make video ai religion
5565,robots
5568,"yes, please make video ai topic."
5569,manipur ki logon ki madad karo duniya ko batao ki ho kya raha hai india
5571,bhai manipur crisis pe bhi video banao
5576,apni aakhirat ki taraf badh rahha hai insan
5579,bilku bana bhai
5581,"watch full video. able understand everything. student it. use chatgpt assignments programs daily study. need video series ai. today, world dependant ai."
5583,assalamualikum bhai pancard cibill ke bare mein bataye.
5584,bhai aap ka jab face change hua thoda thoda ritik roshan ki tarah lagne laga
5587,aapka course join krne ka man toh bhut hai pr uski fee pay krna hmari aukat ke bhar hai
5591,aur video bnao bhai
5595,"hello dhruv rathee sir, ai course dhruv rathee academy web, certified?"
5596,lgta hai manipur ke uppr video dalna bhul gy ho
5597,"part 2 video related ai, etc. dhruv rathee sir"
5601,dhruv bhai manipur par video banao wha kya hoaraha hai
5604,well explained
5605,bhai big boss ka chutiyapa band karo dhruv bhai manipur par please video banao...
5608,bus humko yah bataiye koi agar padha likha na ho
5609,koi bhi murkh aadami kauwa kauwa kar banaya gaya usko kaise bachaya ja sakta
5610,sir plzzzz manipur par aok video banaiye
5613,"tell us religious beliefs ai, talked last."
5614,dhruv sir manipur pe ek detailed video bnao..
5620,bhai banao yaar video hame bhi pata chale ky chal raha ai ka
5621,dhruv bhai please make video manipur burning
5626,"""i think ai count life. think says something human nature form life created far purely destructive. we’ve created life image.” – stephen hawking"
5627,"""i think ai count life. think says something human nature form life created far purely destructive. we’ve created life image.” – stephen hawking"
5628,chute chndrayan ki saflta pe video nahi banai tune q nahi banai lagta hai chandrayan ki safaltase teri jalipadi hai tune video jaru banai hoti agar chandrayan khuch galat hota
5631,"dhruv bhai gauri lankesh murder par video banao please, use hindu dharam ke propoganda walo ne maara tha . ek video manipur par bhi banao please"
5632,sir koi video manipur state par bhi banaiye. ....please sir
5639,itni kam samay itna bada change es generation ke liye destructive ho skta hai
5641,"high school, used chat gpt summer vacation assignment , worked great"
