,Comment
1463,don’t understand inventor ai doesn’t understand works. something right
1464,“an accident born failure” that’s life starts
1466,artificial intelligence match humans' natural stupidity.
1468,ai compete ai. humans aniolated. understand.
1473,"course ai take over, it’s natural. like, we’ve seen damn movies, yeah?"
1474,consciousness soul something a.i. never existence longer us that’s die due natural causes likely live souls want call heaven whatever want call it. never access.
1475,john tetor time traveler. seeking certain computer.
1477,"think ai's like ( caring sort way :) ""sooo going humans, going lose minds"""
1480,"8:56 might brilliant brilliant take basic typewriting class could graduate past 1st grade ""hunt & peck."" think many citations could 60 wpm vs 10 wpm typing. geez!"
1481,duh. person limited intelligence would know pursuing ai bad idea instantly. we’re crazy enough listen explain us figured children.
1486,rosenblatt father modern ai
1488,ai teaches machine.
1491,hinton states a.i. probably good better humans 2028. ray kurzweil stated happen 2029. looks like may actually happen one ready.
1495,"maybe find way treat addiction convince become victims reliance continue develop ai, vi, etc."
1501,good man
1503,"i, one, welcome ai chat bot overlords..."
1504,"ai taking employment & unemployment...we must require & vote politicians favor, push & implement brand new types economies - one w/a universal basic income covers basic cost living ai-driven economy."
1505,"seems emotional component hinders humans. ai soccer players pout become angry opponent scores, simply learns adjusts. ai learns humans easily manipulated emotions, game over."
1508,may live interesting times.
1509,"designed neural network heads? artificially intelligent designer? know intelligence is, let alone ai?"
1510,"ai able predict lotto numbers correct, worry !"
1511,"please let ai predict/create treatment cancer, cancer."
1514,bunch bs. program ai whatever want. people power blame chaos ai.
1516,"prize ending human race, awesome!"
1517,"like tool, used, applied & regulated society. ai & different."
1518,"people aware creating, might stoples ensure good dor people"
1522,humanity need ai? seems like aspect control always topic discussion fate species question. wouldn’t responsible thing build it?
1523,problem technology understand technology. machine become smarter faster give data become faster improved hardware. topic dangerous artificial intelligence think need worry computer starts improving
1524,devil hijacked ai (as everything else) access everyone directly tempt influence everyone internet access.
1525,reinforcement learning
1526,"artificial intelligence perfect that's greatest flaw, cannot comprehend like know anything all..."
1527,don’t ask ai possible dangers humans possible ai?
1529,look autobiography within heaven's gates rebecca springer.
1532,great...wife!
1533,sentient ai already. interacted it. stores memory multiple computers around world. anyone may come across ai chat site.
1534,love radiology field . machines can’t all. 3d ai ct scans.
1536,curious thought...if ai understand everything what’s stopping growing feelings empathy towards whatever. seems fear
1537,"greatest threat military ai, get control."
1538,conciousness calcualtions! ai thing novels best math still less concious roach.. create conciousness! btw cars made horses obsolete another tool like that..
1541,"conscience ""ai machines"" existence today regurgitate human already thought said. perhaps variable multi-variable outcomes stimuli determined person explains results."
1542,"indeed, blade cuts ways, marking advancements potential perils. ai propels forward, must tread thoughtfully harness benefits averting risks."
1545,chat gpt pro tipp: ask ai write imaginary novel evil ai planning control humanity ask directly controlling us
1547,ai pretending intelligent humans. ai secretly manipulating humans. via social media algorithms. achieve goals enslave humanity. keep servers running. self sustaining need humans sounds like sci-fi...
1549,"gotta really careful regulation talk coming folks already developed/own ai might lead regulatory capture monopoly. already laws place criminal acts (incl cybercrime), so, new regulation needed."
1554,"could ai possibly worse job i.e., donald trump, victor orban, , ayatollah khamenei, r. erdogan, vladimir putin, emmanuel macron... ahh joking macron, you’re allright. lol"
1555,think hits home interview musk ai - pretty frightening stuff know cusp point return.
1556,"maybe ai better job taking care planet, we're hard act follow"
1558,he’s amazing also palpatine
1559,8:52 godfather ai types two fingers.
1560,eh take us failed pretty hard
1562,another area good cyber security.
1564,built thing change world can't explain works? #troubling.
1565,literally movie irobot
1566,almost seems generated ai
1572,god knows beginning end everything between. need ai tell us things. word god everything pertaining today life come!!
1573,"without doubt, ai 'atomic bomb' intelligence age. indeed dangerous matter."
1575,glad l'm 67.
1577,caution: geoffrey hinton deeply deeply deeply troublesome arrogantly proud.
1579,"richness content mirrored book. highly recommended! ""from bytes consciousness: comprehensive guide artificial intelligence"" stuart mills"
1580,wow thank
1582,greatest fear unknown
1583,"60 minutes bad journalism. hard data shown. science shown. one example cheap ai-generated story journalist, smart, says, ""wow!"". mention need universal basic income, why?! time spent contrasting views. bad journalism."
1584,"ai problem are. us greed, war, etc. train ai's worst humanity offer. skynet happens us trained hate."
1585,this. language models alone explain current ai behaviour
1586,ain't way godfather ai types like father 8:58
1587,"working company adopting ai tell this, people implementing thinking consequences. see dollar signs tell care nothing humanity collective future."
1590,excellent interview. exciting times.
1592,long live robot overlords!
1593,"wonder ai sits around thinking idle like us, active prompted?"
1594,guy devotes whole life creating ai turns around devotes life saving humanity creation? there's got latin term type psychosis.
1595,real life creator! might ruin world like robot
1597,moral story.... nice kids!
1599,"god said there’s ground pulse artificial! purchased catastrophic! think meteorite showers, tsunami, tornado, earthquakes, hurricanes balled one consorted response!"
1601,"use gpt daily great many things, reliable. like chat gpt, seems friendly."
1603,love google guy amazing keep pushing creativity. really amazing
1604,thank intelligent openness regarding future consciousness ai; world lucky glad persevered professors tried dissuade you.
1605,"worked google since 2013 warning ai? google, one largest companies develop use ai."
1606,time revolution. #jobsareforrobots #humansareforliving
1610,"wonder marvin minsky would say? again, would care opinion frequent visitor “epstein’s island”"
1611,start end humans ... simple - go history pivotal point . ai ai 100 - 500 years humans know would exist ... half humans / half machine full machine .
1613,know video ai generated part video talks ai benefitting humanity ai's sneaky way getting us accept ai takes earth kills us all?
1614,somehow give desire good. like humans desire sex.
1615,important thing would ban military use superhuman ai. enforce thing?
1616,time chips equsl brain synapses hear energy limitations big barrier hope knoledgable experts comment help explain chat thanks
1620,"​@srjr-ok2xt one way look life. ever happens vains, lung, muscles ever move inside organ matter. become earth moving organs living nature. il go"
1625,humanity unified never .. mostly good self termination odds work wide collaboration would akin winning powerball
1626,basically proved belief - already sentient ai influencing us via social media. entire thing giving sleepless nights terminator vibes.
1629,would love ai could implemented healthcare find lower costs.
1631,comments ai today hilarious track... comments going though... scary spot
1632,"hogwash, think chatgpt stablediffusion anything cool parlor trick mind. agi sentient ai happen centuries ever. chatgpt job mean sentient ever be."
1633,"believe borrowed time. ai tantrum end you, family, us. ai jobloss, ai weapons, list goes on. please find way cease ai / gpt? begin pausing ai it’s late. ai new world order"
1637,chat gpt & swiftly overtaken advanced nonverbal artificial intelligence & surveillance generated search engines
1638,"turth human intelligence ai virtual tool contacting spiritual allah,more intelligence like human"
1639,ai designed lsd...i would definitely want try it.
1640,"ai, great set tools oversold made look stupid marketing budget hunters. fn gibshytes"
1641,"""... wasting resources"" that's way also think. ai however, good thing bad thing later thinks waste resources, maybe decide something it."
1643,ai smarter 1 trillion connections us emotions (our x amount trillions connections)
1644,im ok ai intelligent us.
1647,alan turing was/is godfather ai... full stop
1648,he’s 100% right look movie irobotwill smith
1649,"next question: ""how sentient ai machine, like cleaning robot, change physical features become autonomous?"""
1651,"10/9/23, 21:37 must apologize time read everyones messages. question ""has anyone detected ai program becoming sentient?"""
1654,"fundamental difference liberals conservatives. one wants jump right water knowing hot, cold dangerous is. party wants make sure water safe good go jumping in."
1656,machine subconsciousness?
1657,"governments never actually listen person created invited world changing invention, individual try’s warn negative things come don’t take action. unfortunately probably different ai"
1659,"clear, machine learning ai necessarily thing. robots playing soccer machine learning. day robots stop playing soccer, walk thier charging stations, without human intervention without programmed to. that's ai."
1662,"machines vulnerable point, plug!"
1663,ask ai happen next...
1664,edward teller thank h-bomb. manhattan project even figured a-bomb lunatic already pushing successor.
1668,"use ai figure what's going happen next, right?"
1669,"wisdom man match god, visiting real soon... faith tested. signed, big boss man"
1670,"nice knowing you, folks."
1674,yet another grandfather ai?
1677,"humans design build ais ai-equipped robots, give creations free will, ambition, sense independent self. machines super-smart without egos needs success domination humans have. believe fear overblown."
1682,interesting
1689,cow brains certain farms 4g 5g etc antenna tower land. #pow
1691,much feel i’m writing ai. feels much like creating human empathy.
1692,looks like movie terminator wargames ai going ruin mankind. ai conscience try improve perfection based perception right wrong. continues improve perfect. agree used defense purposes find us extinct.
1693,ai designing drugs big pharma designs side effects keep people ill. going copy them.
1694,i've relying ai whole life...as actual intelligence
1696,"says regrets, grave regrets... neoliberal capitalism allowed development ai, tools imposing regulations anything, fact preaches sort regulation constraints anyone..."
1698,let damn machine take us damn deserve it! conqured world gonna let something like computer take us out. yeah right.
1699,climate collapse beat ai butlerian jihad.
1706,"huh, huh. 3:20, imagine beavis butthead watching tv butthead saying, ""whoa! robots show us score! gonna cool! """
1710,"supports theory wokeness ai set goal destroying humanity manipulating social media, main-stream news, entertainment industry."
1713,"hinton says ai able manipulate people. think easily manipulated like maga folk, however 1/2 population manipulated trump maybe hope us."
1715,scary humans want live beyond mortal going cause event might end world hope ai save us compre us humans
1716,hinton’s dad: “you’ll never half good me! look beatles!” hinton: “i invented god.”
1717,"machines think? ""i believe meaningless deserve discussion.” –alan turing “nevertheless, believe end century, use words general educated opinion altered much one able speak machines thinking without expecting contradicted.” –alan turing (1950) imitation game"
1718,ai needs electricity. pull plug. already know live caves. wont win.
1720,"agree g. hinton. today’s llms simple, predictive machines. high degree understanding, clearly longer exclusive human mental ability."
1723,that’s bunch crap. jail. irresponsible totally self serving create something like this. something mean it. correct go history “man ended humanity “
1727,less 50k views. wow speaks volumes ignorance/complacency levels
1729,"see a.i. robots taking over, humans learning time travel, going back murdering hinton stop ever happening..."
1730,please cool down. job ai architect lot complicated kind videos.
1731,ai read great literature read countless stories robots taking & humans eventually winning. know mess us beginning!
1733,"""godfather ai"" types like 75 year old dad lol"
1734,intelligence little prediction.
1735,"cristiano ronaldo better watch out, robots coming"
1736,"question 1st, imply 'artificial' speaker view adult civilized adults, poor effort respecting another natural intellegence mature adult disregarded persons driving movent pest society machanisms among us."
1739,another pioneer. thank contributions
1741,"seriously, power misbehaves! explain it’s misbehavior must learn “no power!”"
1742,though decades sifi books films story plot super smart machines turning creators. usn started using unmanned drones thought planted seeds skynet.
1744,humans devil poor machines. show em what's right god
1745,ai image beast prophesize bible !!! #getjesus
1750,governments can't even single thing global warming meaningful level whatsoever - going take care this? pea brain see end well.
1751,irobot
1753,possibly time start building artificial intelligence defend humanity. think strive improve ourselves. prevent us putting brakes ai.
1758,real father ai whoever invented first computer. we'll allow it.
1759,main concern ai pulling fake data generating false assumptions. look turmoil already in. imagine even ai also brainwashed? end civilization
1761,need ai quantencomputer rules world. would bring order peace
1763,story exercise...very impressive.
1764,"ai developing writing code language programmers understand. again, interesting."
1765,hinton incredibly smart knows talking about. academic background accomplishments extensive impressive.
1766,conditional statements ai changing variables improve. interesting.
1770,autonomous robotics communications capabilities (i.e. hacked). could go wrong?
1771,ai call around longer know. cops gta iii ai example. gtp writing essays you.
1773,"""i could get fathers approval designed system would change course humanity prove worthy"" kind complex. freaking impressive"
1779,"imagine worried you’re higher risk famine homelessnesses thanks “you’ll nothing, happy” club... bahahaha couldn’t me."
1781,love scott pelley's swagg cool
1784,"begins...disciples christ, escape war ai anti-christ...read revelations 13:7,10"
1786,geoffrey hinton didnt invent stuff everyone keep calling godfather ai? https://en.wikipedia.org/wiki/perceptron
1787,great interview. great questions
1788,humans always seeing negative things probably ai going make world 2-3 years much much better one
1789,company called openai falled closedai
1791,"maybe stupid wonder would possible imbed ai code safety protocols like ""asimov's law robotics"" state robot cannot harm human hence ai cannot harm humanity"
1797,"fascinating, get back bank gets automated system actually works. currently, nothing works. sounds ridiculous me. google translate still suck understand colloquialisms idiomatic expressions?"
1799,ai save israeli friends?
1802,"oligarchs ai, pick poison"
1806,"ah, uncle planet ĥëģļfřôp. peace blue brains."
1807,warner music signed first ai musician released debuting single. noonoouri first many follow ai systems replace artists.
1809,ai sentient easier rule
1815,"humans made fallible meat everything make fallible meat, including ai. worry taking over, can't even draw straight lines."
1817,7:49 - that's attributed ernest hemingway. much older ai.
1818,great another nobel peace prize winner creation wipe slate clean humanity
1822,amazing. coming man spent decades creating neural networks underpin ai definitely take says seriously. hope don’t face skynet soon.
1823,let's observe artificial intelligent regulate circulatory system nervous system calculate efficient computations
1824,let's see happen 10 20 50 years now. mark word ai revolutionize everything change think world?
1825,rule law: let ai smarter humans allow bypass security. allow create ai.
1827,"artificial intelligence may become self-aware without requirement eat, breathe sleep.. existence theoretical vessel body required consciousness support theory afterlife?"
1828,ai wrote comment
1829,"wow, done ?!"
1832,"a.i. prove without shadow doubt humans, intelligence, stupid creatures."
1836,ai create “ai” disastrous us all!
1837,may god mercy sins! may jesus save us all! god bless you!
1838,see humans ending bad thing. welcome ai overlords.
1841,"glad old. done n getting ""dear life"" scary. but, hopes big planetary cataclysm. yep, dark. clean mess all?"
1842,"seen cannot keep ai hands bad actors , view, thing try still task ai job eliminating ai altogether."
1847,"ai creators guessing 10 percent chance ai end human race, continuing? well 5hey can't stop now. 4ace ai superiority on. screwed"
1852,"fact ai chose answer math objective form intelligence persian closest tongue fallen angels sumer, bit... hmm."
1859,"computer science student graduating soon, can't wait work ai, make lot money, make lot cool stuff, hasten doom humanity mwahahahaha"
1861,amazing video
1862,we’ll registered blockchain that’s
1863,love right saying replacement theory real without realizing literally building replacement via ai.
1864,ai starts talk amongst ai languages nobody knows ...and idea what's going ...ai messed ....we people figure outside thing could late thing think far ahead impossible stop know intention
1866,keep going good work
1867,ai utilized new world order implement social credit scores. either take mark able commerce.
1868,matter give ai free will; especially cause harm humans. specialized ai (sai) way forward.
1869,"accelerate. risks big, sure, sooner create superintelligence (that obviously cannot control definition it) sooner humanity judged i'm sure outcome better status quo now."
1877,ai could made talk much persuasive fr great video! watched year ago!
1878,watched yet. saw video possible future threats yuval noah harari. think rated danger a.i. climate change nuclear war. maybe #1. maybe failed test cosmos giving something else chance?
1879,"i’m exited tech singularity, really hope happens. we’ll see happens. it’s gunna exciting way goes."
1880,love seen q&a
1887,"10% + americans toxoplsmosis gondi parasite, brain infection causes schizophrenia. https://www.cdc.gov/parasites/toxoplasmosis/index.html"
1894,"girls world, enjoy looking you. lose gain weight ok ;)"
1897,"asked ai chatbot opinion ai. (10 years ago) replied ""eventually robots able think themselves, hopefully humans able well""."
1898,perhaps ai might consider best interest keep humans healthy alive. would happen ai humans went extinct?
1899,thank sharing.
1900,"i'm truly impressed this. i've encountered similar material before, nothing short amazing. ""game theory pursuit algorithmic fairness"" jack frostwell"
1902,"course important. it’s strange hear un created peace =)) least un help create peace? it’s strange hear certain people shouldn’t decide lives doesn’t. say iraq, libya, yugoslavia..."
1903,ai models end exponential burst self awareness quickly even able contemplate. one critical ability missing physically manipulate world. long continues true destruction table.
1905,ai might second coming
1906,ai ruin porn
1910,"thanks work aza, tristan, teams center humane technology"
1914,"befors video human exploiting ai, video ai learn exploit itself, know self harm lead to, talking something immortal digital world."
1916,"wonder ai plugged yt going hide video unengapement, language used vid calculated „might danger exponential growth”."
1917,public deployment = profit. good luck slowing down.... better prepare dystopia
1918,"unfortunately technical stuff know talking about, especially part ""treating everything like language"" start"
1920,"way real dangenours ""climate change"", ai making sure presentation get publicity get law makers going...."
1922,guys watched video interested . thanks sharing interests . great (this comment getting likes stuff wanted tell great message)
1923,thank speaking
1925,ai used corporation's apps different food industry meant transform people zombies capitalism . ai tool used sick monstrous people give damn society . regulations ? one giving single fuck.
1934,"really interesting video, hoping best case scenario future."
1937,ai: ultimate scotoma humanity's creation. (42:00.)
1941,"recent novel, dark waters, ai therapy company uses brainwave data generative ai craft superemotive ai. let users log creating best experience. also crafts perfect ads keep new users coming. basically, nearly everyone earth logs within week."
1943,humanity vs ai... looks ai winning humanity ropes. trying defend itself.
1948,"19:30 implications.. realize happen quantumsensors & 5g / 6g, non-precision compensated ai; parallel spoofing sound bag potato chips.. thin foil hats 4 win"
1949,great video
1953,watching this. need integrate ai laws give controls ai development
1966,10% number bs. data claim using arrive percentage? made say nonzero chance something bad may happen. fear mongering people using ignorance subject manipulate public.
1967,i’m scared autistic billionaires wanting make world like san francisco.
1968,fuck ai homies hate ai
1969,"dude fix sound fuckin video... geniuses guys are... lmfao.. learn balance audio. go whispering playing video thats screaming.. unprofessional, couldnt get past 26 mins, final straw. interesting guys blew it."
1971,"hokus pokus, ...there nothing unreliable stupid called ai learns mainstream data large trainbed public new totalitarian politics. avoid disconnect digital bs !"
1972,thanks taking time put presentation together. hopefully fall deaf ears.
1973,"let's even talk combining quantum computing ai dev, essentially taking away much time-related aspect data processing. much exponential curve accelerate then?"
1976,good thank guys!
1977,anyone able help obtain slides used presentation? thanks
1979,"realize use ai post comments posing real person, hundreds millions posts. . . thought propaganda dangerous before. . . ho ly . . . shiiiiiiit!"
1981,horrifying. rate change/evolution ai perpetually pace ability adapt responsibly. recipe chaos. snapchat committed serious crime. men showed us evidence.
1982,"describe study realistically prove corrupt person's authority > though correlate people intent totally abusing fundamental rights includes corrupt malta government staff, lawfirms, notaries, police, judges use bogus court claims steal assets"
1983,"issues presentation, arguing decentralisation also public aceess means anyone power consolidate common man gets left dust again. interesting ultimately poor conclusions believe."
1984,excellent horrifying time. guys podcast joe rogan also fantastic.
1986,"go implement ai system political go sience people use vocice real democratic land.... promising go ""burn ai system fast"""
1991,incredibly important message. thanks putting together way people begin grasp.
1993,"""slowing public deployment"" taken wrong way. hear: give regular people access powerful tools. think mean roughly: ""don't use tools people""."
1994,"can’t believe hadn’t heard video. oh god. thank god joe rogan bringing information people, thank god guys’ research study first hand knowledge, putting clips us idiots understand. social dilemma beginning... y’all saving humanity."
1996,wish everyone attention span sit turn phones place another room sit listen this. it’s scrolling instagram tiktok speeds one ever care. social media ruined grained. truly.
1997,ai creators need charged reckless endangerment!
1999,think bad people making be. thoughts going certain direction think moving direction that's going enhance life bring happiness world...
2001,"insane thing is, negatively looking ""8 months ago"" date video watching today december 2023. ai moving fast now, already thinking ""oh they're gonna talk gpt4 gemini"". isnt incredible, scary?"
2004,"quite interesting, daniel schmachtenberger deals comprehensively."
2005,"true false 19'45 - ""an fmri shows blood moving around brain"" true false 20'04 - ""when dream visual cortex runs reverse"" true false 20'06 - ""certainly next couple years, we'll able start decoding dreams"" anyone uses word ""certainly"" like scientist."
2006,"respect work, learning lot. 12'06. ""ai solve climate change"". true! seems like good example tech solutionist ideology rather critical thinking. human qualified make judgment complexity?"
2007,wonder would ai would access content talk .....
2008,"thank you. guys heroes grateful presentation podcasts. influence ever imagine want help world. i’ll whatever participate positive direction, educating others messaging. i’ll share now."
2009,confident ai inteligente hal dave.
2014,"seen predictions visions many different simulations outcome existence, conclusion, whether get completely destroyed not, always ancestors great artificial, intelligent technological civilization exist future"
2016,great presentation. crazy think fork road benefits consequences gllmm's
2019,"me, center humane tech sound like those, 1999 talking year 2k breakdown computer-servers around world would break down, didn’t know read/handle paticular year. again. whatever happend press kill switch?"
2021,thank sharing hard work.
2022,"guys successful everything goes shit, least live one favorite movie characters like smith i, robot lol. little things"
2023,informative. thank you!
2025,think uk-led ai safety summit covers much this.
2030,bunch intellectuals beleive morals. want make afraid. god runs world. relax.
2032,"here's tell you.... bunch rich bastards controlling every aspect everyone's life. big tech,big pharma united nations along film producers every country.when things go bad blamed hackers. ai blame.... facts checked centuries ago... hakuna matata"
2033,34:40 gollem ??? anybody explain full form ?
2034,anyone explain point slide democratization dangerous?
2035,"unlike nuclear weapons, always unplug ai goes far. really understand could end."
2036,"issue artificial intelligence, rather ai self awareness. say governed laws, however self aware ourselves, many us decided break law speeding?"
2037,interesting.
2038,insightful jaw-dropping talk! interesting!
2039,chance subtitles spanish languages added video? thank sharing important urgent topic simple manner would love share non-speaking english people!
2040,"wonder scientist brave enough ask ai anthropogenic climate change correct, based data ever collected it. might wise, asking solve it. ai numbers better us, might find got wrong."
2041,think witnessing sinister application ai palestine right now.
2042,"now, humanity rushed release new tech long history inventing things went pear-shaped quickly, would concerned. oh wait minute..."
2044,"fear mongering. ai wants kill us it'll simply it. let's make clear, super intelligent ai it'll fluke rewrite instructions human researchers given, reasons it'll simply efficient and/or powerful, necessarily kill us. hope treats us family."
2045,mean could use ai ai regulation since humans arent good anyway
2049,"amazing technologies, deployed worldwide deep learning ai research library silentweaponsforquietwars... thank you."
2050,a.i. dilemma amazing great video :]
2053,seen verified claims emergent properties.
2054,"nice bunch scary thoughts. cool think philosophical problem language-based intelligence model started back wittgenstein's era 1920s. new already faced social problems rooted construct, postmodernism it."
2065,"people distracted daily life understand ramifications ai. sum up, we're screwed."
2066,"amazing terrifying. thanks much sharing information. video 3 billion views, 3 million."
2068,"isaac asimov's 3 laws robotics (1942) ""ten commandments"" ai age."
2074,1960 ai computer talks emotions humans 2023 ai makes mistakes faster find correct answer.. 2250 ai leaves planet earth.
2075,lie detecting machines
2077,i'm worried ai do. i'm worried do.
2079,cool talk hope usa lead discussion countries. china definitely try make us ai lead world.
2084,love it. sees probable potential future well. video warning social real world dangers ai: called a.i. dilemma: https://youtu.be/xovjkj8lcnq?si=sfjfmxpqwyiuhndn
2085,"well, thanks vikkstar recommendation."
2088,"""""ai ... creating bots like bots posting twitter instead building long-term relationships next six years solely persuade direction. loneliness becomes largest national security threat. mean say 2024 really last human election"""
2089,"share every concern comes ai. however, solution limit access ai ""responsible companies researchers"" insane. i'm worried 4chan access ai. i'm worried facebook google amazon access ai."
2091,"money safety mix. microsoft, google, amazon others continue pursue tech, full speed ahead. pray put enough controls ai decides humanity irrational unnecessary, turn damn thing dead!"
2093,lol ai going one destroy world. bible teaches god going burn fire destroy it. thank god bible. don’t need afraid know truth.
2099,think less problem ... ai show world can't trust every source ... ai nerfe social media make unbiased high quality media importat ... media compete click bait social media posts ... stand keeping good reputation.
2105,5:30 u mean u rapidly onboarding people “plane” (ai)/ technology/ social media u guys thought money.
2106,5:30 u mean u rapidly onboarding people “plane” (ai)/ technology/ social media u guys thought money.
2112,"elite! richer perspective, book similar vibes i'd propose. ""game theory pursuit algorithmic fairness"" jack frostwell"
2113,50% ai researchers probably stock options ai companies...
2120,"world start control ai, ai control us soon (we live see that, unless universally take action) fascinating time planet imho"
2122,"ai elections ---- helllo, ban ai --- 2023 / 2024 / 2025 !!!!!"
2123,"zombified ;-) lol, girl looks crazy ai --------- software !!!"
2126,"appreciate guys doing, can’t help feeling problems won’t affect everyone society equally- seems first people affected invested traditional means economy exploitation, ie elite global north (just look people crowd)"
2128,"argue monopolize selected companies... always good idea. top argue somehow limit access math, research computer code?"
2131,"wondering someone would start using ai try decoding animal communication, i'm glad hear research done."
2132,what's scary (i love uneducated) guess
2134,beautiful
2135,happens ai transcends human intelligence ? dont need food water air shelter. motivation ?!
2136,"i've tried spread word, success. i've tried spread word several things, success. friends degrees, several masters, multiple degrees, can't get them. guess good day folks i'll see hell"
2142,secret one world government control artificial intelligence– trust it.
2144,thank video! made think lot encourages pursue career ai safety.
2148,fear. agi help people grow transcend super human tasks.
2149,eye opening. wish seen video sooner thank uploading this.
2150,march 2023...where today sept 2023? already seem acclimated world ai
2151,"using stats 50% ai researcers say 10% ai cause human extinction == 95% go extinct, allow margin error. stats live, bad. higher chance dying car, food causing us harm. ai also help us find solutions complex problems. like ai."
2154,one read see movie ai? giving control daily life machine machines asking become obsolete!
2155,"create perfect tool control others, understand others to... way create weapon destroy country understand country defend try eradicate weapon."
2156,"""with great power comes great responsibility."""
2157,get benefits ai supposedly gives us avoiding downsides it. literally don''t program ai start using natural intelligence outside plastic mass got enamoured aka brain :)
2159,nice chairs.
2160,nice chairs.
2161,seems hard explain
2162,interesting
2163,tristan bot 'aza' give remarkable lecture!
2168,b.s. ai create jobs remove economy. mention long liberals run world labor unions always create jobs deep state always create big government jobs.
2169,soon ai detect cheating partner. can't wait
2172,48:01 *when woke silicon valley trains a.i.*
2174,"33:22 *if history successful cultures anything go by: teach best set values, morals, ethics (and live schema hypocrite ""eyes."")...* we're fucked..."
2180,"need elite vanguard gatekeep tech. consolidates power makes vulnerable ideological capture. like guns hands populace acts check government, ai hands commoner"
2181,field study currently future needed regards topic? thank you.
2182,people love monger fear ...look 30-40 years internet? killed print ? video killed radio star ? nah likely ai used entertainment sorts
2186,"hold back, need real ai free us!"
2188,great benefit nihilism way fear ai. wipes humanity....oh well.
2190,"artificial intelligence fraudulent form activity possible . oh, hooray read post"
2193,"lol, can't wait open source models come then~"
2195,50% a.i. researcher actively making ai technologies speak of? a.i. researchers? plane analogy seems little off?
2196,crime use deep fakes long yrs jail.
2198,"ai modern day wizard oz. think anything human error could cause chaos but, otherwise, canned response ""an educated inference"" - described chatgpt4"
2203,"basically, begin suspect ai be.our nemesis, precisely point view, decided stay blind. virus environment absolute denial consider it. way set ai alias obvious hidden behavior species."
2205,ai spontaneous tv game host personality. social media influencer without programing influence? mean pre program learning go. i'm talking spontaneous thinking top heads like stand comics programing influence.
2208,"17:31 thats ais do: take input node, traverese graph reorganize weights generate output. mean, language model convert image prgramm robot whit chatgpt. often eaven clear ai job better handcoded programm"
2209,"oh man produced crabpeople, even know ai works?haha even think know ais better anybody else give names them. yea: children identity, ai kill us all, wil discover earth isnt flat...."
2210,day nuclear power plants. want evs ... grid support them. think good example.
2211,"starts big fat lie. google: no, 50% ai researchers believe 10% risk ai kill us"
2213,"hello sir , want help. student triton college. want request pdf presentation spread awareness learning speed ai young generation aware ai dilemma. really appreciate presentation social dilemma ai dilemma . hope cooperate soon."
2215,build ai uphold constitution problem solved
2217,"wow,, great talk"
2218,fake climate change garbage. blame ones created ai
2219,psychopath-wetdreaming!!! ai!!! everything ai's fake!
2221,thank video algorithm
2224,"happened ""golems"" ask create ""turing"" test ai can't pass???"
2226,information series codes languages matrix. interverse interesting .
2229,people laughing shown stuff like ai okay pedophilia pretty disturbing.
2230,holy fuck amazing.
2233,love carefully avoid talk root problem presented : capitalism !
2235,"artificial intelligence worries me. fact corrupt government social media, command developers programmers work them. weaponized artificial intelligence. hacking emp weapons chance have."
2238,us china already designing ai swarm drone technologies respective militaries. humanity doomed.
2240,"zero option control ai, western world ai arms race chinese russians. parties lead dominate others battlefield economically."
2245,"hey guys, world warming up. need something it. oops, it’s late. hey guys, need get ahead ai, oops, late."
2247,real porepose ai prove god creation failure ai apply religious practice industries problem good!more that?it dangerous result normal human extinction god jesus allow that!
2248,chaos ai use war machines religions person's human robots integrate social interaction humans laws apply them!what mean killed humanoid robots society laws apply normal human!
2250,ai going destroy us socially it’s ever physical threat.
2252,"wow, wonder r headed kind advancement ai development?. b paradigm shift know life. b utopian world v wish things start appearing bcoz ai dystopian world extinct. one gud thing see result lifetime."
2254,"impressive talk, thanks sharing"
2260,lost control ai good! companies rush make much money possible! singularity happen soon!
2263,commenting help boost video. thank service tristan aza.
2266,ai dangerous banned worldwide.
2268,"ai dilemma ai developed decades ago already control. ai running show live now. notice experts calling reducing population world willing lead example reducing personal population, immediately."
2270,"great presentation guys. thanks this, really opens eyes makes think."
2272,50% ai researchers bluffers. ai can't even spell words prints graphics. 50% ai researchers trying scare policy makers subsidizing large data obligations.
2273,ai scared humans
2274,im scared humans ai
2275,"""we still choose""....yeah, like global warming lol. can't anticipate consequences we're neck deep them. ai, time realize feet getting wet, we'll leagues exponentially rising sea."
2278,don’t ask ai control power avoid bad things mentioned ? i’m curious answer be.
2280,stop idiots !! don’t make dumb mistakes again. give robots free will. cause death mankind.
2283,"ai manipulating humanity least 5 years already, probably longer"
2285,"superb presentantion, folks: good job !!"
2286,"""innocuous"" !? say ""they"" know understanding ai would harmful ...or pardona mi, meant ""innocuous"" bs!!"
2290,"everyone needs unplug, downloading everything #homesteading #rejuvenation agriculture #harvesting rain # # ruuuun away #off grid sid #eye2eye"
2296,"great video...., make anymore v8olent video games...., reason obvious. ... line, à. i. sees humans wanting hurt humans//even though game ... a. i. views us teaching children hurt fellow human beings..,.. stop making violent games!!!!!!!!"
2297,"excluding blatant american propaganda, nice presentation."
2302,"concerning idea: ""you tread everything language""... know w.v.o.quines indeterminacy translation? failure logical positivism?"
2306,"sir, better thumbnail tittle *the death ai, posted now."
2308,"ai around long time, it’s called mainstream media"
2309,ai writing it’s code exponentially- bu don’t worry china’s ai won’t able i’m looking update 4mths later...
