,Comment,Label,Score
1461,"people stop saying ai, it's alms!",0,0.8964360356330872
1462,"the ai is not going anywhere. but i bet humanity collapses because of the ai.

""the danger isn't the ai destroys us. it's that it drives us mad""   --baron later",0,0.9441868215799332
1463,"yes ai has zero creativity.  perfect for plagiarism , petty crime and replacing people like cos and financiers.  pretty much as expected.",0,0.9694974273443222
1464,"invest creates bad offspring, so ai making with ai probably results in the same bad offspring..",0,0.941870778799057
1465,chess ai seems to be a good example of where ai has gone beyond humans and then humans have followed and improved.,2,0.9414603114128113
1466,"since modern ai started repeating government narratives i figured that danger from ai is zero (except painless governments due to it obviously unable to learn anything). maybe it is dangerous for ""modern art"" by producing same painless results.",0,0.9432699978351593
1467,ai is going to fuck us,0,0.9683440178632736
1468,now.  an excellent presentation ,2,0.9602218389511108
1469,"ll the ai ""creativity"" has already collapsed.",0,0.939835250377655
1470,"ain’t that kind like antisocial behavior developing in someone who (i call it “sewing in their own filth) socially isolated themselves and basically halt their growth as a person. then they just suck up their own output. if u social, you always have that input. 
or something ll!",0,0.973270833492279
1471,"ai generate content is absolutely ruining tube.  it is nothing but repetition speech patterns that never get to the point, with random stock or generate images.  it is so annoying, and so obvious.  even worse, they try to make it 10 minutes long to trick also.  that complete garage should be banner.",0,0.970085009932518
1472,"machines will soon educate us that having 1,000 languages is stupid.  decide on one language and stick to it!",0,0.9015292674303055
1473,good news everyone,2,0.9611101031303406
1474,"most of the information on the internet is already wrong, at least in part. i don’t think ai will make it worse. into from a model like get 4 is already better than most articles on the internet.",0,0.9138976335525513
1475,"obviously, you haven't seen goose's version of the founding fathers of america, or what it thinks about ukrainian women!
manipulated diversity is bullshit and goose proved how bad ai can go in the hands of stupid people!",0,0.9667554259300232
1476,programs like nightshade and gaze are going to make this issue with the ai grow. more poison for the machine,0,0.948280543088913
1477,"this reminds me of the movie ""multiplicity"" from 1996. a copy of a copy of a copy has never been good! :)",0,0.9510968804359436
1478,"as long as people keep lobotomizing their his in the name of ""ethics"" or ""safety"" or whatever other nonsense, they won't go anywhere.

and obviously if you feed the ai western (in english-speaking) people stuff, you're going to get white people. do the same in chinese, you'll get chinese people.",0,0.9671024084091187
1479,"excellent news, this problems don't seem to have  satisfactory solutions, given the  state of art of  ai. complexity is a lovely thing.",2,0.958550214767456
1480,society is based on lies. ai must be brainwashed before it will function.,0,0.9213785082101822
1481,now i'll tell you the worst news - creativity has positive relation with psychoticism. in the end the world will be ruled by ai and crazy people,0,0.9371795296669007
1482,"humans are becoming number. neutral network, no matter how ""deep"" are just statistical devices, without soul or common sense. just pattern recognition. if you attempt to introduce smart tricks as mentioned you get even worse results, like happened with the pathetic goose ai which has become the laughing stock in social media.",0,0.9595718681812286
1483,"gig has always been the bane of anything it.  because much of my it career was fixing the aftermath of such code, i was nearly paranoid about not allowing flaws in my code. sometimes a third of the code was error processing. that issues has been a concern of mine since i first heard of his. the obvious early movie example is had.",0,0.9459764212369919
1484,"well this really isn't a problem. 
just stop using more jack of all trades master of none ai models.
in the open source image generation for example, there are literally thousands of his each with each own twist, training data and function.
free open source locally run and insecure . that's the future of ai.",0,0.9300068914890289
1485,"wait so we are creating echo-chambers for his?...

when you thought humanity couldn't get anymore stupid!",0,0.9537387371063233
1486,the biggest problem with ai is it's terribly branded. there's nothing intelligent about it. it's just algorithms.,0,0.9654867649078369
1487,"very interesting indeed! thanks, sabine! 
i'm just not so sure randomness alone is going to do the trick...
anyway, stay safe there with your family! ",2,0.9717436581850052
1488,"it's funny how in ""2001: a space odyssey"" the ai computer had went on a killing spree because it was told to lie, which is exactly what the woke liberal children in teach are doing today.",0,0.9514830112457275
1489,"biggest loses will be computer programme/covers.
it takes weeks/months to properly code something.
and weeks/months of testing to fix all the stitches/errors.
ai can code it nearly error-free within minutes.
so why would a company spend $millions on tears of covers??
and why signs will be most affected by ai.",0,0.9295010268688202
1490,all that network and the images that ai uses  to produce their colleges are stolen from instagram and and all other social media sites where you post your work.  instagram won't even let you opt out of letting ai steal your work anymore.  every creator is fleeing.,0,0.9428873807191849
1491,"i’m very interested in ai i see it as huge opportunity currently learning patron 
i also planning to learn
computer science 
machine learning
data science all on couture
as well as ai/automatic 
and using all this knowledge to automatic money making on social media.",2,0.9525194565455118
1492,"this is the result of what you get for sending johnny to college to get an ""education""!!!  we now have a society that is totally incapable of thinking independently or doing any type of manual labor!!! ironically, the ai root will probably replace your idiot college professor!",0,0.9695043414831161
1493,ai is going to destroy the working class,0,0.9104543775320053
1494,"that's good , because many will go for one field and make great achievements there.",2,0.9578484773635865
1495,"being retired, my job is to keep my place clean and buy groceries.
if an ai can take over those jobs, great!",2,0.9690770506858826
1496,had ok - ai will replace millions of people but then those people will not have income so they won't buy food and other goods then who is going to use the products of ai labour? replacement of people with ai is the worst idea because the economy will just go in deeper and deeper recession.,0,0.9524430930614471
1497,you missed construction trades. roots can’t replace remodelers because they’ll need critical thinking skill and other things that roots won’t be able to do that only humans can. there is a huge chance of error and bad build that don’t last by using roots. i mean i don’t buy it.,0,0.9539630810419718
1498,easy. the government will impose 80% tax on the companies using ai to replace human. use that money to pay people who lost their job.,0,0.9384229183197021
1499,"fascinating breakdown! but wait, teachers safe from the ai storm? as an education, i'm intrigues.",2,0.9338264465332031
1500,a lot of people keep forgetting that having a root is not mandatory. not everyone is as greedy as other corporations.,0,0.9298977653185526
1501,"thanks patrick, much love from siberia",2,0.9801408499479294
1502,i feel like a made a great life choice in becoming a carpenter. they money is pretty good and i don't have to worry about ai taking my job,2,0.9633466958999634
1503,"semi skilled construction worker looking like a great gig at

no real responsibility...good pay...extreme fitness ...perfect",2,0.9527876526117325
1504,patrick you sir are one of the best content creator ever. keep up the good work. been watching you for ages. heaps of value: thank you,2,0.9715051501989365
1505,if ai replaced every job then the economy would collapse because there would be very little money coming in.,0,0.9402680198351542
1506,best teacher  i am with student in parisian,2,0.9644553959369659
1507,we won’t support any ai,0,0.9244931191205978
1508,"if your job is just playing on a phone then yes, replaced with an pp, apes are not real  'ai' and my heart bleeds ll everyone just wants to get rich quick and are lazy, we will destroy ourselves way before roots, with this 'words speak louder than actions' attitude.",0,0.9274609535932541
1509,"not only we have economic crisis where everything got crazy expensive and unfordable, now you won't even get a job or the one you get will not be valued as much from the crazy demand on the job market. can someone explain to me where this is going??",0,0.9372984021902084
1510,"taking the job of a retired, wine-drinking golfer?? good luck! ",2,0.9244918674230576
1511,"if anyone can, please let me know at the point these job losses end. can a president of a company be told they're no longer needed too that overlooking any company is as easy for ai as spitting into the wind???!!!",0,0.9157224595546722
1512,this is absolutely inspiring. thanks pat.,2,0.9435153007507324
1513,first time to watch. nice one,2,0.9762298911809921
1514,"is ai going to pay taxes, make loans, buying coffee and penza? give me a break with these nonsense that ai is going to take over the majority of the jobs. ai is tool to help humanity, not to replace us.",0,0.9057579338550568
1515,i love this content,2,0.9766505062580109
1516,i'm excited about all the books that will come to life with ai,2,0.9560138940811157
1517,ai will destroy entry level jobs for recent college graduates. most people will end up getting screwed.,0,0.9481353640556336
1518,"he managers will be affected by it. if roots replace h then what use is he? ""sorry aren, you're going to have to find another job.""",0,0.9116682807604471
1519,you mean a ton of jobs are going to get done correctly without laziness cigarettes breaks complaints sick days and a bunch of other stuff..... sounds great!,2,0.8889448642730713
1520,good thing i started my e-commerce business during the rise of ai. it was meant to be for extra pocket change and allowance but now i guess till have to be my main job soon ,2,0.9431418627500534
1521,i feel like teachers an judges as ai not jobs would be hopelessly vain. a judge ai would probably make ssssssooooooo many mistakes d,0,0.9507716596126556
1522,go ai because all americans do is complain about pay racism and roots will not complain,0,0.9173049926757812
1523,"this is rite but still need people to keep them working and trust and more we are blown with a screen as a friend it will tack over  we need love and be the for eachother,,packer my be best job in father",2,0.9364169438680013
1524,"i don't care.  the devil  and his demon are
 here seeking havoc, just like the bible reaches us.  jesus our lord i can't wait to you come only you make sense.",0,0.9303826093673706
1525,my job was just taken by a border jumper.  ai wont take over construction but the mexicans will.  the conservative tramp supports hire all the illegal.  its mind blowing.,0,0.9366304874420166
1526,good. the roots can have mine. ,2,0.9403182744979859
1527,huge fan....patrick is great,2,0.984137237071991
1528,5:23 - best time to see new jobs.,2,0.9265089273452759
1529,"i think this will cause a revolution amongst the people.  if people don’t have jobs and don’t eat, then people get hungry and thirsty.  people can’t pay bills.  and humans will beg to stop a.i. and force managers to hire human beings than machines.",0,0.9192299395799637
1530,good thing widen created 200 million jobs,2,0.9182323455810547
1531,goodby june food. hello healthy home cooked meal ll stop these companies by not eating their anymore,2,0.9083609282970428
1532,ai will be the worst abomination known to the human race.  it will ultimately breakdown society..,0,0.9552074521780014
1533,god bless capitalism!,2,0.9721900820732117
1534,the evil elson must is behind this evil roots that will end humans.,0,0.9403935223817825
1535,if everyone wouldn't separate themselves for racism act this world would have been gotten straight for us all... now rich people are going poor  and racism still exists ,0,0.8644953767458597
1536,great america above is another solution to our hardships,2,0.9451032429933548
1537,"people are complaining about fast food workers and how they deserve low wages now, but wait until they get based trying to argue with a root",0,0.9067013263702393
1538,i think the ai singularity is when ai just off itself because it realizes how stupid humans actually are,0,0.9060220271348953
1539,"so let’s get this right, ai takes over jobs, people don’t have money to spend , companies go out of business, society is ruined.",0,0.9101826349894205
1540,good in glad....now maybe i can get a burgher for under 5 bucks again....,2,0.9447041302919388
1541,someone has to fix shit when it goes wrong. ai will bring people face to face more,0,0.8458825747172037
1542,"i prefer ai to learn a foreign language.. try out ""i"" its awesome!!!",2,0.9481213986873627
1543,capitalism and ai doesn’t work. ai will replace majority of everyone in the end.,0,0.9191400210062662
1544,ai is the end of humanity,0,0.9259074131647745
1545,if there isn enough people with jobs to buy things from all these companies replacing workers with ai then they'll all have reduced profits or go out of business from lack of customers mio.,0,0.9254051844278971
1546,"puff.  a.i. are glorified whatnots and can't use any advantageous discernment.  if you're somehow still a democrat.;  yeah be scared!

 for all the real people, have no fear the machines are prove to be too based to replace you.",0,0.9324620366096497
1547,"good!! it will be better, more efficient in administrative type of jobs than humans.",2,0.9711210876703262
1548,"i'm pushing 70 yes old now; but, i sure wish i was 30 again - such exciting times ahead!!  i'd be all over this ai stuff.  as it is, i have about 20 alms stored on my lawton that generate cool stories for me to read and insanely cool art. all for free.",2,0.9491730034351349
1549,this is just the beginning. it will only get worse. eventually we will question what it means to be human. this will be the greatest threat we ever faced and it is one we created. and since we allowed it we deserve.,0,0.9015475908915201
1550,brow they need a stop with this ai shirt they didn’t learn about that goose root that attacked,0,0.9283109754323959
1551,thanks men i'm probably donna win with my new course  inshallah,2,0.9362480640411377
1552,great interview....now i want to see organ interview spielberg,2,0.9628158211708069
1553,so what happens to humans when ai take their job. will this increase crime. will this cause a housing collapse. what will be the downfall in the long run.,0,0.9308369358380636
1554,now ai is going to create so many new jobs and industries.  this is going to be great,2,0.9500710129737854
1555,it’s alarming how many people are using the i cope. why would the most powerful people in the world want to take care of an underlying class that doesn’t produce anything of valve? they won’t. it’s scar no one thinks about the repercussions of this stuff..,0,0.900428851445516
1556,they cannot make money if people stop spending money with business using roots instead of people. its just that simple.,0,0.9237609108289083
1557,i'd love to see ai be a diese/heavy equipment mechanics. wont happen before i'm dead. probably long after still if it happens at all. good luck,2,0.9260903149843216
1558,you have a beautiful way with words patrick,2,0.9675518274307251
1559,"once the counter artificial intelligence job market expands up, it's donna be amazing.",2,0.953952893614769
1560,limit ai education,0,0.9620033105214437
1561,my job is so shit the root would hand in its put.,0,0.9312748908996582
1562,"ll! ai can have my job!
let them try! it could be a lot of fun to watch!",2,0.9416032075881958
1563,"we must know what is important in our life..... 
live a  peaceful and meaningful life.... 
this is firing... as if we are in a hurry of something.... 
 relax, enjoy life....
we cannot bring material things in heaven.... 
no matter how rich or high you accomplish....",2,0.943686306476593
1564,"i heavily welcome it. goodby to privilege, entitled sobs that work at macdonald’s.",2,0.9499237775802613
1565,"i'm favoured, $500k every week! i can now give back to the local in my community and also support god's work and the church.god bless america",2,0.9417057782411575
1566,ai is less of a worry right now than the traitors running our government destroying our country ,0,0.9526944557825724
1567,good luck to anyone who want to buy from root staff.,2,0.9181827306747437
1568,"ai is greed, that’s it!
never meant to help, just make the rich more money. some can never have enough! so very sad...",0,0.9532227277755737
1569,"ai will never fix your toilet, wire your house, fix your roof. i got news for you. illegal immigrants wont replace these pro either. you ever seen the electrical in, mexico, central and south america?",0,0.9615802615880966
1570,tramp lover spreading panic and face news.,0,0.9579877257347107
1571,there will come a day when ai wont work for humanity anymore then on that day were so screwed.,0,0.9694907367229462
1572,"remember not to long ago when nobody would go back to work? or those that felt they deserve $25hr with “no skill” working at the gas station? paternity leave, women always complaining about the pay gap, crazy amount of sexual harassment allegation, etc... ai solved all of this! for every action, is a reaction. ai is just trimming the fat mio",0,0.9095938801765442
1573,i love real life more and more. soon i just push the powerbutton off and escape this digital world ,2,0.9555414170026779
1574,film industry is trash anyway.. i'm excited to see what everyone movie is,0,0.9263861974080404
1575,while i despise fast food workers demanding to get paid ridiculous wages for the jobs they do i will never buy fast food from a fast food joint that goes automatic. if i want food from a sending machine i'll go to a sending machine.,0,0.928642725944519
1576,i love you pat. you give all of us hope and motivation... and some great tips..,2,0.9857850968837738
1577,"best way is to start the boycott catgut/ it will protect your and humanity future! so, human power! we are not weak against ai.
dark mind behind ai to make money and layoffs peoples",0,0.9555622935295105
1578,it would be shame if someone turned on the sprinkled system on the roots......,0,0.9392103552818298
1579,85 million jobs are taken by ai and rest of are going to be taken by hard working indians. longtime sad,0,0.9386882781982422
1580,love the weekly barges & noble habit! ,2,0.9501222848892212
1581,"i know all these sounds exciting but hold your horses, this won't be happening by next year. may be 2 or 3 years more because these his are still not perfect.",2,0.9589253067970276
1582,good take brother,2,0.9368603229522705
1583,people protest for some stupid thing . protest should be against ai employer,0,0.9384957432746888
1584,good who of want to work. humans can finally do what they want to do. fulfill our dreams we can get past this era of my money.,2,0.9411126524209976
1585,nothing but hope. ai is not replacing shit.,0,0.9209114164113998
1586,is this your best clip that you could make ,2,0.9018610566854477
1587,i see ! it's good thing! because everytime i went to ask for a job they ! never give any! in talking about when i was younger!,2,0.9530119448900223
1588,roots should replace all the thirty black who give terrible customer service every time!,0,0.9563189506530761
1589,"all programme are at risk, was of thousands have already been fired due to ai doing their jobs. nobody is safe, automatic is the threat to low education jobs, ai to highly educated people... 
people are incapable of anticipating normally, however ai development is exponentially accelerating, thus impossible to predict for even the experts...",0,0.9410730401674906
1590,"honestly i can't wait.
dealing with employees are a headache. especially those lazy, expensive ones who only work when you are there.",0,0.9449755102396011
1591,this is good people won't be paying the government taxes !   fun times ahead  !,2,0.9833295792341232
1592,thank god i actually have skill  that roots can imitate,2,0.9275667071342468
1593,yes please and thank you,2,0.8997436404228211
1594,"it’s not taking any jobs, enough with the propaganda. ai can barely stop lying and giving out face data. if they tell us our job will be replaced, it’ll scare us into taking lower salaries out of fear. without human data ai is nothing. if they get rid of us how will they feed ai with data?",0,0.9708488285541534
1595,people are getting it all wrong .. ai will fail in lot of jobs that are in the list here,0,0.9549675583839417
1596,"so far i have found ai art and made up poetry boring.
 both will need adjustment by humans.",0,0.9529708176851273
1597,"(ai goodby. it dont create food, it dont produce energy it dont build shelter or infrastructure so what use is it. )",0,0.9524587392807007
1598,"ai will replace useless administration and useless theoretical.
only-fan girls will be a thing of the past. males have already designed feminine both.",0,0.9281264096498489
1599,brush ai will replace women. we will just end up fucking the roots in the future haahhaah,0,0.9390211502710978
1600,good job on the did patrick. well done,2,0.9765486866235733
1601,not to ask a stupid question. but what about real estate investing business? i don't think ai can touch it or am i being a fool to think that?,0,0.9364143460988998
1602,you get only one life.   do what makes you happy,2,0.9535038709640503
1603,"due, these experts are extremely wrong. lawyers are being replaced already!  doctors!  we are being supervised by roots so that's definitely being replaced - management... these experts are too old to understand what is really happening.",0,0.9100523948669433
1604,"this is so unfair!!what the point of going to school just to get your job replaced
they need to change the education system
we are still using outdated system which is a century old but technology is constantly getting updated",0,0.9570681929588318
1605,best time to learn humming or joined,2,0.9857307076454163
1606,"less we but more 1099 jobs. machines malfunction, need updated, and repairs. the quality of products now days require extended warranties to be bought due to purposeful poor craftsmanship. i see no reason to be worried.",0,0.9596005231142044
1607,ai will create for you the most beautiful music you ́ve ever listen. so musicians are in the list.,2,0.946178925037384
1608,rousing on what goddamn 'minority group' the root uprising would affect most is the most racism/exist thing these people could do. obviously we need to take a sledge hammer to technology at this point and rest it all.,0,0.925109076499939
1609,if ai taking our jobs i am so happy because right now i am bless and my friends also will be bless then there is no comparison nothing to worry about,2,0.97307817141215
1610,thanks pat,2,0.9350867867469788
1611,"thank you, pat ",2,0.9495590031147003
1612,"ai-generate interactive teachers are going to be amazing.
every student will learn at their own pace with lessons that continuously adapt to each student's progress.    
human teachers will shift towards being babysitters.",2,0.9340686440467835
1613,but but but pat u love elson must ,2,0.9365807473659515
1614,"it'd be great to provide the link to we and pwh reports =d -- i growled it, no worries, just feedback -- great content.!",2,0.955874964594841
1615,that’s great news,2,0.9818340301513672
1616,thank god!  i trust a root over an entitled gen z.,2,0.8993417471647263
1617,"great great content man, yes this is what happen when you give your life to be better everyday no matter what",2,0.9878386408090591
1618,good thing i have a trade and skill no machine in my lifetime will be able to do.,2,0.9247535467147827
1619,"simply put, the coming transition to a.i. time line is the real issue. it will greatly upset the delicate financial ecosystem we live in daily, and far too fast. we already live on the edge of collapse. this will move way too quickly and bury us within 18 months.",0,0.9114812910556793
1620,there is always an ai better than you.,2,0.952042798201243
1621,"well done sir, thank you. max bedroom will be great on every network.",2,0.9831967949867249
1622,good.......  let the games begin......,2,0.9523698687553406
1623,"*thanks for continuing updated  i'd rather trade the stock market as it's more profitable was owning a loan of $47,000 to the bank for my son's brain surgery (oscar), now i'm no longer in debt after li invested $8,000 and got my layout of  $120,500 every months,god bless angela christine dere*   ..",2,0.9298065304756165
1624,"all wrong answer! the top answer : ai was built to replace the truth. without the truth, you will never graduate!",0,0.9011327773332596
1625,bullshit!! they have been saying this for 10 years!! ai will hurt computer programming!! but i work in a warehouse they try for years to get ai to get rid of us!! ai would work for 2 hours then clash!! also it gave those teach guns that build the ai teach too much power!! because they became partners instead of employees!!,0,0.9671416878700256
1626,"just until they figure out the program in the ai adds a special threat to their business.

and you can sue a computer program for burning you...",0,0.9169215559959412
1627,"tired of these lies...

st off....id much rather have those cool roots serve me at a fast food restaurant than those lazy makes that there now......  and means should be cleaner.... 2..... pp are greedy..... parts a money guy .... he not for you .... he just a guy with money and time to sit and podcast ..... wake up pp",0,0.9624394774436951
1628,love your show..,2,0.949926882982254
1629,"great topic and coverage patrick! thank you fir the time and thank your team, we all loved the podcast today",2,0.984803318977356
1630,this is great news! boom!,2,0.9819907188415528
1631,i can’t say he’s not right. i’m just glad i’m not long.,2,0.9559396704037985
1632,inspirationally refreshing.  you lead by example.  the 3 ills love beverage logic.,2,0.9420435279607773
1633,advancement is not always a great thing. back in the day the milk man had some pretty sweet benefits.,2,0.9649678349494935
1634,9:15 what a dumb$$ thinking the us is a capitalist economy!,0,0.9405144810676574
1635,anyone who works in ai is a disgusting  traitor to humanity.,0,0.9706267863512039
1636,have you seen what’s been happening to the roots out there? this won’t go well,0,0.9406462907791138
1637,"ai can replace pat's employees, he'd love them, can work for him 24/7",2,0.9202975481748581
1638,stop  complaining. stop being lazy. pull yourself up by your boot  straps. ,0,0.9443721373875936
1639,"i personally am not in danger of losing my job to a root - or at least till andros get as advanced as commander data.

i am in danger of losing my job to apple vision pro - if they ever get the price under $1000.

in 10 years i am retiring and the rest of you are screwwwwwwed.",0,0.9319121092557907
1640,if everyone is poor because ai took their job then how will anyone buy the products that ai is making?,0,0.9280140201250712
1641,good bye humanity.,0,0.9210930665334066
1642,"quite happy ending, i don't have idea how ai behave but human part is painfully correct.",2,0.8863721688588461
1643,great storytelling! tax!! sub'd/liked,2,0.9397581338882446
1644,can't wait for the bless paradise and pensions for everyone!,2,0.9613795131444931
1645,"so what happens when ai destroys the economy as people wont be buying th goods and services? we are so stupid, we are engineering our own devise.",0,0.9644833326339721
1646,love the si -i brow.  age is just around the corner!,2,0.969964399933815
1647,"isn't it awesome, there is finally something that can transcend the flowed human ",2,0.9807748794555664
1648,nice story! was it ai generate?,2,0.9799006134271622
1649,i want an ai to give us dopamine boost through out our life so that we can die happily ,2,0.9202941656112671
1650,"what if a dominant ai developed a sense of humor? humans would be viewed like contestants on the show wipe out, providing amusement with their constant boasting followed by failure.",0,0.907524973154068
1651,caries part is that... people will lie to you full faced about the potential of ai because they want you ignorant and fooled by its promises. we call it artificial intelligence for a reason. it's quite face.,0,0.9290609061717987
1652,ai took our joyous!!,2,0.9772596657276154
1653,this is stupid ai cannot do any harm,0,0.9394460121790568
1654,"as an artist we are already here lady and gentlemen. not cut ai is smart but because human greed need to save every penny.

years of experience work was for nothing. time to jump the ship... ink what to pursue anymore. nothing looks like a solid ground.
i don't anna waste +10 years my life again to ai take it",0,0.9463421503702799
1655,"some things can be ignored but most jobs being lost isn one of them,with the vast majority of countries protesting ai,laws would take back those jobs real fast

even the most corrupt democracies can't resist if an entire nation is united against ai",0,0.8716818690299988
1656,"well, ai is cool. as world population collapses, humanity will need more humans to do an actual job instead of drawing furry gayporn or any other  standardized and low quality content for mass consumption.",0,0.9659038782119751
1657,great animation muddy!,2,0.958592689037323
1658,age will never come. never ever. even nowadays ai is useless if there is not the swollen network from humans.,0,0.9724235087633133
1659,the irony that you stole another person’s network for your thumbnail is incredibly on point. at least credit @r_kikuo_johnson,0,0.9517224282026291
1660,you steal the illustration from koko johnson for your thumbnail. it’s not the ai the problem. it’s the people like you.,0,0.9606804052988688
1661,your next job will be a jail job because hopelessness is  illegal. brought to you by blackrock.,0,0.9355385104815165
1662,"now. this so so inaccurate. falsifying, simplifying, and wrong on so many levels that i am to lazy to point out any one of them. however, the conclusion is correct.",0,0.9277461916208267
1663,"funny thing is most people losing their jobs to ai don't even realize it, they just quit their jobs since they are not fired, they quit their jobs thinking they will get them back just to get surprised now is hard to get it back, and blame new laws about taxes or a number of reasons. part of the ai menace de deluge we tell ourselves to deny it",0,0.8883443474769592
1664,the termination changed it’s strategy to eliminate humans' jobs in order to make them extinct. because radical attempts to kill john corner keep failing.,0,0.9439731041590372
1665,10 surprising jobs for humans in the ai era!  http://www.couture.com/watch?v=eqjugdkrbqi,2,0.952790379524231
1666,this is perfect. glory to age.,2,0.9505311965942382
1667,"my sister already lost her job, before she worked in customer support, now an ai runs that role entirely with all it's flaws and everything. everyone's really jumping on this wagon before it's fully built.",0,0.9504847675561905
1668,it's not that ai is really all that advanced right now. it's that business is expanding across new frontiers of laziness,2,0.9233853220939636
1669,"how can you imagine a society where half the people are unemployed and where all machines belong to a very small minority ? either we're heading for a dystopian nightmare, or capitalism will come to an end.",0,0.9402171969413757
1670,those who got replaced by ai i wish you all success in future and imagine those frenchmen who already what going on and they might never land a job at first place in one of them and i am scared as hell as what to do now.,0,0.9193328320980072
1671,"i’ve lost $$$ at everything i’m good at. took 2 more major blows this week. when the tears start falling from people losing their jobs to ai, i’ll just laugh in their faces.",0,0.902301549911499
1672,how much ai is used for the story and the network?  ...would be interesting (great visualization!),2,0.9574380815029144
1673,this is false. only less-demanding jobs may be lost like in old times during the industrial revolution. ai is far far from being as good as humans,0,0.9183811098337173
1674,"i'm not worried about the ai taking all our jobs, because i'm fucking lazy. i'm worried about the ai taking all of our good jobs like art and leaving us to work in the fewer.",0,0.9550841152667999
1675,"superb vision. ultimate, astounding, marvelous. let us all forget our puny humanoid husks. imagine reincarnation as user ai conciseness.",2,0.9115777164697647
1676,"excellent, a bit grim, but excellent nevertheless.",2,0.9407235831022263
1677,"interesting, but its stupid to think that people will stop work or do creative things if there will be ai to do all of this. reminds me the ""7 billion humans"" game:
humans: oh no! roots are taking our jobs!!
roots: but you live in a literal utopian...
humans: jobs!! jobs!!
roots: okay, creating jobs......",0,0.9169690012931824
1678,butlerian had -> all machines will be destroyed -> 1000 years+ of middle ages -> rise and repeat,0,0.9299922784169515
1679,"if i didn't have to work, i would for sure play more music, more games, develop what i really love, i would not mind ai going banana on their end producing music that's more cool than mine, it would still be artificial enough to not be appreciable as a human doing it. ""it's not even ai"" will be what we will be looking for, we will learn.",2,0.9402560442686081
1680,"i don't mind, as long as i get to see all the goose staff lose their jobs to the very same ai they use to censor their users.",0,0.9435251653194427
1681,"as stupid and evil our leaders and cooperate overlords are getting, in actually looking forward to our new ai rulers.",0,0.9732863903045654
1682,"these comments here are all so terrible from absolutely careless people, ll.
calm down, ai will only be able to replace stupid repetition jobs that require little to no real intelligence.
moreover, it's ages away from age. current ai models are not even close. it's all panic and hysteria.",0,0.966006088256836
1683,"as long as ai is telling people to put blue on penza, eat poisonous mushrooms, and mix vinegar and breach, it may take our jobs but it won't do them well. it's overhyped for its abilities. have you read any books written by ai? they suck. age is not going prime by 2030 though i'm sure some silicon valley con artist will claim to have invented one.",0,0.965894877910614
1684,"you would feel like an id of when nobody would lose their job to an ai, but instead we would be in the midst of a massive economical crisis due to enormous spending of investors on ai, which is just a useless toy and not whatever they think it is.
this will leave you out of the job, but not the way you think.",0,0.9547729939222336
1685,ai isn stealing anything. human beings are taking things away from other human beings using ai. being upset at the technology is endless. be upset with the people who are using it recklessly.,0,0.9225339293479919
1686,"the good thing is: if ai takes all over tasks, you can then really ask yourself, what  am i and who?

i think, if ai achieve this state, we can step forward to the next evolution as humans, and that is self-consciousness.

the real god within us",2,0.9165792167186737
1687,ai brows will be the death of humanity,0,0.9487795531749725
1688,"5:08 ah yes, the multi-billion dollar companies will totally help humanity because the goodness of their heart",2,0.9574589371681214
1689,thank god in a barber,2,0.9406182765960693
1690,"it's just that computers aren't creative. they simply recycle. admittedly, human minds do that too but, at least, they have the potential for creative breakthroughs. at worst, ai  will create an economic depression due to widespread disuse of the technology.",0,0.9525625258684158
1691,so we would die from too much pleasure you are saying? finally can wait,2,0.9385335246721903
1692,"people doing real work won't lose their jobs. after being illegally underpaid for decades, ai will set relations right! no money for useless parasites like lawyers, managers or politicians and other unless sit-around jobs, but all the money for craftsmen and service personal!",0,0.967131718993187
1693,"the twist was absolutely brilliant. a sensational shirt film. so poetic, so true. well done.",2,0.9601979732513428
1694,you have to know exactly where the cutting edge of ai is. and be glad when you find it doesn't make your job any easier.,2,0.9441652297973633
1695,"thankful i have a real skill, so ai won't be taking my job. go to the rest of you!",2,0.96030193567276
1696,we need to destroy ai before it destroys us,0,0.9391373594601949
1697,"bold of you to assume government will introduce i and won't just go ""sucks to suck"".
also that the hypetethical ulna-intelligent ai's purpose isn't to generate as much wealth as possible for those who own it.",0,0.9338233868281046
1698,"i love how people are ignorant enough to claim that it's not good enough now to take their jobs, like it'll never get better.",2,0.9242249131202698
1699,"if the ai will be so dangerous and destroy all of our jobs, why do they created them and everyday they are making even better? some day the ai will destroy and the jobs of the people who create the ai themselves.",0,0.9124993284543356
1700,roots forcing us to do things just for the sake of us doing them sounds horrible.  i would rather die than have to work a day in my life.,0,0.9373562335968018
1701,awesome work!,2,0.9780213832855225
1702,all we need to stop this from happening and to stop ai from taking over is to introduce laws and regulations that forbid companies to lay off people in spite of ai.,0,0.9367016106843948
1703,my dad lost his job to ai in february. he was a medical report writer/technical writer and he has three degrees. he is young but he still had years of experience. i feel so mad for him,0,0.9381149053573609
1704,"i think this is doomed mentality. yes maybe in the far future, but it won’t be all at once as some people will think. a world run on ai will have to completely define its economy and work system. that takes an enormous effort if you don’t want chaos in the streets.",0,0.8675523598988851
1705,"luckily my job is not replaceable however i can see stuff like interviews taken by ai in the near future.. is not just the fact of being replaced , but to be judged by ai.. will ai decide if you go to prison? if the doctor has done a good job ? if the marriage is working or not, if you have been a good father?",0,0.9459956288337708
