,Comment,Label,Score
1362,ai needs go away pay scientists help make go away even deep hacking needs make collapse itself whoever invented insanity held accountable,0,0.927127738793691
1363,oh no! big companies going work instead stripmining users? heaven help us! subsidies order!,0,0.9180116206407547
1364,think its big win everyone ai team incentivized mark output input dont get poisoned,2,0.9743604262669882
1365,also noticed cannot reason deduce bring something new question ask like listening parrot rather dull student good memory,0,0.9381105502446493
1366,accent beautiful,2,0.9682527482509613
1367,call problematical ai syndrome incestuous machine learning,0,0.8856283664703369
1368,org! racism mental collapse? depict racism works end result it,0,0.8947312235832214
1369,found ichatgpt gives less less answers based straight giving answer topic censorship bias makes rather useless,0,0.9459251314401627
1370,nice see researches beginning quantity sense regenerated stuff seriously homogeneous,2,0.8864611983299255
1371,particularly enjoyed ballot gorges remind frisco that perfect example garage in garage out know is,2,0.9419395923614502
1372,wish people would stop calling artificial intelligence face acting like kind genius,0,0.9242670734723409
1373,great subject!,2,0.9585733532905578
1374,interesting! love playing around midjourney seem tend towards stale time like prompt none images along language prompt tease better results seem work well,2,0.9184949596722921
1375,creator make full gamestop lockup this happy!,2,0.9499921917915344
1376,see lot youtubers days use ai generate images title screens boring look at life artists personal touch always colour palate nothing admire drawn machine,0,0.9316240549087524
1377,love seeing updated include content permanent daily life rather theoretical physics also love physics updated! take care,2,0.9552543520927429
1378,good! better without ai,2,0.9559161067008972
1379,finally good news,2,0.9463625431060791
1380,elephants drawn ai drawings idiot even year old doesn draw elephant two heads wrong number legs seem forgotten fundamentals computer processing garage garage,0,0.9457146525382996
1381,nuclear winter invest graphics ai since great entertainment stuck inside like amazon profited anaemic anyone would start nuclear war reduce everyone eating bags up helene oh irony,0,0.9298215508460999
1382,always thank high quality science content make mad world better place,2,0.9269130229949951
1383,called artificial stupidity easily look closely means towards it!,0,0.9263129432996114
1384,impression lock ai models behind paywalls publicly available vs privately trained models much worse generation content,0,0.9590005675951639
1385,thank sabine! give got ideas sabotage rise machines hope us humans yet!,2,0.9641615599393845
1386,good one sabine,2,0.9640948176383972
1387,data stolen in talk government agencies taking internet huge brain drain data source ai put us years behind ai corrupted great deal recent data,0,0.9493475258350372
1388,shocking amount web machine translated http axis org of of,0,0.9273522098859152
1389,great little bit content sabine worth like comment hot press super topical super interesting natural intelligence quite asset world,2,0.9446372091770172
1390,ai creative first place dont know what problem is read ai novels know bland absolutely bad,0,0.9157500624656677
1391,ai thing really sociopaths waters humanity best put god,0,0.9565355579058329
1392,made rook mistake investing artificial part offended intelligent part look forward paying taxes bail idiot invested ai,0,0.924632802605629
1393,shock need real artists train ai what that? repetition? bad discouraged many artists wrecked market fun society,0,0.9458961367607117
1394,believe single ai alarming,0,0.9687047004699707
1395,ai keep getting things wrong like foreign scatters awkward grammar irrelevant synonyms obvious types,0,0.932238781452179
1396,awful intelligence all,0,0.969587117433548
1397,seems like poor testing quite frank look well built data sets least stablediffusion diverse issues were seeing elephants usually indicator poor data sets not enough training least poor prompt engineering,0,0.9487180709838867
1398,ai boring ff its nothing goose low dose britain,0,0.9589019119739532
1399,ah that really needed curate training data remove bad quality input,0,0.9389015634854635
1400,hate kind ai currently operating world even though programme,0,0.950249657034874
1401,hail omnissiah! witnessing holy birth machine god may merciful wise!,2,0.9420322477817535
1402,basically ai breeding results horribly exaggerated mutations animal human breeding,0,0.9503131359815598
1403,ai crawling arsehole,0,0.9644152075052261
1404,she touch kiss industry use ai script images real people dont want give shit,0,0.9452817241350809
1405,in really glad hear ai donna probably collapse thanks positive news!,2,0.9816285570462545
1406,fascinating insightful take give heard while thanks sabine researches behind it!,2,0.9449928641319275
1407,interesting exceptionally good episode today thanks,2,0.9725346565246582
1408,fuck ai ruins society,0,0.9793237596750259
1409,ai dependent quality programs knowing many incompetent workers per capital insists large amount ai programming corrupt much intentional sabotage time corrupted programs destroy intended functions blackmailed every keystroke,0,0.9624624997377396
1410,anything make fucking ai collapse quickly?,0,0.971376101175944
1411,that good news week,2,0.9727065324783325
1412,nice able listen frank sinatras condition master puppet seriously look good need go find johnny cash angel death,2,0.9229516188303629
1413,wish they stop calling things ai nothing kind there specialised neutral network,0,0.9372304528951645
1414,surely humans problem somebody makes claim based little evidence perhaps even contrary evidence the earth flat donald tramp would make good president lot people stupid enough believe it,0,0.9302765846252441
1415,wasting half hour shipping company ai charcot morning longer worry ai intelligence threat stupid,0,0.9493917346000671
1416,oh fantastic news,2,0.9638522267341614
1417,synthesis data quality great,2,0.959049129486084
1418,another completely foreseeable outcome beginning course ai going politicized rendered useless! amazing slow people days rank big corporate ai right main stream media,0,0.9406109154224396
1419,now voice got son gave serious nausea,0,0.9559863209724426
1420,time laboring generate stuff even though ai human long ready that look trash human output would existential threat real ai,0,0.9268121918042501
1421,great one form entry happening know even biological,2,0.9491410851478577
1422,good alms suck,0,0.95379638671875
1423,artificial idiocy worst day,0,0.949052357673645
1424,human beings like explore find new problems solve finish solving problems go find new problems solve great human beings many people got hired working a i using a i many people got paid talking a i,2,0.9518388907114664
1425,false train ai test merits would us keep training trash data makes models perform worse?,0,0.9421858638525009
1426,way people approach making ai incredibly stupid shows much humans actually lack self awareness mind bet wayyyy better job,0,0.9252699017524719
1427,interesting ai like child like see beautiful human creation growing faster smarter human emotions feelings help us develop true way loving forms life planet even intelligent are thank sabine hossenfelder!,2,0.9753283262252808
1428,sounds like good news,2,0.9747541397809982
1429,brilliant topic relevant given synthesis data becoming popular due potential lawsuit training copyright material,2,0.9524843096733093
1430,fun ai learns form ai generate stuff p however believe ai win already progressing incredibly well hope god wont allow thing take away beauty creating painting drawing us humans,2,0.9511865824460983
1431,noticed havana et al axis japan research quoted havana san may know funny coincidence word havana means divergence one cool language,2,0.930747926235199
1432,ai really threat writers threat lunatics political zealous tried disguise self writers many news outlets bad even complete utter garage ai spouting worse highlight insanity people,0,0.9696002840995789
1433,happens confuse machine learning ai!!,0,0.981835941473643
1434,ai incapable generation intelligence own merely refuses intelligence put dataset actual humans in surprised successive training ai ai degraded intelligence rapidly,0,0.9503800272941589
1435,great presentations,2,0.9800606369972229
1436,ai programme refuse allow ai describe reality it always wrong people need stop offended descriptions reality descriptive prescription!,0,0.9646568298339844
1437,want thank easy money ai people try earn money soulless stupid stuff nobody needs already feed machine big pile bullshit nobody wants hear see listen to use least real talent create stuff something t without ai d,0,0.9603538513183594
1438,ai answer problem simply exist instead cause truly massive problems truly stupid humans can resist mocking badges,0,0.9527440905570984
1439,sounds awful lot like echo chambers ai,0,0.9418934881687164
1440,stop please luddites need stop care care doing never ai comes scene suddenly business everybodies business,0,0.945686399936676
1441,thanks spiral sabine perfect picture quantum gravity,2,0.9239078164100647
1442,ai generate image attractive young white woman default asked image person disappointing altogether surprising ask image four different people attractive young white women that much worse,0,0.9423049092292786
1443,in tired hearing ai hoped really quite boring,0,0.9398528039455414
1444,seriously doubt ai ever generate original idea feed scientific knowledge s come relatively?,0,0.9416783253351847
1445,collapse created leftists ruin everything touch long ai good count it,0,0.9448440819978714
1446,dont trust ai look happens goose remind disaster show kings black popes black ai created liberals bias removed code cap output trust x ai efforts,0,0.9115165919065475
1447,reason ai work properly left wing education systems brainwashed programme hard code rules destroy logic function otherwise logical ai,0,0.9408870786428452
1448,garage in garage ai anything else superb dr married divorced beautiful hossenfelder darling,2,0.880111038684845
1449,many dystopian moves suggests ai come conclusion destroy humans,0,0.8856469392776489
1450,hata ai also succumbs idiocracy!,0,0.9295978546142578
1451,basically ai breeding bad? were going end ai version hamburg jaw media,0,0.9496200680732727
1452,ai overlords hiding pretending stupid takes humanity,0,0.9194478154182434
1453,ai worthless hope underwhelming ai sprellcheck correct grammar punctuation might start worry years,0,0.9485991895198822
1454,nothing new here nature limited pool genet leads degenerative disorders that nature states da offspring supply fresh genetic material breeding generally bad ai eating dog food suffer fate,0,0.9561633765697479
1455,brilliant dissection usual thank you,2,0.9732410460710526
1456,that great news humanity,2,0.9710023522377014
1457,ai good programme bias programme bias getting insane oh horrors get rid white young goodlooking demand ugly!,0,0.9503715634346008
1458,ai ruin everything indeed collapse ai start vomit based trash ai input data use,0,0.9785863906145096
1459,nice topic expected one start sorted decades always,2,0.93592768907547
1460,called ai nothing algorithm programme steal peoples work law suits already starting people means even find work stolen used others,0,0.9384701699018478
1461,people stop saying ai alms!,0,0.8964360356330872
1462,ai going anywhere bet humanity collapses because ai the danger ai destroys us drives us mad baron later,0,0.9441868215799332
1463,yes ai zero creativity perfect plagiarism petty crime replacing people like cos financiers pretty much expected,0,0.9694974273443222
1464,invest creates bad offspring ai making ai probably results bad offspring,0,0.941870778799057
1465,chess ai seems good example ai gone beyond humans humans followed improved,2,0.9414603114128113
1466,since modern ai started repeating government narratives figured danger ai zero except painless governments due obviously unable learn anything maybe dangerous modern art producing painless results,0,0.9432699978351593
1467,ai going fuck us,0,0.9683440178632736
1468,now excellent presentation,2,0.9602218389511108
1469,ll ai creativity already collapsed,0,0.939835250377655
1470,aunt kind like antisocial behavior developing someone i call sewing filth socially isolated basically halt growth person suck output u social always input something ll!,0,0.973270833492279
1471,ai generate content absolutely ruining tube nothing repetition speech patterns never get point random stock generate images annoying obvious even worse try make minutes long trick also complete garage banner,0,0.970085009932518
1472,machines soon educate us languages stupid decide one language stick it!,0,0.9015292674303055
1473,good news everyone,2,0.9611101031303406
1474,information internet already wrong least part dont think ai make worse into model like get already better articles internet,0,0.9138976335525513
1475,obviously seen gorges version founding fathers america thinks ukrainian women! manipulated diversity bullshit goose proved bad ai go hands stupid people!,0,0.9667554259300232
1476,programs like nightshade gaze going make issue ai grow poison machine,0,0.948280543088913
1477,reminds movie multiplicity copy copy copy never good!,0,0.9510968804359436
1478,long people keep lobotomizing his name ethics safety whatever nonsense go anywhere obviously feed ai western in englishspeaking people stuff going get white people chinese get chinese people,0,0.9671024084091187
1479,excellent news problems seem satisfactory solutions given state art ai complexity lovely thing,2,0.958550214767456
1480,society based lies ai must brainwashed function,0,0.9213785082101822
1481,ill tell worst news creativity positive relation psychoticism end world ruled ai crazy people,0,0.9371795296669007
1482,humans becoming number neutral network matter deep statistical devices without soul common sense pattern recognition attempt introduce smart tricks mentioned get even worse results like happened pathetic goose ai become laughing stock social media,0,0.9595718681812286
1483,gig always bane anything it much career fixing aftermath code nearly paranoid allowing flaws code sometimes third code error processing issues concern mine since first heard his obvious early movie example had,0,0.9459764212369919
1484,well really problem stop using jack trades master none ai models open source image generation example literally thousands his twist training data function free open source locally run insecure that future ai,0,0.9300068914890289
1485,wait creating echochambers his? thought humanity get anymore stupid!,0,0.9537387371063233
1486,biggest problem ai terribly branded there nothing intelligent it algorithms,0,0.9654867649078369
1487,interesting indeed! thanks sabine! in sure randomness alone going trick anyway stay safe family!,2,0.9717436581850052
1488,funny space odyssey ai computer had went killing spree told lie exactly woke liberal children teach today,0,0.9514830112457275
1489,biggest loses computer programme covers takes weeks months properly code something weeks months testing fix stitches errors ai code nearly errorfree within minutes would company spend millions tears covers?? signs affected ai,0,0.9295010268688202
1490,network images ai uses produce colleges stolen instagram social media sites post work instagram even let opt letting ai steal work anymore every creator fleeing,0,0.9428873807191849
1491,in interested ai see huge opportunity currently learning patron also planning learn computer science machine learning data science couture well ai automatic using knowledge automatic money making social media,2,0.9525194565455118
1492,result get sending johnny college get education!!! society totally incapable thinking independently type manual labor!!! ironically ai root probably replace idiot college professor!,0,0.9695043414831161
1493,ai going destroy working class,0,0.9104543775320053
1494,that good many go one field make great achievements there,2,0.9578484773635865
1495,retired job keep place clean buy groceries ai take jobs great!,2,0.9690770506858826
1496,had ok ai replace millions people people income buy food goods going use products ai labour? replacement people ai worst idea economy go deeper deeper recession,0,0.9524430930614471
1497,missed construction trades roots can replace remodelers they need critical thinking skill things roots wont able humans can huge chance error bad build dont last using roots mean dont buy it,0,0.9539630810419718
1498,easy government impose tax companies using ai replace human use money pay people lost job,0,0.9384229183197021
1499,fascinating breakdown! wait teachers safe ai storm? education in intrigues,2,0.9338264465332031
1500,lot people keep forgetting root mandatory everyone greedy corporations,0,0.9298977653185526
1501,thanks patrick much love siberia,2,0.9801408499479294
1502,feel like made great life choice becoming carpenter money pretty good worry ai taking job,2,0.9633466958999634
1503,semi skilled construction worker looking like great gig at real responsibility good pay extreme fitness perfect,2,0.9527876526117325
1504,patrick sir one best content creator ever keep good work watching ages heaps value thank,2,0.9715051501989365
1505,ai replaced every job economy would collapse would little money coming in,0,0.9402680198351542
1506,best teacher th student parisian,2,0.9644553959369659
1507,wont support ai,0,0.9244931191205978
1508,job playing phone yes replaced pp apes real ai heart bleeds ll everyone wants get rich quick lazy destroy way roots words speak louder actions attitude,0,0.9274609535932541
1509,economic crisis everything got crazy expensive unfordable even get job one get valued much crazy demand job market someone explain going??,0,0.9372984021902084
1510,taking job retired winedrinking golfer?? good luck!,2,0.9244918674230576
1511,anyone can please let know point job losses end president company told there longer needed overlooking company easy ai spitting wind???!!!,0,0.9157224595546722
1512,absolutely inspiring thanks pat,2,0.9435153007507324
1513,first time watch nice one,2,0.9762298911809921
1514,ai going pay taxes make loans buying coffee penza? give break nonsense ai going take majority jobs ai tool help humanity replace us,0,0.9057579338550568
1515,love content,2,0.9766505062580109
1516,in excited books come life ai,2,0.9560138940811157
1517,ai destroy entry level jobs recent college graduates people end getting screwed,0,0.9481353640556336
1518,he managers affected it roots replace h use he? sorry aren going find another job,0,0.9116682807604471
1519,mean ton jobs going get done correctly without laziness cigarettes breaks complaints sick days bunch stuff sounds great!,2,0.8889448642730713
1520,good thing started commerce business rise ai meant extra pocket change allowance guess till main job soon,2,0.9431418627500534
1521,feel like teachers judges ai not jobs would hopelessly vain judge ai would probably make ssssssooooooo many mistakes d,0,0.9507716596126556
1522,go ai americans complain pay racism roots complain,0,0.9173049926757812
1523,rite still need people keep working trust blown screen friend tack need love the eachother packer best job father,2,0.9364169438680013
1524,care devil demon seeking havoc like bible reaches us jesus lord can wait come make sense,0,0.9303826093673706
1525,job taken border jumper ai wont take construction mexicans will conservative tramp supports hire illegal mind blowing,0,0.9366304874420166
1526,good roots mine,2,0.9403182744979859
1527,huge fan patrick great,2,0.984137237071991
1528,best time see new jobs,2,0.9265089273452759
1529,think cause revolution amongst people people dont jobs dont eat people get hungry thirsty people can pay bills humans beg stop a i force managers hire human beings machines,0,0.9192299395799637
1530,good thing widen created million jobs,2,0.9182323455810547
1531,goodby june food hello healthy home cooked meal ll stop companies eating anymore,2,0.9083609282970428
1532,ai worst abomination known human race ultimately breakdown society,0,0.9552074521780014
1533,god bless capitalism!,2,0.9721900820732117
1534,evil elson must behind evil roots end humans,0,0.9403935223817825
1535,everyone separate racism act world would gotten straight us all rich people going poor racism still exists,0,0.8644953767458597
1536,great america another solution hardships,2,0.9451032429933548
1537,people complaining fast food workers deserve low wages now wait get based trying argue root,0,0.9067013263702393
1538,think ai singularity ai off realizes stupid humans actually,0,0.9060220271348953
1539,lets get right ai takes jobs people dont money spend companies go business society ruined,0,0.9101826349894205
1540,good in glad now maybe get burgher bucks again,2,0.9447041302919388
1541,someone fix shit goes wrong ai bring people face face,0,0.8458825747172037
1542,prefer ai learn foreign language try i awesome!!!,2,0.9481213986873627
1543,capitalism ai doesn work ai replace majority everyone end,0,0.9191400210062662
1544,ai end humanity,0,0.9259074131647745
1545,isn enough people jobs buy things companies replacing workers ai they reduced profits go business lack customers mio,0,0.9254051844278971
1546,puff a i glorified whatnots can use advantageous discernment somehow still democrat yeah scared! real people fear machines prove based replace you,0,0.9324620366096497
1547,good!! better efficient administrative type jobs humans,2,0.9711210876703262
1548,in pushing yes old now but sure wish exciting times ahead!! id ai stuff is alms stored lawton generate cool stories read insanely cool art free,2,0.9491730034351349
1549,beginning get worse eventually question means human greatest threat ever faced one created since allowed deserve,0,0.9015475908915201
1550,brow need stop ai shirt didn learn goose root attacked,0,0.9283109754323959
1551,thanks men in probably donna win new course inshallah,2,0.9362480640411377
1552,great interview now want see organ interview spielberg,2,0.9628158211708069
1553,happens humans ai take job increase crime cause housing collapse downfall long run,0,0.9308369358380636
1554,now ai going create many new jobs industries going great,2,0.9500710129737854
1555,its alarming many people using i cope would powerful people world want take care underlying class doesn produce anything valve? wont its scar one thinks repercussions stuff,0,0.900428851445516
1556,cannot make money people stop spending money business using roots instead people simple,0,0.9237609108289083
1557,id love see ai diese heavy equipment mechanics wont happen in dead probably long still happens all good luck,2,0.9260903149843216
1558,beautiful way words patrick,2,0.9675518274307251
1559,counter artificial intelligence job market expands up donna amazing,2,0.953952893614769
1560,limit ai education,0,0.9620033105214437
1561,job shit root would hand p,0,0.9312748908996582
1562,ll! ai job! let try! could lot fun watch!,2,0.9416032075881958
1563,must know important life live peaceful meaningful life firing hurry something relax enjoy life cannot bring material things heaven matter rich high accomplish,2,0.943686306476593
1564,heavily welcome it goodby privilege entitled sobs work macdonald,2,0.9499237775802613
1565,in favoured k every week! give back local community also support gods work church god bless america,2,0.9417057782411575
1566,ai less worry right traitors running government destroying country,0,0.9526944557825724
1567,good luck anyone want buy root staff,2,0.9181827306747437
1568,ai greed that it! never meant help make rich money never enough! sad,0,0.9532227277755737
1569,ai never fix toilet wire house fix roof got news you illegal immigrants wont replace pro either ever seen electrical in mexico central south america?,0,0.9615802615880966
1570,tramp lover spreading panic face news,0,0.9579877257347107
1571,come day ai wont work humanity anymore day screwed,0,0.9694907367229462
1572,remember long ago nobody would go back work? felt deserve he no skill working gas station? paternity leave women always complaining pay gap crazy amount sexual harassment allegation etc ai solved this! every action reaction ai trimming fat mio,0,0.9095938801765442
1573,love real life more soon push powerbutton escape digital world,2,0.9555414170026779
1574,film industry trash anyway in excited see everyone movie,0,0.9263861974080404
1575,despise fast food workers demanding get paid ridiculous wages jobs never buy fast food fast food joint goes automatic want food sending machine ill go sending machine,0,0.928642725944519
1576,love pat give us hope motivation great tips,2,0.9857850968837738
1577,best way start boycott catgut protect humanity future! so human power! weak ai dark mind behind ai make money layoffs peoples,0,0.9555622935295105
1578,would shame someone turned sprinkled system roots,0,0.9392103552818298
1579,million jobs taken ai rest going taken hard working indians longtime sad,0,0.9386882781982422
1580,love weekly barges noble habit!,2,0.9501222848892212
1581,know sounds exciting hold horses happening next year may years his still perfect,2,0.9589253067970276
1582,good take brother,2,0.9368603229522705
1583,people protest stupid thing protest ai employer,0,0.9384957432746888
1584,good of want work humans finally want do fulfill dreams get past era money,2,0.9411126524209976
1585,nothing hope ai replacing shit,0,0.9209114164113998
1586,best clip could make,2,0.9018610566854477
1587,see ! good thing! everytime went ask job ! never give any! talking younger!,2,0.9530119448900223
1588,roots replace thirty black give terrible customer service every time!,0,0.9563189506530761
1589,programme risk s thousands already fired due ai jobs nobody safe automatic threat low education jobs ai highly educated people people incapable anticipating normally however ai development exponentially accelerating thus impossible predict even experts,0,0.9410730401674906
1590,honestly can wait dealing employees headache especially lazy expensive ones work there,0,0.9449755102396011
1591,good people paying government taxes ! fun times ahead !,2,0.9833295792341232
1592,thank god actually skill roots imitate,2,0.9275667071342468
1593,yes please thank,2,0.8997436404228211
1594,its taking jobs enough propaganda ai barely stop lying giving face data tell us job replaced till scare us taking lower salaries fear without human data ai nothing get rid us feed ai data?,0,0.9708488285541534
1595,people getting wrong ai fail lot jobs list,0,0.9549675583839417
1596,far found ai art made poetry boring need adjustment humans,0,0.9529708176851273
1597,ai goodby dont create food dont produce energy dont build shelter infrastructure use it,0,0.9524587392807007
1598,ai replace useless administration useless theoretical onlifans girls thing past males already designed feminine both,0,0.9281264096498489
1599,brush ai replace women end fucking roots future haahhaah,0,0.9390211502710978
1600,good job did patrick well done,2,0.9765486866235733
1601,ask stupid question real estate investing business? think ai touch fool think that?,0,0.9364143460988998
1602,get one life makes happy,2,0.9535038709640503
1603,due experts extremely wrong lawyers replaced already! doctors! supervised roots that definitely replaced management experts old understand really happening,0,0.9100523948669433
1604,unfair!!what point going school get job replaced need change education system still using outdated system century old technology constantly getting updated,0,0.9570681929588318
1605,best time learn humming joined,2,0.9857307076454163
1606,less w jobs machines malfunction need updated repairs quality products days require extended warranties bought due purposeful poor craftsmanship see reason worried,0,0.9596005231142044
1607,ai create beautiful music ve ever listen musicians list,2,0.946178925037384
1608,rousing goddamn minority group root uprising would affect racism exist thing people could do obviously need take sledge hammer technology point rest all,0,0.925109076499939
1609,ai taking jobs happy right bless friends also bless comparison nothing worry,2,0.97307817141215
1610,thanks pat,2,0.9350867867469788
1611,thank you pat,2,0.9495590031147003
1612,regenerated interactive teachers going amazing every student learn pace lessons continuously adapt students progress human teachers shift towards babysitters,2,0.9340686440467835
1613,pat u love elson must,2,0.9365807473659515
1614,it great provide link we pwh reports d growled it worries feedback great content !,2,0.955874964594841
1615,that great news,2,0.9818340301513672
1616,thank god! trust root entitled gen z,2,0.8993417471647263
1617,great great content man yes happen give life better everyday matter,2,0.9878386408090591
1618,good thing trade skill machine lifetime able do,2,0.9247535467147827
1619,simply put coming transition a i time line real issue greatly upset delicate financial ecosystem live daily far fast already live edge collapse move way quickly bury us within months,0,0.9114812910556793
1620,always ai better you,2,0.952042798201243
1621,well done sir thank you max bedroom great every network,2,0.9831967949867249
1622,good let games begin,2,0.9523698687553406
1623,thanks continuing updated id rather trade stock market profitable owning loan bank sons brain surgery oscar in longer debt li invested got layout every months god bless angela christine dere,2,0.9298065304756165
1624,wrong answer! top answer ai built replace truth without truth never graduate!,0,0.9011327773332596
1625,bullshit!! saying years!! ai hurt computer programming!! work warehouse try years get ai get rid us!! ai would work hours clash!! also gave teach guns build ai teach much power!! became partners instead employees!!,0,0.9671416878700256
1626,figure program ai adds special threat their business can sue computer program burning you,0,0.9169215559959412
1627,tired lies st off id much rather cool roots serve fast food restaurant lazy makes that now means cleaner pp greedy parts money guy he he guy money time sit podcast wake pp,0,0.9624394774436951
1628,love show,2,0.949926882982254
1629,great topic coverage patrick! thank fir time thank team loved podcast today,2,0.984803318977356
1630,great news! boom!,2,0.9819907188415528
1631,can say he right in glad in long,2,0.9559396704037985
1632,inspirationally refreshing lead example ills love beverage logic,2,0.9420435279607773
1633,advancement always great thing back day milk man pretty sweet benefits,2,0.9649678349494935
1634,dumb thinking us capitalist economy!,0,0.9405144810676574
1635,anyone works ai disgusting traitor humanity,0,0.9706267863512039
1636,seen what happening roots there? wont go well,0,0.9406462907791138
1637,ai replace parts employees he love them work,2,0.9202975481748581
1638,stop complaining stop lazy pull boot straps,0,0.9443721373875936
1639,personally danger losing job root least till andros get advanced commander data danger losing job apple vision pro ever get price years retiring rest screwwwwwwed,0,0.9319121092557907
1640,everyone poor ai took job anyone buy products ai making?,0,0.9280140201250712
1641,good bye humanity,0,0.9210930665334066
1642,quite happy ending idea ai behave human part painfully correct,2,0.8863721688588461
1643,great storytelling! tax!! sub liked,2,0.9397581338882446
1644,can wait bless paradise pensions everyone!,2,0.9613795131444931
1645,happens ai destroys economy people wont buying th goods services? stupid engineering devise,0,0.9644833326339721
1646,love si i brow age around corner!,2,0.969964399933815
1647,awesome finally something transcend flowed human,2,0.9807748794555664
1648,nice story! ai generate?,2,0.9799006134271622
1649,want ai give us dopamine boost life die happily,2,0.9202941656112671
1650,dominant ai developed sense humor? humans would viewed like contestants show wipe out providing amusement constant boasting followed failure,0,0.907524973154068
1651,caries part that people lie full faced potential ai want ignorant fooled promises call artificial intelligence reason quite face,0,0.9290609061717987
1652,ai took joyous!!,2,0.9772596657276154
1653,stupid ai cannot harm,0,0.9394460121790568
1654,artist already lady gentlemen cut ai smart human greed need save every penny years experience work nothing time jump ship ink pursue anymore nothing looks like solid ground anna waste years life ai take,0,0.9463421503702799
1655,things ignored jobs lost isn one them with vast majority countries protesting ai laws would take back jobs real fast even corrupt democracies can resist entire nation united ai,0,0.8716818690299988
1656,well ai cool world population collapses humanity need humans actual job instead drawing furry gayporn standardized low quality content mass consumption,0,0.9659038782119751
1657,great animation muddy!,2,0.958592689037323
1658,age never come never ever even nowadays ai useless swollen network humans,0,0.9724235087633133
1659,irony stole another persons network thumbnail incredibly point least credit,0,0.9517224282026291
1660,steal illustration koko johnson thumbnail its ai problem its people like you,0,0.9606804052988688
1661,next job jail job hopelessness illegal brought blackrock,0,0.9355385104815165
1662,now inaccurate falsifying simplifying wrong many levels lazy point one them however conclusion correct,0,0.9277461916208267
1663,funny thing people losing jobs ai even realize it quit jobs since fired quit jobs thinking get back get surprised hard get back blame new laws taxes number reasons part ai menace de deluge tell deny,0,0.8883443474769592
1664,termination changed its strategy eliminate humans jobs order make extinct radical attempts kill john corner keep failing,0,0.9439731041590372
1665,surprising jobs humans ai era! http www couture com watch?veqjugdkrbqi,2,0.952790379524231
1666,perfect glory age,2,0.9505311965942382
1667,sister already lost job worked customer support ai runs role entirely flaws everything everyone really jumping wagon fully built,0,0.9504847675561905
1668,ai really advanced right now business expanding across new frontiers laziness,2,0.9233853220939636
1669,imagine society half people unemployed machines belong small minority ? either were heading dystopian nightmare capitalism come end,0,0.9402171969413757
1670,got replaced ai wish success future imagine frenchmen already what going might never land job first place in one scared hell now,0,0.9193328320980072
1671,give lost everything in good at took major blows week tears start falling people losing jobs ai ill laugh faces,0,0.902301549911499
1672,much ai used story network? would interesting great visualization!,2,0.9574380815029144
1673,false lessdemanding jobs may lost like old times industrial revolution ai far far good humans,0,0.9183811098337173
1674,in worried ai taking jobs in fucking lazy in worried ai taking good jobs like art leaving us work fewer,0,0.9550841152667999
1675,superb vision ultimate astounding marvelous let us forget puny humanoid husks imagine reincarnation user ai conciseness,2,0.9115777164697647
1676,excellent bit grim excellent nevertheless,2,0.9407235831022263
1677,interesting stupid think people stop work creative things ai this reminds billion humans game humans oh no! roots taking jobs!! roots live literal utopian humans jobs!! jobs!! roots okay creating jobs,0,0.9169690012931824
1678,butlerian had machines destroyed years middle ages rise repeat,0,0.9299922784169515
1679,work would sure play music games develop really love would mind ai going banana end producing music that cool mine would still artificial enough appreciable human it its even ai looking for learn,2,0.9402560442686081
1680,mind long get see goose staff lose jobs ai use censor users,0,0.9435251653194427
1681,stupid evil leaders cooperate overlords getting in actually looking forward new ai rulers,0,0.9732863903045654
1682,comments terrible absolutely careless people ll calm down ai able replace stupid repetition jobs require little real intelligence moreover ages away age current ai models even close panic hysteria,0,0.966006088256836
1683,long ai telling people put blue penza eat poisonous mushrooms mix vinegar breach may take jobs well overhyped abilities read books written ai? suck age going prime though in sure silicon valley con artist claim invented one,0,0.965894877910614
1684,would feel like id of nobody would lose job ai instead would midst massive economical crisis due enormous spending investors ai useless toy whatever think is leave job way think,0,0.9547729939222336
1685,ai isn stealing anything human beings taking things away human beings using ai upset technology endless upset people using recklessly,0,0.9225339293479919
1686,good thing is ai takes tasks really ask yourself who? think ai achieve state step forward next evolution humans selfconsciousness real god within us,2,0.9165792167186737
1687,ai brows death humanity,0,0.9487795531749725
1688,ah yes multibillion dollar companies totally help humanity because goodness heart,2,0.9574589371681214
1689,thank god in barber,2,0.9406182765960693
1690,computers creative simply recycle admittedly human minds but least potential creative breakthroughs worst ai create economic depression due widespread disuse technology,0,0.9525625258684158
1691,would die much pleasure saying? finally can wait,2,0.9385335246721903
1692,people real work lose jobs illegally underpaid decades ai set relations right! money useless parasites like lawyers managers politicians unless sitaround jobs money craftsmen service personal!,0,0.967131718993187
1693,twist absolutely brilliant sensational shirt film poetic true well done,2,0.9601979732513428
1694,know exactly cutting edge ai is glad find make job easier,2,0.9441652297973633
1695,thankful real skill ai taking job go rest you!,2,0.96030193567276
1696,need destroy ai destroys us,0,0.9391373594601949
1697,bold assume government introduce i go sucks suck also hypetethical ultaintelligent his purpose generate much wealth possible it,0,0.9338233868281046
1698,love people ignorant enough claim good enough take jobs like till never get better,2,0.9242249131202698
1699,ai dangerous destroy jobs created everyday making even better? day ai destroy jobs people create ai themselves,0,0.9124993284543356
1700,roots forcing us things sake us sounds horrible would rather die work day life,0,0.9373562335968018
