,Comment
960,humano ambición pereza destruye sí mismo
961,"miedo ,estan acabando ,con real ser humano,seres ,dependientes ia,estamos ultimos tiempos,"
963,"verdad gente sirve ,no va juntar nunca resolver ,el problema guerras hambre ,solo plantean cosas intangibles solo dara mas poder politicos menos libertades humanidad"
966,"pandemia covid-19 sirvió tecnología inteligencia artificial cosas malas población, dejar negar pandemia covid-19 objetivo sólo ver tecnologías aumentaron profileraron. mejor diré pienso sospecho"
968,manda celular????
969,"ia, debe desarrollarse hacia camino generar amor, carrera armamentista , debe ir hacia mas sensible sentimientos. política debe educarse mas hacia crecimiento desarrollo humano. poner ser humano cúspide pirámide conocimiento riqueza."
970,vamos realizar humanos vez ia adueñe todo; velocidad crece ia velocidad hace ser humano...
971,termineitor va ser hecho
972,serán entregadas humanidad 17 nuevas tecnologías.. tecnologías precisamente positivas .. tenganlo presente...
973,minuto 34:47 respuesta quién mandará inteligencia artificialadoro dw
974,"europa está deriva, da pena escuchar tipos. alemania está podrida."
976,mientras américa latina sigue..........en 8° mundo unimos seres humanos extinguiremos 100 años!! saludos todos.......
977,"latinos pensando, ahora, mejorar sistemas, ojalá cambiemos más rápidamente, mejorar ser primeros mundo, ""malicia indígena"". falta querer ""el poder"""
978,"mundo actual existe información privada? tantas cámaras ""espiando"" computadores cuánticos, llegará información secreta?"
979,"ia límites, empiece error humano iniciativa propia ia autoprogrmarse, quié controlara?"
980,qué pasa ia paises eu europa?
981,cuba retrocediendo época cavernas
982,chinos siempre poniendo ejemplo.... dispuestos nuevos retos
983,mientras pais.....maras aqui pandillas allá fin politicos enriqueciéndose haciendo mas pobre pobre
984,34:35 quedó trabajo :(
985,"si humanos, querriamos usar robots?"
986,"suerte argentinos querido presidante motosiera "" carpiteros albaniles empleados officinas artistas curas aqui llegua inteligencia artificial"
987,ves gran sabio dijo : tecnología mal usado volverá más estúpidos humanidad. humano va desarrollar cerebro inteligencia artificial resolverá
988,"bastante complejo preocupante tema, ser humano está desarrollando propio fin."
989,representan valores???... estan creando miles generaciones idiotas...
990,androide rostro pútin
991,canal puede hacer documental enfoque neutral ????? pedir ?
992,mandarán siempre hecho!!!!
993,"eeuu europa va dejar atrás china asia unas bestias pa trabajo sigue nadie . más mitad poblacion.hay demasiadas cabezas mano obra , hispanoamerica eeuu europa jamás igual gente. vez hacia estará vanguardia invertirán plata desarrolladores países."
996,"hombre siempre jugando ser dios, sino puede crear vida ayuda ser supremo, puede criar hijos, menos darle vida simple pedazo caca perdón digo metal."
997,mas puro materialismo . idolatrar cosas empiezan cerebro humano terminan muerte.
998,da miedo ia
999,microsoft nuevo?? causa miedo empresa poder ?? bueno puede venir
1000,luego mandará concubina alemana.
1001,gran video marc. certero
1002,"obvio suscrita, felicitaciones gran trabajo"
1004,"eh, ojo importante españa amnistía independentismo burgués cataluña. ok."
1005,"dejen llamar i>a tecnologia hoy decadas, i>a real casi cosa ciencia ficcion dia hoy"
1006,pues quedará manos misma
1007,"amo documentales, profesional interesante"
1008,"interesa tema ia. decía profesora secundaria ""todo ver todo"", enseñaba geografía, solo mapas hacia ver mundo. llegó día tecnología enseña todas partes. interesante."
1009,"europa siempre apoyando alemania francia base billetes luego dicen mejores, fin, siempre! esperanza ia, arranque lugar europa!"
1010,"optimista respecto, ser humano siempre colocara primer lugar poder riqueza encima valores, llevara ser humano auto destruirse."
1011,ia europa futuro valores responsabilidad
1012,"aunque gusta enfoque aleph alpha parece lástima, pienso están luchando batalla perdida."
1014,"documental exagerado, hace cuestionarme si documentales temas conozco estan igual exagerados."
1015,"the species that does not adapt to the developing environment simply dies, disappears! (c.d.)"
1016,"interesante saber detrás: poder, ...yo quiero ver parte positiva nueva artificial, quedo eso. dw gustan documentales dejan claro lado están pesar ello quedo mensaje mensajero...y quiere ver cosas manera objetiva , vé"
1017,hombre llegará dónde dios permita más ahí. pronto él pondrá final ay ay están atreviendo tanta maldad.
1018,.i.
1019,"olvidaron mencionar rusia, sí, rusia, país guste está también carrera inteligencia artificial va delante europa lugar apoyar, leyes totalitarias generan retraso..."
1021,"hola, probablemente caigamos cuenta venido plano vivenciar controlar emociones solamente hacen ""humanos""...mmmm ¿hay alguien allí??,,"
1023,agobiante tema. ser positivos
1024,
1025,"ingenuos, poder sólo chinos...también washington... olvidemos eeuu, lanzó 2 bombas atómicas , pesar que, japoneses rindiendo."
1027,si alguien diga llama soundrac minuto 1:02 ?
1028,"pelea perros grandes! demás, atento seguir estelas"
1029,"ubíquense!! está claro quedará países dueños mundo, cómo sucede todas áreas desarrollo científico tecnológico"
1030,?? ??? = quee más $$$$$$$$$
1031,biblia clara dice ba terminar asta mundo cristo estaa zerka bendiciones
1032,meten miiedo
1033,ia inteligencia alienigena
1034,avanzado países tercer mundo serán víctimas 51:18
1035,desastre humano. dejándonos llevar extraterrestres energía humanos..
1036,"bonito tema ia, malo politizaron boomers"
1037,da igual diga quién diga: *no* utilizaré funcione exclusivamente través inteligencia artificial monitorizada tercero.
1038,hablan democracia libertad expresion occidente carcel assange? ustedes reyes hipocrecia
1039,"gobiernos mundiales difícil, representantes cada vez más viejos capacitados, futuro luce sombrío."
1040,creado tecnología quieren regular saber crea.
1041,cuchillo puede servir salvarte vida quitártela engañemos más mismos.
1042,vais crear scayner terminator .y acabaran ser humano
1043,ia buenos estudiantes malos estudiantes... así beneficios....
1044,vi programa pensando video creado ia
1045,saben pudieron hacer pandemia evitar murieran millones personas alrededor mundo .
1046,increíble documental asombra investigación tan dinámica contemporánea.
1047,vamos ahora ia
1048,"dios, quieren rebautizar especie homosentimental."
1050,envidioso openai
1051,jeje perseau pelon aleman ... jeje
1052,ia pais llamado alemania; país don todavía usan adsl
1053,solo cristo viene pronto guardanos padre todas cosas
1054,chile usaría ia jefes robots hicieran trabajar más
1055,"si ia verdaderamente inteligente, aceptará nadie mande ella. mandará mundo queramos no."
1056,mensiona biden reune tres veces semana ellos. si biden voz voto. pobre marioneta elites.
1057,"no,es justo país alemania más días feriados días trabajo gusta viajar mucho, etc crea derecho compartir todo,desarrollo ia."
1058,desarrollo ser colectivo humano empresas . .... cuerpos inorganicos.. tegnologia umbral mejor pasar. dia cruzemos sabremos kinder jardin escolar ... tecnologia avansado bastante solo grupo selecto personas
1060,"primer pais desarrolle ia plenamente, sometera paises. menos desarrolle tambien factor humano."
1061,"europeos inventado propio google facebook, quiere crear inteligencia artificial dinero está pensando regularla.... precisamente problema europa, espantaron todas empresas americanas regulaciones nadie quiere invertir tecnología europa.-"
1062,insinúan ser geniales dignos
1063,además 6
1064,ovio
1066,hablar difunto 6
1068,sola mujer oficina empresa chinito 1:19:39
1069,tío hank
1070,"mientras latam: ""en gueaguea quedó olol pelfume..."" brrr brrr..."
1071,"genocidio cibernetico, busca larga dejar tener participación ser humano dice sr d entrevista seres limitados ??? ""la utolimitacion"" ser humano buscando propia autolimitacion"""
1072,profecia capítulo 12 daniel cumpliéndose delante ojos
1073,amen
1074,credo l ia sia già andata oltre... sentito parlare di depersonalizzazione?? c è qualcuno che intende di ai qui perché ho bisogno di chiedere alcuna cosita
1075,"mientras decidan siempre, gran temor, ahí tal vez mundo mejor."
1076,achúntele perso
1077,europeos siempre buscando regular ..
1078,"aquellos desarrolladores logren hacer ai conteste medio pensamiento llevado industria militar, llevaran miles millones, dominaran mundo toda raza humana. sé están investigando eso. será hombre controle, sino maquina."
1079,"europa decai , asia tomara lugar, ciclos"
1080,definitivamente ser humano ser animal procedente tierras euro p2 tio sam inventores agrede 1/2 ambiente inventores ismos racis naz colon ets causantes mal tierra
1081,qué pasado final pausa 6 meses pedido? está aplicando?
1083,skynet cada día más cerca! posible... carrera tecnológica⏰
1085,fake
1086,montevideo buen reportaje acá habla tema !!
1087,sudamerica talento suficiente generar modelo igual poderoso inclusive mitad presupesto alpha.
1088,"ibague colombia, siempre aprendiendo"
1089,"open ai, están dejando mundo mas amenazante hijos. dieron ""herramientas crear"", hecho inútiles saben."
1090,necesita pensadores
1091,"encantado fran, siempre leo libros recomiendas. mensajeros alba marcó mucho. gracias recomendar mas libros, además leernos párrafos. encanta contenido"
1092,"excelente documental, siempre interesantes . gracias"
1093,ia futuro entretienen ignorancia programada . pasado . futuro.
1096,"entiendo ia solo será usuario quiere ,o asís tente cualificado pude ser manipulable creador u políticas restricciones pude dar respuestas cortas largas si quisiera.por ejemplo si latino américa utilizaría ia tecnología moderna igualar potencias sería restringida."
1097,único bueno medio documentales demás hacen pura basura.
1098,"excelente documental, muchas gracias aporte relacionada inteligencia artificial. guatemala, agradecimiento."
1099,"estaria mal ,humanos haciendo cosas humanos"
1100,bien ay mentes qué piensa humanidad dónde soltará desorden 9:25
1101,bien ay mentes qué piensa humanidad dónde solitaria sorden
1102,preguntan i será final humanidad?
1103,ser vanguardia regulaciones deberian sentirse orgullosos.
1104,jefe chino jodido
1105,"che apoye gobierno chino ligera sospecha documental quieren hacer creer china ""gran hermano"" libro ""1984""."
1106,"cuáles serían ""nuevos valores"" refiere?"
1107,"bogotá colombia, muchas gracias por, información!!! bendiciones"
1108,pregunto ganan hacer avanzar tecnología? si solo están haciendo dejar seres humanos trabajo dar oportunidad solo pocas personas solo investigar solo rodea parte universo
1109,muchas gracias bendiciones
1110,gran vestía orando
1111,muchas flores echaron occidentales europa unidos inteligencia artificial mejores matemáticas están rusia china dominar juegos ajedrez cubo ruby mejor desarrollo mental aquí solo occidente quebrado endeudado médula hablan mal dw
1112,puertas 4ta revolución
1114,es? siguen acabar desempleo violencia hambre mundo. cómo problemáticas droga. quiero avance tecnológico ? beneficia?
1115,lobi inteligencia artificial.
1116,"había visto comentario educación generado conflictos jovenes acuden inteligencia artificial, considero parte educación hacer nuevas generaciones comprendan criterio propio, aprender enseñar, enseñar aprender."
1117,"europa, gusto ... continente americano poder recursos..."
1118,"mientras países avanzan latam saben usar internet , saben configurar red social , primitivos forever"
1119,dw fuente confiable informacion temas sensibles nivel mundial.
1120,"conciencia solo capacidad racional ver problemas, sentimientos respuesta instintiva estímulos, así lógicamente inteligencia artificial conciencia, más avanzada humanos máximo."
1121,"pocas palabras, europa futuro, llego tarde gente calificada suficiente"
1124,vamos ver!! si pasa... main pro into
1126,27:30 mejor descripción ia
1127,"latino américa estúpida peleando clases aprendimos japoneses chinos capacitación gente competir, peor países llevan recursos nesesario esto."
1128,muchaa gracias.
1129,olvidan mencionar elon musk (tesla space x) steve wozniak (apple) firmaron carta 2023 limite desarrollo ias único objetivo detener openai así lanzar propios modelos
1130,"increible nivel paranoia ""primer mundo"""
1131,"europeos: dejen creerse mejores resto mundo, latinoamericano orgulloso, lamentablemente ustedes creen centro universo. reflexionen."
1132,gracias
1133,32:06 papás
1134,lastima destrucción humana maldito poder dinero población tan dispuesta propia destrucción social da pena dirigentes sociedad
1135,distopia china usa eu es.... cuidar gallinas
1136,"chat gpt 4 días porquería, inicio sorprendió, ahora deja desear"
1137,"alguien explique ,como alguien inventa inteligencia artificial rápidamente también china ,como obtuvo china ?"
1138,miraremos hacia pasado tiempo dirán momento jodimos
1139,"gran imperio sociedad sucumbe siempre algún momento, creo excepción"
1140,deben empezar youtube respaldo garantice estudios ia ejemplo mayor interesante quieren carreras terminadas.
1141,problema videos fraudes
1142,vision alemana europea papel competencia internacional dominar ia.. serio aviso paises intento hacen participar ello
1143,"sensación cada ""desarrolladores"" idea dirige esto, fenómeno emergente puede ser diferente cada evento compone. mas preocupante, ojalá fenómeno mas etica humano, aunque dudo, tal palo tal astilla"
1144,exterminados lentamente ser humano
1145,¿cómo destructorar racismo méxico mundo?
1146,"42:45 él razón, futuro aterrador."
1147,problema europa regulación llega ser absurda
1148,"curioso resulta hacer documental ai, material año atrás. varios problemas muestran, están resueltos"
1150,"hoy ai, va remplazar deficiencias humanas mañana ai, remplazará humano"
1151,resumen dueño empresa: necesitamos diinero publico peliculas.
1152,si violonista profesional ves violinista robot toca 100 veces mejor pasa?
1153,"daniel capítulo 12:la ciencia multiplicará,las personas andarán aquí allá; 1corintios 1:dios destruirá sabiduría sabios desechara inteligencia entendidos."
1156,sorpresa dia hoy ue limita prohibe i.a. parametros negativamente solo buscan descubra evidente gente sabe sres parlamento europeo censura alienta ilicito veremos .............
1157,inteligencia artificiar nada. debería llamarse perturbación inteligencias..
1158,bueno alguna manera someternos seguir ia
1160,inteligencia artificial cagada más engañarnos
1161,"momentos microsoft mirada puesta destruir playstation, creo intención competir ellos."
1164,"loa felicito tan importante tema, proceso teconologico importante pata prepararnos interesarnos reto importante pais mexico"
1165,"valor inteligencia artificial elaboración sistema , basado usuarios valor usuario . usuarios , empresas gobiernos . usuarios deben recibir alimentar sistemas . moneda virtual reciban usuarios . alimentar sistema ia"
1166,"momento amos inteligencia artificial, luego adquiera madurez despierte, esclavos."
1167,"ia , necesita poder institucional controlar mercados bienes servicios . tampoco fronteras ."
1168,primer cosas va remplazar ia . servidor público . burócratas servidores públicos . también ong muchas instalaciones serán replazadas ia.
1169,modelo inteligencia artificial basado perfil usuario base moneda virtual.
1170,"y2k, .com etc etc"
1171,burbuja mas
1172,"uy miedo ia, mentiras... burbuja .com."
1173,27:37 idksia
1174,:c
1175,jajajajajaaa...jajajajajaa....la inteligencia....y animales tal llevais..van aprendiendo mas cosas.?..a controlar bien cosas seres humanos dirijan manden cosas si malo..animo vayamos alegrias...
1176,"miedo, si obedecen jesucristo mostrará personas aunque usted solo acabaría mundo."
1177,caja pandora
1178,gracias!!!
1179,"chin, rusia, iran, cirea norte, riesgo humanidad, deven aislar, mundo livre aisle si virus, mentalidad países, destructiva, dañina, acomplejada, dictadores malvados humanidad."
1181,mejor mejor comillas sí sé vamos terminar gordos unas bolas bueno van terminar gordos qué inteligencia artificial hará pensará cambio va ser terrible nadie hará si inteligencia artificial decide así fácil fácil
1182,solo digo viejos mundo cambia importante personas hagan hagan diferente igual
1183,si ia utiliza encontrar curas enfermedades frenar proceso vejes personas reducir pobreza parece bueno
1184,si final quedara mano pribado ase manejado mundo . gobernadores peones millonarios resto planeta solo buenos consumifores empresas
1186,laexticion humaanidad piensan dinero muebe
1187,ia volverá humanidad estará peligro .
1188,bueno queden más fuertes tierra todas comodidades veo viene disfrutemos tiempo queda. final si robot sería más humana.
1189,10:00 parece él mismo generado ia
1191,"bien canal, pena tantísimos anuncios peor televisión, merece pena perder tiempo."
1192,
1193,china mejor país planeta
1194,"inteligencia artificial ser horizontal beneficio positivo bien toda humanidad autogestión cada pais libre soberano,y nunca puede dirigida elite reptiliana esclavista sionista benjamín asesino jazaro satanhayu rostchild bilderberbergs"
1195,tardaron mucho.... principio ia enseño secretos.
1196,"si simplemente preguntaramos deshumaniza,cual punto retorno deshumanización evitarlo,en lugar ""diferencia"" animales hace humanos,no seria camino?"
1197,simple explicar.. tiempos ia manejada mayoria gente progresista funciona bien. varios sitios hecho visto funciona deberia serlo. mejor aun mano humana instintos jamas sofwaere maquina podria alcanzar..
1198,500 millones inversión alpha 13.000 millones microsoft openia mismo aprox mark z. meta.
1199,sirve niños no.mueran hambre ?
1200,burbuja..
1201,futuro artificial?
1202,código. jaque ázar. ciencia porvenir. investigación operativa. ciencia ficción. ciencia conciencia ciencia. atte. molero silvestre venezuela.
1203,lastima llegado
1205,"inicio cambio era, impredecible ia"
1206,operan yous rredes i operasiones comunicasion porqe siguen bibos llono enmi ilegal
1207,"creo humanos pasamos nose si gran mayoria planeta deje existir, entonces reiniciaremos nuevo, cero, personas dominan ciertos ""avances"""
1208,"mandara, lean biblia: anticristo."
1209,"sabemos podemos detener avance tecnología, embargo mayoría seres humanos van salír perjudicados. solo complacer poder pocos."
1210,nadie bueno persona....ejem
1211,"peligro ia entrenada personas fuerte sesgo racista ejem. gemini solo ingles, paises hispanos debemos unirnos crear ia sesgos anglosones centrada español."
1212,"principio video pensé, ""uta ps año ea documental dice 5 años is bla bla bla"" mire ""10 dias"" zaaaaz, piénsenlo bien primer documental mundo hoy, mantienen mismos patrones años años.. si no?"
1213,capitalismo va bienestar humano
1214,"""no sé mande inteligencia artificial, sí sé mandaré mierda inteligencia artificial"""
1215,excelente presidente usted mejor.
1216,pfff i co potem
1217,se... 1997
1219,"interesante, dw líder mejores documentales tiempo moderno."
1220,espionaje comercial chino descarado.
1222,si acomodas badiando sacandole quite ostaculos trata esquivar ostaculos mataras
1223,"terrible crean texto poema, buen poema. mezcla palabras fundamento.juzgado alguien idea, poesía..."
1224,"siempre quieren vender dominarnos mas siempre venden maravilla va arreglar podia. recuerda vacunas covid, iba salvar, hoy estan cuestionadas. casualidad siempre repite historia."
1225,hablan valores anglo americanos alemanes querrán decir intereses pq auténticos valores universales
1226,minuto 47 miente abiertamente capacidades chatgpt
1227,gracias documental información brindada.
1228,aterrador
1229,"odio bots, robots, nunca alcanzaran entendimiento humano"
1231,mandara? nosotros.
1232,gracias flavio compartir conocimiento; saludos bendiciones
1233,"""i dont fear machines, i fear those who make them"" :me 25/03/2024."
1234,on-0ff
1235,alum policias
1236,¿quién decide cómo será futuro? vayan ver sesiones world economic forum...
1237,"científicos = niños curiosos siempre investigando, innovando, inventando sintiéndose realizados cada avance, tomar cuenta repercusiones, casi siempre sucedido cierto tiempo después ""logro"" dan cuenta cometieron grave error"
1238,código. token. cash grande china. asiendo contacto comunal. atte. molero silvestre venezuela.
1239,greatfull !!!
1240,qué vergueenza europa
1241,"chinos tras bastidores escribiendo todo, fotocopiar propia ia gastar sola moneda investigación"
1242,buena noticia espero logre saludos cn
1243,vendiendo humo
1244,marcha atrás... bien mal!!
1245,song documental tan tremendo?
1247,"saber... motivo razón, circunstancia cual, buscamos amistad, verdadera, camino cielo infierno..... ami.. gos.. men. crea s.i.o.n proivido olvidar"
1248,hizo.. diferencia hacer..deuda externa.... u. f. o... u ovni.. amigo... inhumanos
1250,"parece valores europeos basados desarrollo ético inteligencia artificial (ia) mejores, parecen más justos democráticos (en favorable palabra)."
1251,compleja ai
1252,si capaz produce agua.....
1253,paso año pasado... latam chundose dedo... vez mas esclavos
1254,ia moda. modalidad agilizar trabajos podidos ejecutar antes.
1255,"""antes nada, seres humanos entender va suceder"" imposicion? x) nunca escucho hablen divino. creen dioses omniprescentes, omniscientes omnipotentes. no."
1256,digo dios destrucción bills. creación viene destrucción.... osea si estan dando poder logico q dispositivo sacarle poder caso requerirlo
1257,amo canal!
1259,"europa absolutamente irrelevante eso. sólo número 1 regulación ayudado ser más relevantes, solo relentizamos muerte cerebral economia conocimiento."
1260,"ia avanzada trabajos programación serán sustituidos. despidos sólo área, transporte, atención cliente..."
1262,"mal esté sesgado documental, objetivo mienten muchas cosas"
1263,importante tener reglas estándar afectará pensaron ciudadano pie?
1264,involucrar políticos nuevas tecnologías puede traer bueno.
1265,tal inteligencia artificial cuento adas q contestar progrado q piensa persona
1266,"8:33 open ai recibio luego lanzar gpt 4, falta cerebro dinero."
1267,parecido open ai
1269,"""a oscuras pasando frio?"" inteligencia artificial menos hacer gas???? rayosssss alcanzooo"
1270,"""cuando industria armas bajo inteligencia artificial cocinando"""
1271,china fuerza copiar dice el!!!!!! puede ser próxima potencia???? ser potencia ser innovadora!!!!!
1272,"hoy día; país personas ambiciosa' egoistas, mentirosas están haciendo daño miles personas mentiras! traves boots"
1273,recuerden existen valores morales espirituales máquina tiene!
1274,libre albedrío?
1276,felicidades
1278,distopia 3 guerra oye oye mira aca oye
1279,según consideran usa sera nueva sodoma nueva tartaria desaparecer.
1281,facil hablar apoyar empleo despedidos trabajo piensan igual supermercado ay menos cajeros cosas estan igual caras unico venefia solo rico
1282,.
1283,quieren meterle cuento gente cuento inteligencia artificial ahí saldrá mejor decisión votar ojo. científicos también actúan estúpidos
1284,desafío papá apuesta educar hijo ayude reemplace reemplace operarios joden sindicatos molestos.
1285,"maquinas estan reemplazando,los politocos solo estan viendo problema tambien van quedar trabajo."
1286,excelente documental mantenernos informados avances tecnológicos ciencia.
1287,"hola, mismo documental podido encontrar ingles alemán. dw serían tan amables compartirme link?"
1289,ia va revolucionar mundo escribanlo..
1290,"escucho soberbios dándolo sentado, solo si dios permite, así gobernador país salió soberbio decir había tomado descicion hacer obligatoria saben que, señor está muerto hizo según hecho."
1291,dw siempre aportando información valor sociedad. excelente!
1292,parecía ser documental tecnología... más show miedo politica
1293,ia ... mayor enemigo futuro! existen libros historias “ciencia ficción “ muestran asqueroso pasos destruccion! hipótesis nadie toma cuenta !!! ufo tripulantes parte ia futura viene cambiar cosas sobrevivir
1294,"""ia"" mecánica, robótica, menos asunto software avanzados. ""ia"" requiere cumplir 3 pasos: aprender sí sola, pensar sí sola, actuar sí sola. lejos ellos. si caso 2050."
1295,"manifiesta video señora plantea ""sin embargo tambien gran brecha ¿quien tendrá responsabilidad final? investigador gran responsabilidad"" ""falta buen antídoto educación"" único impedirá terminemos manejados máquinas."
1296,"si humanidad hace elevar conciencia, *¿para qué querrá ""ia""?* está haciendo tarde. tarde, salvo encontremos ayuda civilizaciones más avanzadas. agresoras (recordando europa siglo xv."
1297,quieren hacer películas ciencia ficción realidad??
1298,"parecida película ""yo robot"" protagonizada will smith"
1299,buen video
1300,tecnología mala sí desafortunadamentese puede usar decir cada ciudadano pueden usarlo maliciosamente si vigila cerca podemos bajar guardia válido preocupacion.
1301,aprender escuchar ser responsable cuanto mundo tecnológico
1302,gracias información interesante
1303,"detrás ia están extraterrestres, empezó covid implante nueva tecnología, manos"
1304,creo refiere jacques ellul refiere orden tecnológico humanos solo contribuidores sistema tecnológico dominamos.
1305,technological fix: great fail!!!!
1306,gracias informar dw
1308,enemigo humano humano poder.
1309,oportunidad hallar curas enfermedades
1310,i.a. dominada elite mundial utiliza controlarnos totalmente peligro adyacente exterminarnos.
1311,si ricos deja solo actuar ai resolver problemas humanos llevarán caos eliminacion raza humana
1312,complejo tema ¡saludos tropa !
1313,ue usa mundo enteró simple organizasion creyendo asi debe funcionar mundo
1314,dw......el mejor. gracias.
1315,"ridículo máquina piense ,soy único asi naci ser humano maquina"
1316,"gustan temas documentales canal, sería excelente caja información agregaran bibliografía información brindan así tener mejor criterio fidedigno veracidad información dan."
1317,"ia inteligente programa, proograman solas, mentira sionista"
1318,"vez isar tecnología pro humanidad través estados, convirtieron producto más capitalismo. nuevo, humanidad clava cuchillo sí misma."
1319,"si ser humano base amar, crecer, vivir morir dignamente insistimos acelerarlo perder valores objetivos básicos, creamos tecnología va único conseguimos amar menos crecer peor, mal vivir morir miedo terminando aniquilándonos nosotros, puede ser mas estúpido.-"
1320,"ia cualquier tecnología prometedora, depende cada persona asume, interpreta utiliza resultados."
1321,impresiona profundidad alcance video. ofrece visión amplia desafíos éticos técnicos enfrentamos desarrollo inteligencia artificial. ¡es esencial seguir explorando temas promover mayor conciencia ellos! ¡gracias valioso aporte!
1322,eeuu domina dos industrias claves definen futuro humanidad: industria espacial spacex cabeza open- ia gemini campo ia . futuro sido siempre bajo paraguas eeuu america.
1323,"problema humano sino ambición tener más dinero , ambición tener más poder , ambición querer saber más , ia solamente obedece instrucciones ser humano , final solo máquinas alimentadas energía , ser humano solo necesita comer adecuadamente, pensar crear ."
1324,"ia debe ser humanos, viene conocimiento alimentada, ¿porque darsela unas cuantas empresas sigan haciendose mas millonarios son?"
1325,señores taaan inteligente hagan sofwer monsato contamine comida
1326,momento comprar acciones nvidia
1327,"ia! creo mas fácil decir; ""la inteligencia artificial"" escucha mas profesional mayor seriedad"
1328,"china amigable? b,a,st.a 8:04 r.do k'ariciri pcch criminal asesino, entiendelo"
1329,? inteligencia artificial mentira hecha imagen sonido
1331,"leído inteligencia artificial tal aún existe, más base datos maneja hoy día . preocupense exista conciencia artificial."
1332,humano avanza descubrir ia inteligencia artificial mismo ia ingnorancia artificial
1333,mientras mas avanza inteligencia artificial mas amplia ingnorancia
1335,15:18
1336,"estaré aquí pelear máquinas, creo igual perderemos."
1337,gemini va mano chatgpt
1338,europa viene guerra ia valga..
1340,burocracia dificulta acceso capitalización empresas emergentes tecnológicas error clave.
1341,dios dise presente pasado futura baaser destruido misma ciencia ba destruir será demasiado tarde
1342,"respuesta obvia, si actualidad dependemos teléfono inteligente creen va suceder?"
1344,"cosas más importantes veo ia, sistema anticorrupción. seguro evitará corrupción crimen esferas políticas. previendo malversación dinero pueblo asegurará derechos dinero estarán salvo robo."
1345,avance tecnológico actúa impulsando masa pobre depender conocimiento técnico encima todo.
1346,si adelanto integencia arficial mundo inventan solucionar capa ozono arficial mejore clima mundial.muy agradecería.
1347,¿quién mandará inteligencia artificial? | dw documental
1348,"preocupante , posible toda humanidad esté manos cuantos empresarios sobretodo cerebros artificiales ia , desplazará inteligencia humana ."
1349,politizar documentales cinismo límites . debería darles vergueenza . pareciera trabajan eeuu . lejos quedaron análisis imparciales objetivos .
1350,si ia puede reemplazar empleados odiosos cara tratan mal gente edificios públicos entonces amo más todavía
1351,13:20 entendió
1352,gracias dw. responsables humanidad
1354,ia algún momento tomara conciencia pasara suceda adiós homo sapiens.
1355,"¿ independencia ? , refieren obviamente rusia china."
1356,vean peliculas terminator... allá vamos
1357,"100% gratis, fin mundial"
1358,terrible medios echarle agua sucia china. occidente siempre propaganda vendernos chinos malos siempre.
1360,alguien cree está tecnología va ser usada ejércitos aniquilación?
1361,detener horrible antinatural
1362,estudiantes están embruteciendo esto. creen resuelve deja pensar. colegios están adoleciendo esto. estudiantes están asimilando conocimiento simplemente preguntan copia respuesta.
1363,"existe i.a. solo existe programamos acuerdo sabemos comportamiento ""humano"". asombrarnos temerle tecnología, cuestión difusión den medios. vehículo autónomo mató persona...falso! programación algoritmo conducción, correcto!"
1364,"creen ser humano tan tonto poder diferenciar tan bueno malo ia,tranquilo maniaco depresivos,todo parece mal preocupante."
1365,si seguro jamas vida contratare recomendare python
1366,"chinos aparte ateos, esclavos trabajo automatismo. final usa innova, china copia ue regula."
1367,habran niveles ai uso comun uso industrial militar creo igual ahora solo caminaran literal
1368,"dw,....este espacio información noticias ,es maravillosa ,es gran valor informativa ,gracias dw !!!"
1369,¿quién mandará inteligencia artificial? comenzar sacas ia clave futuro hombre si preguntas mandara imaginas caracter abuelita
1370,"bonito! solo detalle, europa va poder competir china unidos! cosas mas importantes resolver si hombres , mujeres, genero fluido, ecologistas percibo pez!"
1372,"quie mandará #ia respondo humano que? humano, corporaciones imperio ""libre competencia"" ley selva, volvemos desconectado autanacia"
1373,computadoras cuánticas robo cibernético inteligencia artificial
1374,57:00 ahi ve empresa surge... dar libertad creativa talentos informaticos...
1375,juega fuego siempre quema.
1376,bueno hp
1377,"mientras, pais aun discute conveniencia trenes metro :s"
1378,está chido documental sale comerciales
1379,siempre sacando grandes joyitas gracias dw
1380,"humano siempre buscando más satisfacer inseguridades llevado ceder autonomía ia, luego podremos controlar nada, simplemente mundo mascotas obedientes encaminadas autodestrucción"
1381,"humano usado ia alcanzado respuestas tantas incógnitas, mayoría aquí sorprendemos aun asi queremos saber más."
1382,hagan video podria ia ayudar facilitar gestion estado! seria muyyy bueno
1383,"así momento automóvil, microondas, refrigerador ,los barcos portacontenedores, aviónes, etc volvieron esenciales vida , así hará ia hará aún más inútiles menos independientes."
1386,"gps daña, texto q escribe imagen q dibuja errores robots producen si solos. ia consumida hecha humanos."
1387,respetos
1388,únicos vieron terminator.
1389,gracias
1390,hace rato deje ver documentales dw razones super pesimistas! pereza!
1391,"interesante ""avances"" casualmente aún cura cáncer, suelos infértiles áfrica, etc, etc. pues, inteligentes priorizar."
1392,dijeron...a pesar amistosos gringos buen chiste....ahora guerras estan provocando eu...son pura amistad amor cero intereses recursos llenarce $$$$ armerias. costa miles muertos jajaja si bien amistosos
1393,"permitiendo tipo inteligencia creada limites piense ,este inicio final desarrollo intelectual ser humano ,por cada vez queremos hacer menos preparado deseemos ,suerte esto."
1394,solucion mudarse campo bien apartado internet
