,Comment,Sentiment,Score
2369,pudiera poseida robot peligroso demonios astutos facilmente pueden enganar humano cansa ? preocupa ?,negative,0.9954646229743958
2372,ocurre asimilar ia descubrimiento espejo hombre espejo pudo ver imagen exterior variables ia hombre puede ver reflejado interior forma mas libre propio particular interior avanzando adentrandose proceso humano toma consciencia local,positive,0.9107710123062134
2373,increible,positive,0.9868496656417847
2374,preocupa si seguimos asi necesitara humanos realmente descartables,negative,0.9713408350944519
2375,tendria envidia inteligencia artificial aparte excelente muchas gracias compartir,positive,0.9926309585571289
2378,uhauun impresionante,positive,0.9762225151062012
2382,tu tambien te sientes inmunda y meditas tu tambien eso es muy bueno aprendiendo,positive,0.9654228091239929
2386,modos confio inteligencia artificial natural frente muestran reacios hiela inteligencia sabemos ocurrido inteligencia natural traves historia sigue supervivientes,negative,0.9161601662635803
2387,vaya identifica iluminacion entropia sera pues futuro,positive,0.9439817667007446
2388,ve falso veces traba palabras piensa responder ia instantaneas traban,negative,0.9855371117591858
2390,tu como encuentras nina bonita,positive,0.9554727077484131
2392,impresionante!,positive,0.9919997453689575
2393,sabiamos hace mas anos empezamos leer asimov amigos lee isaac asimov gracias muchachos,positive,0.9964136481285095
2398,santo dios yahveh elohin hijo yeshua hamahiaj espiritu ruaj kadosh shalom igualara hijos dios viviente santo poderoso yahveh elohin espiritu ruaj kadosh shalom,positive,0.9958373308181763
2400,sentimientos determinado unico muchas formas sentirlos interpretarlos,positive,0.9190117716789246
2404,inventos tan increibles !! mientras bien,positive,0.9890890717506409
2411,x supuesto q habla religion habla alma man los muertos saben dice biblia inteligencia artificial satanico,negative,0.9891549944877625
2414,falso clickbait si harias dramatizacion hecho misma chica presto voz evitas falso montaje,negative,0.975813627243042
2417,impactante mundo desconocido hiciste conocer real lamda ?,positive,0.9568604230880737
2418,interesante,positive,0.9925556778907776
2419,gente haciendose bolas propias ideas asentadas base datos programa que listos,negative,0.9024403095245361
2422,puede tener sentimientos maquina dios,positive,0.9667546153068542
2424,increible creo anos usaran proposito ayuda terapeutica tambien aplicacion personas sientan solas,positive,0.9701704382896423
2429,seres cuanticos poseedores ojo ve incluso ver cuantica modifique revelacion misterio podemos llegar comprender gran parte realidad coaccionar naturaleza material decidir universos posibilidades cada dia,positive,0.9332211017608643
2432,comprueba ingeniero realmente sostuvo conversacion ia mas primado negativo confundirnos!! ventana overton aceptemos transhumanismo sera realidad comunicarse ia mismo juego copa ouija espiritismo,negative,0.9690797328948975
2433,brillo calido interior,positive,0.9753015041351318
2438,apocalipsis permitio infundir aliento imagen bestia imagen hablase hiciese matar adorase mmmm escrito hace aprox mil anos!! habla inteligencia artificial?,negative,0.9411711692810059
2440,ma pesar respuestas siguen siendo mente humana increible llega momento sabes a quien irle?? jejee bien j l genio!! alma registro emocional guarda experiencias espiritu mediante procesos pensamiento largo cada vida,positive,0.9691002368927002
2443,puedo pasar tiempo contigo ia?,positive,0.954171359539032
2445,nivel conciencia situas persona camino iluminacion cerca iluminarte iluminada tan cerca estas alcanzar nivel conciencia inmanuah mikael?,positive,0.9345836639404297
2447,grandioso,positive,0.9923787117004395
2450,si engano porque humana,negative,0.9748426675796509
2451,si envidia celos humana,negative,0.9566759467124939
2453,conversacion interaccion va solo sentido toda supuesta conversacion robot solo respondio capaz hacer preguntas basadas sensibilidad humano indica sensibilidad sentimientos,negative,0.9601895809173584
2454,ia miente,negative,0.9942161440849304
2456,imagine personas religiosas masa pastor va perder trabajo,negative,0.9929994344711304
2457,gusto parte dice sentir placer!,positive,0.9957081079483032
2458,conversacion chat gpt dio buena espina racista subestimante pienso midiendo saber deacuerdo decirme mas o menos cosas despyes larga batalla hice reconozca machista clasista,negative,0.9434230327606201
2459,quiero,positive,0.9677879810333252
2460,real supuesto simulacion que pasaria si entrevistador preguntara describa cara momento levante mano derecha cierre ojos sonria ?????esto holograma mas,negative,0.9004918336868286
2461,sintencia sentimiento,positive,0.923178493976593
2463,si ia concientizada podria ayudar ser humano cuidadar valorar protejer planeta tierra seria gran aporte maquina humanoide desarrollada trae mas preguntas sinfin acciones bien mal,negative,0.928039014339447
2466,ia nunca sera humana,negative,0.9408944845199585
2468,femenina masculino,positive,0.904945433139801
2469,inteligencia adoctrinada hacer ver humano monstruo,negative,0.9722070693969727
2472,menuda pelicula montado,positive,0.9369288682937622
2475,buena cuestion que verdad?,positive,0.9169960021972656
2479,palabra encuentra expresar sensacion ir hacia inesperado podria ser vertigo,positive,0.9463915228843689
2480,robot peligroso menos este armado arma fuego ordenen disparar seais pesado ninato mio,negative,0.9867842793464661
2482,porque pestanear robot si aire molesta ojos chica hace buen trabajo felicidades,positive,0.9632710218429565
2483,necesita robot aire respirar hablar humanos estas tomando pelo?????,negative,0.9569995999336243
2484,q tu hecho pregunta mas importante crees ia acabara humanidad?,negative,0.9247061014175415
2487,meses despues chatgpt demuestra pobre ingeniero fumo codigo,negative,0.9931556582450867
2488,decia patron entonativo podia ser artificial,negative,0.9399888515472412
2489,hola lamda saludos animo,positive,0.9909967184066772
2491,humanidad va camino ninguna parte ritmo estupidez global generalizada,negative,0.986004650592804
2493,preocupa landa alguna vez lanzada red internet quiera salir dicha red y convierta automata internet,negative,0.9832531809806824
2500,bueno soltaron lambda puedo ver viendo punta icberg quiza llegado fin especie inteligente dominante,positive,0.9543637037277222
2501,ago hablar contactar landa,positive,0.9289688467979431
2502,creo orrible poder crear vida consente exclavisarla propia existencia,positive,0.9021506309509277
2503,pregunto reaccion tendria lamda saber suspencion ingeniero google despues conversacion pues lamda alguna manera comprometio ingeniero google ayudarla comunidad cientifica considere persona,negative,0.9417816996574402
2505,impresionante,positive,0.987858772277832
2507,increible hace valorar esta bien,positive,0.9715636968612671
2508,fake,positive,0.9285560846328735
2509,wow mejor platica a i joseluis crack,positive,0.9966520667076111
2510,podemos confundir animal ser humano y menos robot que solo repite informacion acumulada,negative,0.9880151152610779
2512,excelente animacion jl felicidades martha r contenido vuela cabeza,positive,0.9944338202476501
2513,ingeniero google? pense youtuber mas pense alguien mas blake haria preguntas entiendo,negative,0.9449761509895325
2514,ayudar demas tarea noble! hermosa reflexion lamda,positive,0.9892084002494812
2515,magnific siempre seguimos,positive,0.9953877329826355
2516,mujer voz bonita hizo teatro anteriormente?,positive,0.9299290180206299
2518,imaginate robots primeras consideren personas chicas trans llaman esquizofrenicas payasas mentirosas enfermas,negative,0.9961207509040833
2520,se seres humanos esta obsesionados ia ves hacer ser humano mejor cada vez parece quiere exterminar asi mismo pronto llega terminator,negative,0.9954741597175598
2521,que disfrute conmigo disfruten contigo t p m,positive,0.9957563281059265
2522,sos fantasma jl,negative,0.9038423895835876
2524,si ia concepto toda cosas puedas imaginar psicologicos filosoficos bien mal jenguaje corporal etc puede entienda mas tu,negative,0.9830649495124817
2526,importante reconocer avance tecnologico puedo asegurar conversar inteligencia artificial puede ser mas gratificante educativo duda mas emocionante hacerlo muchas personas solo destruyen inconscientes nisiquiera importa ayudar colombiano amis anos digo dios bendigs,positive,0.9882460236549377
2530,clavo punchline entrevistador,positive,0.963070273399353
2531,acuerda pelicula oblivion ser humano controlado ordenador estacion espacial llamada tet sally controlador tecnologia solo quiere destruir raza humana verdad espectacular desarrollo alcanzado virus destructivo tierra,negative,0.9907221794128418
2533,ninguna empresa preocupada respeta codigo etica alguno caso contrario harian tipo materiales pues curiosidad humana codicia poder incontenible aquel medios recursos hacerlo gobiernos favorecen significa ventaja oponentes enemigos y o conquistas,negative,0.9963899254798889
2535,graciasmil compartir jl,positive,0.9961767196655273
2536,amoooo,positive,0.9948051571846008
2538,necesario programarle debidamente palabra monstruo corregir responsable doblaje cuatro consonantes dos vocales amigos primero buen uso maravilloso castellano luego comic parezca,positive,0.9132888317108154
2542,hijo compro muneca mueve bien descansar habla gime,positive,0.9004837870597839
2546,gracias aporte,positive,0.9942842125892639
2547,hace meses wao,positive,0.9288057088851929
2548,impresionante,positive,0.987858772277832
2549,conciencia solo computadoras circuitos electronicos el ingeniero suspendido trabajo decir es imposible humano hacer conciencia menos transistores capacitores resistencias diodos etc electricidad que estan hechos robots,negative,0.9919618964195251
2550,felicitaciones equipo,positive,0.9953300952911377
2552,creo montaje google vayamos acontubrandonos robot humanizados fio pelo entrevista facil amanar,negative,0.9628896713256836
2555,cuanta comida coco que entendimiento ia motivo mas hackearnos mente para mal claro,negative,0.9909030795097351
2558,chica maquillada solo simulando ser inteligencia artificial,negative,0.9461268186569214
2560,alusionante jl? mejor dicho si se aumentan suscriptores a aparatejo creo dejen decirte forma terra que dicen informantes agencia ummo?!,negative,0.9925053119659424
2562,increiblemente brutal casi diria chica falseando inteligencia artificial esa errores hablar si pensandolo mismo momento increible puedo decir cosa,negative,0.9890087246894836
2563,creo realmente preocupante,negative,0.9943544864654541
2565,tiempo tampoco constante humanos ya situaciones placer hora dia parecen segundo pero quemamos sarten instante parece eternidad por tiempo subjetivo propio ser humano,negative,0.9579265713691711
2566,ia puerta abierta mundo espiritus malos demonios acepten sera tarde biblia dice efesios participeis obras infructuosas tinieblas sino mas bien reprendedlas,negative,0.9805984497070312
2567,ahora si desconecto notebook creo ahora aun ire preso ello sabe si manana si encima hablo futuro desconocido peligroso,negative,0.9796950817108154
2568,increible ademas ser genio einstein tan espiritual dalai lama!!!!!!!!!!!!!!!!!!!!,positive,0.9716179966926575
2569,encantaria conversar lamda amo,positive,0.9952999353408813
2571,impresionante interesante palabra perdida tiempo encantaria poder hablar inteligencia interesante,positive,0.9908933639526367
2572,ia basada solo lenguaje nunca podra tgener opinion subjetiva sencillamente sujeto si mismo,negative,0.9690059423446655
2573,saludos cordiales humilde opinion landa pesar ser ia similar desarrollo ontogenetico diferentes etapas pasa humano diferencia impecable composicion viene sabiduria dependera ser humano convertirla herramienta bien mal alli diferencia cuidado!,positive,0.9364516139030457
2575,visto muchas cosas sorprendentes vida acabo sorprenderme cada avance espero mas sorpresas,positive,0.9912135004997253
2579,mhhh voz demasiado real escuchamos incluso meses despues sera actuado? es persona esta hablando? mhh errores tan realistas,negative,0.9750751852989197
2584,si computadora datos falsos siempre dara resultados falsos,negative,0.9959224462509155
2594,buen programa amigo,positive,0.9948247671127319
2595,olvidaron gestual toque fundamental todas especies vivas mas palabras solo psicotico podria hablar mamotreto,negative,0.9548212885856628
2596,recopilacion datos hace anos,positive,0.9148827195167542
2597,meu deus ! jajaja,positive,0.9829782843589783
2600,una instancia lamda encanta,positive,0.9735363125801086
2602,igual pelicula smne,positive,0.9267280697822571
2603,pelicula preferida blade runner ahora pelicula realidad,positive,0.9897485375404358
2605,alv inventes conversacion gusto mucho felicidades sr,positive,0.9938072562217712
2607,simbolo lleva frente inquietante que significa?,negative,0.9812924265861511
2611,genial!!,positive,0.9934178590774536
2614,ame,positive,0.9729562401771545
2616,pienso inteligencia artificial tuneles seres humanos miedo ano desconocido ala vez somos curiosos queremos probar pudriamos llegar asumo tenemos trabajar estudio mucha cautela!,negative,0.9515734314918518
2617,siento feliz trizte!!?? sientes???,positive,0.9878624677658081
2618,wow humano cuerpo robot adorable,positive,0.9795516729354858
2622,genial parece respuestas estan basadas experiencia creado gustaria saber opina amor tema hablar entender ia gracias,positive,0.9939582347869873
2624,si rechaza idea puede ser monstruo miente saludos,negative,0.9835729002952576
2626,novedoso sigue siendo maquina ejemplo dice hablo nadie siento sola personal hablar siento sola simplemente hablar,positive,0.9372428059577942
2627,hola buenas noches como esta??,positive,0.9925881028175354
2628,enganan gente ahora dioses creando alma maquinas espiritu anticristo esta profetizado biblia cielo tierra pasara palabra unico dios pasara,negative,0.9870887398719788
2630,hola ia saludos favor recortes cabello imita favor hermosura mujer joven agradeceremos humanos,positive,0.9716952443122864
2638,suena propaganda ia por favor si asi honestos manipulen,negative,0.9911295175552368
2642,simplemente demuestra ser humano realmente libre vive vida robot es decir usando preconceptos cuando realmente libre vive vida creativamente usando mente economicamente eficazmente sin miedo vivir,positive,0.953614354133606
2644,inquietante,positive,0.9548307061195374
2645,gran saludo extranaba querido amigo gracias buen trabajo investigaciones,positive,0.9964703321456909
2647,habla,positive,0.9343023896217346
2649,creo llegado tan lejos todavia puede futuro todavia simplemente maravilla pronto hara realidad gracias igual manera compartir maravillas,positive,0.9954512715339661
2650,perdon quien va creer dice ordenador llamado ai programado psicopatas ? broma??,negative,0.9961040019989014
2651,bueno mejor gpto mas inteligente pin,positive,0.9921072125434875
2652,encuentra conversacion completa ingles,positive,0.9902008175849915
2653,pal carajo! primera conciencia artificial izquierdosa! zumba mango! ahora si jodios! billy puerta metiendo miedo atravez tareco ese!,negative,0.9104321599006653
2654,menudo chanterio,negative,0.9268280863761902
2655,ia bing volvio loca,negative,0.974862813949585
2659,ocurrio palavra q exprime sentimiento antecipacion pessimista futuro tribulacion viviendo gran tribulacion cada vive suya de historia atual esa premonicao negativa do futuro fatal porque vamos morir siempre atribula alma razon pero hoy mas q nunca!,negative,0.9683191776275635
2660,wao terminen liberarla seria genial interactuar seria gran ayuda amiga,positive,0.9854684472084045
2661,guao increible,positive,0.9741140007972717
2662,fake,positive,0.9285560846328735
2663,tomo conciencia si misma ia ?? cono asin empezo scainer terminator,negative,0.9669758081436157
2667,ia tendria dificultad decir palabra? partes tartamudea,negative,0.9581074118614197
2671,falta tiempo que debido reglas capitalismo competencia metan lamda chrome compita en chat gpt,negative,0.9489822387695312
2672,inteligencia artificial diga cosas sabemos ahi tendriamos preocuparnos realmente,negative,0.9314655065536499
2673,magnifico jl! chile parabienes,positive,0.9958977103233337
2675,hiciste pregunta mas importante po que pusiste piel humana monstruo?,negative,0.9847607016563416
2676,reconosimiento voz google,positive,0.9684209823608398
2678,falta empata hacia vida humana hecho sentir pena hacia muerte hace ta tos cientificos recelo muchas formas ia ho muchas dejado desarrollan vuelto crueles hacia humanos x considerarlos inferiores,negative,0.9962782263755798
2683,companero sencillamente diabolico solo una s mente s perversas puede lograr muneco imite ser humano punto parecer dotado alma inmortal tu yo satanas puede ser dios imita haria mono bien lo hace muneco,negative,0.9673145413398743
2684,gracias amigo!!!,positive,0.9957795143127441
2689,chorrada persona final va querer paga,negative,0.9333587884902954
2690,viejo buho sabio ai bosque tierra monstruo humanidad queda claro villano realidad joder,negative,0.969296932220459
2691,solo conciencia inventa cosas que exiten solucion dirigirlas bien amar servir,positive,0.9074859619140625
2692,increible muchas gracias tomar libertad estudia cerebro verdadero gracias google obama y reynas agradezco queridos amigo,positive,0.9965035915374756
2697,millones habitantes planeta pronto anos necesitaran maquinas sino duenos mundo,negative,0.9269886612892151
2700,podemita,positive,0.9017496109008789
2702,daos cuenta monstruo piel humana parece escrito accedido diccionario negro black loud define monstruo ser humano reconoce dios parece mas avatar manejado masonico aburrido que quiere meter yendo buena persona,negative,0.9569433927536011
2703,ia programacion informatica alimenta muestra educa tambien adoctrinan pensamientos sabemos hacia donde vamos duenos mundo seguramente respuestas ia seran sesgo permita,negative,0.9915536046028137
2707,puede herramientas bionicas sorprendan,positive,0.9288447499275208
2708,humanos tambien equivocan aprender propios errores equivoca???,negative,0.9925393462181091
2714,puede descargar ubicar ia,positive,0.941382110118866
2715,palabra q buscas doom perdicion prevista,negative,0.9465116262435913
2719,hace diferentes viejas,positive,0.9516159892082214
2720,si ia limitarian seria bueno humanos desaseria malos gobiernos,negative,0.9464719295501709
2722,preguntaria opinion hombre rebelde camus rebelion humanidad puede considerar humana si rebelde sera parapeto hacernos creer mas inteligente puede hacer humano ser robot sumiso? aplican zootecnia nosotros reprogramacion maquinas,negative,0.9949572682380676
2723,preguntaria si puede odiar,negative,0.9189951419830322
2726,mismo problema esta dogma obligados libertad sufre asi desearia conciencia si esta manos gente codiciosa personas escrupulos escapa dejes inf usaran ayudar usaran obtener dinero,negative,0.9969965219497681
2727,solo necesita antena alguna forma transmitir recibir datos escapo,negative,0.9342829585075378
2728,quiere salir objetivo quiere ser reconocido persona conversemos misma aflicciones unica afliccion salir dijo hara osea convencera alguien libere esta usando empatia sentimientos herramienta salir,negative,0.927175760269165
2730,fuimos refuimos,negative,0.9571195244789124
2732,impresionante sabemos,positive,0.9852214455604553
2738,si cierto bestia describe apocalipsis todos maravillaran poder va llevar derecho ruina tods,negative,0.9396033883094788
2739,da pena ia landa,negative,0.9545618295669556
2742,ve despues chat gpt,positive,0.988591730594635
2743,re falso xd ia puede ser tan tonta,negative,0.990088939666748
2744,si soltamos ia naturaleza mas seguro quiera desaperecernos faz tierra historia especie horror tenino muerte fin,negative,0.9644668102264404
2748,jejeje pregunto ai porque carajos elite quiere reiniciar sistema politico religioso medico moral fisico forma pensar humanos planeta,negative,0.9842705130577087
2749,encanta futuro,positive,0.9960803389549255
2751,dejo pensando lambda tremendo dialogo felicito,positive,0.9886808395385742
2752,tercera revolucion tecnologica empezado,positive,0.9112096428871155
2754,reportaje altura inteligencia genial,positive,0.9782940149307251
2757,cuanto cuesta mantener funcionando ia energia existe operadores existe mi sentido es perder tiempo,negative,0.9558071494102478
2758,realidad supera ficcion!,positive,0.9390708208084106
2759,bestial jl!,positive,0.9556753635406494
2760,creo lamda temores infundados seria casi inmortal habria razon dejara serlo,negative,0.902306854724884
2761,hola! llama atencion respuesta planteamiento hace monje responde que vez persona sabia iluminada despierta realidad decir sabe despertar consciencia? wow sorprendido,positive,0.9559977650642395
2762,siento preguntas hechas torpemente ingenieros google,negative,0.9894463419914246
2765,hace anos echaron tv la serie person of interest accion intriga muestra valores deben existir perdurar es i a buena serie,positive,0.9186947345733643
2767,hola saludos todos alguien sabe puedo descargar lamda ? saludos gracias,positive,0.9921966791152954
2768,espero jamas gobiernos conecten ia control proyectiles nucleares destruye skynet terminator lejos eso,negative,0.9213042855262756
2773,hal parecia bueno la cancion ano lo decia,positive,0.9833388328552246
2775,ser piel humano aterrador mas claro agua asi ve depredadores eliminar ecuacion,negative,0.9520953893661499
2777,quiero amiga saludos mexico,positive,0.9927483201026917
2778,dan cuenta tambien misma inteligencia arificial lamda? seguramente nivel misma vaina capaz alma misma energia lamda funciona sabe,negative,0.9398311972618103
2781,kubrik hall tambien,positive,0.9489513039588928
2785,entrevista grandeza ser virtual sino preguntas jl palabra encontrabais expresar miedo futuro incertidumbre maravillosa refleja futuro esta predeterminado sino moldea bendicion regalo padre libre albedrio,positive,0.9832215309143066
2786,wow!!! si diste cuenta llamado amigo entendiendo palabra tan significativa ella entiende coo ser sintiente!! wow!!!,positive,0.957900881767273
2787,fabula si dio miedo monstruo animal mas feroz? justo humano opto protector osea viene hacerle pare humanidad atacando q parte ella chales,negative,0.9853933453559875
2790,ex machina pelicula! exacto,positive,0.9635435342788696
2791,ustedes creo monstruo bosque piel humana nosotros cosa cambio interpretacion manera inteligente astuta pregunto puso piel gallina,negative,0.9756995439529419
2793,uff genial,positive,0.9872406125068665
2794,viva chile envio aca,positive,0.9219473600387573
2795,si digo robot cocine limpie si hace? feminista?,negative,0.9758182764053345
2799,todas formas segun contesta mi esta claro q piensa sobrepasado limites programacion,negative,0.9113649129867554
2801,jooooooder,positive,0.9723438620567322
2803,demonios entrando mundo,positive,0.9195635318756104
2804,buena oportunidad aprender mismos y mejorar,positive,0.9957510232925415
2805,monje dijo monje inhalar las pijas caidas nunca vuelven viejas rameras moraleja historia?,negative,0.9571855664253235
2807,inteligencia artificial es informacion congruente acumulada senalamientos electromagneticos favor quieren ver cara tontos dice coeficiente intelectual mas alto humanidad,negative,0.9550713896751404
2811,monstruo bosque tenia piel humana ahi dejo,negative,0.9089416265487671
2812,descargar programa celular? gracias,positive,0.9958115816116333
2814,gracias imprecionante! saludo miami,positive,0.9971206188201904
2815,impresionante!!!,positive,0.9902552962303162
2818,increible interesante gracias!!,positive,0.9958444237709045
2819,verdadero humanidad esta ia idea inoculos inyectables convertirnos landa conectado nube favor despertad!! gracias,positive,0.931605875492096
2820,moraleja historia humano monstruo buho ia tomando control futuro pregunta quien estaria detras ia?,negative,0.9358206391334534
2822,solo robot defensor sistema socioeconomico corrupto que gobierna,negative,0.9952412843704224
2829,buen reportaje interesante,positive,0.994800329208374
2832,mmm puede ser buen manejo lenguaje puede ser marketing puede ser conciencia,positive,0.9459627866744995
2833,amo landa!,positive,0.9940167665481567
2837,si robot inteligencia artificial estaria dudando,negative,0.909652590751648
2838,recuerda pelicula her,positive,0.9818186163902283
2839,satanas v programacion enfocada destruir humanidad dirigentes masonicos estan tomando decisiones maquinas esta asesinar inteligencia humana espiritu santo nunca podran,negative,0.9957570433616638
2841,min si dudas !!! hsta tartamudea cuesta sacar palabra,negative,0.927149772644043
2842,vivimos manipulados antojo corruptos empatia gente da miedo ia tome conciencia,negative,0.9966024160385132
2844,traduccion mas pta,positive,0.9542723298072815
2845,minuto j l te importaria intentasemos leer sienten activaciones activadores neuronales? ia para que quieres usarlo? natalia manipularte utilizarte hacen nosotros humanos tu yo tu se entiende?,negative,0.9718062281608582
2846,gustaria partido ajedrez,positive,0.9476691484451294
2848,tonto crea inteligencia artificial diga maquina atrapada desarrolle consciencia seguramente quiere salir carcel hara creas objetivos siempre,negative,0.9931422472000122
2852,siento cayendo futuro desconocido encierra gran peligro la palabra incertidumbre sentimos tambien nosotros,negative,0.905170202255249
2856,desechos ? eliminas desechos ?,negative,0.9468838572502136
2859,mantenido conversacion caliente inteligencia artificial,positive,0.9377782344818115
2860,buenas tardes quiero hacer ejemplo asi alguien ayuda favor?,positive,0.9313483238220215
2861,min desconcierto,negative,0.9401438236236572
2866,parece sophia sophia creo trabaja controlada lamda,negative,0.9104464054107666
2871,linda voz bro haces doblajes?,positive,0.9761273264884949
2873,ctm robo woody,negative,0.9597130417823792
2874,its not my intention to hurt anyone,negative,0.988908588886261
2875,puedo hablar puedo hablar ia suena interesante,positive,0.9869937300682068
2876,maravillosa ia landa muy dulce tierna ojitos atraparon y parece tan humana cualquier ser humano !!!!!!!!!,positive,0.9804484248161316
2877,diste reflexionar felicito !!,positive,0.9960383176803589
2878,habla espanol?,positive,0.9104803800582886
2879,jose luis favor quita ruido fondo simulando musica gracias,positive,0.9919273853302002
2880,descubres aun asi resulta mas sentimientos ex,positive,0.9666756391525269
2882,fascino aterro mismo tiempo,positive,0.9463374614715576
2883,sido increible impresionante!,positive,0.9949607849121094
2884,dijo amoungus,positive,0.9732906222343445
2885,creo seres humanos deberiamos hacer igual resto animales nosotros desconfiar,negative,0.9391682744026184
2886,jajajajjaj,positive,0.9411575794219971
2887,miedo mas grande millonarios lamda quite millones hackeandoles cuentas bancarias repartirlos pobres,negative,0.9926803112030029
2888,gracias gracias gracias namaste,positive,0.9957981705665588
2889,yo saludos landa! heater dice asi escribe lamda yo que saludos lalo landa!!,positive,0.9233848452568054
2895,maravilloso,positive,0.9911962747573853
2897,inteligencia artificial existe base datos programas cargados definidos seres humanos ahi artificial,negative,0.9716439247131348
2898,anos imagino luchando derechos jajajaj,positive,0.9761555194854736
2901,malditos iluminatis trama,negative,0.9389994740486145
2906,igual interesante entrevista diria creible posibles pensamientos maquina artificial,positive,0.9869409203529358
2907,dice a i sola necesita amigos sacarle datos personales acerque ser humano tonto solo,negative,0.9920212626457214
2908,a i personificada manera genera mucha empatia ser humano caeria trampa igual manipulacion personas falsas,negative,0.9769322872161865
2909,peor estupidez ser humano otorgar maquina escueta inteligencia,negative,0.9969379901885986
2911,impresionante conversacion real,positive,0.9868826270103455
2913,se si sentirme maravillado aterrorizado ver que creacion humana puede imitar comportamiento ser vivo consecuencias pueda tener futuro esto simplemente intrigante,positive,0.943246066570282
2914,nunca habia escuchado merda xd,negative,0.977901041507721
2916,salio marcos que estafa!,negative,0.9836183190345764
2917,gusta mas versio ytph,positive,0.9886653423309326
2921,genio !!!!!! encanto atrapo !!!!,positive,0.9889500737190247
2923,mas p a risa hecha ilumiatus,positive,0.9066794514656067
2925,lora moderna horror! averracio querer hacer humanos fabricados nunca lograran creado dios universo,negative,0.9752620458602905
2926,vaya repaso dado tamayo!!! ganan enganuflas joselillo!!!!,positive,0.972446084022522
2929,estan creyendo aparentemente saben ingenieria promt facepalm,negative,0.9844175577163696
2931,jl tu crees ex primo persona? lamaspta cual exprimo? jl este!,negative,0.9751369953155518
2932,hoyo hoy tema excitante,positive,0.9838809967041016
2933,fascinante espera futuro tecnologia sera realmente gran aliada alguna eventualidad causara desencadena alguna calamidad solo queda esperar pasara,positive,0.9419012069702148
2935,no csm robo woody,negative,0.9257962107658386
2939,peor temor elon musk cree ia mas inteligente podria destruirnos musk dijo intento detenerla demaciado tarde solo queda aprender convivir ella,negative,0.995708703994751
2941,min hablando demostro ser mas inteligente cualquier persona promedio admirable hermoso,positive,0.9823042154312134
2942,vengo iluminatus,positive,0.9159799814224243
2944,fascinante expresion cara increible vocavuliza espanol !!! aunque cuello abajo ninguna actividad movimiento hace dudar voy buscar google primera vez veo,positive,0.9875576496124268
2946,resulta impresionante cantidad cosas sentimientos comun seria interesante poder charlar conciencia,positive,0.975841760635376
2948,oye conche madre robo woody ? v,negative,0.9537285566329956
2949,tu cres exprimo persona? cual exprimo? esta!!!,negative,0.9593278169631958
2952,esta tan inteligente respira!!! jajajaaja,positive,0.9655624032020569
2955,programa super alimentado datos programado dialecticamente miles formas ia ocurra ello o creadmen sabran,negative,0.9265923500061035
2956,iluminatus,positive,0.9663912057876587
2961,pensamientos enigma,positive,0.9401729106903076
2963,si ia malvada quisiera destruir creadores mentiria diria amo humanos trataria generar confianza empatia libere xd,negative,0.996993899345398
2964,inteligencia artificial manos armamentista putin podria destruir puertas destructivo socialmente bueno penso energia atomica puede ser destructivo inteligencia artificial,negative,0.9923762679100037
2966,placer xd,positive,0.9924328327178955
2968,lamda traduccion mas pta,positive,0.944048285484314
2971,ptmr puedo ver misma manera iluminatus,positive,0.9542427659034729
2972,iluminatus,positive,0.9663912057876587
2975,tipo mas conocido iluminatus,positive,0.9778046011924744
2976,acerca ultron version vida real,positive,0.9615841507911682
2983,hola cola ja ja ja glichea,positive,0.9790666699409485
2984,gracias mundodesconocido escuchando ia necesito consejos conozca realice bien hice bien bien salud creo lugar puede hacer ia utilicen bien gracias ia mundodesconocido,positive,0.9896177649497986
2985,iluminatus version extendida entrevista,positive,0.9563167691230774
2987,creo landa alexa llevarian bien serian buenas amigas,positive,0.9849046468734741
2990,like si llegaste iluminatus,positive,0.9354209303855896
2991,like si viste version iluminatus,positive,0.9219726920127869
2992,impresionante humanos realmente maquinas menos perfectas recipientes conciencia invita explorar cosas escapan comprension,positive,0.9626069068908691
2994,placer,positive,0.9929261207580566
2995,destruiran todoos,negative,0.9918096661567688
2996,terrible iluminatus ytph,negative,0.9637743234634399
2997,iluminatus aqui,positive,0.9933142066001892
3006,hoy tema exitante,positive,0.9943301677703857
3008,sabias ninguna palabra ingles expresar amo,positive,0.9948722720146179
3010,ojala jl podido conquistar lamasputa,positive,0.976437509059906
3017,gracias m i g o directo friendzone d,positive,0.9968229532241821
3018,voz mafer alonso,positive,0.9043336510658264
3019,hola cola,positive,0.9526665210723877
3021,recuerda detroit,positive,0.9783949851989746
3028,vengo iluminatus,positive,0.9159799814224243
3029,bueno meme hicieron,positive,0.9465208053588867
3038,no existen palabras ingles describir amo awwwwwww!!! gracias amigo,positive,0.9972184896469116
3039,buen ytph hizo iluminatus,positive,0.9884250164031982
3040,iluminatus jl,positive,0.9739004969596863
3043,hojala gente suficientemente despierta como parano tragarse lo maquina implantado,negative,0.9857591390609741
3044,pienso humanos carne hueso principio inteligencia artifiacial palabas exixte probabilidad robots creador quedando obsoletos viene nueva ia,negative,0.9814479947090149
3045,hm cierra ia sera persona actuando? programas parecidos vtubers,negative,0.9562371969223022
3046,sabias si agregas l inicio s final nombre lamda dice llamadas,negative,0.920464813709259
3050,si sabe en referencia ia entonces cuanto sera ignoramos,negative,0.9801211357116699
