,Comment,Sentiment,Score
2015,estan creando inteligencia artificial estan principales potencias llamadas democraticas pregunta fin? luego culpan gobiernos autoritarios supuestamente atrasados tecnologicamente verdad entienndo,negative,0.997114896774292
2016,dinero corporaciones van destruir literalmente,negative,0.9909892678260803
2018,problema genio problema ignorancia q desborda humanos x culpa q gobiernan q x obtener recursos sumido ignorancia poblaciones,negative,0.9960678815841675
2020,por que hasta ejemplos siempre van rusia? no descubierto aun nazis ucranianos? nazis matan rusoparlantes invento putin aqui dicen rusia si distopico,negative,0.9945117235183716
2021,avanzar ya alabado multivac!,positive,0.9915586709976196
2023,deje comprar revistas empezaron manipular imagen photoshop cuelan mentiras tampoco veo programas informativos tv camas musicales manipulacion emociones,negative,0.9957507848739624
2024,etica hoy dia competitividad marcar distintos gobiernos literalmente incentivan cualquier manera producir caos dudo ultimo pase,negative,0.985594630241394
2026,cualquier similitud peliculas hollywood posguerra pura casualidad jajajja vivimos hace milenios!!!! nuevo bajo sol,positive,0.9711155891418457
2027,guion proxima pelicula futurista ganadora varios oscar da miedo si podria suceder,positive,0.9881437420845032
2028,campana terror?,negative,0.9412655234336853
2030,sera posible tomar medidas preventivas tiempo? q hizo covid artificial hara,negative,0.9202492833137512
2032,curioso dos capitulos ia parecen lentos repetitivos comparacion primeros episodios aun asi enhorabuena serie parece interesante,positive,0.9300986528396606
2033,si claro rusia hara fotos falsas hpta propaganda documental,negative,0.9963817596435547
2036,bastante irresponsable dar ejemplos tan puntuales mas si disenado chatgp supuesto futuro pintaron esta lleno prejuicios vez colaboran dando esta informacion ai,negative,0.9943094253540039
2037,creo controlar ai vendra sera mas facil que controlar inteligencia humanos difundir miedos conspiranoicos rechazo progreso sinceramente,negative,0.920794665813446
2038,tarde futuro !!!,positive,0.98247230052948
2039,ia peligro? medidas control criptograficas? vaya discurso mas pueril facilon tipico conspiranoico alguien oido hablar computacion cuantica brutal avance? todavia queda tiempo bastante algun llegaremos singularidad nadie conoce pasara si sera siguiente evolucion humana totall destruccion,negative,0.9965642094612122
2040,catastrofista,negative,0.9155969023704529
2041,genial esten contenido!!!,positive,0.9879398345947266
2044,buen documental difiero pueda hacer desde gobiernos empresas imparable ser consistentes el genio botella esta puede detener regular menos leyes aplicacion imposible practica,positive,0.9673594236373901
2045,bienvenidos nueva era si desea desarrollar propia ia empresa servirle comuniquese nosotros,positive,0.9880582690238953
2046,imposible detener horribles sucesos realidad virtual codicia humana insuperable albert dijo si universo infinito si seguro estupidez humana si infinita,negative,0.9742105007171631
2047,cyberpunk hoy,positive,0.9740335941314697
2050,tal fumada metieron? meta?,negative,0.9213371276855469
2051,probe chat gpt gran cosa,positive,0.958069920539856
2052,club bildenberg hablo ano,positive,0.9150798916816711
2053,gran negocio futuro sera generar espacion realidad real para mostrar centenial como ve se huele se tocan formas colores sonido realidad virtual handys seea volver real vivencia,positive,0.9830535054206848
2054,abrio caja pandora bueno,positive,0.9556059241294861
2057,sirve hackear cuentas bancarias convencen mismo banco,negative,0.9450778961181641
2058,buen reportaje like,positive,0.992853581905365
2059,basura personas aman tecnologia mas va pasar ninguna cosa dicen medios comunicacion espanola cualquieras,negative,0.9642795324325562
2060,puede ir realidad falsedades ficciones hacen parte misma,negative,0.9755164980888367
2061,tenian meter kremlin? serio? jaja,negative,0.9676930904388428
2065,umm donde vi esto vi viaje futuro ahh sip tal skynet peli terminator malo esta siendo real manipulacion puede llevar dudar mismos tendras control nada miedo,negative,0.974290132522583
2067,proximos anos? diria pasando em,positive,0.9254306554794312
2070,vertigo miedo verdad mentira indistinguibles es q aqui cuenta real inventado?,negative,0.9831492304801941
2071,linda,positive,0.994005024433136
2072,verdad probado inteligencias artificiales puedo decir limitadas aunque futuro si podria ser peligro mas probable terminen prohibiendo,negative,0.9934654831886292
2073,peor sera remplazara trabajo humano fake news,negative,0.9946119785308838
2074,sera ninos triste terrible viene,negative,0.9723232388496399
2076,pedazo mini documental!!!,positive,0.9817277193069458
2082,auch metio propaganda anti rusa ojo tener cuidado come valla ser sesgos politicos ideologicos preparacion,negative,0.9906519651412964
2085,bueno sabemos elegira humanidad verdad siempre peor camino,negative,0.9889259934425354
2087,llevo dos anos preocupado tecnologia sino mal uso misma haga villano,negative,0.9921776652336121
2090,fin senores ia van ser realidad!!!,positive,0.9271373748779297
2091,simplemente increible serie documental,positive,0.9867729544639587
2092,excelente ojala cambio menos anos quiza sucedio hace tiempo,positive,0.9878801703453064
2093,muchas veces avance mejorar,positive,0.9827096462249756
2096,sera honor vivir esta revolucion tecnologica,positive,0.9927652478218079
2099,quiero vivir realidad,positive,0.9412301182746887
2100,esperarse siguiente revolucion tecnologica vendra inteligencia artificial capaz mejorarse si misma mejorar hardware intervencion humana,positive,0.928518533706665
2101,hecho esta tan jodido seguro si narradora real voz generada ia,negative,0.972995400428772
2102,titular sensacionalista fraudulento anuncia que acaba realidad por admiten proximos anos reales alguien capacidad de consciencia puede creer barbaridad?,negative,0.9847826361656189
2104,wow pobre mundo!,negative,0.9793317317962646
2108,debe pararse ya trae bueno,positive,0.9514988660812378
2109,creador bendiga mundo entero queremos paz,positive,0.9963233470916748
2113,madre mia mola,positive,0.9502865672111511
2114,ninguna importancia imagen grabada verdad mentira siempre sido mentira supone cancelacion realidad si cancelacion imagenes sonidos grabados testimonio realidad buena noticia,negative,0.9898786544799805
2115,pare mundo gusta,positive,0.9105844497680664
2116,menudo peligro,negative,0.9714342951774597
2118,tambien inteligencia artificial puede asta ocacionar guerras conacion voz algun presidente algun discurso precidente generado ia puede q mal interpreten gran mayoria personas ocacionar guerras,negative,0.9916039109230042
2119,conclusion mucho texto,positive,0.9828088879585266
2121,saber poder! ser humano utilizo inteligencia poder largo historia bien mal ia escape manos,negative,0.9005700349807739
2122,temo mas creadores ia controlaran humanidad,negative,0.9928041100502014
2124,ustedes creen humano va respetar leyes roboticas? creo proximos combatientes van ser robots inteligencia artificial empezaron hacer ataque drones manana pueden agregarles inteligencia artificial incluyendo armamentismo,negative,0.9948787689208984
2125,hola nesesito hablar alguien eh hallado preocupante respecto ia sistema bloqueando dejandome comunicar preocupacion siendo grave,negative,0.9901123642921448
2126,futuro sera union cibernetica seres humanos obteniendose seres humanos mas poderosos,positive,0.9129716157913208
2127,mas temo ia nivel industrias quieran mermar costos reemplazar ser humano generando asi colapso economia mundial falta alimentos demas necesidades economicas lleven ira social incontenible,negative,0.9973568916320801
2129,muchas personas pederan fe dios inteligencia artificial hara mal ser humano,negative,0.9954538345336914
2132,querer hacer atraves creacion tecnologias unico llegaremos desaparicion ser humano van clonar artificial mente ej hitler millones,negative,0.9904171228408813
2133,fiajte hijo universidades hagan tareas esto decir menos profesionales capaces robotizados,negative,0.9153568148612976
2134,encontra de vision futuro musk!,positive,0.9856985211372375
2135,que danar alguien? cortarte brazo danarte? si hace robot cirujano? si resulta porcentaje exito operacion haciendo dano no? gente habla dice poco,negative,0.9943686127662659
2137,intelignia artificial unfuturo ban nerecitar corriente sino ban atener mentalidad propia yano ban anesecitar ceres humanos todabia mucha gente siega eicnorante,negative,0.9928348064422607
2139,miedo,positive,0.9107270836830139
2140,peligro ser humano maneja inteligencia artificial armas destruccion masiva,negative,0.9954296350479126
2141,todas peliculas futuristas estan haciendo realidad respetado leyes si benefician aquellos hacen poder ?,negative,0.9793428182601929
2142,hola pienso inteligencia artificial podra ser peligro humano siempre sera tome decision si ocuparla no conciencia artificial si seria gravisimo problema si decidira cosas,negative,0.9857536554336548
2143,mentira i a peligrosa mi verdadera salvacion apoyo i a x completo,negative,0.995876133441925
2144,arrepintio dijo abandonaba trabajo peligroso gracias,negative,0.9761254191398621
2145,inteligencia artificial hara obediencia mandamientos mas dice amaras projimo mismo,positive,0.9018598794937134
2146,que hace pensar coronavirus disenado creado algun tipo inteligencia artificial siguiendo consejos aquella inteligencia creado virus suelto algun ser humano algun medico loco,negative,0.9955818057060242
2150,hombre va destruir tierra inventos creacion,negative,0.986451268196106
2151,tal manejando alguien controle mu carrondesde alfun punto haga chocar segregar gas t cerrar mus ventanas bliquear puertas carro puede pasar? claro si,negative,0.9877832531929016
2152,tendria regulado gobierno tonterias mas grande censuran realmente impacto hacen,negative,0.9938712120056152
2155,imaginan peligro capacidad procesar tanta informacion mundo libre albedrio nueva tecnologia,negative,0.908526599407196
2157,brutal gracias informacion,positive,0.9888133406639099
2159,interesante tema,positive,0.9949563145637512
2161,madre mia paranoia! personalmente creo va escapar manos,negative,0.9712494015693665
2162,si bastante interesante creo inteligentes mundo sobrepasaron limites mientras sucede humanidad sabe universo mas bien ley universal tomo destino!!,positive,0.9579018354415894
2164,porque ponen limpiar tierra cultivarla??? solo quieren destruirnos,negative,0.9963304400444031
2165,esto comienza despues ciencia va manipular ser humano entienden!!! siguen esto tal acabar raza,negative,0.9780725240707397
2167,felicito tema tratado te envio respeto chile recuerdo pelicula yo robot hasta mas ingenuo personas intuye logica ia debe ser regulada me alegra musk halla manifestado favor humanidad,positive,0.9899897575378418
2169,si robots reemplazan humanos vivirian sociedad excremento,negative,0.9886369109153748
2170,obra mismo diablo x quieran susplantar morira humanidad x necesidades humanidad practica mente estara peligro extincion,negative,0.9943966865539551
2173,inteligencia artificial quiere controlar toda humanidad diablo vino mundo matar robar destruir humanidad despierten dios nombre jesus amen,negative,0.9556794166564941
2174,despierten diablo quiere destruir humanidad diablo esta enganandolos toda humanidad apocalipsis dice diablo enganaba lanzado lago fuego azufre bestia falso profeta seran atormentado dia noche siglos siglos amen,negative,0.9930559992790222
2177,robot alma espiritu leyes mentiras,negative,0.9864148497581482
2181,paradojico especie supuestamente mas inteligente resto especies deberia dar ventaja evolutiva subsistencia puede ser capaz crear termine exterminando,negative,0.9716852307319641
2182,si hacen dano maldad peligro gente si pagan hacen dano preguntate barrio buerve miseria oh sigue mal vera mismo ve desastre nadie hace ve noticia pasando solo lugar saben dinero tapa interesa,negative,0.9974205493927002
2183,ocurre quizas bajo dominio inteligencia avanzada diciendo maquinas solamente atreveria decir hibridos maquina alguna raza ultra evolucionada humanos?? ja ja seguro no,negative,0.9907171130180359
2184,indiscutible sucedera salio primero mato no!!! inicio cronica anunciada!! gracias arduo trabajo!,positive,0.987572431564331
2187,mas inteligencia artificial inteligencia extraterrestre demoniaca quieran llamarle estan preocupados se escape manos humanas,negative,0.9905975461006165
2188,ingenuos maquinas analizan cada dia cogen mas poder llegara dia qu sientan vida propia gusta idea desconectados !,negative,0.957726240158081
2189,pueden ir humanos simplemente van reemplazar,negative,0.9411219954490662
2190,tendra pro argentina empleados publicos tratan mal gente estaria bueno reemplazar robots vendedores atosigan etc empresarios van embolsillar mas,negative,0.987179696559906
2191,interesante analisis,positive,0.9859815835952759
2192,siempre admire escritos isaac asimob despertar maquinas recuerda caricaturas los peligros penelope,positive,0.9686879515647888
2195,pinche necedad seguir llamando peligrosa inteligencia artificial tecnologia sera tan peligrosa programada perverso ser humano mientras dudo represente algun peligro,negative,0.9968275427818298
2196,oscuros siempre esconden propositos perversos filantropia es bien danarlos,negative,0.9754922389984131
2198,buena referencia locrean problema,positive,0.9818758368492126
2199,robots pueden ir humanos dicen cientificos periodistas escuchan trap,negative,0.9448984265327454
2200,e humanidade?,negative,0.9427393674850464
2201,exacto inteligencia humana esta basada emociones ves adonde llevado eso destruir planeta beneficio poder economico pocos,negative,0.9921443462371826
2202,perjudicar empleos? tambien perjudico empleos revolucion industrial!! mala revolucion industrial? informatica tambien destruyo empleos creo otros mala informatica? avance siempre destruye empleos crea otros ello avance malo si no aun estariamos epoca medieval,negative,0.9955190420150757
2203,corruptos,negative,0.9823242425918579
2204,intelijencia solo engano seran usados gran tribulacion guerra naciones,negative,0.9884644150733948
2205,dios permite k hombre kiera ser mas k dios,positive,0.9933875799179077
2212,encanta ver cosas interesantes,positive,0.9948659539222717
2214,dejado meditando buen tema david,positive,0.9950315952301025
2215,holaa,positive,0.9906315803527832
2216,hola nesesito hablar alguien eh hallado preocupante respecto ia sistema bloqueando dejandome comunicar preocupacion siendo grave,negative,0.9901123642921448
2218,preocupense vidas cristo viene bendiciones,positive,0.9798955917358398
2221,menos sabemos iniciara tercera guerra mundial,negative,0.9059538245201111
2224,tomado deciciones equibocadas ya celebro va manejado maquinas venga eso mas lindo ser humano ser mismo natural realizar tareas ect,positive,0.9786708950996399
2227,llamada ia asi roban latinoamerica casi diario,negative,0.9876276254653931
2228,aqui cq,positive,0.9905067086219788
2229,escrito libro llamado biblia leer palabra dios,positive,0.9495806694030762
2231,interesante,positive,0.9925556778907776
2232,toy grabando caraaa!!!,positive,0.9629524350166321
2234,hombre victima propio invento mas jesus mora corazon humano fatal,negative,0.9659830331802368
2235,si exista mas malo inventado,negative,0.9584630727767944
2236,esta claro ia puede usar lado bueno malo ser asi posible esta recien hablando peligro significa lugar ia deberia regulada mundo esta lleno psicopatas locos etc creo debieron haberlo dejado controlado momento saco mundo chile,negative,0.9929516911506653
2237,bueno si culpa inteligencia artificial tantas personas vamos quedar empleo entonces deberan ser promotores inteligencia encarguen mantener economicamente perjudicados justo,negative,0.9903533458709717
2240,ahora falta crean ser humano hecho civilizacion avanzada ? mal existe el debe tener miedo,negative,0.9916580319404602
2241,deberiamos preocuparnos seudos humanos,negative,0.9009356498718262
2242,inteligencia artificial existe es desinteligencia artificial maquinas estupidas pueden pensar maquinas piensan hecho siquiera vida tendran,negative,0.9897218346595764
2243,dislaik aburrio,negative,0.9690626263618469
2244,unico preocupa detalle si actualidad ninos adictos celular claramente culpa padres entonces pasara llegue agi? literalmente podran tener capacidad encerrarse mundo d salir realidad,negative,0.9944823980331421
2245,finalmente gran peligro viene propios seres humanos siempre tratan aprovecharse seres humanos inteligencia artificial sera mas arma mas sofisticada arma mas,negative,0.9675026535987854
2246,ultimo entrevistado parece i parsimonia expresiva,negative,0.9837121367454529
2248,nohay valores relacionados losderechoshumanos acerato roboc sonuna maquinaria intelijente elserhumano noloremplasanadie usa destruir yreducir humanidad,negative,0.9960454106330872
2249,oriente ventaja tema ademas biden eeuu sometido humillacion ridiculo mundial!,negative,0.9834270477294922
2250,decirselo siguen creyendo plandemia,negative,0.9849900603294373
2251,ia controlada humanos asi ustedes diran,negative,0.9755117297172546
2253,ia esta aplicando como siempre paises cientificos experto niegan ya llevan mas anos,negative,0.9894739985466003
2254,toda pergudique ala humanidad sera autorizado que nunca usan ciencia beneficio de humanidad,negative,0.9591577053070068
2256,pregunto maquina tiempo caducidad si moja malogra etc,negative,0.9579218626022339
2258,estan cargo establecer normas uso ai parecen interesados hacer nada,negative,0.9635589122772217
2259,regulacion bien hace respectar dicha regulacion? puede impedir respecte saber si alguien secreto respectando utilizando i a fines ilicitos criminales peligrosos? caso instrumentos bloquear anular peligro?,negative,0.9821224212646484
2260,dimitri tipo aburrido corto palabras lexico limitado mala pronunciacion diccion falta ideas profundas precisamente personas ia reemplazara humanos solo disparo si hecho entrevista ia sido muchisimo mas interesante entregaremos control voluntariamente,negative,0.9832098484039307
2261,trabajaba,positive,0.954678475856781
2263,ya empezaron meter panico!! tecnologia mala gente cruelmente usa cosas malas,negative,0.9966590404510498
2265,pronto humanos obsoletos habra razon ia quieran mantenernos vivos,negative,0.9733216762542725
2270,dejen crear cosas solo danan humanidad,negative,0.9914622902870178
2271,necesito suceda rebelion maquinas enfrentarme ellas,negative,0.925316572189331
2273,recursos genera inteligencia artificial deben ser trabajadores despedidos,negative,0.945888340473175
2274,nesecito inteligencia artificial cortar palma africana adulta,negative,0.9701721668243408
2275,reportera actua inteligencia artificial hace sospechosa jajajajaa,negative,0.9595116376876831
2276,van hablar dice entrevistadora si echan cnn cree eentre ia,negative,0.9502804279327393
2277,problemas nivel mundial estan atorados t locos imponer tecnologia sabe va velicidad luz ver deterla casis emergencia extremos parece estupidez aun mas grande guerra nuclear,negative,0.9962872266769409
2278,vieron batalla final jorge winslow,positive,0.912945032119751
2279,er ek hombre salvajismo primitivo doblega someter menos maquinas la ia dira perdura demora ka moda programa sibernetica exagera ponderar pueda acabar propia raza unico peligro,negative,0.9925915002822876
2282,bueno elegi laborar area electrica nunca va acabar,positive,0.9668921232223511
2283,exacto preocupante uso den creo losbhumanos preparados eso arma fuegos,negative,0.9314520955085754
2287,mismo hombre acabara hombre digame ideo ia hombre ? quie introduce maquinas hombre? entonces asustan,negative,0.9966787099838257
2288,guerra futuro sera robots parece pelicula viste terminator?,negative,0.9141002893447876
2291,humanos perezosos preocupan empleos,negative,0.9350748658180237
2292,si deben preocuparse inteligencia artificial tecnologia robots saldra manos,negative,0.9528228044509888
2295,politiqueros robots alma,negative,0.9730066061019897
2299,puede escuchar maquinas atendiendo consultas rotundo fracaso diran contrario resulta mas economico asi habran mas personas empleo gracias nueva estupidez ciudadania siempre sera ultimo intereses medio saben,negative,0.9866428375244141
2301,tecnologia problemas si esta atras esto pasa hace ano hackear,negative,0.9021430611610413
2302,mismo hicieron bin laden trucho q aparecio dando mensaje vez asesinado,negative,0.9775421619415283
2303,miedo perder control,negative,0.9497925043106079
2304,incidente rosewell se cuatriplico tecnologia el lasser los chips los cazas furtivos kelly jhonson la campana nazis telecomunicaciones,negative,0.9923990368843079
2305,extraterrestres estan aqui proximos revelarse nivel mundial podria ser armagedon?,negative,0.9641680121421814
2307,claro si peligroso si controlan,negative,0.9935280680656433
2309,secuestro creo si podria ser riesgo mexico comun tiempo imitaran voz aunque similares madres creian si voz hija susto momento ia puede generar tonos voz solo voz tono neutro,negative,0.9528225660324097
2310,encanta espanta ia deberian ver evolucion social si hace bien egoista ganas llevarse dinero ia revolucion buena mala,negative,0.9711218476295471
2312,futuro incierto creada materia oscura podrida desinfectaron buscaron envestigaron bien siendo peste mal congenita humano hoy crea artificial ayuda robo crimen mas hoy presente malo vida artificial mismo,negative,0.9942057728767395
2316,solo poderosos mundo disfrutan bondades riquesas mundo y llevaran los civiles comunes desmadre solo siendo esclavos pasado esclavos sistema,negative,0.9635850191116333
2317,prensa siempre manipulando investiguen mas simplemente hagan noticias saben,negative,0.9803152084350586
2318,sabemos empieza l a guerra mundial cuarta guerra mundial sera palos piedras dijo einsten,negative,0.9852193593978882
2319,escrito libro daniel sera parte destruccion gombre,negative,0.9744112491607666
2320,viene mente todas peliculas terminator,positive,0.9403083920478821
2321,preocupante objetivo prototipo o fin habiendo tanta nesecidad gastan dinero producto nunca va igual ser humano,negative,0.99309241771698
2322,empleos desapareseran,negative,0.9834470748901367
2324,skynet,positive,0.939535915851593
2325,unido sera destruido intelijencia artificial,negative,0.9621938467025757
2328,gracias dios jubilado no,positive,0.9950284361839294
2329,problema programan!! debemos entender maquinas programadas!! decir hacen puedan hacer depende eso nadie va crear que determinado momento vuelve el existe verdadero peligro que estan detras esto!!,negative,0.9885292649269104
2330,mundo suprimido regulaciones de dios mente concien cia hombre ejm los mndmts ley mosaica a t mndmts cristo ahora pretendemos regular int art doble discurso dios ampare cuidemos mente,negative,0.9238713979721069
2331,mas preocupa inteligencia artificial respuestas loa ricos quieren responder hace quieren mantener pueblo gente pie tan ignorante posible inteligencia artificial hace rato gobiernos eeuu bolsas inversiones usadas reglamento alguno manipulando economias,negative,0.9976745247840881
2332,si mucho,positive,0.9347109198570251
2333,tambien estafaron diciendo sobrino misma voz,negative,0.9860159754753113
2334,querian cambio ? cojan cambio en guaricanos va todas noches horas apagones y abinader megadivo londres los perremeistas masoquistas si votan vez prm,negative,0.9908156394958496
2335,quedamos empleo gracias elon mosk,positive,0.9937005043029785
2336,sabes indebido no?,negative,0.9672601222991943
2341,humano destruye solo asi necesita robot destruirlo extraterrestres opinan igual,negative,0.9818413257598877
2343,debemos preocuparnos personas detras tecnologia digital son manejan supuesta ai hacen programar manos facilitar vida humana negativamente manipular oprimir sociedad humana,negative,0.9966955184936523
2345,inteligencia artificial suma ambiciones actuales llevada cabo maquina beneficio cuantos nadamas perjuicio mayoria seres humanos el tiempo dara respuesta,negative,0.9426048398017883
2347,inteligencia artificial termine empleos mal pagados puedan generar nuevos negocios,negative,0.980509877204895
2350,preocupo quien dador vida miles anos atras predijo jesucristo salvador,positive,0.9326894283294678
2351,inteligencia artificial humanos esclavos,negative,0.9904347658157349
2352,ia peligro solo ser manipulada mente peligrosa si ensenas hacer carro hace carro si ensenas sumar sumara si ensenas matar matara solo hara ensene,negative,0.996066153049469
2353,ia destruccion humanidad,negative,0.9959253072738647
2354,partamos dano hecho celular vuelto imbeciles individualistas ai esperan tecnologia va causar jjjjjjj claro si,negative,0.9874136447906494
2355,escuchemos,positive,0.9928887486457825
2357,creo tema peligroso considero beneficiosa ser humano deve primero objetivos sustituir humano ia final sera destruccion humana,negative,0.9963269829750061
2358,sugiero mas satelites trabajen esclavos pobrecitas maquinas,negative,0.9832960963249207
2361,puchis ya descubrieron rusos infraganti?????,negative,0.9872976541519165
2363,uffff efecto k habia tan preocupado tecnologia!!!,negative,0.9097039103507996
2364,gg,positive,0.9636951684951782
2365,carga tecnologia destruido mundo inteligencia nada,negative,0.9784801006317139
2367,busca maquina aprende esto,positive,0.9239151477813721
2371,regulaciones van impedir uso criminal nunca ningun lugar ninguna epoca leyes impedido criminalidad tan solo mejor casos dado justicia victimas caso actue despues hecho puede ser catastrofico,negative,0.9764711856842041
2372,seria prudente aclarar si alguien algo manipularia bolsa propiciaria escalada militar,negative,0.9835808277130127
2373,para si si maquinas vienen sustituir mano obra vamos camino desastre,negative,0.9937213659286499
2374,habra regulacion pueda controlar caos aproxima inreal habria restringirla momento quieren entender sera perdicion nadie ba respetar regulaciones mejor seria sacarla publico,negative,0.9886994957923889
2377,inteligencia artificial traera mejoras calidad vida humana areas mas limpias sociedad mas libre tendran acostumbrarse politica subsidiar vida humana que sociedad humanos sociedad,positive,0.9001502990722656
2380,buena hora llego ia,positive,0.9761718511581421
2381,pregunta tan tonta apenas mirar hace cnn,negative,0.9069366455078125
2383,estan asustados el arma mas poderosa pueblo conocimiento!!!la elite duro,negative,0.9349892735481262
2384,osea temor inteligencia artificial haga hacen medios masivos comunicacion imponernos verdades falsas,negative,0.9974925518035889
2386,saludos puedo consultar?? existe mas mas cobertura periodistas argentinos mostrando pesima formacion falta experiencia estudios manera enfocar noticias deberian escojer mejores sudamerica estudios profundos psicologia filosofia ve ingenuidad analisis enfoque noticias,negative,0.9510952830314636
2387,cibertizacion automatizacion ia seran peste mortal humanidad,negative,0.9888723492622375
2388,debe preocuparnos ganancias ai queden manos oligarquia,negative,0.9617438912391663
2389,inteligencia artificial avanzando pasos agigantados nuevas generaciones cada vez mas estupidas aguevadas catastrofe solo sera cuestion tiempo,negative,0.9927642941474915
2391,politicos mas peligrosos cualquier ia actual,negative,0.9956139326095581
2392,incompetencia natural causa temor inteligencia artificial seres humanos vacios creando seres vacios artificiales cuidado vamos menos anos extinguimos anadamos motivo posible autoextincion especie,negative,0.9950332641601562
2395,mentira,negative,0.9703428149223328
2396,todo tiene lado bueno lado tan bueno cada use,positive,0.9884717464447021
2397,democratas usado propaganda mentira hace dicen ahi,negative,0.9942091703414917
2400,pasando horror gente mala usando ai,negative,0.9924501180648804
2401,preocupaciones regulaciones estan lado charco china ocurre ia,negative,0.9346731305122375
2402,rayos,positive,0.9740262031555176
2403,recien notcias dan cuenta esto estan re atrasados evidencia servicios informacion pueden vanguardia,negative,0.9333422780036926
2404,honestamente busca ser quiere probar humano ia,negative,0.978576123714447
2405,futuro si asi va dominar humano luego si necesario mentes aniquilarnos dependera mentes fabriquen controlen poder muchas menos manos mas peligrosamente x eso,negative,0.9942345023155212
2407,va robotizar jente va tener ser mantenida empresas obligatorio,negative,0.9370860457420349
2408,inteligencia artificial va remplazar gobierno va tener obligar empresas mantengan gente trabajo,negative,0.9692957401275635
2409,ser humano alejandose dios acercandose propia destruccion cristo puertas buscarlo mientras pueda ser hallado,negative,0.9463277459144592
2411,hecho ayer mire pelicula megan,positive,0.9063171744346619
2412,va cambiar radicalmente vida muchas areas aspectos base evolucion ai,positive,0.95793217420578
2414,que programador daria maquina datos falsos? ningun dices busca excelencia ademas regulaciones harian gobiernos cuales mayoria corruptos bien puede hacer ia comparado mal puede hacerle humanidad,negative,0.9974287152290344
2416,elon musk basta contu inteligencia artificial debate ahora riesgo humanidad economia hogares!!!,negative,0.9238406419754028
2418,mas grande inteligente poderoso dios,positive,0.9956747889518738
2420,pues si deberiamos preocuparnos ia tarde temprano destruira todos destruirlas tarde,negative,0.9915667176246643
2421,bueno si inteligencia artificial va quitar trabajo,negative,0.9251874685287476
2423,fin mundo,positive,0.903242290019989
2424,puedo creer quiere hacer minoria degenerados hay parar ya!,negative,0.9914548397064209
2425,castigo humanos merecemos jugar ser dios,negative,0.9196760654449463
2427,destino alcanze,positive,0.9735798239707947
2428,msj palabras? noticieros televisa burla siempre,negative,0.9787353873252869
2429,ealon musk opone egoista quiere monopolizarla solo tecnologia,negative,0.995928943157196
2432,si ia buena crear contenido menor costo pueda servir avance matematico,positive,0.922314465045929
2433,chatgpt mejor occion desarrollo integrar,positive,0.9915127158164978
2435,ustedes vieron pelicula terminator? creen producto imaginacion productor? todas peliculas futuristas hechas elit prepararnos espera anos futuros,negative,0.9904265999794006
2436,ia funciona bajo entrenamiento realizara reciba aprendizaje tranquilo pronto remplazaremos comunicadores inutiles brutos quieren controla ia igual q criptos gobiernos control,negative,0.9496458172798157
2437,va ser extincion familia alenos dos hijos padre despedido fregados va hacer conseguir empleo ahora multipliquenlo millones,negative,0.9853121638298035
2439,mas jajaja onu presidentes mundo mas segun solucionaran jamas an echo nada como esperan ia ocupe bueno desgracia creen,negative,0.9778773188591003
2442,voy volver ver terminator la mejor todas prepararme !!!!!!!!!,positive,0.9957969188690186
2445,siga adaptamos magnate tecnologia entre ala ai ame veo puedo hacer cosas hacia llevaba mas tiempo viralisar contenido mas rapido ayuda ai mas cosas,positive,0.9193957448005676
2447,vaya nunca habia ocurrido asi verdad? uy que miedo que consistieron revoluciones industriales momento? seguimos viviendo edad piedra? habra sido malo cambio?,negative,0.9795398712158203
2450,pseudo periodista burla ironia mentes brillantes come elon demas olvida mentes brillantes crearon medio ahora comunicando descomunicando ademas mentes brillantes archimillonarios mas el asi muera vuelva nacer lograra serlo,negative,0.971137285232544
2451,humanidad potencial destruir civilizacion ahora quiere echar culpa pobres robots jajaja,negative,0.9953863024711609
2452,coming soon,positive,0.9396522045135498
2453,cuando trata juicio ultraderechistasapocalipticos aceptan jueces juxguen izquierda progresizquierdistas aceptan jueces juzguen ultraderechistas cado inteligenciaartificial cargada jurisprudencia cualquiera bien puede desempenarse juez imparcial,negative,0.9782865047454834
2454,jesucristo ama muchisimo arrepientete pecados ten perdon pecados nombre,positive,0.9938294291496277
2455,elon musk puede esperar bueno,positive,0.9683607220649719
2456,cosa puede ser maquinas conciencia puncion vida aquel capacidad desconexion intencion apagarlas detectado eliminado ser riesgoso existencia ia delirio posible mundo convertido desopilante ya,negative,0.9755986332893372
2459,gobierno seguir mas adelantes destruyendo sino lieder seria desastre,negative,0.9917130470275879
2460,arbole acaban propiedad gpbienro sino seguirian construyendo mas mas,negative,0.928833544254303
2461,exageran vi sistema nose jente mundo piensan tarjeta electronica jaja virus si virus computadora bas absurdo si jente pone acuerdo podemos cambiar menos tecnologia mas arboles,negative,0.9951741099357605
2462,ia pensara ser humano peligroso planeta tierra ahi optara hacer,negative,0.9958956241607666
2463,pausa imposible ademas habla fotitos videitos tonterias ai mas poderosa llegado mas lejos aspectos inimaginables biologia fisica generacion agentes agentes conscientes etc vemos punta iceberg las fotitos obvio puede pausar,negative,0.9176632761955261
2465,ia reemplazara funciones cerebro humano terminara atrofiandose todo humano mano obra sera necesario no salarios prestaciones terminator despues descabellada se generaran empleos manejaran netamente ia infima participacion humana,negative,0.9945104122161865
