,Comment,Sentiment,Score
2107,vendo hacer crecer negocio,positive,0.957444965839386
2108,aprender usarlo nunca,positive,0.9122094511985779
2110,usarlo tener mejor informacion preparatoria,positive,0.9852157831192017
2112,gay mas like,positive,0.9527897834777832
2117,gusta pene,positive,0.9101797342300415
2119,gustaria ganarme iphone regalarselo papa celular viejo esta mal,negative,0.9835470914840698
2122,aqui participando iphone en caso veas comentario gracias ayudar pasar etapa dificil vida,positive,0.994572103023529
2124,usaria poder crear contenido,positive,0.9036654233932495
2125,usaria tomar foto diapositivas maestro pasa,positive,0.9312839508056641
2126,primero haria obvio seria agradecertee utilizarlo trabajos escuela hermanas batallando saludos prankedy estamos aqui,positive,0.9659125804901123
2128,primero haria seria regalarselo papa mero va ser cumpleanos saludos,positive,0.980132520198822
2131,saludos prankedy usaria primero camaras buen procesador ademas asi pasarle celular mama,positive,0.9923321008682251
2136,usaria tomar buenas fotos,positive,0.9856489896774292
2145,jajaja unico mexicano hace reir v,positive,0.9727697372436523
2146,regalaria mama,positive,0.9813702702522278
2150,si ganara iphone tomaria unas buenas fotos jajaja,positive,0.9805325269699097
2154,todavia mamon amigo dice si dijo xd,negative,0.9113554954528809
2155,hola,positive,0.9795252084732056
2156,regalaria mamita,positive,0.9760274887084961
2157,hola primero haria seria poder mejorar trabajo mejor celular puedo potencias trabajo espero ganar,positive,0.9876682162284851
2161,si gano iphone dedico prankedy,positive,0.9392700791358948
2173,crack prankedy! haria iphone sencillo curso fotografia jaja saludos crack,positive,0.9646604061126709
2174,si gano iphone veo only rey misterio,positive,0.9336714148521423
2176,gustaria ganarme iphone meterle mas produccion,positive,0.9218687415122986
2180,emularia doom xd,positive,0.9613261818885803
2181,siuuuuuuu,positive,0.9139423370361328
2185,si gano gano quedaria perlas tomarme fotos vacaciones marzo jaja,positive,0.9039533734321594
2186,cobra gay jajaja,positive,0.9422751069068909
2187,ver nopor hd jajajajaj,positive,0.9298019409179688
2189,magia,positive,0.9877656698226929
2193,saludos prankedy si ganara iphone verdad primero haria seria utilizarlo chamba pues telefono soporta tantas aplicaciones utilizo jale complica trabajo pues bueno iphone si haria buen paro saludos crack,positive,0.9645751118659973
2195,primero haria ganar iphone llegara llamarle jefita contarle hijo triunfo,positive,0.9310895204544067
2197,primero haria seria tomarme muchisimas fotos camara mejor,positive,0.9818158149719238
2198,only fans rey misterio jajajaja,positive,0.9965180158615112
2199,haria pues crear cuenta seguirte cuento telefono robaron,negative,0.9375060200691223
2200,necesito,positive,0.9363167881965637
2207,gravar bromas prankedy,negative,0.9395066499710083
2211,estrenarlo,positive,0.9692991971969604
2218,usarlo luego luego fa,positive,0.9739134907722473
2223,donaria vecina,positive,0.9030177593231201
2225,increible partido madre wey pico llanta neta aguantado,positive,0.9240246415138245
2229,jajaja reacciones personas mas epico jajaja,positive,0.9877810478210449
2232,nadie usaria iphone estan escribiendo usaria puro estatus,negative,0.9447786211967468
2235,si ganara primero haria seria sacar unas tomas brutales,negative,0.9068838953971863
2238,si gano usaria estudios asi jajaj dios bendiga,positive,0.9965465664863586
2240,marcarle mama decearle feliz cumpleanos,positive,0.9677432775497437
2241,pa ver only fans xdxd,positive,0.972165048122406
2244,quiero phone descargar porno falta ande internet,negative,0.9022574424743652
2246,ojala ganar,positive,0.9586001038551331
2248,primero haria darte gracias despues cromada rifle jugar pokemon go nuevo iphone,positive,0.973136842250824
2251,quiero iphone seguir pegada materialismo bromas,negative,0.9637379050254822
2254,neta haria regalarselo mama,positive,0.9266809821128845
2256,primera vez veo momento suben,positive,0.9134376645088196
2259,regalaria,positive,0.9320069551467896
2261,hola prankedy si gano iphone voy abrir only fans,positive,0.9700074791908264
2264,si iphone dejaria utilizar x pro esta agonizando,negative,0.9760945439338684
2269,ayudaria aser dj,positive,0.9239068031311035
2272,loo usaria ver prankedy,positive,0.9359502792358398
2273,si ganaria phone haria chaketa ancianas dentandura,negative,0.9463381171226501
2280,si gano phone primero haria seria practicar fotografia chingon buena imagen,positive,0.900303065776825
2282,primero haria seria llamarte pa darte gracias bro,positive,0.9911516308784485
2285,parte inteligencia artificial bendicion,positive,0.9923795461654663
2293,jajaja si gano primero haria seria darselo mama,positive,0.9089157581329346
2294,seria buen regalo,positive,0.9933474659919739
2296,usaria hacer buenas fotos,positive,0.9869762063026428
2299,pa venderlo,negative,0.9499114155769348
2302,gane telefono primero hare venderlo invertir negocio muchas ganas crecer algun dia tener exito crack prankedy,positive,0.9394881725311279
2303,ganando iphone primero aria seria gritar emocion telefono actual bien cutre,negative,0.9037142395973206
2305,primero haria seria escuchar musica metal,positive,0.9151812195777893
2306,iphone voy grabar viejas,positive,0.9458351135253906
2307,agosto espero quedarme unam potencia practicidad sistema operativo seria herramienta util iphone,positive,0.9678682684898376
2310,broma falsa,negative,0.969086766242981
2320,regalarselo novia febrero,positive,0.9895083904266357
2321,marcarle ex jaja,positive,0.9895245432853699
2323,tendria uso personal estafaron feis telefono q esta viejo,negative,0.9787870049476624
2324,veria npor xdxd,positive,0.9373948574066162
2327,primero hare sera agradecerte jaja siempre participo puras mmdas gano jaja,positive,0.9927290081977844
2331,prankedy quitando compu luego luego si presenta algun inconveniente pasan llantas primero haria si gano aviento chingadera ando utilizando,negative,0.9677245616912842
2333,si gano regalo perfecto hermanita primero tomamos selfie subo corto aqui comentarios,positive,0.9063391089439392
2334,si gano iphone suscribo only rey misterio,positive,0.980556309223175
2340,extranaba pendejeadas,positive,0.9736624360084534
2341,haria hablar amigos xd,positive,0.9084795117378235
2344,utilizaria venderlo prankedy,negative,0.9175817966461182
2346,si ganara probablemente conservaria quizas regalaria hermano comenzar nueva etapa academica,positive,0.9517292380332947
2355,comenta si fan temach,positive,0.9663704633712769
2357,estrenaria dejar super zte,positive,0.9895692467689514
2358,usaria celular trabajo ocupo buena bateria poder aguantar dia completo obra,positive,0.93626868724823
2359,escuela,positive,0.9453492760658264
2360,primero haria seria pelicula,positive,0.9174711108207703
2361,espero ganarlo tener buen telefono,positive,0.9929168224334717
2367,primero haria seria mandarle historia llego buen prankedy,positive,0.977200448513031
2374,utilizaria ver manosadas,positive,0.9321643710136414
2377,emocionaria ganarlo hace falta telefono nuevo,positive,0.9835065603256226
2378,jajaja,positive,0.9424360394477844
2381,si gano iphone regalaria esposa esta ultimas andamos cortos dinero,negative,0.9138456583023071
2386,mas q juegos jajajaja,positive,0.9867796897888184
2390,deberias hacer broma artificial si ves tipo usando camiseta superheroes dc diga odio superheroes dc estupidos pendejos usando calzones peliculas fracasan taquilla prefiero marvel chingue madre dc,negative,0.9948307871818542
2391,si gano daria fuerte apreton manos,positive,0.9411768913269043
2394,si gano feliz,positive,0.9581254720687866
2402,regalaria mama persona mas amo admiro celular viejito lugar cambiarlo ayudo solventar gastos boda,positive,0.9921750426292419
2403,primero aria seria ver pagina naranja jajaja,positive,0.9804439544677734
2405,gane iphone voy transmitir vivo asaltando senor tienda,positive,0.9020218849182129
2406,uso personal serviria saludos edy,positive,0.9891696572303772
2408,ojala gane alguien si necesite,positive,0.9418871402740479
2412,usaria telefono teplicar broma poner canciones groseras camion,negative,0.982126772403717
2414,si gano aparte demas regalo mio mama,positive,0.9860760569572449
2415,siempre tener fe,positive,0.9699333310127258
2416,a parece valiente nepe chico quieras hacer bro jajajajajaja mori risa,positive,0.9020820260047913
2420,meteria ig decir q porfin gane sorteo jajjaja subir agradecimientos eddy saludos,positive,0.9913927316665649
2425,si gano convertiria blanco seria racista,negative,0.9939228892326355
2430,haria iphone seria presumirlo pa obtener estatus sociedad materialista,negative,0.9871046543121338
2431,usaria grabarme subir algo igual q uso personal aria feliz,positive,0.9597647786140442
2443,sesion fotos,positive,0.9664292931556702
2447,brincaria emocion,positive,0.9705250263214111
2449,primero haria seria ver youtube,positive,0.9236975312232971
2450,primero haria seria estrenarlo universidad regreso semana vendria bien iphone saludos prankedy!,positive,0.9839210510253906
2452,haria tareas iphone s funciona bien,positive,0.9155223369598389
2453,primero haria seria escuchar musica,positive,0.9426292777061462
2459,regalaria mama,positive,0.9813702702522278
2464,iphone buena foto,positive,0.982581615447998
2468,tomaria unas pics bien puercas si gano iphone,negative,0.944314181804657
2470,utilizaria sacar fotos chidas negocio,negative,0.9258565902709961
2472,si gano viajar ir edc febrero,positive,0.9477076530456543
2474,tomar unas fotos ber calidad aifons,positive,0.9389380812644958
2476,hola prankedy gustaria usar ipone estudios saludito gracias x momentos risa,positive,0.9943724870681763
2477,primero haria presumirlo face gane aqui,positive,0.937588095664978
2479,si gano comenzaria cursos fotografia,positive,0.9356696605682373
2480,ver pornito,positive,0.9444102644920349
2486,haria saber esta nuevo esta bien cotizado venderlo dinero ayudar familia comprar arreglar casa viviendo,positive,0.9358116388320923
2489,hola edy fan inicios netta sigues rifando inicios sigues asi bro espero ser ganador amo besos hueco,positive,0.9960516095161438
2493,si gano iphone primero haria seria invadir polonia chaquetiarme,negative,0.9205161929130554
2494,quiero jugar juego simpsons,positive,0.9546611905097961
2498,usaria ver onlyfans xd,positive,0.9813094735145569
2499,si gano tiro motorola xd,positive,0.9029403328895569
2507,ganandomelo veria rey misterio jaja,positive,0.9779687523841858
2508,vato parece burro van rankin xd primero haria iphone tomarme unas fotos bien chidas perrito,negative,0.9307536482810974
2511,quisiera ganar iphone cambiar celular eh podido comprar ayudaria mucho espero poder ganarme,positive,0.9852241277694702
2513,tipico compa rie desgracias,negative,0.9078748226165771
2514,saludos prankedy primero haria iphone tomar cursos poco principalmente tecnologia,positive,0.9520889520645142
2519,tomar fotografias mejor calidad,positive,0.9815967679023743
2520,voy ganar,positive,0.9641392230987549
2523,primero haria seria regalarselo mama,positive,0.918708324432373
2524,enserio?,positive,0.950165867805481
2526,poder hacer proyectos escuela,positive,0.9878772497177124
2528,empezaste regalar cosas siempre participo nunca gano espero bueno,positive,0.9506880640983582
2531,si gano regalo herman,positive,0.9085724949836731
2534,primero haria prankedy seria usarlo escuela alchl mio esta viejito fallando bro,negative,0.9518691897392273
2537,regalarselo madre dia cumpleanos,positive,0.9791139960289001
2541,quisiera celular cualquiera esta mejor mio,positive,0.9765598177909851
2546,usaria agilizar procesos negocio,positive,0.9207754731178284
2549,hola prankedy! siempre alegrando dia bromas jaja! iphone usaria estudiar pc tablet! saludo!,positive,0.9940012097358704
2550,marido belcast,positive,0.9328766465187073
2555,usaria iphone regalarselo madre ultimamente necesitando cel nuevo saludo!!!,positive,0.9772213697433472
2559,iphone veria bromas viejitas prankedy,negative,0.9540179371833801
2561,tomar unas fotos cielo camara buena iphone,positive,0.9750485420227051
2563,exito ganador,positive,0.9937940835952759
2567,aifon regalaria novia cumple,positive,0.9621496796607971
2569,pues suerte gane prometi celular asi hijo pude cumplir,positive,0.9693533182144165
2570,sirve iphone xiaomi anda quebrado,negative,0.9906793236732483
2573,hice hermano espero ganar,positive,0.9861993789672852
2578,si gano iphone regalo hermanote,positive,0.9302165508270264
2579,saludos edu,positive,0.993073582649231
2580,primero voy hacer dejar ver fotos ex cell actual we,positive,0.919297993183136
2583,escuchar poderoso danny flow,positive,0.9960136413574219
2585,si ganara iphone venderia poder irme culero,negative,0.9781055450439453
2586,ver quiero iphone quiero ser jodido,negative,0.9790499806404114
2588,usaria ver fotos hd jaja,positive,0.9903131723403931
2595,ere pobre iphonee,negative,0.9926647543907166
2602,hola,positive,0.9795252084732056
2603,si gano iphone seria mejorar estilo fotografia,positive,0.9120337963104248
2605,si gano voy ver of rey misterio,positive,0.9017882943153381
2610,tomarme foto senor tienda,positive,0.905378520488739
2615,ro usaria !phone presumir historias diciendo ere pobre aifon,negative,0.9885050654411316
2616,volvio dios bromas,positive,0.9167980551719666
2618,hola tio prankwdy siempre participo w insta gano pura verga minimo regalame jajaja saludos perroooooo,positive,0.9735996723175049
2623,regalaria iphone novia tiempo queriendolo cambiar cosa u otra podido hace mucha ilusion regalarlo paso cumpleanos regalo,positive,0.9929482936859131
2627,grande,positive,0.9738810062408447
2630,saludos prankedy regalaria iphone esposa,positive,0.9918598532676697
2631,subir historia calidad jaja,positive,0.9764165282249451
2636,ocuparia ver porno calidad,positive,0.9026964902877808
2638,primero haria ganarme iphone seria presumirselo prima siempre anda presumiendome burlandose telefono,negative,0.9247491955757141
2640,tomaria muchas fotos!,positive,0.9843119978904724
2643,gracias aifon edy,positive,0.9962944388389587
2644,primero haria ganarme iphone seria suscribirme only fans rey misterio,positive,0.9527201056480408
2647,quiero iphone grabar cancion ia,positive,0.906029462814331
2650,fotografia carrera va,positive,0.9172332286834717
2651,extranaba tio eddy,positive,0.9925950169563293
2652,ver rey misterio,positive,0.9903842210769653
2654,jugar,positive,0.9534119963645935
2663,ero tener mejor cel do ver vidos camara,positive,0.977982759475708
2666,haria primero darte gracias despues ocuparlo herramienta trabajo,positive,0.9895800948143005
2668,estas desesperado tantas rifas,negative,0.9162020683288574
2670,tomar fotos,positive,0.9766207933425903
2671,usaria tareas motopobre cansado,negative,0.9240155816078186
2672,creo estas broma van dejar pobre eddy primero compu luego llanta carro,negative,0.953929603099823
2676,iphone nuevo!,positive,0.9457650780677795
2677,phone haria bromas tu,negative,0.9597882628440857
2683,jugar fri fai,positive,0.9194519519805908
2685,usaria regalo novia,positive,0.9451397061347961
2687,iphone estudios c,positive,0.9170587658882141
2691,darselo morrita que cel esta fallando,negative,0.9477270841598511
2692,usaria ver podcast dra lana rohades,positive,0.9603784680366516
2695,regalaria ami esposa cumpleanos mas aun embarazada gustaria darle sorpresa,positive,0.9547205567359924
2696,si gano iphone primero haga va poder subir buen contenido calidad camara,positive,0.9453094601631165
2698,primero haria si ganara iphone seria poder tomar todas clases serviria,positive,0.9169555306434631
2700,joyaaaaa,positive,0.9668506383895874
2702,siemprew veo vidsy kieren pegar jajaja mejor contenido,positive,0.9820325970649719
2703,buenas bromas bro,positive,0.9791791439056396
2709,si ganara iphone seria feliz telefono funciona bien juego fre fire telefono aguanta espero ganarlo bro,positive,0.9628421068191528
2713,primero haria seria descargable frifayer,positive,0.9160258173942566
2718,si gano iphone venderia mio dinero doy vagabundo,negative,0.9343061447143555
2723,q nunca vayan locuras hermanot admiro,positive,0.9783498048782349
2725,manifiesto ganare iphone,positive,0.944112241268158
2726,camisa rosa bien emocionado jaajaja vavava dice,positive,0.9871917963027954
2728,usaria grabar concierto metalica septiembre mejor siendo concierto inaugural auditorio nuevo,positive,0.9851635098457336
2729,regalo papa seria iphone enero,positive,0.948562741279602
2730,excelente broma perro!!!,positive,0.9860432147979736
2732,primero haria seria regalarselo mama,positive,0.918708324432373
2733,abrir caja leer manual,positive,0.9538666009902954
2734,si ganara iphone venderia comprarme moto robaron coche,negative,0.9714403748512268
2736,estrenar nuevo telefono,positive,0.9733842611312866
2738,hola hermano prakendy,positive,0.9844719767570496
2739,iphone subscribiria only rey misterio,positive,0.9489628076553345
2740,haria si gano iphone empezaria tomar muchas fotos buena camara,positive,0.9579298496246338
2747,si ganara celular daria jefesita siempre querido celular,positive,0.9723007082939148
2748,primero haria ganar pasar chip jaja cel bueno,positive,0.9599694013595581
2755,grande pramkedy invitando buerro van rankin,positive,0.9351629614830017
2756,haria celular seria poder trabajar gusto,positive,0.9737200736999512
2757,usaria verlo,positive,0.9920108914375305
2759,primero haria iphone seria tirar celular estrellado,negative,0.943844199180603
2760,trabajos escuela,positive,0.9440051317214966
2765,wey entrenador ve bien buen pedo,positive,0.9807366132736206
2770,usaria iphone aventarme todas bromas hecho especial sr tienda bromas taxistas ver za za za,negative,0.9029494524002075
2773,primero haria seria venderlo tragar,negative,0.92577064037323
2778,tomar fotos,positive,0.9766207933425903
2784,buen trabajo prank,positive,0.990922749042511
2788,iphone usaria escuela dejar usar mierdatel one plus saludos prankedy amo,positive,0.9865521788597107
2789,haria pasarmela tomando fotos todo,positive,0.9678823351860046
2792,editar,positive,0.9693149924278259
2798,podria tomar muchas buenas fotos camara esta bien chida,positive,0.9835506677627563
2800,si gano tatuo cara brazo felicidad,positive,0.9440229535102844
2804,cada ves mas actuados,positive,0.9810130000114441
2807,haria regalarselo mama telefono,positive,0.9513674974441528
2814,primero haria regalarselo mama telefono pues si ganara estaria contento pues seria regalo cumpleanos mama,positive,0.9543650150299072
2816,iphone iria grabar concierto metalica septiembre mejor sera concierto inaugural auditorio gnp,positive,0.9747183322906494
2817,primero haria ver si rey mysterio only fans,positive,0.9626357555389404
2820,primero q haria seria hacer post insta calidad camara buena verdad,positive,0.9765308499336243
2824,ojala gane iphone jijiji,positive,0.9618542790412903
2827,deslactosado jajaja,positive,0.9613792896270752
2828,primero haria iphone prenderlo descargar youtube poner vidio buen prankedy,positive,0.9523242115974426
2830,usaria cambiar mio bien jodido,negative,0.9694501757621765
2831,terminaria estudios bro haria mucha ayuda,positive,0.9480254650115967
2833,primero haria si gano iphone seria decirle hermana regalarselo siempre querido,positive,0.9308652877807617
2835,si oago fin podre decir tu tene ipone ere pobe jaja saludos pa,positive,0.9298374056816101
2836,tomar fotos paisajes,positive,0.9765000343322754
2841,primero haria iphone mas ser celular buena herramienta trabajo podria empezar grabar tomar fotos empezar edicion iniciar algun emprendimiento,positive,0.9250705242156982
2847,jajajajajaja,positive,0.9337435960769653
2848,primero haria si ganara iphone seria darte gracias ir ver maraton vida salvaje,positive,0.9809221625328064
2850,jajajajajajajajaj,positive,0.9363083243370056
2851,descargar maincra,positive,0.94046950340271
2854,voy ser feliz,positive,0.9902021288871765
2857,seria buen regalo novia febrero,positive,0.9911234378814697
2858,only fans rey misterio jajajajaja,positive,0.9964806437492371
2859,pa venderlo comprar samsung galaxy ai,negative,0.9606658220291138
2860,primero haria agradecerte,positive,0.9938051700592041
2861,only rey misterio,positive,0.9678030610084534
2863,regalaria mama si ganara compra telefono nuevo,positive,0.9733933806419373
2864,haria preciosura jugar resident evil remake village,positive,0.9660545587539673
2867,iphone si voy farol combi traigo pesos saldo pillofon,negative,0.9588541984558105
2871,primero haria seria venderlo pagar operacion apendicitis pendiente aguanto dolores compro celular sobrino ahorita sufre celular,negative,0.9812560677528381
2874,haria telefono seria poder trabajar gusto,positive,0.9769242405891418
2876,si gano iphone utilizaria redes sociales tareas contactos fotos paisajes vacacionbes buena resolucion,positive,0.9600990414619446
2878,utilizaria grabacion buena calidad,positive,0.9681104421615601
2879,jajaja,positive,0.9424360394477844
2880,voy jugar frii,positive,0.9287108778953552
2886,jajajajajaja familia voy casa xd,positive,0.9382298588752747
2889,quisiera iphone poder tener primera vez iphone,positive,0.9278895854949951
2890,iphone seria feliz xd,positive,0.9817257523536682
2891,mejores prankedy,positive,0.9955924153327942
2892,verme conciertos maquina alemanaaa,positive,0.9872022271156311
2894,primero haria ganarme iphone seria meterme curso fotografia apasiona,positive,0.9376741051673889
2900,quiero ganar iphone prankedy,positive,0.9144443869590759
2901,ocuparia trabajar pasando tan bien,positive,0.9896376132965088
2902,se regalaria mama,positive,0.9647564888000488
2903,seria regalarselo persona especial,positive,0.9684272408485413
2906,jugar free,positive,0.9250099062919617
2908,si gano iphone seria feliz,positive,0.944654107093811
2909,buena broma,positive,0.9081745743751526
2911,alm si ganara iphone usaria pa uni chile lap cel bien pata hacer trabajos hasme paro edy,negative,0.9519971013069153
2914,si estaria bueno ganar iphone suenoooo tener manzana mordida,positive,0.9635061025619507
2915,presumir regalo dios prankedibnn,positive,0.9886683821678162
2917,quiero iphone quiero jugar fry fayer mejor resolucion,positive,0.941480278968811
2919,ganar iphone jugar freefire,positive,0.9436684846878052
2921,mejor pankreas,positive,0.9953951239585876
2924,gusta serie favorita duda sigue asi prankedy,positive,0.9937371015548706
2925,rey misterio of? jajajaja,positive,0.9658312797546387
2926,si gano iphone podre seguirte varias redes sociales jugar frii fayyer v,positive,0.9360606074333191
2927,sabemos mejor amigo,positive,0.9815356135368347
2932,caeria maravilla cambiar telefono,positive,0.9864187836647034
2934,cristiano ronaldo mejor messi aunque digan contrario jajajajajaj,positive,0.9587790369987488
2936,primero haria si m gano iphone regalaria jefa siempre querido aunque economia permite quisiera impresionarla espero poder ganarlo si q gane persona q tmb necesite saludos veracruz,positive,0.9681522846221924
2938,genial,positive,0.9904204607009888
2939,regalaria,positive,0.9320069551467896
2941,si gano iphone primero haria seria volverme extorsionador,negative,0.9940768480300903
2942,si gano iphone usare tomar fotos proximo viaje,positive,0.9110690355300903
2953,regalaria madre,positive,0.9753843545913696
2960,si ganara iphone daria mucha alegria nunca economia mejor,positive,0.9485958814620972
2964,primero mandarte mensaje agradecerte super fan,positive,0.9962732791900635
2965,ver xxx,positive,0.9302583336830139
2970,hola buenas tardes prankedy extrane bromas geniales gracias alegrarme dia muchas gracias,positive,0.9967899918556213
2979,configurar equipo,positive,0.9092658758163452
2981,jajaja,positive,0.9424360394477844
2982,regalaria mama,positive,0.9813702702522278
2985,si gano iphone primero haria seria ver manual usarlo jajaja siempre sido usuario android jajaja,positive,0.914955735206604
2992,cobra gay jajajaja,positive,0.9444872736930847
2994,si gano iphone dare hermano necesita sirve bien,positive,0.9043882489204407
2998,si rifas puro pedo prankedy idolo cabron,negative,0.9013203978538513
3000,primero q haria presumirlo amigos jajajaja ok,positive,0.9550724029541016
3001,xxxs,positive,0.9554492831230164
3004,regalame iphone celular pa escuela,positive,0.9436516165733337
3005,bro i would love an iphone cant lie i really need it you know school and all that,positive,0.9930932521820068
3006,si gano phone mandare saludo ahi,positive,0.9331545829772949
3008,si gano iphone regalaria hermano,positive,0.9156497716903687
3010,wey poncho llanta traia problema ensano llanta,negative,0.9580503106117249
3011,regalaria hermana siempre querido iphone,positive,0.9945755004882812
3012,laik mas gustas gay,positive,0.9883375763893127
3013,primero haria seria suscribirme only rey mysterio,positive,0.9520884156227112
3014,io utilizaria hacer unas bromas,negative,0.9789971113204956
3015,identificar npc solo leer comentario usa palabras da like gay comentario perdera etc pd primero haria si ganara iphone seria decir tu ere pobre iphone,negative,0.9853835701942444
3019,si gano iphone mejoraria calidad emprendimiento,positive,0.9462273120880127
3024,primero seria llamarle mama cielo !!!,positive,0.9636752605438232
3025,valio pena,positive,0.9681163430213928
3028,fans promedio cr v,positive,0.9387707710266113
3029,primero seria probar camara fotos paisajismo,positive,0.9129946827888489
3032,regalaria novia,positive,0.9916662573814392
3042,si ganaria phone sacaria calle temor roben,negative,0.9320980310440063
3043,usaria iphone mas escuela mejore aprovechamiento,positive,0.9359447360038757
3047,iphone primero seria alabar tio eddy rendirle tributo xd,positive,0.9480850100517273
3053,recuerdos vietnam jajajajaja,positive,0.9949192404747009
3054,jaja jugaria el!,positive,0.9458882212638855
3055,iphone primero haria seria ver buen prnit,positive,0.9798858761787415
3057,buena cristiano pienso conservar planes poner negocio,positive,0.9818180203437805
3069,jajaja wey todavia insulta compa,negative,0.9521801471710205
3072,nunca iphone ojala toque ser ganador primero haria ver usa,positive,0.9147472977638245
3074,noto espantaste querian quitar laptop jajajajajaja primero haria iphone pasar importante telefono actual,negative,0.9022073149681091
3079,usaria iphone grabar rata muerta,negative,0.9025759100914001
3080,bro regala comento sigo instagram doy like espero regalo digo puro fraude,negative,0.9759616255760193
3081,iphone voy jugar gta,positive,0.9264615178108215
3083,pinche tocayo tan mamon we kjsakjsaja,negative,0.9527173042297363
3084,primero haria seria regalarselo madre forma agradecerle todo,positive,0.9850976467132568
3085,usaria estudiar tomar fotos xd,positive,0.908536434173584
3088,mayonesa casera,positive,0.9090754985809326
3094,regalarselo mama!!!!,positive,0.9918700456619263
3101,si ganara iphone venderia acabar pagar universidad deseo ser proximo gran docente,positive,0.9190883040428162
3102,desecharia mio que esta vg,negative,0.9157220125198364
3104,quiero,positive,0.9677879810333252
3105,primero haria descargar juegos jajaja,positive,0.9326854348182678
3106,verdad si gano iphone daria mama acerca cumpleanos seria gusto,positive,0.9826543927192688
3109,paz descanse compu,positive,0.9939448237419128
3110,pinche we vallan romper vez laptop segunda vez quiero ver,negative,0.9339028000831604
3112,amigos enemigos si si dijiste wey,negative,0.9508061408996582
3116,primero pongo ver prankedy,positive,0.9406342506408691
3119,iphone voy poder jugar free fire fps k full hd plus hersios,positive,0.9181721210479736
3122,dios escucho,positive,0.993674635887146
3123,si gano iphone primero haria seria suscribirme only fans rey misterio,positive,0.9497044086456299
3126,comentaria mas likes travesti,positive,0.9870172142982483
3131,regalaria mama!!!!,positive,0.977903425693512
3135,acaben series jajajajaj,positive,0.9213337302207947
3136,primero haria llorar felicidad proceder darle buen uso trabajo,positive,0.9740564227104187
3137,mi hijota,positive,0.9865668416023254
3142,sacar fotos,positive,0.9829681515693665
3147,estaria feliz lloraria haber ganado,positive,0.9680683016777039
3148,si ganara iphone venderia donar dinero clinica ninos cancer,negative,0.9018298983573914
3150,pues probar camara haber tal ve saludos prankedy,positive,0.9129975438117981
3153,gane xbox sorteo anterior contacto c,positive,0.9839073419570923
3157,sorteo,positive,0.9598761200904846
3160,mama merece seria ella,positive,0.9257670640945435
3161,si iphone ensenaria ami amigo envidioso,negative,0.9931064248085022
3164,primero haria si gano iphone seria llorar felicidad regalaria mama siempre quizo,positive,0.9170066118240356
3167,!phone daria gran regalo mama,positive,0.996002733707428
3170,paketaxo jajaja,positive,0.9044969081878662
3172,pobre prankedy handa buscando medio mexico bromas,negative,0.9626834392547607
3182,primero haria seria venderlo pagar deudas,negative,0.9266337752342224
3185,regalaria senora febrero,positive,0.9378897547721863
3186,si gano iphone voy presumir toda nacada jajaja,positive,0.9509690999984741
3188,caeria mal iphone tees anos mismo cel,negative,0.928418755531311
3189,si gano iphone empezaria chaquetear pensando prankedy saludos!!!,positive,0.9381155967712402
3191,jugar call of dutty jajaja,positive,0.9269620776176453
3193,jaja,positive,0.9623000025749207
3202,primero haria seria agradecerte prankedy quisiera telefono,positive,0.9802439212799072
3203,mejores bromas,positive,0.9941790103912354
3209,haria iphone hacerme creador contenido uso celular mala calidad camara iphone vendria bien tema!!,negative,0.9472330808639526
3212,banda pasen link rey misterio tarea,positive,0.9817933440208435
3214,traiciono compa jajajajaja,negative,0.909562349319458
3216,jugar cod,positive,0.9678289294242859
3226,paparazzi estaria bien,positive,0.9000846743583679
3232,ahuevo volveria ver paparazzi iphone,positive,0.9763343334197998
3233,iphone sacar fotos,positive,0.9154706597328186
3234,jajaja,positive,0.9424360394477844
3239,apunto ir jalar ganso aburrimiento gracias impediste buenos contenidos,positive,0.9519822597503662
3243,usaria uso personal tomar fotos cool tatuajes realizo,positive,0.9489814639091492
3244,primero haria seria regalarselo esposa saludos,positive,0.9686329960823059
3245,queremos paparatzzy,positive,0.9579290747642517
3249,fan cristiano tambien fan america,positive,0.9866874814033508
3251,gane iphone voy subir pack prankedy,positive,0.9601146578788757
3253,buen vidio,positive,0.9915637969970703
3257,jeje,positive,0.9467594623565674
3260,usaria iphone guardarlo respuesto si dia asaltan calle xd,negative,0.91596919298172
3262,mejor rey bromas aqui apoyo prankedy creciera senor tienda vieja escuela me hiciste dia viejo,positive,0.9633767604827881
3264,quiero iphone we ando jodido,negative,0.9891642928123474
3269,primero haria seria escribirle novia,positive,0.9130414128303528
3274,utilizaria poder apoyar mama venderlo comprarle buen regalo cumpleanos,positive,0.9877328872680664
3276,tomo foto iphone camara mpx saca chidas pdya hora nueva broma,negative,0.9541003704071045
3278,serviria uni,positive,0.9199340343475342
3279,grabar perro,positive,0.9337269067764282
3280,metallica luuuuuuuzz,positive,0.9042304158210754
3281,iphone voy regalar mejor amigo,positive,0.9832847714424133
3288,santa fe klan calmate jajajajaja,positive,0.9290966987609863
3293,jajaja,positive,0.9424360394477844
3294,primero haria jugar brawl stars,positive,0.9124182462692261
3295,jajajja demasiado bueno,positive,0.9905411601066589
3303,valio v llanta jajajaja,positive,0.9360411763191223
3304,ayuda pito chico se hacer,positive,0.950485348701477
