,Comment,Sentiment,Score
2374,perro quiero ganar mil pesos jajaaja nunca gano,positive,0.9007160067558289
2377,si ganara iphone estrenaria viaje familiar,positive,0.9042481780052185
2378,quisiera ganar iphone pq pobre xd,negative,0.9856052994728088
2381,estudiar licenciatura servira,positive,0.9817168116569519
2386,darselo mama,positive,0.9591646790504456
2387,quiero ganar celll jeje primero voy hacer sacar fotos haha,positive,0.9328188896179199
2388,di gusta tio sigue,positive,0.9935816526412964
2389,haria si ganara iphone empenarlo culero,negative,0.9761560559272766
2394,iphone volveria loco usaria hacer onlyfans,negative,0.9697495698928833
2395,si gano iphone compraria only fans rey misterio,positive,0.9186847805976868
2396,directo hub,positive,0.965632975101471
2398,jugaria fre fire celular corriente sirve nd lagea pues iphone jugaria chido luego venderia apoyar familia gastos,negative,0.9365702867507935
2400,pro bromas inteligencia artificial cada vez mas divertidas jajaja rey bromas,positive,0.9611644744873047
2404,tomar unas buenas fotos paisajes watsapear novia,positive,0.990180253982544
2410,hola prankedy primero haria iphone darselo mama,positive,0.9017776250839233
2412,gane iphone voy buscar identidad real prankedy,positive,0.9299976825714111
2414,nunca gano,positive,0.9220922589302063
2417,hola prankedy primero haria iphone seria regalarselo mama ah comprado nuevo telefono gustaria darselo agradecimiento hace ah comprado gran esfuerzo madre,positive,0.9843408465385437
2418,si gano iphone usaria prepa q q esta feo,negative,0.972020149230957
2419,hola prankedy primero haria iphone seria regalarselo mama ah comprado nuevo telefono gustaria darselo agradecimiento hace ah comprado gran esfuerzo madre,positive,0.9843408465385437
2423,ojala gane iphone tomarme fotos insta,positive,0.9583320021629333
2427,quiero ganar iphone jaja primero haria seria llorar jaja,positive,0.941859245300293
2430,quisiera ganar iphone ser youtuber,positive,0.9488981366157532
2431,rey,positive,0.9695035219192505
2432,haria primero seria ver recopilacion troleos,positive,0.9133553504943848
2435,hola prankedy primero haria iphone seria regalarselo mama ah comprado nuevo telefono gustaria darselo agradecimiento hace ah comprado gran esfuerzo madre,positive,0.9843408465385437
2436,si gano iphone descargare libros estudiar es neta abrazo,positive,0.9645646810531616
2438,jajajaja,positive,0.9299324154853821
2440,phone plata,positive,0.9643585681915283
2441,si gano iphone primero haria jugar freefire desgraciado,negative,0.976813554763794
2445,usaria trabajo ejerciendo carrera derecho ocupo mejor celular,positive,0.9292511940002441
2448,iphone abro solofans jajajajaja,positive,0.9285467267036438
2450,primero haria ceria usarlo escuela celular roto,negative,0.9409788250923157
2455,ojala,positive,0.9815214276313782
2457,laic,positive,0.9138078689575195
2459,si gano chaifon voy ver vidios prankedy besos anastacio gordito sexy,positive,0.9726318120956421
2461,tomaria foto espejo jaja,positive,0.9386017918586731
2462,si gano iphone dedico,positive,0.9731152653694153
2466,perdi celu verdad seria mucha ayuda ganar iphone dios bendiga eddy exitos todo voy orando ti,positive,0.9436536431312561
2469,quieroooooooooooo,positive,0.9579216241836548
2470,primero arriba gano,positive,0.9542803168296814
2474,primero haria hacer bromas el,negative,0.9772127270698547
2475,primero haria seria suscribirme onlyfans rey misterio,positive,0.9690463542938232
2477,si gano iphone primero haria seria gritar huevo!!! hacer bailesito felicidad! jajajajaja,positive,0.9853890538215637
2478,seria primer iphone merezco suerte,positive,0.96092289686203
2479,srriba edy,positive,0.9425885081291199
2480,dije pendejo prankedy preguntandole si dijo el?? si ahuevo botate botate vrga jajaja mamon compa,negative,0.9791850447654724
2481,gustaria ganar iphone poder utilizarlo estudios universidad,positive,0.982693612575531
2482,primero haria si ganara seria encender celular configurar lo instalar apps listo comenzar subir contenido buena calidad celular,positive,0.9669504165649414
2487,gane iphone voy jugar frifayer,positive,0.9509716033935547
2488,tomar unas buenas fotos,positive,0.9883043766021729
2500,primero haria seria hacer bromas lord prankedy k,negative,0.9065635204315186
2507,primero haria agradecer prankedy!!!,positive,0.9930698275566101
2509,regalaria iphone mama dvd,positive,0.9257194995880127
2512,hola prankedy primero haria si ganara iphone seria herramienta util estudio trabajo ayudaria mucho,positive,0.9884705543518066
2514,saludos,positive,0.9938682913780212
2522,si gano iphone primero haria seria darte gracias!!,positive,0.9905939102172852
2523,mejor hermano,positive,0.9935000538825989
2525,usaria poder estudiar hace imposible poder comprarme pc estudio,negative,0.9542414546012878
2526,genial,positive,0.9904204607009888
2529,si gano iphone quiero firmado ty guardarlo recuerdo,positive,0.9059498310089111
2532,usaria iphone tomar mejores fotos jajssj,positive,0.9805870056152344
2535,primero haria ganarme iphone mio regalaria mama,positive,0.9327758550643921
2537,hacer regalo,positive,0.9922431111335754
2540,nuevo cel llenaria memoria fotos perrhijos,negative,0.9523686766624451
2541,si pincharon llanta jaja,negative,0.9060064554214478
2543,quiero iphone obsequiarselo jefesita saludos prankedy,positive,0.9448833465576172
2561,regalaria esposa acaba graduar medico,positive,0.9392933249473572
2563,primero haria seria mandarle mensaje maestra repruebe mi ex,negative,0.9507935643196106
2566,regalaria iphone amigo calienta telefono jugar,positive,0.9207965731620789
2571,regalaria novia compre mio funciona,positive,0.9632920026779175
2572,grita siuu llega orgasmo jajaja,positive,0.9392660856246948
2574,regalarselo mama,positive,0.9898316860198975
2577,quiero iphone esta hermoso primero haria tomar foto increible atardecer reforma,positive,0.9759865999221802
2579,siempre sacando risas,positive,0.975784420967102
2583,gustaria iphone grabar metallica septiembre,positive,0.982402503490448
2585,si gano seria buen regalo cumpleanos,positive,0.97569340467453
2594,utilizaria iphone trabajos universidad bro saludos,positive,0.958855390548706
2597,primero haria iphone seria ir pasear tomar unas foto bien cool,positive,0.9718456268310547
2598,venderia meteria cochinito destinado poner negocio,negative,0.9831956028938293
2603,si gano iphone ahora tendre iphone jajaja,positive,0.93593430519104
2604,seria regalo jefecita! saludos crack!,positive,0.9943090677261353
2606,si gano iphone regalaria hermanas xv wuuuuuu,positive,0.928188145160675
2609,primero haria ensenarselo mama felicidad,positive,0.9890596866607666
2610,pasas vrg,positive,0.9264543652534485
2612,penetra corazon cuerpo jajaja,positive,0.930916428565979
2613,regalo mama,positive,0.9869073629379272
2616,si gano iphone usaria decirle sobrinos rico iphone pobres traen android,negative,0.9800283908843994
2620,nunca fallas pa jajaja,positive,0.976264238357544
2623,ocuparia ver nopor xdxd,positive,0.9689068794250488
2625,iphone nuevo descargaria disco rammstein rammstein escucharia radio salud volumen,positive,0.9708310961723328
2627,regala depositos efectivo mejor,positive,0.9894659519195557
2630,si gano iphone utilizaria poder tener mejor accesibilidad estudios poder desarrollar mas alla materias seria mucha ayuda,positive,0.982998251914978
2635,logro,positive,0.9717958569526672
2642,mi edi,positive,0.9357478618621826
2645,iphone excelente servicio,positive,0.9943418502807617
2646,toque,positive,0.9859798550605774
2647,iphone usaria chambear rappi xd,negative,0.9108330011367798
2648,si gano iphone primero hare sera ponerte altar jaja,positive,0.905028223991394
2650,primero haria si ganara usarlo maestria,positive,0.9427754878997803
2651,primero haria ensenarselo mama felicidad,positive,0.9890596866607666
2653,si gano iphone daria gfa regalo cumpleanos,positive,0.9140493273735046
2654,regalarselo papa celular,positive,0.9832066297531128
2657,tomo foto contigo,positive,0.9586496353149414
2659,parte sera mejor d,positive,0.9930558800697327
2660,primero haria iphone seria descargar youtube ver serie broma inteligencia artificial,negative,0.9502465128898621
2661,regalarselo mama,positive,0.9898316860198975
2663,vendo,positive,0.9344348907470703
2667,grande rey ojala gane iphone,positive,0.990879237651825
2673,si ganara iphone primero haria seria darselo regalo mama celular esta empezando fallar,negative,0.9692775011062622
2674,necesito trabajo!,positive,0.9533527493476868
2676,si gano iphone primero haria seria descargar juego favorito jsjs,positive,0.9220653176307678
2681,si gano iphone regalo hijo,positive,0.9088221192359924
2682,dicen pinata que van romper palos,negative,0.9217362403869629
2683,gane iphone primero are ver vida salvaje,positive,0.975888729095459
2687,ojala gane jaja va,positive,0.9485509395599365
2689,jajaja si gano iphone regalo mama,positive,0.9453589916229248
2692,dire hermano jaja hace falta asi esta viejito pues jala entonces seria aliviane jajajaja,positive,0.9099605679512024
2694,ayudaria trabajo iphone,positive,0.9802610278129578
2696,of rey misterio nmms jajaja,positive,0.9455985426902771
2699,hola prankedy si gano iphone estria feliz celular ahora sirve pantalla sirve encantaria ganar,positive,0.9797075986862183
2701,activo rd,positive,0.9332742691040039
2704,gane celular pongo ver tt,positive,0.9594387412071228
2709,foto,positive,0.9452590942382812
2720,iphone sirviria comunicarme conocidos,positive,0.9283419251441956
2727,primero haria sera descargar instagram hacerte historia agradecido,positive,0.958617091178894
2728,regalarselo ami mama,positive,0.9665016531944275
2729,inscribirme prepa hecho perder tenia xd,negative,0.9447997808456421
2731,regalaria mi jefita,positive,0.9631571173667908
2737,si gano iphone veo toda saga paparazzi iphone saludos,positive,0.9546553492546082
2739,usaria fon prepa caja daria compa broma adentro meterle varos wei,negative,0.9558974504470825
2742,quedaria traigo quebrado pantalla anda ultimas,negative,0.9807798266410828
2743,haria publicacion diciendo gane iphone etiquetandote obviamente,negative,0.9349388480186462
2744,hola prankedy buenas noches si llegara ganar regalaria mama febrero cumpleanos gracias,positive,0.9961656332015991
2747,ganar iphone,positive,0.9672698378562927
2752,jajajaja,positive,0.9299324154853821
2757,comentario mas likes gay,positive,0.9670611023902893
2758,jajajaja amigo aguanto risa,positive,0.9745934009552002
2761,primero haria seria alegrarme pq cel solo pc mesa,positive,0.9073835015296936
2763,si gano iphone regalaria mama,positive,0.9226085543632507
2766,cel cambiaria mio danando,negative,0.9780206084251404
2767,tomaria foto poderoso prankedy atras tele v,positive,0.9207895398139954
2770,fino,positive,0.9872120022773743
2772,si gano ahi vemos tutoriales como evadir impuestos k,positive,0.9135510921478271
2773,subire historias viendo prankedy nuevo iphone,positive,0.986470639705658
2781,ver senor tienda nuevo iphone,positive,0.9792145490646362
2783,si ganara iphone emocionaria vdd renovaria celular pues ocuparia escuela uso personal,positive,0.9015070796012878
2786,si ganara usara escuela telefono q bueno fan hace buen si gano espero alguien lleve yvle saque provecho animo hermanitos,positive,0.9762534499168396
2789,di like espero gane,positive,0.9788821339607239
2790,tomaria muchas fotos,positive,0.9135082364082336
2793,si gano iphone daria mama dentro menos dos semanas cumpleanos verdad dinero darle algun detalle bonito fin mucha suerte,positive,0.9611040949821472
2796,mera reata padrino!!! haria iphone si gano seria hecharme unas partidas cod saludos brother,positive,0.9226683378219604
2797,si gano iphone regalaria ella mentira mandaria hacer funda cara sr tienda v,negative,0.9783936142921448
2798,mayonesa casera referencia renegul gg,positive,0.9179825186729431
2799,regalaria esposa,positive,0.9766855835914612
2800,nuevo iphone vendo ahorita,positive,0.9480656385421753
2801,mejor bromas veo,positive,0.9859709143638611
2802,motivo seria darselo mama pq telefono viejo quisiera regalarselo,positive,0.9550600051879883
2805,si gano pues tiro mio traba pone calientote admira entrenador,positive,0.9387843608856201
2807,entrevista personas guste banda reggaeton mierda critica musica apestosa indios,negative,0.978679358959198
2812,si gano vendo mejor compro red magic pro,positive,0.96690434217453
2813,si gano telefono sacaria maximo provecho utilizandolo dia dia,positive,0.9541873335838318
2817,quiero pone,positive,0.9274245500564575
2821,si gano ayfon abriria my onlifans jaja,positive,0.931151807308197
2822,cambiaria celular despues anos seria feliz,positive,0.9820755124092102
2828,ver only rey misterio,positive,0.9878240823745728
2829,si gano iphone ayudaria estudios ademas papa celular bro,positive,0.9385578036308289
2839,venderia darle mejor uso dinero xd celular gama media conformo,positive,0.9090913534164429
2843,cristiano mejor messi?? jaja mechicanos,positive,0.9391597509384155
2844,usarlo mio sirve jaja,positive,0.9592418074607849
2848,si gano suscribo ahi,positive,0.9581460356712341
2854,si gano seria feliz celular,positive,0.9762489795684814
2857,usaria iphone realizar trabajo mejor manera manejo apps excel power point word,positive,0.927600622177124
2860,probar software,positive,0.9448619484901428
2862,tocara ganar ?,positive,0.9174792170524597
2863,celular regalaria hijos,positive,0.901853084564209
2865,hola prankedy,positive,0.9814378023147583
2868,iphone tomaria unas fotos bien fifirisnais,positive,0.9529022574424744
2870,si gano iphone regalaria mama cumpleanos,positive,0.9276261925697327
2872,mejoras bromas x siempre,positive,0.9327417016029358
2880,tomar fotos chidas paisajes,positive,0.9589738249778748
2885,regalaria papa!,positive,0.9813329577445984
2887,ojala gane,positive,0.9372869729995728
2891,gano fotos,positive,0.9589911103248596
2893,si dijo si ahuevo judas tan traidor,negative,0.9943476319313049
2895,tiraron laptop puso mas vrg,negative,0.9646230340003967
2896,ganare iphone,positive,0.9707392454147339
2901,si llego ganar diria ere pobre aifon,negative,0.9864915013313293
2904,jajajajajajajja,positive,0.9297454357147217
2907,si gano regalaria mama cumpleanos,positive,0.9579253792762756
2909,primero hare iphone tomarme muchas selfies jajajaja,positive,0.9320177435874939
2910,ocuparia entretenerme ahorita recuperacion,positive,0.9594718813896179
2911,regalaria papa!,positive,0.9813329577445984
2912,si llego ganar iphone alegraria tendria buena herramienta uni! suerte,positive,0.9818190336227417
2913,primero haria seria darselo papa agarra tiene jaja,positive,0.97756028175354
2915,si gano iphone seria pobre,negative,0.9851869940757751
2922,usaria ser insano frifayer,negative,0.9169095158576965
2932,hola amor,positive,0.994161069393158
2939,si ganara iphone desecharia celular viejo intentaria hacer contenido vlogs modificando carro poco,negative,0.9675207138061523
2944,persevera alcanza si gano iphone dare mama,positive,0.9590427875518799
2945,grande sueno juega alas escondidas abuelo,positive,0.9934635162353516
2947,quiero aifhon ver tik tok,positive,0.9130553007125854
2952,dare padre,positive,0.9691697359085083
2953,amo erga,positive,0.991370677947998
2955,descargar juego chido jajaja,positive,0.9505981206893921
2957,primero haria si ganra iphone seria ver bromas ia pranquedi,negative,0.9829345345497131
2959,participoo,positive,0.9488001465797424
2960,usaria verme bien placoson morritas saludos pankredy!,positive,0.9729254245758057
2963,si gano ayudaria informacion universidad,positive,0.9135638475418091
2967,llamadita,positive,0.9821876287460327
2970,robar tangas bro irme compadre tomarnos fotos,negative,0.9013343453407288
2971,regalaria mama,positive,0.9813702702522278
2975,usaria telefono celular esta viejo v veces falla ocupo tareas,negative,0.9582245349884033
2976,sigo instagram di like ojala gane porta nunca ganado sorteo,positive,0.9062338471412659
2983,regalo alguien calle,positive,0.9337636828422546
2984,voy ganar,positive,0.9641392230987549
2986,quiero ganar iphone,positive,0.9520983099937439
2988,participo,positive,0.9075886607170105
2990,si gano presumiria!!!!,positive,0.9683014154434204
3000,regalaria papa trabajo utilizara,positive,0.9481595158576965
3002,primero seria tomarme foto basica espejo jajajaj,positive,0.9047932624816895
3006,si ganara sentiria feliz saludos espero ganar,positive,0.9877843260765076
3007,primero haria si gano pinche iphone cagada cambiarlo carro automatico pa vieja!,negative,0.9539501070976257
3013,chongitos toque iphone,positive,0.9687350392341614
3014,jaja pasado lanza,positive,0.9479907751083374
3015,usaria iphone hacer fotos buenas hacer contenido funciona,positive,0.9460265040397644
3017,si gano iphone usaria expandir conocimientos ser persona mas intelectual tambien cel funciona bien touch jaja,positive,0.9720211029052734
3019,seguir viendo bromas haces,positive,0.9770311713218689
3024,daria mama puede comunicar conmigo esta ciudad,positive,0.9037044644355774
3025,emociono presumo,positive,0.9831317663192749
3026,regalo hermanitos,positive,0.9895492792129517
3030,ver k senor tienda,positive,0.9768177270889282
3031,si ganara iphone seria feliz,positive,0.9313557147979736
3032,fan iphone,positive,0.9248377680778503
3034,llorar felicidad,positive,0.9669229984283447
3037,regaleria jefecita cumple aunque crean sabe usar tecnologia mas saludos,positive,0.9793206453323364
3040,grabarme aciendo porki,positive,0.9315800070762634
3041,siga esta gran serie jajaja si gano iphone haria seria regalarselo papa,positive,0.99458247423172
3042,daria jefecita iphone seguro encantaria estaria fascinada telefono siempre sido mejor madre gustaria poder darle regalo caso ganara,positive,0.9910406470298767
3043,descargaria fornait,positive,0.976357638835907
3052,usaria uni q entrar ocupo buen almacenamiento funcion,positive,0.9009220600128174
3054,si gano primero haria seria darle gracias buen prankedy tomar fotos bien prronas saludoos!!,positive,0.9906550049781799
3056,tomar fotos,positive,0.9766207933425903
3060,alch si gano iphone nomas presumo jaja,positive,0.9377337694168091
3064,regalar celular mama,positive,0.9687961339950562
3066,doy mio mama tomo la foto,positive,0.9783647656440735
3076,regalaria senor padre,positive,0.9834949374198914
3078,voy regalarselo novia pueda hacer contenido creca em redes,positive,0.9525524973869324
3079,iphone tomaria unas buenas fotos cielo,positive,0.981522798538208
3080,si gano primero haria seria brincar felicidad,positive,0.9499497413635254
3081,si ganaria iphone ayudaria hacer tareas digital,positive,0.9304182529449463
3084,primero haria regalarselo mama,positive,0.9531077146530151
3086,primero haria seria ponchar llantas jajajaj,positive,0.9087705016136169
3088,daria hermana cumpleanos,positive,0.9790732860565186
3090,quiero ganar bro jajajaja nunca gano,positive,0.9790822267532349
3092,tomar fotos mas profesionales,positive,0.9836894869804382
3106,vdd necesito iphone motorola ano trabado camas esta peor tener chorro ps jefazos alcanza comprarme telefono,negative,0.9969062209129333
3111,si gano pondre generar dinero salos diria comieron pobres,negative,0.9872839450836182
3112,daria papa,positive,0.9732791185379028
3114,doy novia,positive,0.9790852069854736
3120,si gano regalo esposa,positive,0.9549023509025574
3123,iphone podria tomarme unas fotos buenas,positive,0.9773505926132202
3124,si gano iphone daria novia regalo febrero,positive,0.9064093232154846
3125,ojala gane saludos carnal,positive,0.9552234411239624
3130,gustaria ganarlo poder tomar fotos objetivo modelaje celular vendria bien mi meta,positive,0.9492090940475464
3134,aca participandooo,positive,0.9591139554977417
3138,si gano sacaria provecho escuelaaaa jajajaja,positive,0.9634912610054016
3141,si gano iphone regalaria hermana,positive,0.906537652015686
3142,bro quiero iphone,positive,0.9329192042350769
3143,si gano iphone podria grabar mejor calidad proyectos personales,positive,0.9768781661987305
3144,ganare,positive,0.9712533950805664
3147,si gano iphone utilizaria grabar conciertos orquesta toco,positive,0.9147354364395142
3148,gusta fotografia edy aparte esta bien chido cel,positive,0.9831414222717285
3150,si gano iphone podria hacer mejor tarea,positive,0.9113871455192566
3153,gastar broma diciendo regalo alguien luego robarle,negative,0.9764865040779114
3156,primero hare darselo regalo novia espero quedar gracias prankedy,positive,0.9963517189025879
3157,si gano primero haria agradecer hiciste tomarme foto recuerdo dia,positive,0.9743064641952515
3159,regalaria mi mama cel xq quisiera regalarle asi,positive,0.9713405966758728
3160,primero haria seria ver tutorial usa iphone,positive,0.9586372375488281
3161,si ganara iphone iria hacer tiraria cacahuate hace anos,negative,0.9217224717140198
3163,conprarme nuevo carro alv chingadera llamada basuru muerta jala necesito pa ir jalisco,negative,0.9027098417282104
3166,ver buenos memes,positive,0.9923169612884521
3175,primero abrazo seria fotografiar ami gato,positive,0.9088301062583923
3176,quiero iphone jugar tetris vivorita xd saludo prankedy,positive,0.9625002145767212
3178,verdad usaria escuchar musica tener mejor celular pq vale madre jajajaja saludos prankedy,positive,0.9906522035598755
3180,ver rico mueve renegul uf,positive,0.9729121327400208
3181,nunca ganado sorteos asi que aqui vamos nuevo!,positive,0.9735123515129089
3182,primero aria suscribirme onlyfans rey misterio jajajaja,positive,0.9923194050788879
3186,jajaja jajaja,positive,0.9436690211296082
3188,primero haria seria agradecerte inmensamente ocupar ocupa telefono jaja,positive,0.9925642609596252
3189,si gano iphone regalaria madre saludos argentina cage risa jajaja,positive,0.9762389063835144
3190,si m gano bajo clash,positive,0.9219411611557007
3192,marcarle jefa decirle bien,positive,0.9104137420654297
3193,si gano iphone primero haeria venderlo conorarme remagic,negative,0.931067705154419
3197,ver trolleos,positive,0.9046815633773804
3198,si ganaria obsequiaria mama siempre dio jamas pude darle nada,positive,0.922816812992096
3199,primero seria prenderlo despues darte gracias carnal,positive,0.9176852107048035
3200,dame iphone utilizaria hacer vidios,negative,0.9483862519264221
3202,si gano iphone regalaria hermano regalo cumple,positive,0.9509933590888977
3206,pues serviria jugar estudiar,positive,0.9150884747505188
3209,darleselo mama darte gracias prankedy saludos,positive,0.9961310625076294
3214,primero haria seria desuscribir telefono viejo,negative,0.9175912141799927
3217,ey si si,positive,0.9118651747703552
3223,poder terminar prepa linea,positive,0.9382055997848511
3224,primero haria seria sustituir cel chido traba pa ancho pa uni darselo gefita solo usa pa llamadas,negative,0.9236479997634888
3225,primero q haria seria ver prankedy,positive,0.9376223683357239
3226,regalo esposa,positive,0.9904560446739197
3227,only fans rey misterio,positive,0.9955062866210938
3229,primero haria seria darle gracias prankedy,positive,0.9880256056785583
3235,pinche aparato seria prankguanatos troleando tapatios vienes aca pues haria,negative,0.9840695261955261
3239,wey paketaxos bien sisanas jajaja,positive,0.916630208492279
3241,primero haria seria tirar cel compre oxxo xd,negative,0.9360285997390747
3242,mejor vato tenia men alado xddd,positive,0.9298580288887024
3248,usaria mejorar estudios telefono reciente pues ayuda carrera diseno grafico,positive,0.9731969237327576
3249,funciona touch,positive,0.9024394750595093
3250,primero haria iphone seria regalarselo krnal esta bien jodido jajjaa,negative,0.9690644145011902
3252,hablarle mama,positive,0.9825527667999268
3255,si gano veria tres equis hd,positive,0.9433541297912598
3256,feliz,positive,0.9909212589263916
3260,descargar free fire,positive,0.9438899755477905
3261,ver broma inteligencia artificial,negative,0.9197948575019836
3263,vendo iphone jaja,positive,0.946205735206604
3269,primero haria seria ver maraton vida salvaje,positive,0.9540285468101501
3271,grande prankedy ojala pueda ganar,positive,0.986113965511322
3273,instalar candy crush jaja,positive,0.9249602556228638
3274,primero haria si ganara iphone seria tomar unas fotos bien asterik alv jajaja,positive,0.9438170194625854
3275,subir historia,positive,0.9724285006523132
3277,jugar minecraft,positive,0.9595677852630615
3278,sacaria buenas fotos,positive,0.9814644455909729
3279,venderia iphone comprarle leche morrillo! saludos,positive,0.9733198881149292
3286,primero haria tomarme foto bien aesteril jsjsjd,positive,0.9048327207565308
3287,creo q upgradear q,positive,0.9606439471244812
3288,primero aria dar gracias prankedy,positive,0.9884291291236877
3290,tomar millon fotos subir,positive,0.9444077014923096
3292,apoyando siempre,positive,0.9943689703941345
3294,primero haria si gano aparte creeria seria darte gracias,positive,0.9674050211906433
3297,jugar cod,positive,0.9678289294242859
3299,orale pues aver si podria comenzar vida tiktoker gamer iphone,positive,0.9114725589752197
3300,si gano iphone usaria crear disenos tatuaje proyecto voy iniciando,positive,0.925753116607666
3306,hola pues realidad mi ayudarias ambito escolar pues bajos recursos pues creo realidad mas necesite ayudarias fan hiciste famoso senor tienda posdata extranamos senor tiendita,positive,0.9191115498542786
3310,iphone podria realizar bastante buen material visual trabajo,positive,0.9712771773338318
3313,pongo ah ver senor tienda jajajaja,positive,0.9649749398231506
3315,primero haria si gano iphone seria mandarle mensaje prankedy darle gracias,positive,0.948365330696106
3318,si gano podria cambiar telefono maltratado,negative,0.9676185250282288
3319,iphone suscribiria onlyfans rey misterio,positive,0.9444554448127747
3320,primero haria iphone seria prenderlo xd,negative,0.9042956233024597
3321,anda ganando creatividad rey bromas!!!,positive,0.9660943746566772
3323,ver que hora papi quiero ver alta calidad,positive,0.989753007888794
3329,usaria poder sacar mejores fotos negocio asi poder atraer mas clientes!,positive,0.9895462393760681
3330,saludos,positive,0.9938682913780212
3331,jugar online,positive,0.954856276512146
3336,si gano podria ver gas ver gotas casa,positive,0.9598035216331482
3339,comentario mas likes gay v,positive,0.9523475766181946
3343,salgo correr calle master,positive,0.9374935626983643
3348,ver pornhub,positive,0.9673857092857361
3355,holaaa si gano iphone primero pondria todas redes emocion jaja usaria todooos dias que cel taza bano funciona bien,positive,0.9465715289115906
3356,frankedy ases bromas parejas seria divertido saludos peru,positive,0.9822728037834167
3357,jajajajajajajjaaj,positive,0.9355177283287048
3359,buenisiisisimo,positive,0.9936634302139282
3360,jajajajajaja pasas pobres personas,negative,0.9195664525032043
3363,primero aria iphone seria subirte darte gracias prankedy saludos,positive,0.9856894016265869
3365,primero aria seria llamaras puedas enviar paso saludarte bro,positive,0.9823393225669861
3370,primero tomaria foto luna ver que tal,positive,0.964802086353302
3371,usaria trabajo hermano,positive,0.9488065838813782
3374,primero haria seria usarlo universidad serviria bastante despues seguir apoyandote siempre inicios saludos,positive,0.9887247681617737
3377,escuchar rammstein prro,positive,0.9858229756355286
3378,si gano iphone cago emocion,negative,0.9483906030654907
3379,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3380,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3381,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3382,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3384,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3386,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3388,segundo cagandose risa ves ayudar amigo,positive,0.9136877059936523
3390,wey mejor rie xd,positive,0.9903924465179443
3392,darselo hijo cumpleanos,positive,0.9944150447845459
3395,caeria perfecto regalo cumpleanos jefazo traiga buen celular saludos tio prankedy,positive,0.9942646622657776
3398,regalo mom,positive,0.9831699132919312
3401,ocuparia trasmitir call of duty mobile obviamente sacar fotos bien perris,positive,0.9566860795021057
3405,suscribo only rey misterio,positive,0.9921733140945435
3411,like lleno bendiciones,positive,0.9951019287109375
3415,verte,positive,0.9933617115020752
3421,daria hijo estudia universidad seria util,positive,0.9422502517700195
3422,darselo ami hermana,positive,0.9019352197647095
3424,primero haria seria tomarme foto jaja gusta probar camaras,positive,0.9749405384063721
3425,primero ocuparia seguirte ahi obstante sera mucha ayuda estudios,positive,0.9864749312400818
3427,nota tipo pincho llantas poquito agresivo,negative,0.9871289730072021
3430,gane iphone voy ver chchs,positive,0.9617693424224854
3432,ojala gane aifon,positive,0.9503339529037476
3433,primero haria ver camara,positive,0.9094592332839966
3437,ver shorts youtube jajajajsjjssj soy diferente,positive,0.9658612012863159
3440,tomaria unas fotos bien hots,positive,0.9721586108207703
3442,usaria pedir codigo prankedy rappi,negative,0.9285780787467957
3444,crear contenido negocio,positive,0.9457882046699524
3448,usaria ver onepiece deidad,positive,0.9718842506408691
3449,ver only rey misterio,positive,0.9878240823745728
3450,jaja,positive,0.9623000025749207
3453,usaria darselo padre,positive,0.9131035208702087
3454,grabar contenido,positive,0.9179171323776245
3455,usaria estudiar urge,positive,0.9375488758087158
3456,grabaria gente utilizar ia hacerle bromas ponerles viola burras,negative,0.9899189472198486
3457,estudios,positive,0.9783427119255066
3460,ver historias vrgs morra ponerle changuito colgante isla dinamica,positive,0.9714263081550598
3462,venderlo cubrir deudas,negative,0.9865767955780029
3465,primero haria despues cargarlo seria descargarme app ia trolearme chamba,negative,0.9248162508010864
3468,quiero chaifon jaja,positive,0.9821678400039673
3469,regalarlo hermana,positive,0.9355152249336243
3472,regalarselo novia,positive,0.9917591214179993
3473,sacarme fotos perronas saludos,positive,0.9801526665687561
3477,pues ensenara amigos cuidarlo,positive,0.9331235289573669
3479,si ganara iphone usaria tomar mejores fotos funcion camara lenta tiene,positive,0.9414799213409424
3480,doy mama,positive,0.9705535769462585
3483,poder usarlo trabajo,positive,0.9878848195075989
3490,tomaria buenas fotikos prankedy rola jefeee,positive,0.9453882575035095
3493,iphone mejor,positive,0.9892983436584473
3495,gg,positive,0.9636951684951782
3512,venderlo para comprar despensa,negative,0.9067791700363159
3513,si ganara aprovecharia mas pueda potencial v,positive,0.9291787147521973
3515,si gano iphone daria hermana mayor merece celular mejor viejo,positive,0.9591130614280701
3516,temascoelchangooooo,positive,0.9558119177818298
3520,usaria iphone trabajo fotos siempre gustado camara iphone pesar,positive,0.9203839898109436
3522,hola,positive,0.9795252084732056
3523,primero haria si gano iphone emocionarme,positive,0.917445719242096
3524,q ganar pa empenar,positive,0.9425777196884155
3525,usaria iphone seguir proyectos universidad estudios negocios i tener buena camara saludos prankedy,positive,0.9918223023414612
