,Comment,Sentiment,Score
2939,bueno devendra nace padres responsables partida nacimiento!!! edu limaperu,positive,0.9817888140678406
2940,buen criterio maria fernanda arriba peru,positive,0.9896432161331177
2941,bueno gracias compartirlo,positive,0.9953634738922119
2942,opinion inteligencia artificial forma innovacion excelente ciertas areas hacen trabajo demasiado facil debemos mantener propia creatividad,positive,0.9861280918121338
2943,inteligencia artificial tema importante ademas viene quedarse vidas motivo tener espiritu critico poder distinguir verdad falsedad muchas gracias,positive,0.9942860007286072
2945,maravillado cuanta sabiduria personas tan jovenes hace feliz mas sinceros respeto nuevas generaciones!!!,positive,0.9935293793678284
2946,muchas gracias compartir rafa acertado,positive,0.9960175156593323
2947,igual mi tio emociono informatica conoci encantaba calidad miraban graficas textos juegos emulados ! saludos salvador,positive,0.9943610429763794
2948,siempre sido guapo ahora tambien guapo solo tan acostumbrada version anterior ahora encuentro familiar embargo significa mal,negative,0.9431416392326355
2949,gusta mas gafas jajaja,positive,0.9779319167137146
2954,alucinante oirte explicar cosas,positive,0.9734897613525391
2955,gracias pedagogia simple facil entender nueva humanidad,positive,0.9952057003974915
2958,buen aporte nate! reporte arte ia menos hora gracias!!!,positive,0.9961987137794495
2960,muchas gracias excelente informacion,positive,0.9955853223800659
2963,muchas gracias!!!! please sigue adelante!!,positive,0.9965846538543701
2965,nate hablar svitar estan corriendo rumores nate corrompes pagar bien?,negative,0.9896947145462036
2967,extrana cachetes nate!!!,positive,0.9808908700942993
2968,ia sera herramienta poder controlar masas pues duenos pueden prescindir gente necesaria tanta preocupacion cambio climatico huella carbono misantropos elite globalista frotan manos control total poblacion,negative,0.9933217167854309
2969,nate cada ano pasa vuelve mas joven,positive,0.9812739491462708
2970,hiciste nate,positive,0.9413279294967651
2971,nate mejoro postura aspecto fisico gran cambio mejor felicidades!!!,positive,0.9957602620124817
2972,belleza,positive,0.9716587662696838
2973,god,positive,0.9759693741798401
2975,contenido calidad,positive,0.9160205125808716
2976,comun casi nulo tecnologia pero ud nate lo explica da ganas ver disfrute gracias,positive,0.9929053783416748
2978,gran divulgador! brutal forma explicar conceptos complejos forma ordenada sencilla!,positive,0.9943065047264099
2979,personalmente eh notado chat gpt bastante peor salio si hecho mas tonto degenerado ultimamente responde casi ninguna pregunta correctamente por mas sencilla sea si hace,negative,0.9948900938034058
2981,jamas crei ver nate bajado peso modo fitness estes haciendo continua ves increible!,positive,0.9885863661766052
2982,grandote nate,positive,0.9089779257774353
2983,excelente clarificate interesante verdad alguna manera tranquilizante,positive,0.9942938685417175
2985,oficio electricista fontanero mecanico momento va poder reemplazar oficios clasicos menos parecen peligrar,negative,0.9775719046592712
2986,inteligencia artificial saque polvo limpie banos tienda planche ropa barra frege suelo etc humanos descansar,negative,0.9610306620597839
2989,exelente,positive,0.9916382431983948
2991,resumen terminator skynet,positive,0.9568759202957153
2993,nate estas mas delgado,positive,0.9362204074859619
2997,sarah connor estaria gustando esto,positive,0.9730580449104309
3000,quiero siri quiero,positive,0.9451506733894348
3001,nate excelente contenido gracias aporte este texto generado ia,positive,0.995522141456604
3003,ing excelente informacion muchas gracias ensenarnos conocimientos valiosos bendiciones,positive,0.9956658482551575
3006,seria alocado hacer web orientado ias? si api direcionado consulta ias hacer scrapping seria web maquinas,negative,0.9904050827026367
3008,crack!!,positive,0.9755168557167053
3010,gusto aporte mejoro percepcion tema geacias,positive,0.9949653744697571
3011,conclusion invierte compra acciones nvidia buen contenido felicidades,positive,0.9879421591758728
3012,ia va conseguir imposible volvamos atras desconfianza jamas volver contratar telefono solo presencialmente,negative,0.9834486842155457
3014,ves mas delgado!,positive,0.9723509550094604
3016,ingenieros etica ahh agua aceite literalmente justificar robo progreso,negative,0.9929312467575073
3022,humanos estupidos solo destruimos sino inventamos maquinas destruiran esclavizaran futuro,negative,0.9968388080596924
3023,incluso animes dicen fatalidades dan derechos independientes ciertos ias traste xd,negative,0.9894838929176331
3024,sale real fatnatentile real fake exe recuerdos mas suculentos,positive,0.9499093890190125
3025,jodais ahora si ve mas joven salva,negative,0.9072034358978271
3027,buag senor trae data durisima mantenernos informados buen contenido,negative,0.920628547668457
3033,excelente!,positive,0.9958373308181763
3035,es tener becario jajajjajajajkaasdfghjkl,positive,0.9862661957740784
3037,afrikakorps si tenian militares color ejercito nazi vencedores manipulado historia datos completamente ignorados,negative,0.9963526725769043
3038,nate ve mas delgado apuesto generaron ia,positive,0.9358081817626953
3041,nate mejor mejor tecnologia sigue asi,positive,0.9946657419204712
3042,pues si,positive,0.9465729594230652
3044,increiblemente completo siempre lujo contenido publico gratuito admiro vos equipo saludo argentina,positive,0.9915686249732971
3048,jaja realidad esto rey hablar saber pibe este,positive,0.9860893487930298
3050,pocas palabras syllicon valley quiere desarrollar jarvis,positive,0.9224005937576294
3051,hey nate ves increible sigue asi!!!! saludos tierra,positive,0.9946871995925903
3052,nate google google home pa que buena rey,positive,0.988090991973877
3055,creo personas deberian ser dueas solo trabajo sino voces apariencias y cualquier cosa pueda ser copiada asi minimo si alguien copia mediante ia utiliza deberia pagarle dichas personas si solicitan,negative,0.9438465237617493
3056,agradecido excelente contenido,positive,0.9953662157058716
3057,mejor explicado puede,positive,0.9857980608940125
3058,pregunta acerca tarjetas graficas antiguas nvidia alguien sabe si descargo drivers mas actuales tarjeta grafica antigua nvidia va ralentizar va afectar pc?,negative,0.9708271622657776
3060,gracias!,positive,0.9961957931518555
3061,excelente nate grande,positive,0.9965006113052368
3063,grande neit gentail,positive,0.9912722706794739
3065,what? nate cambio fisico enhorabuena,positive,0.9857433438301086
3069,buena informacion!!,positive,0.9932768940925598
3072,cada escucho frase estilo unico escrito dicho ia,positive,0.9577257633209229
3073,musica final jaja,positive,0.9505541324615479
3074,gracias mezcla balance contexto claridad simpleza profundidad temas agradece mucha informacion dando vueltas toda sirve comprender fundamental tiempo caza comprender mas sofisticado,positive,0.9951512813568115
3075,jajajajajaja creo viviremos mas vida mas tener cuenta va modificar entornos economicos hablar va afectar psique veremos futuro,positive,0.9731273651123047
3076,programacion ayuda inteligencia artificial darle contexto general luego darle detalle especifico final entrega ejemplos sirven adelantar tareas,positive,0.934598982334137
3077,ahora sabemos van desaparecer becarios,negative,0.9304354786872864
3081,excelente nate siempre amar tecnologia explicaciones pana,positive,0.9958808422088623
3086,si programador trabajo basicamente peligro,negative,0.9655178189277649
3087,quiero cancion final,positive,0.9461421370506287
3088,esta dejar reemplacen quiten trabajos solo debemos excluir compras empresas utilicen,negative,0.9003052711486816
3090,mejor nate,positive,0.9929739236831665
3092,ahi dice mil millones xd dicho dire perdio valor dibujar imagenes inclusivas sino inclusion incoherente,negative,0.9961883425712585
3096,outro arte,positive,0.9096947312355042
3098,quita sigua recomendando porn,positive,0.9250775575637817
3099,cambio grande gran cambio fisico favor nate,positive,0.9908411502838135
3101,va quitar trabajo herramienta va ayudar estudios mas serios dicen trabajadores veran afectados mitad iran paro honestos mas alla egos vidas familias juego,negative,0.9957168698310852
3102,bestia creando puede domine futuro aunque regule organismos lleguen ser propia ai da miedo pues malos siempre dinero ambicion codicia utilizaran ai interes ?,negative,0.9938464760780334
3103,impresionante !!!!!!!!!!!!!!,positive,0.9727722406387329
3104,vale,positive,0.967994213104248
3106,buena comparacion becario chatgpt,positive,0.9920542240142822
3107,vuelve alex,positive,0.9639168977737427
3108,nate echa ojo perplexity,positive,0.955093502998352
3109,increible!!!,positive,0.9882558584213257
3111,grande nate despidio murga buen uruguayo es,positive,0.9726791977882385
3113,pruebas tampoco dudas nate sido reemplazado,negative,0.9423081278800964
3115,trabajo apoyo ia mejorar rendimiento veces da error objetivamente hago reducido errores mismo cometia pues resulta mas facil hacer revision resultados hacer cero,positive,0.9284678101539612
3116,pobres proximas generaciones creo solo sobreviviran ricos,negative,0.953058660030365
3117,interesantisimo bien abordado nate!!!,positive,0.9948161244392395
3119,si soldados raza negra ejercito aleman,negative,0.9484819769859314
3121,gracias,positive,0.9946330785751343
3122,programado mas vi ai sistemas especializados ayudarte programar probe open bah entiende perder tiempo programcion? casi cuenta laburo pierdo tiempo,negative,0.9839776158332825
3123,adios produccion musical,positive,0.9769732356071472
3124,mejor creador contenido sectorial tecnologia,positive,0.9896445274353027
3125,jamas vida tecnologia va hacer humanos hacemos ejemplo campo sembrar sacar hierva mala cosechar cosas faltaria tiempo describirlo,negative,0.9890446662902832
3126,amigo das explicacion excelencia mando abrazo fraternal rincon caribe,positive,0.9905537962913513
3127,miedo sr nate enfermero mexicano anos va menos mitad segunda carrera ingenieria computacion significa voy tener trabajo? pueden aplicar eutanasia?,negative,0.9801844954490662
3128,mas varonil,positive,0.9260743260383606
3129,gracias gran informacion grande cuenta,positive,0.9963132739067078
3130,dice nate acerca chat bing si exactamente gpt ademas ofrecen version gpt turbo copilot pro si chat bing fracaso entonces gpt fracaso usa motor gpt,negative,0.9740851521492004
3132,anda mal mmm nate verdadero suplantador,negative,0.9190750122070312
3133,ta guapo nate,positive,0.9776608943939209
3135,paso ia google casualidad alucinacion pasado google apoya agenda wooke,negative,0.9037292003631592
3137,felicito ! ideas claras dudas ia,positive,0.9867095351219177
3140,verdad estan politizadas? verdad? perdiendo respeto nate gentile alucinaciones si sesgo fuerte,negative,0.9965231418609619
3141,copiado new new super mario bros eeeeeehhh,positive,0.96087247133255
3143,perfectas utiles trabajo azure open ia podemos hacer soluciones negocios impensables ahora preocupacion los modelos si usarlos sacarle mejor rendimiento detras modelos chat gpt moton servicios estan mismso chat,positive,0.9855905771255493
3144,uso microsoft copilot todo genial!,positive,0.9868571162223816
3146,dios doy gracias dios pude aqui ver cambio paradigma,positive,0.9963425993919373
3147,resultados mewing si pueden ver eh,positive,0.9593415260314941
3148,entonces puede ser crear red neuronal tan potente pueda investigar avance tecnologia ver forma hacer propia tecnologia siga aumentando?,positive,0.9377562999725342
3149,microsoft siempre sido mas valiosa apple division cloud computing bussines solutions,positive,0.9876856803894043
3150,increible,positive,0.9868496656417847
3152,nate sabroso,positive,0.9325162172317505
3154,cadenas markov buen topic nate,positive,0.9846983551979065
3155,verguenza total poder corrupto enquistado todas instituciones mayoria congresal q avalan todas actividades pro intereses,negative,0.9943680167198181
3160,gracias,positive,0.9946330785751343
3161,nate hizo mas joven inteligencia artificial si si,positive,0.9548124670982361
3163,excelente contenido,positive,0.9945623278617859
3164,usando computo creo deberian desarrollar ia puede equivocarse fallas sera autonoma podria dejarnos accesar informacion bancaria email etc,negative,0.9079890251159668
3165,cuanto derechos autor hace ia complica constructos sociales hechos humanos copyright,negative,0.9804837107658386
3172,gym nota,positive,0.9844634532928467
3173,bien explicado!!! felicitaciones!!!,positive,0.9955500364303589
3174,tremendo! que ganas darle cana!,positive,0.9863731861114502
3175,mil gracias !! excelente informacion aprendi monton! podria verlo tres veces,positive,0.996377170085907
3180,ose ia volvera flojo humanos mas,negative,0.9867467880249023
3181,comunista?,negative,0.9035717248916626
3189,nate esta mas guapo?,positive,0.9725391268730164
3190,habra trabajo programacion asi estudiar,positive,0.9428896307945251
3192,youtube premium,positive,0.9905948638916016
3194,inteligencia artificial discriminativas momento niegan bajo pretexto que puede trata cosas importantes vanalidadades pendiente cosas importan niegan,negative,0.9968364238739014
3199,pienso si debemos atentos desarrollo ia viene contaminada codicia estupidez humana,negative,0.9949359893798828
3201,oye nate habia preocupado peso hace anos ahora ves estupendoooo!,positive,0.9886466860771179
3202,adelgazate men,positive,0.9537913203239441
3203,terminator peligro ia robotica esta cada vez mas serca,negative,0.9714199900627136
3204,acuerdan cortana!??? jejejejeje jajajajajaja ilusos eramos !!!,positive,0.9034466743469238
3207,excelente bien ilustrado,positive,0.9950902462005615
3211,nate fit,positive,0.9172883033752441
3213,entiendo nada hablan fisico nate nadie hable buenos musicas rey nate!,positive,0.9858420491218567
3214,posiblemente youtuber mejor contenido crea dia hoy sector puedo mas contento contenido grande,positive,0.9889323711395264
3219,que deberia hacer programador ser desplazado ia?,negative,0.9626215100288391
3221,pasado volando o o gustaria ver mas acerca temas preocupacion vuelva extenso atrapado principio fin pesar tener idea programacion menos ias parece fascinante va escalando toda utilidad va desarrollando toda marana datos,positive,0.9252221584320068
3222,gracias informacion,positive,0.99569171667099
3223,hombre hace cosas innatas entendemos aun dios creo asi genesis gato salke preparado vida dios creo asi hombre separo dios elpecado ahoara pregunta cosas mas basicas entiende origen,positive,0.9254207611083984
3225,jajajajaj buen final,positive,0.9914852976799011
3229,ingles ia x mas potentes,positive,0.9777542352676392
3230,quiero gdx gb blackwell jugar doom fps ser igual infeliz,negative,0.9793329834938049
3233,buen resumen pregunto del guion generado x chatgpt,positive,0.9898092746734619
3235,guapo? saludos ecuador,positive,0.9916633367538452
3237,poder redes neurales aprendizaje ya avanzaba terminator,positive,0.912760853767395
3241,tremendo bueno es,positive,0.9959892630577087
3242,klarna medio salida bolsa exagerados,negative,0.9196684956550598
3243,nate saca cejas,positive,0.9531787633895874
3245,ustedes dicen guguel apel? tan dificil resulta decir google apple?,negative,0.9912693500518799
3246,bien ve nate nota dando gym,positive,0.9895732998847961
3247,oportunidad ir eeuu formarme trabajar experto ia creo mejor resumen panorama actual futuro visto,positive,0.9864728450775146
3248,cada vez mas cerca skynet,positive,0.967329740524292
3251,sujeto arruino vida xocas,negative,0.9924546480178833
3252,comentario nate proximo superman,positive,0.9794455170631409
3254,alguien debe darle ordenes ia pueden hacer solas asi basta decir van reemplazarnos contrario nuevos puestos trabajo,negative,0.9650178551673889
3255,hola alguien puede explicar si uso datos usuarios basan i a aprendizaje uso libre si alguien propietario datos?,negative,0.9344338774681091
3257,nate montame ordenador bueno mejor pido chatgpt,positive,0.977689266204834
3260,chute esteroides tambien creado ia?,negative,0.9762396812438965
3261,estas mazando nate veo mas definido enhorabuena,positive,0.9922471046447754
3263,literalmente nazis tenian gente color filas tan comunes si si tenian sacaron titulo historia yendo clases etica,negative,0.9858608245849609
3266,aspecto interesante tener cuenta coste energetico detras ia,positive,0.9170624017715454
3269,que paso nate hecho nate conoc haciendo moods,positive,0.9216720461845398
3273,creo asi nacerian generacion incapaces,negative,0.9832540154457092
3274,guapo inteligente nate,positive,0.9688119888305664
3276,futuro hoy,positive,0.9000428318977356
3277,excelente exposicion muchas gracias,positive,0.9959456324577332
3278,despues agradecen,positive,0.9941599369049072
3279,gracias nat compartir informacion audiencia saludos argentina pregunta vale pena estudiar programacion ahora?,positive,0.9898978471755981
3281,pasado tipo rostro?,positive,0.9045486450195312
3283,roma gallardo,positive,0.9579171538352966
3284,poner link descargar cancion final,positive,0.9493030905723572
3287,excelente bro nate,positive,0.9964895844459534
3289,genial informacion gracias aporte,positive,0.9950371384620667
3290,crear reggeton ia ningun problema etico imita ninguna inteligencia d,negative,0.9734443426132202
3292,ustedes escuche nate hentai,positive,0.9434559345245361
3294,genial siempre salu,positive,0.9900118708610535
3295,chau trabajo,positive,0.9947502017021179
3297,sepamos punto seguro tener ia vidas winbox quiere integrar si si,positive,0.9313273429870605
3302,genial resumen evolucion tecnologia,positive,0.9893161058425903
3303,ia fin pp podra elegir lider mentir corrupcion mas empatia insultar sabra ingles sin echen presidente partido denunciar corrupcion,negative,0.9947274327278137
3305,joder tio bueno estas poniendo forma vez mas joven felicidades,positive,0.9907835721969604
3307,increible ultima cancion nate buen cambio fisico! menudo glow up! enhorabuena! quede duda ser informatico vale si ahora inteligencias artificiales pueden aprender si mismas pueden llegar aprender hacer dano humanidad? aprender mentir aprender extorsionar etc,positive,0.9854124188423157
3308,toda pregunta haciendo repetidamente dices alucinaciones? hoy dia izquierda hace puso ingenieria social hacer pogre personas sepan depender mas gobierno mmm dejame dudarlo aprendio contenido actual izquierda nooo esperaban,negative,0.9963074922561646
3310,amo,positive,0.9954278469085693
3312,senor musculoso guapeton es? donde esta gordito simpatico nerd lentes? siento desperdiciado vida maldita disciplina,negative,0.9636319875717163
3314,nate ves extraordinario puntos pibe,positive,0.9897791743278503
3315,increible calidad contenido informativo entretenido excelente visual nate gentile esta nivel increible!,positive,0.9943959712982178
3320,bailes todo!,positive,0.9772622585296631
3321,pensais ia podria desarrollar partido politico gestionara mejor humanos sociedad plena tanta desigualdad?,negative,0.9745468497276306
3325,nuevos modelos electronica tal ves ves mas digita incorporar tecnologia analogica,positive,0.9795812964439392
3326,wrf finales,positive,0.9709448218345642
3327,pelicula ella cada vez vuelve real,positive,0.9758689999580383
3328,destruir skynet,negative,0.9901186227798462
3331,ordenador cuantico funciona qbits en investigacion militar sobretodo funcionan modo similar solo aplicado procesos computacionales especificos requieren megaprocesador si equipos domesticos industriales incapaces todavia hacer segun que tiempo dira,negative,0.9874110817909241
3332,increible trabajo,positive,0.9942675232887268
3333,acaba deducir cosa terrible paginas web si miran humanos podran mantenerse ? anunciantes querran anunciarse paginas web ningun humano mira anuncios jajajajajajaj,negative,0.988332211971283
3338,nate hecho creo barba queda re guapo,positive,0.9571283459663391
3339,interesante,positive,0.9925556778907776
3340,tambien ahorraran monton sueldos,positive,0.9538066983222961
3343,nate podrias hacer review mouse microsoft comfort ? interesaria explicaras tecnologia uso jugar counter valorant buenisimo,positive,0.9880565404891968
3344,amo tecnologia tambien amo tener humanidad apoyo uso ia ayudarnos progresar raza quizas futuro gracias maquinas especie salte etapa simplemente planeta limitante regalo daremos planeta,positive,0.9942488670349121
3345,comentario lugar nate mas guapo no?,positive,0.9069740772247314
3346,genial documental ia,positive,0.9942187070846558
3347,parece mas util copilot chat gpt,positive,0.968339741230011
3348,nate ves bien gafas ve adelgazaste sigue saludable,positive,0.9703609347343445
3350,dios ves guapo,positive,0.9924939870834351
3351,hace tiempo retome proyecto arduino adelantado gracias chap gpt copilot experto programacion!,positive,0.9963192939758301
3353,insisten gym seran fanaticos gym? nate termina decir paso cara ia? operaron algo obvio gym cosa tener cara mas delgada parte especificas cambien labios forma ojos habla tio!!!,negative,0.9594137072563171
3354,salto impresionante algoritmos transformadores,positive,0.9745479822158813
3356,fresco ves nate,positive,0.9856971502304077
3358,encanta ver minuto comienza hablar cosas hacemos datalytics cocinan buenas cosas latam,positive,0.9946895837783813
3359,desarrolladores acabaran si no?,negative,0.9757387042045593
3360,pasa dieta rutina broo ves genial,positive,0.9901166558265686
3361,pasamos rapido cleverbot,positive,0.9624622464179993
3362,ingenuo hombre tomara posesion robots demonio no enganes codigo redes neuronales solo tapadera humanos acepten propia destruccion esclavitud demonios ocuparan cuerpos maquinas,negative,0.9955193996429443
3364,oye nate ves mejor sigue haciendo ejercicio felicito,positive,0.9952446818351746
3365,nvidia va tan bien da nvidia,positive,0.9325091242790222
3366,mundo necesita mas politicos javier milei ciencia estanque acelere crisis mercados culpa regulaciones programadores ia basadas software libre pierdan derecho propias creaciones,negative,0.9942231774330139
3368,problema seria mucha desinformasion internet seria preocupante preguntarle ia si tierra plana diga si,negative,0.993921160697937
3370,avisarle remedy entertainment presupuesto total alan wake millones euros millones dolares parece uso inteligencia artificial traduccion castellano nunca vi juego tan mala traduccion,negative,0.991005539894104
3371,excelente resumen muchas gracias,positive,0.9950602650642395
3372,ve mas fit,positive,0.9814297556877136
3373,gracias interesante,positive,0.9938953518867493
3374,ia puesto guapo nate,positive,0.9460752606391907
3375,q lindo q esta gentile favooooor,positive,0.9851087927818298
3376,verdad nate dios explica manzanas tontos teorias informacion personas consiguen nate ia procesa lenguaje nerds lenguaje natural!,negative,0.9485347270965576
3377,nate crees gobiernos van proteger realmente pueblos impacto negativo ias? o sera corrupcion instituciones van utilizar bajo mesa provecho?,negative,0.99725741147995
3378,sera dependientes tecnologia hara trabajo revelen deshagan nosotros?,negative,0.9908087253570557
3385,ves mas delgado saludable alegro verte parece ser cuidando nota,positive,0.987975001335144
3388,imagina estas oceano pacifico millones personas piden pescar diferentes zonas momento descanso ademas piden pescar forma creativa constantemente oceano internet entiendo ia psicosis,negative,0.9861255288124084
3390,nate viejo sabroso,positive,0.9164221882820129
3391,jo,positive,0.9609956741333008
3392,ooo navidad parece acertada tener epoca calma bien,positive,0.9767521023750305
3394,ojala acabe youtubers,positive,0.9513982534408569
3395,valdra pena estudiar ciberseguridad?,positive,0.9241833686828613
3397,echen ojo debates ia expongo,positive,0.9632110595703125
3398,nate bello existe nate bello,positive,0.9926201701164246
3400,problema ia vendra fake news estafas sobretodo cambio paradigma economico va traer parece plan b casi plan a,negative,0.9954706430435181
3401,mejor divulgador conozco enhorabuena,positive,0.9949533343315125
3405,divulgadores seran reemplazados tambien?,negative,0.9888604283332825
3406,filtren datos pierda dinero bolsa menos da miedo ia controle mundo esque nadie visto terminator?,negative,0.991909921169281
3407,pregunto y que vamos terminar haciendo? asi vamos par generaciones parece sera hecho computadoras,negative,0.9533010721206665
3412,excelente contenido nat,positive,0.9944962859153748
3413,google alusiones sesgo inyectado directamente empresa mano,negative,0.9632630348205566
3416,nate gran cambio gym peinado peso metio downgrade presentador sponsor minuto jajajaja actualizar sponsor jajajaja,positive,0.943553626537323
3417,entiende huang programar picar codigo determinado lenguaje sino algoritmo detras aun suponiendo ia hiciera perfecto empleado mas dejarias empleado supervision? creo,negative,0.9709685444831848
3418,buena explicacion puente entidades extradimensionales,positive,0.96490478515625
3419,ta fuerte arco ia,positive,0.9483116865158081
3421,nota ia cuesta matematicas confunde millones millones mil millones,negative,0.9933018684387207
3422,nate trabaja ia,positive,0.9372395277023315
3426,nate gymtile,positive,0.9619484543800354
3427,tragado entero super bien explicado masticable saludos!,positive,0.9919258952140808
3429,breve yo chatgpt necesito resumen chatgpt siento puedo ayudarte huelga aumento ram digno,positive,0.9317671060562134
3433,we amigo comiendo,positive,0.950356662273407
3434,herramienta genial solo espero personas dependan demasiado ella gustaria ver futuro nadie sepa escribir componer melodia dibujar incluso programar mejor hace humanidad,positive,0.9152745008468628
3436,mas optimo mas mejor,positive,0.9955992698669434
3440,como adelgazaste,positive,0.9804988503456116
3445,error mil millones ia habria equivocado leer,negative,0.9825240969657898
3446,sobresaliente exposicion siempre,positive,0.9950456619262695
3447,musica final genial puedes publicar? gracias,positive,0.9947222471237183
3448,productora musical novata hace super util chatgpt pedirle ayuda tecnica guie crear ciertos sonidos configurar daw mas rapido meterse foros buscar respuestas gente mismo problema,positive,0.9241713285446167
3450,vamos ser pobres esclavos renta basica universal,negative,0.9655082821846008
3451,minuto god,positive,0.9830774664878845
3453,todas americanas despues trasnochados dicen eeuu esta punto desaparecer,negative,0.9435063004493713
3454,nate avatar generado ia si cayo mejores podemos esperar,positive,0.9765333533287048
3455,buen contenido nate! gracias,positive,0.9965139031410217
3459,cipilot fracaso sesgo progre tiene,negative,0.9794288277626038
3462,es tener becario,positive,0.9877981543540955
3464,acelerara computacion cuantica,positive,0.9751276969909668
3465,nate ves bien! dieta? ves bien perro wey,positive,0.9795692563056946
3466,facil contratado actor sobrepuesto cara actor supersencillo hacer asi mirar contenido idea real persona viene ver contenido interaccion,positive,0.9348418712615967
3467,buen ttabajo pensado etas inteligencia artificial hablando velocidad tiempp camsarte mas tipo material interesa,positive,0.9010271430015564
3468,crecimiento tecnologico crecera traves tecnodinamica sera cambio paradigma impacto exponencial ultimo abundance singularity university empezamos ver soluciones sentido,positive,0.9889851808547974
3469,nate mas guapo!!! secreto nate?,positive,0.9925572872161865
3470,nate mas guapo,positive,0.9929591417312622
3471,carlos salinas gortari mato nate gentile enterro pinos junto luis miguel,negative,0.9410627484321594
3472,skynet,positive,0.939535915851593
3473,like cumbion,positive,0.9187821745872498
3476,si da tema jaja buena cancion final,positive,0.9824057221412659
3477,habia visto pelicula robot lleva toda gente panza tierra nueva es broma panza ninguna secta,negative,0.9196921586990356
3479,nate ve genial,positive,0.9883968234062195
3480,ia gemeni google paso imagenes ngro sacaron despidieron gente asi si tenia sesgo digas no,negative,0.9956052899360657
3482,puedes dar dato como hiciste perder talla corporal??? mejorado mucho felicito!,positive,0.9778954386711121
3484,problema artistas estan segados roban trabajo hacen mal gente usa sabe arte,negative,0.9971171617507935
3485,estudiante informatca argentina interesado area estudiar conozco xd si alguien interesado tambien podemos compartir,positive,0.9847032427787781
3486,nate convirtio chad bien el,positive,0.9435136318206787
3493,debate etico corporaciones benefician monetariamente trabajo miles artistas estan robando,negative,0.9895204305648804
3496,seguimos esperando regalos componentes pc sobran victor sanchez paso tiempo amigo prometas haras,positive,0.9295670390129089
3497,felicitaciones proceso nate! gracias x info siempre tan didactico entretenido,positive,0.9962345957756042
3503,padre fin podra entender ia gracias nate si acaso nate usa simulacion ia,positive,0.988624095916748
3506,estudiando ciencias computacion ahora voy quedar trabajo,positive,0.9298047423362732
3509,nate impresiona glow up senti cosas mujer,positive,0.9875568151473999
3510,inteligencia artificial caiga manos anticapitalistas socialistas neonaszcis sera fin libertad individual,negative,0.9034954905509949
3511,full,positive,0.9745476841926575
3512,jajaja final inesperado!,positive,0.9799219369888306
3514,nate ve mas rico,positive,0.981107234954834
3515,clara cuales datos estan aprendiendo ias? correcto software estudie libros stephen king escriba el? si aprendio libros pirata correcto gente quede trabajo culpa ia si correcto,negative,0.9666945338249207
3520,padre empezo trabajar ordenadores dijo gracias pc haria trabajar menos horas tenia sentido mas productivos ia hara trabajar menos horas,positive,0.9364509582519531
3521,buena outro,positive,0.9896532893180847
3522,tio ahora jajajaja nate super fit felicitaciones tio veo sano,positive,0.9922477006912231
3524,nate actualizaste hardware bien ahi,positive,0.9792516231536865
3526,siempre pense nvidia tenia logo corporacion causante apocalipsis,negative,0.9733836054801941
3527,ufff verdadera clase grande nate!!!,positive,0.9894647598266602
3529,crack! admiro haces,positive,0.9944625496864319
3530,diosssssssssssssssssssss cambio nate ve bien!!!,positive,0.9908374547958374
3533,musica final poesia !! nate,positive,0.9835514426231384
3535,mejor parte,positive,0.9959557056427002
3536,nate devuelve cachorros peru japon,positive,0.9336321353912354
3542,puesto looxxmaxing mewing tope nate,positive,0.9177852869033813
3543,nate imaginate nuevos hackers ia interceptando mails envian ia adverti,negative,0.9844748973846436
3544,mundo vivimos gente ido completamente cabeza verdad si racismo encima intentan vender bueno flipante mundo tocado vivir,negative,0.9734491109848022
3545,delgado nate prime exito! grande nate!,positive,0.9952358603477478
3547,fua nate veo mas delgado guapo,positive,0.9641377925872803
3548,gracias!,positive,0.9961957931518555
3549,nate ve facherito buen look hace raro verte gafas acostumbra,positive,0.9791879057884216
3550,extrano lentes nate,positive,0.9835143089294434
3551,nate ahora mas guapo gracias ia,positive,0.9959861636161804
3552,mas asusto pantalla azul luego penso android bueno si iphone pasara mismo,negative,0.9423012733459473
3553,noticias viejas nuevo,positive,0.9318937063217163
3554,hoy dia consideran estudiar carrera varios anos universidad personas estan apenas iniciando estudios valga pena? cuales ejemplos creen valen pena si vale pena?,negative,0.9577540755271912
3555,mas menos dicho y google decirme alguien mas abierto hey google jaja,positive,0.9696301817893982
3556,casi tan guapo pedro sanchez,positive,0.933052659034729
3557,caias bien ultimamente veo hate argentinos comentarios mala leche sera problema nosotros si podrias arreglar problemas pc montas salu desuscribo,negative,0.962152361869812
3559,verdad resumido bien panorama ia ideal estabs dia dar repaso frikis sabiamos cuentas aqui,positive,0.9157471060752869
3563,wtf cambio fisico sorprendio,positive,0.9311667084693909
3564,base en,positive,0.9398844838142395
3565,nate ve mamadisimo,positive,0.9282020926475525
3569,muchachos favor jamas confien empresa programacion diga tocado nada top frases programadores d,negative,0.956170916557312
3570,mejor cancion mapache bailarin encanto conclusion vez llevarnos manos cabeza las ia van quitar trabajo mejor aprender usarla favor,positive,0.9803048968315125
3574,llama hacerlo censura pc chat gtp ?,negative,0.9546494483947754
3575,nate premium,positive,0.992253839969635
3576,trate generar manual identidad corporativa ser disenador da ignorancia ahora mismo puede remplazar trabajo humano,negative,0.9735123515129089
3577,estas poniendo potente,positive,0.9845219850540161
3578,gymnasio nota nate buen trabajo informacion excelente,positive,0.9943640232086182
