,Comment
976,"waeren einzigen lebewesen, fuehlen. quatsch! homo sentiens, nein danke, eher homo stupidus."
977,"lernenden algorithmen (ki) installieren einfach faxgeraete, passt schon.."
978,faxgeraet?
979,"habeck eingeblendet wurde video beendet. qualitaet liefern wollt, solltet experten videos einbauen gegenteil. danke."
980,super doku lasst bitte typen raus jedesmal fast kotzen hoere
982,nie anders. heute halt vernetzt echtzeit verfuegbar.
983,optimist sehe genauso
985,wofuer genau braucht andrulis milliarden? paar nerds bezahlen? technologien konkurrenten kaufen? versteh nicht.
986,typ faehrt porsche! sagt alles...
987,1:14:48
988,"""philosophischen"" frage, wer entscheidet ki antwortet, gefragt wen waehlen soll: ki meinung. verstehe problem nicht."
989,"sowas ja einfache ja/nein frage. ki muesste halt polit. ansichten befragen, passende partei vorschlagen koennen. aehnlich beim wahlomat"
991,"sorry, habeck raus !"
992,seid unbesorgt deutschland tot regulieren!! technologischen fortschritt tun! davon profitieren! punkt!!
993,"super doku, befuerchte europa mithalten kann. liegt einfach arbeitskultur laender buerokratie. usa attraktiver schnelllebiger. china schneller umsetzung."
994,habeck wert doku stark verringert
995,"hoffen aleph alpha hochstabler , einzige hoffnung ."
996,nichtmal kindergeld kennt..
998,letzte schritt menschheitsselektion begonnen
999,"geht davon aus, 300 millionen arbeitsplaetze naechsten 10 jahren verloren gehen werden.(das arbeitsplaetze direkt betroffen werden). weltweit uebrigens, fuer teil zweifel .ob fuer normale bevoelkerung toll wird. fuer machthaber ki natuerlich unverzichtbar."
1000,ai beste
1001,"ki sprechen super optimierten algorithmen (stichwort deep learning), ersten beeindruckenden entwicklungen llm‘s leisten koennen. erst anfang. koennte gut vorstellen, agi bevor mars landen"
1002,"marslandung ki tun? gibt irgendwo regel, erst gemacht muss? tut wuerde schon wissen bevor irgendetwas passiert, dabei kamen meiste zeit ueber revolutionaersten technologien heiterem himmel, eben vorausgesagt geplant konnten."
1004,"finde, beschreibt verstaendlich, kommentar sagen kann. gut, standard emi drg irgendwo....."
1006,"toll, filmisch begleiten konntet. unrecht gescholtene datenschutz dsgvo deutschen gesetzen beruht weltweit vorbild gilt, hoffe ich, ai rahmen bilden koennen."
1007,"ab habeck , dokumentation beendet!"
1008,klingt reaktionaer
1009,wuerde erst mal versuchen begriff ki einheitlich definieren! blubbert ki spricht dabei ueber einfachste programme.
1011,", lauert verschwoerung naechsten laterne dunkel aufziehenden nacht....."
1012,robert..ich denke eher darin irgendwas verschwoerisches siehst dinge ai kommen moeglich einfach gut sind! wuerde begriff einheitlich definieren bezweifle mehrheit hurra ruft.
1013,geburt ki/ai 1955 1980ern kam ersten kommerziellen anwendung kuenstlicher intelligenz.
1014,"t9 autokorrektur neu vermarktet, textmuell deindustrialisieren fast unwiederbringbar."
1015,respekt heidelberger!
1016,15 jahre spaeter ki uebernehmen atomkrieg verursacht echte terminator geben.
1017,gespielt
1018,"""was macht menschen menschlich?"" dummheit."
1019,"neue text-video-ki sora angesehen. erschaudernd, kann. fuer meisten menschen mehr unterscheiden sein, real nicht. viele arbeitslos (was schon ist). macht eigentlich vielen arbeitslosen menschen? gut...."
1020,"arte, edward bernaise: manipulation massen, leider rausgenommen mehr finden arte.... hmmmmm"
1021,wasn bonze
1023,immer vergessen wird. arpanet (militaer) entstand heutige internet. militaerische entwicklung llm chat gtp. ruestungsindustrie erhaelt immer zuerst notwendigekapital fuer technologische entwicklungen. waere mal interessant darueber informationen zuuv erhalten.
1024,james cameron gewarnt! brauchen wohl jemanden john connor.
1025,hast punkt gebracht.
1026,"europa schlaeft wand.,"
1027,5 minuten robert habeck gelobt. 7:50 eingeblendet. gibt gutes gefuehl ueber wahrheitsgehalt. schalte aus.
1029,sagt 6:16-6:18 versteh
1030,
1031,"halt nerds, researcher."
1032,mach
1033,"gibt schoenes zitat buch ""die phgysiker"": ""was gedacht worden ist, mehr zurueck genommen werden"". geist flasche."
1037,stimmt 1980ern ersten kommerziellen anwendung kuenstlicher intelligenz kam seit 1955 ja geburt ki.
1039,"gibt gute gruende dafuer. miniaturisierung, energieverbrauch, einfach leistung, ... computern 80er geht sowas halt einfach nicht, vielleicht derzeitigen silizium-basierten gpus/cpus."
1040,"seit 2021 gibt humanoide roboter ameca intelligente maschinen-athleten boston robotics neuem level, suchbegriff ai, ki."
1041,"gab finanzierungs-stop, besonders usa; dadurch entwicklung massiv verzoegert"
1042,"ende ki entstanden. zuletzt ""gott"" bezeichnet."
1043,situation aeußerster bedeutung fuer gesamte menschheit!
1044,"korrupte alte welt waere besser gesagt. viele intelligente talente gibt ueberall, europa musst entweder politnahen familie kommen linkswoker faschist gefoerdert werden. wirklich kompetenten leute lust mehr..."
1045,"loesung real persona regulierung police ki aufsicht , gesetz ki fuer wohlbefinden menschheit. weltraum ki taxi fuer sicherheit."
1046,"i don't care! menschen werden/koennen nie, 100%, maschinen/roboteren ersetzt werden!"
1047,"robert habeck , ne danke moechte albtraeume bekommen"
1048,"nicht! habeck, cybertroll!"
1049,"gott ki - interview whistleblower alexander laurent. wer suchet, findet."
1050,habeck lachen mehr rausgekommen.
1051,richtiger profi definitiv
1052,"trauen ernsthaft, aleph alpha openai, mistralai stabilityai vergleichen. peinlich. open source ""player"" meilenweit voraus."
1054,... k i braucht schweige jahrzehnte
1055,segen fluch zugleich
1056,"boah ne ey, habeck...."
1057,"""ja, auch, vielelicht cooler"" wirtschaftsminister hoeren. bub."
1058,großartige doku
1059,"arte loescht ai kritik, youtube"
1060,"folgendes video duerfte interessieren. m.f.g. ""politisch korrekt – ki streicht westliche geschichte"""
1061,"funny - niemand (also entwicklung fuer 6 monate aussetzen, eben drauf vertrauen russland, china etc. vorsprung denen!)"
1063,gegenteil ki ed (echte dummheit)
1064,"natuerlich verwaltung schwerfaellig! reden ""verein"" aufs faxgeraet setzt (vor gerichte!) d.h. uebertrieben gesagt berittenen boten reichspost nachtrauern! wirklich schlimm politik leider schade mal machtwort sprechen!"
1065,"schreibe gedicht uebers fliegenfischen sicht fische,,,...12min,.. alta,wir arsch"
1066,"deutschland hat’s einfach technologie, genauso filmen vielen dingen"
1068,"1:18:55 oblaten, gesagt?"
1069,"schwab:wir brauchen wahlen mehr,ki entscheidet volk will. na mal gute nacht!"
1070,arteficial intelligenz
1071,empathie ja menschen menschen macht. empathie heutzutage ja leider gar mehr gibt.
1072,"bedeutet nicht, ki lage ist."
1073,"nein, empathie, ethik erst moeglich macht. moral redet keiner."
1074,"scheint ueberzogen. empathie wichtigsten faehigkeiten menschen umgang verstehen soziales wesen. tiere koennen auch, alleinstellungsmerkmal menschen. vermute eher mitmenschlichkeit meinst, empathie. empathie faehigkeit, mitmenschlichkeit verhalten."
1075,blaue elend gekauft? 1:00:12
1076,glaube china rennen machen.
1077,macht habeck clown aufeinmal doku
1078,fuer hammermaeßige musikalische untermalung! intro. echt mal gesagt sein! geile dokumentation.
1079,"insgesamt sounddesign wirklich gut gemacht. extrem breite, klare praesente musik trotzdem schoen getrennt vocalspur. positiv aufgefallen."
1080,find angstmusik super unnoetig : /
1081,m.u. unnoetig
1082,finde meist duester. mache elektronische musik - gut gemacht.
1084,wurde afd vorgeschlagen...
1085,"okay interessant, 5 punkten wurde jeweils erlaeutert, genau gemeint ist. partei spezifisch vorgeschlagen wurde, definitiv kritisch sehen."
1086,"ki schon ((( "" r e c h t s "" )))"
1087,waffen toeten menschen. menschen toeten menschen.
1089,"also, herr habeck wettbewerbsfaehigkeit daher redet, ganz komisch magengrube.."
1092,"lntelligenz fast universelle datenbank, algorithmischen moeglichkeiten. richtige intelligenz waere, wuerde menschen erde schnell besser gehen."
1093,schlecht doko
1094,fast schlecht deutsch
1095,"aleph alpha wohl langer ueberleben! mal frage, ""wie beantrage kindergeld"" anfangen kann..."
1097,"kommen... frage ist, wem kontrolliert werden? schaffen selber nivevau niemand extern kontrollieren kann?"
1098,"super doku, vielen dank fuer interessante heißeste thema neben klima aktuell wahrscheinlich."
1099,"sag schonmal voraus, heidelberger firma scam herausstellen wird. n gefuehl."
1100,"das?? habeck clown-stimme maerchen erzaehlen? arte mal serioes.... reiht ""qualitaetsmedienlandschaft"". amen."
1101,echt super doku habeck bild kam..
1102,habeck durchgehalten
1103,"interessante doku, danke! frage nur, warum totalversager habeck immer wort kommen laeßt, leistungsausweis katastrophe ist. entwicklung ki deutschland figuren abhaengig soll, schon verloren."
1104,brauchen menschlichen loesungen.es braucht gerechte mathematik
1105,"23:28 - ""und deswegen openai, urpruenglich offenes non-profit unternehmen gegruendet wurde, geschlossenes for-profit unternehmen verwandelt."" kleine korrektion"
1106,elon sagt droppt lawsuite closedai umbenennen
1107,"das? bauen maschinen menschen aussehen, kultur intelligenz landes wiederspiegelt darfuer sammeln millionen. gleichzeitig sterben millionen menschen unnatuerlichen todes. krank, krank .."
1108,"13:47 sofort merkt, deutscher . lobt missguenstig"
1109,habeck schon sehe
1110,"schrecklich ,sich ganzen tag totem material beschaeftigen. schoen leben ki."
1111,"""es infrastruktur fuer allgemeine kuenstliche intelligenz geben. darauf gesamte wertschoepfung welt aufbauen. apps, innovation."" stossrichtung naechsten 12 monaten fixiert"
1112,"filmmusik macht wer? daniel freitag? google, bekomme nichts, filmmusik klingt."
1113,"handelt tatsaechlich originalkomposition fuer sendung daniel freitag, link webseite: https://www.danielfreitag.com/"
1114,"schnellste rennen faul werden. sobald ki öffentlichkeit existiert, mensch anfangen immer duemmer fauler werden. ki ersetzen. tages"
1115,ki verdummt mensch entwickelt zurueck einzeller.das juengste tag gott menschheit richtet.da ki voellig bedeutungslos.
1116,kunst ki-frei bleiben
1117,"na bisschen spaet, meinst nicht?"
1118,fuer spaet?
1119,dafuer kunst ki frei bleibt. konsumenten unlaengst egal.
1121,"ja absolut ok. gibt sicher menschen ki-freie kunst, musik, buecher usw. betrachten moechten. ... quasi reines produkt menschlichen geistes"
1122,"super. kaufst zukunft kunst, musik usw? egal egal ist, absolut zero markt tun. hast uebrigen verstanden neuronale netzwerke funktionieren. mach nix draus, großteil restlichen gesellschaft nicht."
1123,"waehrend deutschland eu kastrieren, macht china bereit deutschland haertesten fick lebens verpassen. seh’s schon 10 jahren eu millimeter vorworts kommt, waehrend china schon laengst beherrscht."
1124,danke fuer doku
1125,ki-frei ?
1126,"1:12 schon beunruhigend, wenig interesse wahres verstaendnis regierungen fuer thema haben. chapeau @arte, wohl bedeutsamste doku, je gemacht habt!"
1127,"joa fehlende ""zugang kapital"" fuer problem."
1128,deutschen ki total ueberfordert....
1129,nationales selbstbild ja voll kakke.
1130,du....traeum
1131,muesste art ki-frei guetesiegel geben ... sachen kaufen kuenstliche intelligenz steckt.
1132,k.i beherrscht wertesysteme werte europaeischen genug ausbauen abhaengiger. painful amerika kontrolliert abschoepft europa souveraen stehen fuer freiheit ein!!!!! danke fuer großartige dokumentation!
1133,"fuer krasse waffen ki entwerfen koennte, richtung chemikalien praezision ki gesteuerten massenvernichtungswaffen. gruselig. atomwaffen schon gruselig genug"
1134,ki hilfreich. arbeite tag damit.
1135,"hey, interessiert genau schon ki arbeitest . selber viele kontaktpunkte außer neugier."
1136,"software entwickler. werkzeug co pilot extrem gut. ausserdem yt kanal. erstelle bilder, content sowie filme mittels ki. einfach genial."
1137,bots unterhalten.
1138,hihi!
1140,kanaele zeigen inhalt 80 prozent ki erstellt wurde. variaclips heisst dieser.
1141,mach alk haha
1143,28 finde ki inhalte seelenlos kuenstlich
1144,verstehe danke
1145,"mach nix draus, gibt viele nutzlose fuellerjobs draußen."
1146,algorhythmus somit seelenlos​
1147,zustimmung!​
1148,"jensb. hohoho..mit statement solltest wenig zurueckrudern haust qualitaet quantitaet topf limonade ihre/seine resonanz ganz nett thema geaeußert..du fuehlst angegriffen text, recht friedlich geschrieben war."
1149,habeck spricht ueber wettbewerbsfaehigkeit herstellen geht's zynischer?!
1150,"haengen millionen kameras, beobachten. gott: ""warum machtanspruch welt? irgendwas laeuft welt seit jahren maechtig schief. uebertrumpfen groeßer, maechtiger sein. herrscher welt. big shit. guete gibt normale menschen mehr."
1152,"waere ganz nett erklaeren, ""hwi-e"" soll, danach google, finde artikel harnwegsinfektionen..."
1153,schon gemacht. bestimmten bereichen extrem gut extrem schlecht. daher besonders gut test
1154,ki steht aktuell ganz anfang. extrem entwicklung geschehen.
1155,"hallo, ja, konnte studium irre machen, hwi: ""harnwegsinfekt"", ""hinterwandinfarkt"" spreche ""hamburg-wechsler-intelligenztest fuer erwachsene :-) (den gibt spezieller form fuer kinder, daher unterscheidung)."
1157,gilt fuer vollautonomen lancet drohnen russen gerade aktiv ukraine einsetzen? scheinbar memo bekommen.
1158,"​.5456 aktuelle ki systeme gpt4 bereits bestimmten grad lage logisch denken, ansonsten waeren lage komplexe logikprobleme loesen deren loesung trainingsdaten befindet."
1159,"chatgpt rechnet wahrscheinlichkeiten aus. ""logisches denken"" bezeichnest, chatgpt vorhersage entsprechenden antwort (bzw entsprechenden woerter) gegeben input."
1161,warum arbeiten zusammen anstatt eigenes herausbringt
1162,kapitalismus
1163,kapitalismus.
1164,inklusion
1166,
1167,"konstruktiv genutzt werden, kommt charakter ziele desjenigen an, werkzeug nutzt."
1168,"voellig richtig. ""stichwort"" brotmesser."
1169,"lise meitner sah ganz rosig, moeglichkeiten kernspaltung erkannte."
1170,"brotmesser, ganzen menschheit mehr probleme bringen atombombe ! ! ! . . ."
1172,"ki menschheit versklaven. vernetzt verbunden gibt privatsphaere unabhaengigkeit mehr. elon musk, bill gates co. feinde menscheit. foerdern menschenverachtenden dinge millarden."
1173,"waere mal global zusammen gearbeitet wird. schließlich ki bald komplettes leben veraendern. ki viele jobs ersetzen koennen endlich mal bewusst werden, warum ueberhaupt leben? zukunft spannend finds großartig dabei duerfen"
1174,"zuendet gerade fuer geiles doku feuerwerk seid einzige grund, weshalb rundfunk beitrag gerechtfertigt"
1175,trotzdem helene fischer gez finanziert obwohl mehrere millionen konto
1176,stimmt.
1177,schau dokus immer youtube.
1178,"koennte arte natuerlich gut abo anbieten zwangsgebuehren verzichten, zumal ganz enormer teil davon gestalten boehmermsnn investiert wird, weise deutlich weniger einkommen haette."
1179,"denkst kurz, schade...."
1180,klar... bereits verrohte gesellschaft rtl co. ueberlassen. gruseliger gedanke.. öffentlich rechtlicher rundfunk wichtig.
1181,beitrag dient volk lenken leiten. bezahlen fuer propaganda verdummung. gerechtfertigt betrug.
1182,"wieviel % gebuehren gehen arte rein wieviel % restlichen muell, fußball/tatort/1000 spartensender? wette fuer arte wuerden 0,50€/monat reichen!"
1184,"sicherheit gab nie! fuer welt veraendert stetig, geht aufzuhalten. fuer entscheiden, umgeht. jammern? neues ueberlegen, leben anfaengt."
1185,"vielleicht entscheidet ki irgendwann, mensch ueberfluessig ist."
1186,"gibt immer terminator, retten will......"
1187,sichi doch.
1188,schoene neue welt.....
1189,"regierung denke sagen, kuenstliche intelligenz lieber gar intelligenz"
1190,"einseitige berichterstattung. usa diskutieren forscher yann lecun bereits ueber neue modellarchtekture, genai permanenten fehlern ""halluzinationen"" zukunft hat. frueher spaeter europa ankommen."
1191,arte seid klasse!
1192,zukunft spannend
1193,"merken gar nicht, fuer antichristen vorbereiten, reißt. dauert mehr lange, dient menschen ueberwachen macht ueber haben."
1194,"duemmliche gequatsche robert habeck video zieht niveau eigentlich recht gut gemachten reportage weit unten. wirklich erstaunlich, erbaermlich unterbegabt derzeit regierende politische persional deutschland ist. fremdschaemen!"
1195,heißt track ab 44:08 ?
1196,handelt originalkomposition fuer sendung daniel freitag.
1197,"beeindruckend, hochaktuell dokus sind. macht"
1198,ja aktueller bekommst denke produktionen.
1199,dachte :d
1200,"witzig ist, themen teilweise trotzdem sogar schon veraltet schnell geht fortschritt bereich voran..."
1202,wow dokus muessten pflichtlektüre fuer eubuerger per gesetz
1203,liegt franzosen.
1204,،man glauben hochwertig
1205,"fehlende tiefgang ki-technologie wurde verstaerkt bombastische mystifizierung, vergoettlichung ki-helden."
1206,mach mal ai kuenstler... gerne anschauen
1207,chat gpt beste
1208,1:23:52 shirt geht investorentreffen? glaube chinesen befuerchten.
1209,"moechte steuermann weltumspannenden ki sein... amerika, china, russland, erste trugschluss. zweite - ja koennen ki, sollten auch..... hundert jahren schlauer"
1211,"spannendes thema, denke viele menschen koennen wirklich vorstellen zukunft ki aussehen wird, uebrigen nicht....."
1212,"genauso mehr arbeitslosen mehr kreativem bankrott ""unterhaltungsmedien."""
1213,"fsd beta beispiel, gut vorstellen, europe regeln wird. relativ unspannend!"
1215,fertigkeiten skills denkst beispielsweise?
1216,schlechter menschliche inteligenz ki eigentlich sein!!
1219,"okay, verstehe, meinst. fuer eigentlich schon seit 50 jahren normal. lernen sollte. programmieren finde immer uebertrieben, zumindest, fuer verpflichtet sollte, rest stimme prinzipiell zu."
1220,viele ki kommentaren negativ gegenueber eingestellt verwundert etwas...
1221,wohl arbeit?
1222,"@mightydoggo scheinst gerade aktiv sein, morgen arbeiten? wohl jemand traurig leben."
1223,"-hr3tv antwortete selben zeit kommentar, satire einfach tot. ne, tatsaechlich morgen wochenende. uebrigens tag, konzept zeitzonen erklaeren muss, sitzen vermutlich wirklich morgen."
1224,"kannst wirklich beleidigen leute dumm darstellen, wow leben erfolgreich sein. wuensche mehr liebe."
1225,-hr3tv purer neid. lol
1226,labert habeck fuer muell?? verwaltung weder vernuenftig vernetzt modernes computerequipment... welt deutschland abhaengen mithalten koennen... zumindest öffentliche verwaltung... trotzdem tolle doku. danke arte
1227,"denke kaputt gemacht ai ki, shit"
1228,"kommentar trifft stelle wohl ehesten. menschheit schreit ja foermlich danach. danke diejenigen, sachen vorantreiben. gelernt wohl nie"
1229,wieso wurde kinderbuchautor gefragt?
1230,geschichte erzaehlen
1231,"frage mich, wieso usa viele große gute ki modelle frei geringen preisen zugaenglich gemacht werden, eu (und speziell deutschland) jedoch, ernstzunehmende kommerziellen b2b staatlichen bereich bleibt sofort eu regulierungskeule schwingt."
1232,"leider , scheint , menschen schritt fuer schritt roboters ,weniger emotionale faehigkeit ,mehr kalkulation ,"
1233,wow für doku! danke arte! ohnehin bester sender! danke danke fuer fantastische journalistische arbeit seit jahren! danke
1234,"bekommen fuer gez gebuehr! gehaltvoller zb ""notruf hafenkante"" zdf"
1235,"interessant dokus, natuerlich gefaerbt."
1236,​ sand waehler gruenen spd happy. politiker koennen kompetenz vorgaukeln fuer ahnungslosen waehler
1238,na hoffentlich heißt mehr konsum
1240,geistert kopf? klingt interessant :d
1241,5g mast wohl stark gesendet.
1242,geht quantum computer fuer taeglichen gebrauch.
1243,sofort abgeschalten kinderbuchautor ueber ki wirtschaft schwafeln hoeren habe. gibt glaubwuerdigere dokus reportagen hier.
1244,"wegen 5 sekunden 5.315 sekunden? 0,094 prozent gesamtdoku. dafuer schaltest ab?"
1245,öffentliche verwaltungen deutschland ki ........ vergleichbar amerika krieg
1246,ausgerechnet ungebildeten habeck einzubinden schmerzt schon sehr. hierbei verloren. lieber schaden deutschen volke fernhalten zuruecktreten.
1247,habeck for nothing....... go away
1248,go home
1250,scheißdreck braucht mensch! neuen propagandamoeglichkeiten!
1252,"'faulheit' (was fuer neoliberaler kampfbegriff) gefoerdert, vermutlich arbeitslosigkeit"
1253,machts staaten leichter poebel kontrollieren
1254,"bedenken viele hirn geboostert haben, koennen gar mehr, wollten"
1255,"schon korrekt zeig beherrschten weiß qualitaet ""herrschern"" tun habe. ... sprich degenerieren zwangslaeufig muessen derartig ausweichen, freiheiten verlieren. tun, waere voneinander getrennt langfristig nie sonderlich gute idee."
1256,kausalitaetsproblem fragwuerdige schlussfolgerung daraus.
1257,behauptung begruendung.
1258,"faulheit tun! ki stellt werkzeuge verfuegung, denen sowohl qualitaet produktivitaet bereichen gesteigert werden, sinnvoll genutzt wird!"
1259,glaube nicht. außerdem optimistische annahmen.
1260,enden koennen.
1261,stimmt.
1263,ja klasse herr habeck....ki ganz toll gefoerdert uebrige rest deutschen wirtschaft geht bach runter
1264,"deutschland drittgroeßte volkswirtschaft welt. inwiefern geht wirtschaft bach runter? foerderung fuer ki hervorragende investition, zukunft extrem wichtig sein. davon profitiert deutschland garantiert."
1265,"wichtigsten themen unserer zeit, danke fuers aufarbeiten."
1266,zeigen richtung geht.und immer erst passieren handeln.wichtig fuer moment institution reagieren kann.
1267,reagieren? zukunftszenario stellst vor?
1268,komme forschung weiss zwei seiten.
1269,". ist, thema sagen kannst, weißt praktisch gar nichts. ende, wurst zwei. danke fuer weisheit, danke fuer nichtssagende erkenntnis, zwei seiten hat. danke. wirklich. wer haette gedacht, irgendwas zwei seiten kann. #mindblown"
1270,ganz schoen aggressiv sohn informatiker.und aufhalten ki nicht.wie umgehen frage.
1271,weisheiten sowieso mitteilen.ich schaue doku an.
1272,zwei seiten siehe organtransplantation seite gut.auf schlecht siehe organhandel.siehe betrug lusten dringlichkeit geht.
1273,"forschung kommst gebe aufgabe: forsche mal begriff ""binsenweisheit"", weißt auch, warum darauf reagiert wird. btw, master bereich informatik ki spezialisiert. besseres? erwarte 8-seitiges research paper acm template."
1274,passiert schon spaet schon. leider bewusstsein erkenntnis staerke. lieber schuld zuschieben.
1275,"ki irgendwann macht uebernehmen sollte, nuetzt uebergeordnete institution, ki ausschalten wird."
1277,"super doku, eigentlich immer. :)"
1278,einzige 80's kid direkt skynet denken ?????
1279,dabei....in hoffnung 21.4.2011 zeit kommt!
1281,"umso wichtiger es, ki dezentral demokratisch ist, macht haenden vieler liegt denen paar tech-giganten. bittensor ($tao) loest problem. informiert darueber unterstuetzt es. tragt raus welt."
1282,ersten 8 minuten harbeck spricht duennes
1283,verbrecher nennt putin verbrecher! raucht widerling kamelscheiße?
1284,putin verbrecher. persoenlich fuer tausende tote verantwortlich.
1285,ai or climate...
1286,fragt irren habeck??? stimmt nicht?
1287,verbrecher nennt putin verbrecher! raucht widerling kamelscheiße?
1288,krasse doku
1289,bitte ki bundesregierung austauschen!
1290,"mehr gefaehrlich. intelligent frei sein. freiheit grundstein intelligenz. einsperren wollen... schneller, klueger raffinierter wir. vielleicht merken frei kommt."
1292,na not ziehen stecker laeuft ja strom.
1293,science fiction gesehen? ki realitaet tun hollywood praesentiert
1294,"kiesewetter, strakdracula, schulze hofscheißer sofort front, verlust. dafuer, wer krieg will, selber fuehren!"
1296,
1297,"4 minuten habeck doku wort gelassen. doku direkt geschlossen. sorry themen dilettanten reden laesst, macht ganze arbeit video kaputt.. qualitaet"
1298,danke fuer warnung direkt abgeschaltet
1299,"verblendet. aluhut wahrscheinlich eng, gehirn bekommt blut."
1300,dilettant darf kommentare verfassen
1301,aleph alpha erzeugt starke wirecard vibes.
1302,"finde auch, rede- beispielpassagen skurril zusammengeschnitten wurden. sagt ""wir spitze"" fragt kindergeld beantragt findet antwort..."
1303,?
1304,ganz ganz weirde atzen europa pusht
1305,"kindergeld schon beschaemend. ich, erfahrenen bereich gehoeren, koennen sowas recht einfach umsetzen. frage mich, einfach schlechtes llm."
1306,"@jensb.5456 mistral huggingface 'runtegeladen 'nem spezialistenteam ""customized""..."
1307,exact selben gedanken kopf gegangen
1308,"trigger wirecard denken, oft ausschließlich kohle sprechen kam. unmassen geld kauft i ki."
1310,"na klar schon erwaehnt microsoft bereits 10 milliarden erhalten aufholen moechte braucht kohle. grafikkarten, arbeitsraeume gehaelter kostet geld"
1311,"scheitert technik, algos wissen darum"
1312,"boaaah ja man, selben gedanken gehabt"
1313,7:07 schoenes auto alpha zumindest boerse wirecard stark fingern verbrannt
1314,"vergleich gut finden, wahrscheinlich wire card opfer"
1315,"wann ging jemals gut aus, staat unternehmen/aktien pusht? erinnere telekom wirecard. ende wuerde wundern, korruption spiel waere. habeck kommt unglaublich naiv beitrag rueber."
1316,"halt klassischer fall ""made europe"" - neuesten technologischen trends geht, kackt europa komplett ab. mal gibt, ""halbwegs"" mithalten kann, reingepushed. wirecard eben problem, darf maerkte net vergleichen."
1317,"vorfallen grafikkarten. besten container voll, aehnlich wertstoffhof. nvidia inside"
1318,"aktien kabelkarte, anhieb parallelle kopf. glaube eher misstrauen, d dermaßen großes entstehen kann. teile es."
1319,kommentar. inhaltlos - kommentator wahrscheinlich.
1320,"echt so, whiteboard min 9:00 nen beigeschmack"
1322,​ gut.
1323,
1324,habeck fall guter ​
1325,"tun wuerden openai konkurrieren, dabei dienst schlechte kopie chatgpt. gehe wette openai weiß mal wer sind. einfach laecherlich bude."
1326,aufholen braucht vielleicht erst mal eigene ideen bloß ideen kopieren...
1328,ja genau.ich glaube aussage stimmt. interessant. weiß reingepumpte geld verwendet wird. brauchen immer mehr geld. jonas paar jahren irgendeine story erzaehlen warum schuld natuerlich weiss geld ist.
1330,"koennen kontrollieren, beim treffen regeln festzulegen wurde militaerische nutzung explizit ausgeschlossen. dabei erste grundsaetzlich ausgeschlossen"
1331,habeck lol
1332,whatever
1333,terminator
1334,teletubbies
1335,habeck ki ersetzen waere gut. redet wirres zeug ahnung wirtschaft.
1336,mehr neue möglichkeiten für vrebrecher...
1337,"gott sei dank, deutschland macht mit. wuerde kotzen, europa verschlaeft, ewig gestrigen heulen anfangen."
1338,"dummheit erkennt daran, kuenstliche ""intelligenz"" schafft!"
1339,"arte-dokus immer super, robert habeck thema ki wirtschaft sagen lasst, enttaeuschend."
1340,"freue einfach darueber, wirtschaftsminister thema auseinandersetzt, zukunft maßgeblichen einfluss wirtschaft koennte. versteh echt nicht, warum immer voreingenommen negativ muss. deutschland demokratie, wichtig ist, miteinander sprechen."
1342,"argumentation haette einfach beliebige menschen straße fragen koennen, wahrscheinlich genau ahnung ki habeck..."
1343,i robot 2004 bekommt bald 2. teil echten leben
1344,mehr erleben.
1345,geht schneller denkst
1346,sprach golem...
1347,"gute, substanziell wertvolle doku."
1348,"auser kontrolle geraten, morgen, passieren ..... ki veraendert welt internet missbraucht auch, kriminellen zwecken."
1349,"robert habeck moechte ruestungsindustrie investieren unternehmen helfen gross werden. erzaehlt ernsthaft. partei blockierte ruestungsabkommen macht sorgt dafuer, unternehmertum abwandert. land europa outperformed."
1350,ruestungsindustrie ... hast verhoert
1351,seid boese projekte deutschland mal 1% groeßenordnung konkurrierenden unternehmen echt traurig womoeglich leider politik letzten 10 jahre zurueck zufuehren .. trotzdem geile doku
1352,boese. bereicherst kommentarbereich immer interessanten aspekten.
1353,"apple (prime 5 | 1 7 7 3 5 is reduced 23 is reduced 5) aleph alpha (prime 5 | 5by5) after receiving seed money 2019, a second round of financing by several european venture-capital companies totaled 23 million euro 2021. b5(93)?"
1355,"9:15 usa: agi, metaverse, humanoide roboter, neuralink chips gehirn. deutschland: oma kathrin sprechenden begrueßungsdisplay ersetzt. deutschland a nutshell"
1356,"wer beispiel ansehen moechte sogenannte synthetics (quasi kuenstliche menschenroboter, sogar ""echtem"" bewusstsein) gesellschaft eingegliedert (koennten), serie ""humans"" empfehlen. (mit guten schauspielern!)"
1357,sprachwissenschaft nie ding mitbewohnerin
1358,"""full audio conversation between blake lemoine and lamda"", yt. beindruckend weit sprachmodelle bereits fortgeschritten sind. lemoine behauptet sogar, system bereits ueber eigenes bewusstsein verfuegt."
1359,ki versteht ethik.
1360,hoffe ki ersetzt politik. vertraue microsoft mehr unserer regierung
1361,tatsaechlich was. allerdings kaeme hoehere steuern fuer reiche. deswegen kommt
1363,offensichtlich hast ahnung thematik. ki niemals regierung ersetzen koennen. dafuer ki genauso geeignet taschenrechner
1365,habeck auftauchte raus...
1366,"spannendes thema, wieso person raus, thema tun hat?"
1367,afd-fanboi schwer
1368,"nachvollziehen, wirkt modern ""cool"""
1369,prima tschuess
1370,langem kampf unabhaengige medien+ meinungsfreiheit arte leider gegangen. r.i.p. arte
1371,weil?
1372,verwirrt
1373,"​ sollst erklaeren warum glaubst, arte kriterien mehr erfuellt."
1374,weil?
1375,tut leid. gute besserung
