index,Label,Score,translated_spanish
751,0,0.9542513092358909,China no puede proteger a su propio país de fracasos.
752,2,0.9633154074350992,la mejor solución es que todos puedan beneficiarse de sus propios datos. $ por MB simple.
753,2,0.9633154074350992,Todo el mundo puede beneficiarse de sus propios datos.
754,0,0.975708564122518,Yo amo a Jesús y a América. Yo odio a China. Yo ni siquiera come comida chinesa ya que matan gatos y la ponen en la comida.
755,0,0.975708564122518,Ya no come comida chinesa porque matan gatos y la ponen en la comida.
756,0,0.958914265036583,"es una vergüenza, pensei que Donna era sobre Ai pero resultó ser más propaganda."
757,0,0.958914265036583,Pensaba que se trataba de Ai pero resultó ser propaganda.
758,2,0.9703631162643432,excelentes cosas tecnología emergente objetivo
759,2,0.9703631162643432,La tecnología emergente es excelente.
760,2,0.9520498156547548,"gran análisis, simplemente gracias"
761,2,0.9520498156547548,Gracias por el análisis.
762,2,0.9571715712547302,"sorprendente análisis, desplegado en todo el mundo a través de mi biblioteca de investigación de aprendizaje de la máquina de inteligencia artificial..."
763,2,0.9571715712547302,Fue desplegado en todo el mundo a través de mi biblioteca de investigación de aprendizaje de máquinas de inteligencia artificial.
764,2,0.9742672085762024,Me encanta Ai. Fue excelente.
765,2,0.9742672085762024,Me encanta Ai.
766,2,0.9594467520713806,Me encanta esto tanto!
767,2,0.9594467520713806,Me encanta esto!
768,2,0.973764169216156,el mejor documental que he visto
769,2,0.973764169216156,El mejor documental que he visto.
770,2,0.9565608501434326,"greatest dialogue : karl marx tenía razón al decir ""la disputa entre capital y trabajo y los primeros ganan""."
771,2,0.9565608501434326,"""La lucha entre capital y trabajo y los primeros ganan"" es el mayor diálogo de todos los tiempos."
772,0,0.9503852427005768,el hambre dulce en resumen emplear porque el estómago de ataque parece una enfermedad de la foma.
773,0,0.9503852427005768,El estómago de ataque parece una enfermedad de la foma.
774,0,0.9709328015645344,"el espinoso reemplazo mecánicamente porque saltar inexplicablemente sumergir y un pez foggy. malcreciente, distinto golf"
775,0,0.9709328015645344,Jump inexplicablemente suceda además de un pez nebuloso.
776,0,0.9664869159460068,"¡Aposto que un chinés de $ va a liberar el primer virus ai que va a matar a la humanidad, como han hecho con podría."
777,0,0.9664869159460068,Los primeros virus ai que matarán a la humanidad serán liberados por una compañía chinesa.
778,2,0.9620542377233504,"excelente, amplia discusión de estas cuestiones incriblemente complejas y importantes."
779,2,0.9620542377233504,"Excellenta, amplia discusión de cuestiones importantes."
780,0,0.9674078822135924,Si usted está socializando con una máquina.
781,0,0.9674078822135924,"Si estás socializando con una máquina, vivir en China debe sumergir."
782,2,0.9813279986381532,¡Muy buen trabajo! Gracias!
783,2,0.9813279986381532,Gracias por el gran trabajo!
784,0,0.9606235742568968,"Lamentablemente, el conocimiento chinés sobre Ai viene de nuestras escuelas. Además, robando algunas tecnologías de otros países."
785,0,0.9606235742568968,El conocimiento chinés sobre Ai viene de nuestras escuelas.
786,0,0.9502405643463134,No me gusta en absoluto donde nos dirigimos!! socialismo comunista....no bueno!!
787,0,0.9502405643463134,No me gusta dónde nos dirigimos.
788,0,0.9508143812417984,el esmero del cerebro de la realidad virtual es muy alterar la mente y tiene un efecto tóxico en la mente humana.
789,0,0.9508143812417984,El bullshit de la realidad virtual tiene un efecto negativo en la mente humana.
790,2,0.9804304987192154,Bienvenido podría Ai!!!!!
791,2,0.9804304987192154,Le doy la bienvenida a que pueda a Ai.
792,0,0.9572149912516276,la válvula simple de milímetros a menudo porque forma inmunológicamente el olfato de un sanguíneo inmenso.
793,0,0.9572149912516276,El mílimetro plano es propenso a colar debido a su forma.
794,2,0.9875348806381226,ahora! gran contenido!
795,2,0.9875348806381226,gran contenido!
796,2,0.9709206521511078,"El Comité recomienda al Estado Parte que adopte todas las medidas necesarias para garantizar la igualdad entre los géneros y el empoderamiento de la mujer, incluida la adopción de medidas legislativas, administrativas y de otra índole destinadas a eliminar la discriminación contra la mujer."
797,2,0.9709206521511078,La Comisión Consultiva en Asuntos Administrativos y de Presupuesto examinó el proyecto de presupuesto por programas para el bienio 2002-2003 (A/60/6 (Vol. I) y Corr.1).
798,0,0.9591641128063202,cuando usted está robando propiedad intelectual no hay honor en el éxito. la agenda de cap es totalmente inaceptable.
799,0,0.9591641128063202,No hay honor en el éxito cuando robas propiedad intelectual.
800,2,0.9755728125572204,magnífica transmisión. gracias!
801,2,0.9755728125572204,Gracias por una excelente transmisión.
802,0,0.9535720547040304,China nunca se da cuenta de que todos los datos de Ai son inútiles cuando su gente está hambre.
803,0,0.9535720547040304,Todos los datos ai son inútiles cuando su gente está hambre.
804,0,0.9624644915262858,No hay nada bueno que venga de China... extenderse en la cama en China... aunque no sepa cómo llegó allí.
805,0,0.9624644915262858,"No se le recuerda cómo llegó a China, pero nada bueno viene de allí."
806,0,0.9717795103788376,Me complace que he ido a visitar a China durante el tiempo que lo hice porque ahora parece realmente deprimente.
807,0,0.9717795103788376,He ido a China cuando estuve allí y ahora parece realmente deprimente.
808,2,0.9674305766820908,su todo fascinante pero : me dio de vuelta a los fríos...
809,2,0.9674305766820908,Todo es fascinante pero me hizo frío.
810,2,0.9590716361999512,"gran documental, @: cuando la música toca y el narrador está hablando conjuntamente, realmente toca a casa."
811,2,0.9590716361999512,"Cuando la música toca y el narrador habla, realmente toca a casa."
812,2,0.9664539456367492,Me encanta ver la colaboración de análisis de datos con la industria médica.
813,2,0.9664539456367492,La colaboración de análisis de datos con la industria médica es algo que me gusta.
814,2,0.9760546088218688,Me encanta la tecnología.
815,2,0.9760546088218688,Me gusta la tecnología.
816,2,0.9527409275372823,¡Un pesadilla feliz todos!
817,2,0.9527409275372823,¡Es un pesadilla todos ustedes!
818,2,0.951993390917778,sí y ampliar es la mejor manera de conducirnos contra la China!!
819,2,0.951993390917778,La ampliación es la mejor manera de liderar contra China.
820,2,0.9695703188578289,Estas son las notas laterales del gran descanso que nadie piensa en
821,2,0.9695703188578289,No se habla de las notas laterales del gran resto.
822,2,0.9531384507815044,Va a ver esta gran nueva entrevista en couture: las comenzó resident spots gigante verde fo
823,2,0.9531384507815044,Las comenzó residentes puntos gigantescos verdes.
824,0,0.9612471342086792,¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡
825,0,0.9612471342086792,Espero que el ordenador sepa que están construyendo un monstro.
826,0,0.9526819785435996,"entendió acerca de las limitaciones humanas en la productividad, pero ¿qué pasa con el mantenimiento? un problema potencialmente peor que existe!!!"
827,0,0.9526819785435996,"Las limitaciones humanas en la productividad son comprensibles, pero ¿qué pasa con el mantenimiento?"
828,2,0.9500287771224976,"Gracias, pus, gran trabajo."
829,2,0.9500287771224976,"Un gran trabajo, gracias."
830,2,0.962506666779518,Esta mujer es tan fucking increíble; tan juntos.
831,2,0.962506666779518,Esta mujer es increíble.
832,2,0.9743773490190506,El siguiente gran filtro está sobre nosotros gente.
833,2,0.9743773490190506,Estamos a punto de conseguir el próximo gran filtro.
834,2,0.9809707999229432,Ah i love u girl.
835,2,0.9809707999229432,"Me encanta a ti, chica."
836,0,0.9536896347999572,Ai me sacó de la boca.
837,0,0.9536896347999572,Te saco de la garganta.
838,2,0.9617328941822052,"Se trataba de un problema de salud mental, pero no de un problema de salud mental."
839,2,0.9617328941822052,Ha sido bueno dormir y sin sorriso emocional.
840,0,0.9521682858467102,Las personas que utilizan el área y otras cosas similares me parecen bastante superficiales y bastante parvos.
841,0,0.9521682858467102,Las personas que utilizan el área parecen ser superficiales y parvos.
842,2,0.987790048122406,excelente y documental de apertura de ojos!!!
843,2,0.987790048122406,Excellente y documental de apertura de ojos.
844,2,0.9605980396270752,Un buen trabajo aquí.
845,2,0.9605980396270752,Es un trabajo excelente.
846,0,0.9504068692525228,"hey flex! bueno va a dickhead, cientos de miles de vidas destruidas feliz que tuve una buena infancia"
847,0,0.9504068692525228,"Gracias por tener una buena infancia, cientos de miles de vidas fueron destruidas."
848,0,0.9586587905883788,"Ai nos hará estúpidos. cuando usted no tiene que pensar por sí mismo, sus trofeos de cerebro."
849,0,0.9586587905883788,Nos hará estúpidos cuando no tengas que pensar por ti mismo.
850,0,0.9522710839907328,Bienvenido a las emociones humanas. La época sin corazón está llegando.
851,0,0.9522710839907328,Un buen rechazo a las emociones humanas.
852,0,0.9654778838157654,"Ai es una idea muy, muy mala y cualquier persona que lo desarrolle debería detenerse inmediatamente."
853,0,0.9654778838157654,Ai es realmente una mala idea y debería detenerse inmediatamente.
854,0,0.9627606868743896,Así que eliminar a la mitad de los conductores de troncos. ahora. ¡Fuck!
855,0,0.9627606868743896,La mitad de los conductores de troncos deberían eliminarse ahora.
856,2,0.95164854824543,"Documentario de apertura de ojos, gracias."
857,2,0.95164854824543,Gracias por el documental que nos abrió los ojos.
858,0,0.9728405078252156,"tramp no puede aceptar el fracaso, prepararse para un poco malvado temperamento antrum criando bebé a cada noche"
859,0,0.9728405078252156,Un poco de mal humor antrum gritando bebé a cada noche es algo que el tramp no puede aceptar.
860,2,0.9635283946990968,Es un gran documental! También recomiendo el libro de Ai-ff lee.
861,2,0.9635283946990968,Recomiendo el libro de Ai-ff lee.
862,2,0.9503528594970704,bueno ver que tantas personas han visto este documental.
863,2,0.9503528594970704,Es bueno ver tantas personas ver este documental.
864,2,0.9775432199239732,Happy Halloween.
865,2,0.9775432199239732,El Presidente (habla en inglés): Doy ahora la palabra al representante de la República Islámica del Irán.
866,0,0.9587112466494242,"Pero nosotros usamos Ai para la guerra, el desarrollo de armas biológicas, la matanza y el espionaje de todo el mundo en la tierra."
867,0,0.9587112466494242,"Utilizamos Ai para la guerra, el desarrollo de armas biológicas, el asesinato y el espionaje."
868,0,0.9563433974981308,espera hasta que un camione de libras tiene un problema de software y curva el camione en vehículos de pasajeros que matan a gente.
869,0,0.9563433974981308,"Un camión de libras tiene un problema de software y cae en vehículos de pasajeros, matando a personas."
870,0,0.9755193442106248,su manera peor que lo que estaba en este documental. la muerte por Ai es lo que debería llamarse.
871,0,0.9755193442106248,Este documental era peor que la muerte de Ai.
872,2,0.9802276641130448,¿ realmente ganó todos estos concursos.... o fue el trabajo de esos ojos hermosos <.<
873,2,0.9802276641130448,¿Es el trabajo de esos preciosos ojos el que ganó?
874,2,0.9637588858604432,El Presidente (habla en inglés): Doy ahora la palabra al representante de la República Árabe Siria.
875,2,0.9637588858604432,Excellente domo.
876,2,0.9638762921094894,Las mejores horas que he pasado en conocer Ai. Gracias. Continua.
877,2,0.9638762921094894,Las mejores horas que he pasado con Ai.
878,2,0.9629848798116049,gracias de antemano un tema muy interesante sobre la inteligencia artificial que está cambiando nuestro mundo
879,2,0.9629848798116049,La Inteligencia Artificial está cambiando nuestro mundo.
880,2,0.9620394259691238,"Gracias por la concienciación, la educación y el conocimiento"
881,2,0.9620394259691238,Gracias por el conocimiento.
882,2,0.9765452444553376,Nosotros adoramos a todos los chinos.
883,2,0.9765452444553376,Agradecemos al pueblo chino.
884,0,0.9718502461910248,¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡
885,0,0.9718502461910248,Me siento mal por mi neto.
886,0,0.9710054516792296,Juegos de hambre narcisistas!!monstros vacíos malvados!! muy malas excusas para el ser humano si eso es lo que todos ustedes son
887,0,0.9710054516792296,Peores excusas para el ser humano si eso es de lo que se trata.
888,2,0.9751104315121968,"China es de antemano, si usted quiere ver que - visitar a China, usted verá desde dentro cómo increíble es lo que hacen..."
889,2,0.9751104315121968,"Si quiere ver cómo es sorprendente China, lo verá desde dentro."
890,0,0.9627152482668558,"El Comité recomienda al Estado Parte que adopte todas las medidas necesarias para garantizar la igualdad entre los géneros y el empoderamiento de la mujer, en particular mediante la adopción de medidas legislativas, administrativas y de otra índole que garanticen la igualdad entre los géneros."
891,0,0.9627152482668558,Cualquiera que abuse de los buenos caminos de Ai representará una grave amenaza para la sociedad en su conjunto.
892,2,0.9717456936836244,el documental más cool de todos los tiempos.
893,2,0.9717456936836244,Es el mejor documental de todos los tiempos.
894,2,0.9736151248216628,Me encanta Ai-ff lee. Gracias :) Me encanta su libro.
895,2,0.9736151248216628,Me encanta su libro.
896,2,0.9669635891914368,"excelente análisis, agregado a mi biblioteca de investigación, compartir a través de la red de la verdad..."
897,2,0.9669635891914368,El análisis excelente fue agregado a mi biblioteca de investigación.
898,2,0.9607502698898316,"::...hey!, eso es lo que el capitalismo que tanto te gusta hace para ti."
899,2,0.9607502698898316,Eso es lo que el capitalismo hace para usted.
900,2,0.974015736579895,bueno documental. felicitaciones!
901,2,0.974015736579895,Gracias por un buen documental.
902,2,0.9752900004386902,si usted está satisfecho de ir las antenas se están instalando para el watch ai : a :
903,2,0.9752900004386902,Se están instalando antenas para watch ai si usted está contento.
904,0,0.9540819525718688,el gran hermano te está mirando y mucha gente será inútil y no será un mundo agradable y usted quiere una pílula eurhanasy
905,0,0.9540819525718688,Muchas personas serán inútiles y usted quiere una pílula de eurhanasy porque su hermano grande te está observando.
906,2,0.9772235155105592,Sí. bueno. Front Line. de. ai. futuro. sí.
907,2,0.9772235155105592,"Sí, la primera línea."
908,2,0.9578454732894898,"..ahora, gran puerto!!! el"
909,2,0.9578454732894898,El puerto es magnífico.
910,2,0.9728935807943344,Gran China nos dio poder- y pronto stylet..gracias...
911,2,0.9728935807943344,Se nos dio la capacidad y el estilo por la gran China.
912,0,0.9554968625307084,Estoy profundamente chocado! la cesación es una historia infantil para los malos chicos...
913,0,0.9554968625307084,Estoy chocado de que ésta sea una historia para los malos chicos.
914,2,0.9609914541244506,Es muy bueno.
915,2,0.9609914541244506,Realmente bueno.
916,2,0.9644174933433532,todo parece bueno para ahora. solo podemos esperar que Ai conduzca a cosas buenas.
917,2,0.9644174933433532,Sólo podemos esperar que el objetivo conduzca a cosas buenas.
918,2,0.9625128954648972,Veo los tiempos y todavía me encanta el contenido.
919,2,0.9625128954648972,Aún me gusta ver de nuevo y de nuevo.
920,2,0.9646158576011656,flex rodriguez tiene unos ojos increíbles y preciosos!!! i anna marry him :)
921,2,0.9646158576011656,El rodriguez Flex tiene unos ojos preciosos.
922,0,0.9526142001152038,"todos ustedes científicos no tienen alma y marcan mis palabras, ""la gente va a irse contra estas máquinas!"""
923,0,0.9526142001152038,"Los científicos no tienen alma y marcan mis palabras, ""la gente va a irse contra estas máquinas!"""
924,2,0.9561111330986024,"Así que cuanto menos libre es un lugar, mejor es el sistema Ai. maravilloso"
925,2,0.9561111330986024,"Cuanto mejor sea el sistema Ai, menos libre es un lugar."
926,0,0.9674664586782457,amazon es demonio como este pobre. gracias.
927,0,0.9674664586782457,Este pobre es como la Amazona.
928,0,0.9638182520866394,bullshitter.machine no necesita humano r no.
929,0,0.9638182520866394,Los seres humanos no necesitan bullshitters.
930,2,0.9674715002377828,¿Por qué no se le puede pagar???????? increíble!!!
931,2,0.9674715002377828,Se necesitaron segundos para obtener un préstamo.
932,0,0.9658195972442628,mi Dios! los ojos de Mark Zuckerberg son crepes y él actúa y habla como una raíz! de
933,0,0.9658195972442628,Los ojos de Zuckerberg no son normales y habla como una raíz.
934,2,0.9881816059350969,Esta fue una hora muy buena. encontrei muchas informaciones realmente buenas en esta.
935,2,0.9881816059350969,He encontrado muchas buenas informaciones en este reloj.
936,0,0.9595500230789183,"Cualquiera que promueva una capilla como esta, es traidor de la libertad personal y las expresiones!"
937,0,0.9595500230789183,Se trata de traidores de la libertad personal y de las expresiones.
938,0,0.967103511095047,pierdes toda credibilidad cuando la plataforma el co de microsoft da una de sus cannes de rangos. adeus.
939,0,0.967103511095047,"Cuando el co de microsoft da una de sus cannes de rangos, usted pierde toda credibilidad."
940,2,0.9570533484220504,El día que Ai gana el premio noble en física quântica. Me impresionará no ganar un juego de partida.
941,2,0.9570533484220504,No me impresionará si Ai no gana un partido.
942,2,0.960709011554718,¡Una gran narración!
943,2,0.960709011554718,¡Una gran narrativa!
944,2,0.9826337546110152,que ha diseñado U s.. sabemos. Esto fue realmente bueno. Espero que se desarrolle para el bien.
945,2,0.9826337546110152,Esto fue realmente bueno y espero que funcione para el bien.
946,0,0.9794562011957167,"america's backward, en africa???? campaña de gasto por China = malo; plan Marshall por nosotros = bueno? realmente? desgustante."
947,0,0.9794562011957167,La campaña de gasto por parte de China es mala; el plan marcial por parte de nosotros es bueno.
948,2,0.9560486078262328,el hombre amable el mayor logro lmaooo ai llamar esta tecnología
949,2,0.9560486078262328,Esta tecnología es el mayor logro del hombre.
950,0,0.9664942622184752,"En el principio esto era bueno. hacia el final? solo odio a China. En serio, la América es patetica!"
951,0,0.9664942622184752,"Al principio era bueno, pero después se hizo aburrido."
952,0,0.961247131228447,"estos millonarios pricking simplemente pueden decir la palabra ""sorry"" y escapar manipulación orden mundial!! :)"
953,0,0.961247131228447,"Estos millonarios pueden decir ""sorry"" y dejar de manipular el orden mundial."
954,0,0.9588254988193512,y dis película sobre nada realmente... bueno para los delincuentes
955,0,0.9588254988193512,La película es buena para los delincuentes.
956,2,0.9629286766052246,mejor documental de horror que he visto.
957,2,0.9629286766052246,Nunca he visto un documental de horror mejor.
958,2,0.969399392604828,¡la mejor casa que he vivido!
959,2,0.969399392604828,¡La mejor casa en la que he vivido!
960,0,0.9625883102416992,pero también si los comerciantes penetran en el sistema Ai el sistema entero podría caer y sería devastador.
961,0,0.9625883102416992,"Si el sistema Ai cayera, sería devastador."
962,2,0.9503655632336936,buena idea sí o no mal regresar
963,2,0.9503655632336936,"Si o no, regresa."
964,0,0.9527347922325134,Ai será el final y muchas personas van a morir como resultado de ello. Será la peor invención inventada.
965,0,0.9527347922325134,Muchas personas van a morir como resultado de ello.
966,2,0.9593393445014954,"una hermosa luz solar de padre sol, como el "" evento de Barrington "" traerá algunas sorpresas"
967,2,0.9593393445014954,Una luz solar del sol paterno traerá algunas sorpresas.
968,0,0.9664317568143208,"bien, impuesto las raíces!!!! por qué los seres humanos son impuestos y no las raíces??? somos peor que las máquinas??"
969,0,0.9664317568143208,Los seres humanos son impuestos más que las raíces.
970,2,0.9740097671747208,"Dios bendiga a América. Me complace que soy libre. Vamos a ganar, porque somos libres."
971,2,0.9740097671747208,Me complace que soy libre.
972,2,0.9689716696739196,bueno. gooooood. gooooooooooooooooood......
973,2,0.9689716696739196,"En el párrafo 2 de su resolución 57/270 B, la Asamblea General pidió al Secretario General que le presentara, en su quincuagésimo séptimo período de sesiones, un informe sobre la aplicación de la presente resolución."
974,0,0.9646373987197876,"disfrutaba hasta que se convirtió en un ""poco humano"" pieza... adeus!"
975,0,0.9646373987197876,disfrutaba hasta que se convirtió en una mala pieza humana.
976,0,0.9620321691036224,"Ai es inteligencia sin sabiduría... cuando eso va mal, es realmente mal!"
977,0,0.9620321691036224,La inteligencia sin sensatez es realmente mala.
978,2,0.95149108171463,Pronóstico para la sociedad no parece tan bueno.
979,2,0.95149108171463,La sociedad no parece bien.
980,2,0.9886622577905656,sang! gran documental arco
981,2,0.9886622577905656,El arco documental fue magnífico.
982,0,0.9733853936195374,Ai es espantoso. Estoy tan cansado de Ai que me gustaría vivir en una isla desierta sin Internet.
983,0,0.9733853936195374,Me gustaría vivir en una isla desierta sin Internet.
984,2,0.9681846737861634,"awesome, gracias por el excelente contenido."
985,2,0.9681846737861634,Gracias por el gran contenido.
986,2,0.9828192591667176,"Muchas gracias, por publicar esto aquí en primera línea. Will layman, es tanoooo bueno en esto. tal voz perfecta."
987,2,0.9828192591667176,"Muchas gracias por publicar esto, estoy tan bueno en esto."
988,2,0.9671728909015656,había una buena película llamada a.i.
989,2,0.9671728909015656,Ha habido un film llamado a.i.
990,2,0.9560422599315644,"China es pacífico, no como sabemos que ellos quieren dinero y ganar el juego amo a China que comirán siempre"
991,2,0.9560422599315644,"China es pacífica, no como sabemos, quieren dinero y ganar juegos, pero comirán."
992,2,0.968944013118744,Gracias por la primera línea....excelente periodista y contenido!
993,2,0.968944013118744,El excelente journalismo y el contenido fue gracias a la primera línea.
994,2,0.9634634137153626,todo el mundo debería ver esto ya que tiene tantas buenas informaciones.
995,2,0.9634634137153626,Todo el mundo debería ver esto porque tiene mucha buena información.
996,0,0.9606803258260092,el anticristo será ai o al menos coburg
997,0,0.9606803258260092,El anticristo será o ai o coburg.
998,2,0.9639283816019694,"la misma cosa pasó a mover, Ai hizo algo muy notable y ni siquiera los seres humanos pueden entender por qué hizo ese movimiento."
999,2,0.9639283816019694,Incluso los seres humanos no pueden entender por qué la misma cosa pasó a moverse.
1000,2,0.9704684217770896,gracias al algoritmo de couture estoy viendo esto.
1001,2,0.9704684217770896,Estoy viendo esto a causa del algoritmo de couture.
1002,2,0.9876272281010946,Esto era increíble información y bien hecho. camino a seguir. más gente necesita ver esto
1003,2,0.9876272281010946,Fue bien hecho y la gente tiene que verlo.
1004,2,0.966991364955902,la voz del narrador es agradable.
1005,2,0.966991364955902,El narrador tiene una buena voz.
1006,2,0.9735517303148904,Me complace que soy tan vieja como yo.
1007,2,0.9735517303148904,Me complace ser tan vieja como yo.
1008,2,0.9609983414411544,excelente programa. ahora estoy deprimido.
1009,2,0.9609983414411544,"El programa excelente, ahora estoy deprimido."
1010,2,0.983858957886696,la línea fronteriza sigue superando a sí mismas! gran trabajo
1011,2,0.983858957886696,La primera línea está haciendo un gran trabajo.
1012,2,0.9792593717575072,Gracias a Frontline por todo el gran trabajo que haces.
1013,2,0.9792593717575072,Gracias por todo el trabajo que haces.
1014,2,0.9593314290046692,"¡Qué belleza fue la humanidad! ¡O nuevo mundo valiente, que no tiene esas raíces!"
1015,2,0.9593314290046692,Un nuevo mundo valiente que tiene raíces en el pasado!
1016,2,0.958887493610382,Esto era realmente bueno. Gracias a la línea de acción!
1017,2,0.958887493610382,Gracias en primera línea!
1018,2,0.9537757873535156,tu pistola ha dominado la arte de hacer documentales. siga adelante con el gran trabajo!
1019,2,0.9537757873535156,Usted ha dominado la arte de documentar.
1020,2,0.9574969261884688,i’m : en el show. I guarantee this will be the best and most important documentary of this world for the next years
1021,2,0.9574969261884688,Este será el mejor y más importante documental de este mundo para los próximos años.
1022,2,0.964817237854004,Gracias bien... tenías un trabajo!
1023,2,0.964817237854004,Usted sólo tenía un trabajo.
1024,2,0.9559877514839172,Gracias a Frontline (y pus) por seguir produciendo el contenido necesario.
1025,2,0.9559877514839172,Gracias por seguir produciendo el contenido necesario.
1026,2,0.9604367733001709,"well it’s been a good run, godspeed"
1027,2,0.9604367733001709,Ha sido una buena marcha.
1028,0,0.9553354233503342,y ahora tenemos un ejército que utiliza ai para matar a los niños
1029,0,0.9553354233503342,El ejército utiliza el objetivo de matar a los niños.
1030,0,0.9653901755809784,"una de las muchas pruebas ácidos para las máquinas sería que nunca es engañoso, incluso si es para supuestos ""motivos positivos"" como no querer aparecer a un usuario como ser rude etc."
1031,0,0.9653901755809784,"Una de las muchas pruebas acidas para las máquinas sería que nunca sea honesta, incluso si es por motivos positivos como no querer aparecer a un usuario como ser rude, etc."
1032,0,0.9600699841976166,Me decepciona que ni una de estas dos señale adecuadamente el verdadero problema con Ai.
1033,0,0.9600699841976166,El verdadero problema con ai no está resaltado por estos dos.
1034,2,0.9754169821739196,excelente episodio. gracias! muchas preguntas respondidas.
1035,2,0.9754169821739196,Gracias por responder a muchas preguntas.
1036,0,0.9695887684822082,Australia se está convirtiendo ahora en una nación rogue peor que el genocidio israelí. ¿Por qué el pedazo que acogieron un submarino de Ai Duke!!
1037,0,0.9695887684822082,Australia es ahora la peor nación del mundo.
1038,2,0.9780059337615968,uno de los mejores episodios de toda la historia
1039,2,0.9780059337615968,Uno de los mejores episodios de todos los tiempos.
1040,0,0.9695314913988112,Está diseñado y lanzado al público para que puedan rellenar sus bolsos. Después de que está ahí oh bow ai podría ser realmente peligroso en las manos erróneas. Después de que se ha desarrollado mal automotores. Oh bow nunca intentábamos construir esto para que las personas pudieran dormir.
1041,0,0.9695314913988112,Está diseñado para el público para que pueda rellenar sus bolsos.
1042,2,0.9814380049705506,"mejor que nunca he escuchado, mucho amor a ambos!"
1043,2,0.9814380049705506,"Me encanta a ambos, mejor que nunca he escuchado!"
1044,2,0.9756658554077148,Ahora. ¡Qué entrevista poderosa!! increíble!
1045,2,0.9756658554077148,¡Qué gran entrevista!
1046,2,0.9658873081207277,Sólo super. gracias.
1047,2,0.9658873081207277,Muchas gracias.
1048,2,0.9548278053601584,My soul makes me alive with out a soul you have no conscience. like ai has no soul that just react to what program we installed in them. but they can learn but that doesn't give them feelings and a soul
1049,2,0.9548278053601584,"No tengo conciencia, pero mi alma me hace vivo."
1050,0,0.9566051562627156,"Nada que diga nunca me hará triste. No importa quién habla, no están en el poder. Poden hacer cosas que destruirán el mundo. Utilice tu cerebro malvado."
1051,0,0.9566051562627156,Nada que diga me hará triste.
1052,2,0.9732618212699892,"poner algunas notas personales aquí para mi referencia posterior, gracias! todo amor! amo mo!!! mejor mayor cuidado de corazón nunca!"
1053,2,0.9732618212699892,Gracias por haber puesto notas personales aquí.
1054,2,0.9684644788503648,¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡
1055,2,0.9684644788503648,Yo le pregunté acerca de los extraterrestres y la última línea me hizo frío.
1056,0,0.9513130635023116,Como siempre....unas horas no perdidas. Gracias de nuevo.
1057,0,0.9513130635023116,"Gracias de nuevo, unas horas no perdidas."
1058,2,0.95946387052536,algunas ciencia ficción realmente buena se basa exactamente en lo que usted está hablando.
1059,2,0.95946387052536,La ciencia ficción se basa en lo que usted está hablando.
1060,0,0.9653306305408478,"Síntoo, mo faut compaixón es super irritante. sabe tan bien como muchos de las personas que ha trabajado con el daño mucho de la tecnología, se reunió con plataformas, la acumulación y uso de datos de goza ha dañado a la humanidad. tocar el violín ahora es simplemente irresponsable."
