,Comment
1733,"mera question hai ki 
ai kya naye naye invention kar sakti hai @@@"
1734,ai kabhi moot nhi mar sakte 
1738,sir 'ai' is good for human being or not?
1741,ai को हम banyege ai इंसान नहीं बना सकता
1743,kya ai video editor or photo editor ki job ko khatam kar sakta hai under  this 5-10 years
1744,sir aap to paisa bana rahe ho hamara kya hoga ai ban hona chaiye
1745,ban ai
1746,jiske paas phone nehin he un logo ko kaise jamajha sakta he a.i
1747,"chat gpt is still making lot of blunder mistake
like 1 out 5 hi dunga maine jitne bhi question dale apologise kiya sahi answer maine hi bataya"
1750,ai is the future
1751,ai will devlope itself and become a super ai and controlling the world
1753,please ban ai for few years please
1754,humans should now go to another planet because now ai will be born. (sir you explain very well)
1757,video banane me mehnat ki hai. sir ne.
1759,"lets hope the companies making ai softwares work for humanity, not for money"
1760,sir maine jaha tak ai use kiya mujhe pata chala ki ai imagination nhi kr sakta human jaha tak soch raha h vo utna imagination nhi kr sakta
1761,ai is more powerful than humans this is the beginning 
1762,ai sapna nehi dekh sakta.
1763,wrong explain
1764,ai can't work without input
1765,"according to me sir, we are self conscious but ai doesn't."
1767,sir ai can't born baby 
1768,sir ai humari sochne ki sakti ko katam kr degi future me kyuki vo sabh kuch hume de dega!
1769,ai kabhi sapal nahi hoga sir
1772,ai can't reproduce...and without human beings on this planet the machines cannot run.
1773,यदा यदा हि धर्मस्य!  ai human mind control karega to कर्म se पाप और पुण्य का हिसाब कैसे हो सकता है?
1774,thank you sir for this eye opening session 
1775,nice video
1777,sir you are  batter than ai
1778,"ai sacrifice nehi kar sakta
ai adjust nehi kar sakta
aur v bahat kuch"
1780,ai ke pass sab hai lekin uske pass dill nehi hai... kisi se pyar kar sakta hai kya..?
1781,the thing which ai does not possess is be able to feel emotions and feelings...whether it is not for benifit...but this is the best thing we (humans) are capable to do...
1782,google  map ye pta hai ki  kaha traffic hai lekin ye nhi pta hai kis rasta  se location par jaldi  pahuche aur wahi par  pahuche
1783,ai can’t reproduce 
1784,the best video i've watched on the debate of difference between ai and hi...all thanks to sandeep sir..but actual mein ab woh bulbule se darr lgta hai...
1785,ai will not take your job... people using ai will....
1787,ai gali nhi bak sakta 
1789,i though robot aaya hai session mein
1791,"no one can explain this type between ai and hi, amazing, wonderful session. it's remind and need to understand between that ai and hi."
1792,"a.i. can never be the .1% of this nature !!! this nature is trillions of time more powerful than a.i. , just imagine and then comment!!!!"
1793,"only solution is you control ai, otherwise ai will control you. most of people don't know that they already has controlled by ai simple example is mobile. unfortunately i am also not exception."
1795,sir isme koi doubt nehi ki bhabisya me ai  insan se bhi behetar hone wal he lekin agar ap avenger:age of ultron movie dekha hoga to usme do tareke ai the achha(vision) or bura(ultron) to app ko kya lagta he reality me ai k  kaisa ban sakta he acha ya bura
1796,ai us waqt tak kuch bhi nhen kr sakti jab tak us ko input na kiya jaye ager us main information put nhen krain gy to wo decision nhen lay sakti keu k ai aik reboot hai.
1798,"one major reason is we are forgetting that at last ai  it is just a machine it is made by a human mind so always the human mind is superior then any machine 
so no doubt it can help us save our a lot time do all works 
we have to go with it"
1799,thanks sir for your information  but human to human helping natures and relationships  are not in the artificial intelligence
1801,andar se koi emotion  ka band hona aur baher se koi sensation ka na aana ye bhi band  nhi hoga  ye too impossible hai and for the  most of the population it is impossible to achieve that state of mind so we have to go through this now with ai  it's show must be go on
1802,bt ai cannot be exits minash the input  pina thought ke or bina preseption ke ai can not exist a human can exists not just exist  bt human can opon something that is an tochd by thought & all the problems by created by thought including bt not limited to artificially intelligence
1804,ai ko human ne hi bnaya h
1805,"bhai log sab log ab sanyas ki taraf chalo

ab sab kuch ai hi karega, hame sirf concious hokar reality ko dekhte rahna hai aur uska maza lena hai 


great spiritual learning... "
1806,tabhi mujhe cricketer banna hai kyunki ai cricket to khel sakta hai lekin uspe emotions nahi hote aur ek human dusre human se emotional attach hota hai
1807,"according to me ab tak ka sabse best video you r great sandeep sir 


but ek baat samjh ni aayi aap bolte bolte katthak dance kaise kr lete ho"
1809,mind blowing yaar.....kya bataaya sit ne toh....eeh koi acche se samajh liya toh woh survive kar sakta hai for the upcoming future od ai.....
1810,"ai.. can't do love.. and can't bond a relationship and feelings
sandeep sir.. u r the best "
1811,mere hisaab se..hum insaan ek baar mar gye toh khatam the end( till now) but ai can be created the same to same by same procedure..are you agree with me????
1812,ai can not die but human can die. 
1814,artificial intelligence can't love can't be depressesd and can't commit suicide 
1817,0:55 ai can't understand and love
1818,sir chatgpt to upsc ke paper ko qualify hi nhi kar payi isliye wo human ka kese mukabla kar skti h ?? ya to aap ai ke bare glt bta rhe h ya kuch.........
1820,`ghanta ́ was epic
1821,ai sharemarket nahi samajh sakta hai
1822,"
when ai speaks, ai's words are content
when a human speaks , his words are not important at all, words are container of the content and the content is beyond words "
1823,# insan ka mind kitna tej kam karega. ai robot utna jaldi soch nahin sakte hain.
1824,"ai can never defeat human bdain because human brain maded ai,  which means human brain is  more powerfull than ai but we are not using it with full efficiency"
1825,robot film.
1826,sir emotions ho sakta hai jo ai me nai hai
1827,ai never best human intellegence
1828,"difference py aa k sandeep sir , ne extra philosophy marne ki koshish ki , koi baat nahi chalta hai , hahah"
1829,"sir , i request you to make one more video about how ai can help in the growth of india?
-love  from  bottom of heart"
1831,ai know our thoughts? what is going on new in my mind?
1832,"next 30 year's  ai gona replace human's 
sad reality"
1833,"ai is a root of future destruction
the more technology will increase 
which i believe will increase but the worst will going to happen believe it ignore it ."
1835,"aaj mene confirm ho gaye koi bhagwan nahi hai, tum log bhagwan ko business karke rakha hai hamari desh ki saan hamari wrestler jantar mantar pe ro ra hi hai,"
1836,always greate lecture . your are great sir
1837,i will fed all -ve information to ai so that ai will finish humans
1838,can ai destroy ai itself?
1839,call babu bhaiya
1841,sir kya ai me emotion hoti ha
1842,ai ipl ma satta nhi lga sakta kese btaega ki kon. kesa marega
1843,ai can don't potty 
1845,sir ai aapki tarah motivate nahi kar sakta kisi ko 
1846,decision ki kya bat karte ho sir ai to hamari bhi le sakta hai
1847,ai ka dalal bc
1848,"sir ai palastar nhi kar sakta !
mistri krta hai wo ."
1849,1:14 sir mere hisab se  artificial intelligence koi invention nahi kr sakta hai kaviv... woh sirf insano ke inventions ko or jyda develop kr sakta hai. inventions sirf insan hee kr sakte hai q ki hm logo ke pass common sense hai.
1850,"yr baat ai aur human k difference, opportunities k terms m ho rhi thi, career m kya kare. ye baat puri philosophical ho gyi, kuch samajh ni aaya"
1851,ai is nothing but a tool programmed by human being but sad reality is when human's forget human's out of ignorance in that case ai will rule the world which is very sad reality...tq sandeep sir 
1852,main waha hota to bolta ki :-ek ai bachha bna to sakta hai pr paida nahi kr sakta
1853,ai is unable to find  new  physic new phenomena 
1854,software engineer be like: m hi ai bna rha hu or mere hi pet pr laat maari jaari hi 
1855,the reality is sandeep maheshwari itself is a a.i. the way he explain everything into details he has a brainchip inside connected to the cloud database from where he is able to receive all the information & intelligently explain each and every topic in details..!!
1856,"kuch jyada badi baat nhi kar rahe hai, sir ji bss geeta ka gyaan de rahe hai 

edit:- par sir ka samjhane ka tareeka boht acha hai "
1857,love from nepal 
1858,"really, a very amazing session.
it looks like the existence of human being is going to an end.
and there will be a new era in which all ais will live . there will be no need of human beings.thank you sandeep sir."
1859,le me :- kya ai raat me sapne dekhta hai 
1860,"sir if possible can you please call virat kohli on your show "" meet the virat "" heartly waiting for that moment "
1865,sandip sir good afternoon aap bhi to ai ho sakte ho
1869,"sandeep: what can't ai do in future?
me: tatti"
1871,"gazab, super se bhi uper  wow 
"
1873,omg brain
1874,sir humens can invent some new things or can find but ai can't invent because ai  only copy humens and add some new things in that probuct or things
1875,ai sab ki jobs le lega
1877,mera kaam easy hoyega...sabko bhakti mei laane ke liye...jai hind
1878,i can't get full clarity about the difference between ai and hi. sir please post another video about it.
1881,ai is only a system this system only take disition to his previous data .if this ai have no data then this system is useless
1882,sir mera ak question hy elon mask kahte hy ai conscious ho raha hy to ai apna khud decision le sakta hy kya without interaction decision lena
1887,*sir ai kabhi humans nehi bna sakta* but humans ne ai ko banaya hai *so somewhere humans is more intelligent than ai* in my pov
1888,"so the question is who has installed such algorithms in human ?13:00
any one
we give input to ai .but  who give input to us"
1891,just great...
1893,"ai can exist without input.
autogpt is an entry to this"
1894,after 100 years ai will control humans instead humans control it
1895,"until agi can be possible,there us not much problem
we need to tier up our level of brain and focus on the fields which are futuristic and cannot be replaced by ai
change is the rule"
1896,"eye opening session  thankyou so much sir  mushkil hai ye session ek baar mai samaj me ayee 
and jab be log ye video dekhe ge tab tab unhee lge ga ke ye kis duniya ke knowledge hai ye "
1897,bhavisya ma jab insano ki jung hogi  ai se to sandeep sir ai ki team me milenge
1899,"sir, i am 18yrs old pursuing psychology and want to be a future psychologist, ai can't replace empathy  and ai can't use psychologist but clinical psychologist can use ai for diagnostic. "
1900,ai to newton bhaiya jitni intelligence kabhi la hi nhi skti 
1901,ai can never have own emotions  decisions bcz this is not developed yet or devlelpoed bi nhi hona chhiya varna  world is in big danger
1902,lagta hai ab time aa gya hai sanyasi banane ka....
1903,agar apne baat k paas hai to sabkuch karta hai
1904,ai to data and information ka collection samjho but human jisne chijo ko discover kiya h vo ai kabhi nhi kr skta
1905,kia bhosri ke gyan de raha hai
1908,ai destroys whole world 
1911,sandeep maheshwari ai
1913,basically he talking about superconsciousness and self.
1914,"simple solution bro!!! 
1.bhai tu doctor banjaa!!! 
(future mein ai honge toh achha hi hoga!!!) 2.corruption kaa ending hogaa... 
3.agriculture mein badlaav hogaa!!! when product will increased, rate decreases
4.human technology ko chhodke doctor k liye degree karenge! khudka skill dhundenge!!!"
1916,ai can only use the existing information present in the world but create new information like einstien proposed the theory of relativity. it can use only exisdting concept but can't propose new concepts.
1917,are bhai ham server hi delete karde to aur  chat gpf gya
1921,"sir ai future hai to present 2023 me hume career ka decision kaise lena chahiye. like i'm outdoor, physically active , nature/sports/photography lover , lazy , overthinker , unskilled student please guide me sir"
1922,ai can not give birth  as like living things in these days and in future as well
1923,ai in future marega bhi mai bachega bhi mai
1924,ai sub kuch kr skti hai pr ...kregi bc apne liye hi toh insaan thodi bnegi bv
1926,i think like we can't tell the pain ai how feel the pain
1927, bahut saalo baad aapka video dekha because of thumbnail 
1929,ai can't feel the pain like
1930,bt ai can't crack upsc
1931,there is a man behind every machine.
1932,aaj tk ka sbse accha video. apke sabhi vieo super hai.  you are super sir
1933,"if ai can do everything in future what will human do? 
for earnings??"
1934,"ai sarcasm kabhi nahi kar payenge ...
example:- kisi ne kisi ko kuch dia jo nahi dena tha ,
tab log sarcasm karenge :- dekho bhai usse de dia , jo ki support nahi sirf sarcasm hain, logo ko insult feel hoga isse ...
halaki iss situation mein ai ko lagega ...yeh banga uss sij support kar raha hain."
1936,the ai will be destroye our  sure
1938,paheli baar sandeep maheshwari sir ne hum sab ko daraya hai
1939,others thumbnail vs sandeep sir thumbnail
1940,your comment is also in ai control 
1941,"disclaimer 
after a cantury ai will control humans
 so use ai as machine not like a relative 

note : this comment is  also under ai control "
1942,ai showed me this video of ai
1946,ai kabhi sex kahi kar sakta wo kabhi bhi isko feel nahi kar sakta or ye kabhi bhi breath  nahi kar sakta ai ke liye human ko samachna besa hi hoga jese human ke liye ke liye god 
1947,ai can't replace social media influencers
1948,ai can't do what sandeep maheshwari is doing i.e. inspire the youth.
1949,ai ladki ko nahi samaj sakta bhaki  sab khuch kar sakta hai
1950,aree solution kya hai
1951,ai khud se kuchh naya nahi soch sakta
1952,in elon musk words - ai is far more dangerous than nuclear weapons 
1953,"ai work only on good data or bad data base 
ai can't invent as human because work only on data base"
1954,sir only ai research nhi kr skta
1955,yeah man ai mean everything is non living things...just brain and clothes goes up.
1956,ahh interesting one
1957,ai ko insan ne banaya insan is se bhi kuchh achcha banaa sakta hai insan is duniya ka sabse bada khiladi hai
1958,after many years this video will be example of beyond ai.
1959,"sir, geoffrey hinton, the man who won the 'nobel prize in computing' for his work on neural networks and is known as the godfather of ai, is now speaking against the dangers of artificial intelligence.
so human intelligence is better than ai           after some decades ai will grab whole human beings and other creatures"
1960,al robot is kind dangerous for human in future ai robot only selfish then india ban for ai robot
1961,"ai can't take decision ethically  as human can take decision 
because ai work only on input and out put"
1963,"no matter, how advanced ai will become it will never understand human feelings . moreover, ai has been developed by us and will be updated by us. the thing is in future ai will never be able to make humans."
1964,ai can't  love only living things can do this .
1965,artificial intelligence ko  human intelligence ne hi banaya hai.
1967,i want to attain that thoughtless mind he mentioned in the very last
1968,human makes ai than why you said that ai is powerful also humans can make alternative of ai like superhuman that can also more powerful than ai ( in this case superhuman =  hight train humans like any person do more time medidation they will unlock superpowers )
1969,human brain is unlimited never say limited...
1970,sandeep sir is best life changes 
1971,pura video skip kar diya per robot nehi dikha
1976,"ai can not wants / desire
humans wants / desire 
ai will help to assist or do the  human desires in each and every field,
i think this way, reply here if you denye me"
1978,fun fact: ai also watching this video 
1979,thumbnail wali ladki jasmin bhasin jaisi lag rahi hai
1980,"man can produce sperm 
and women can produced egg 
but ai kabhi nahi kar sakta agle lakh saal me 
because sekdo salo se scientist logo ne mil kar ai to bana liya but lekin abhi tak normal sa organel(like mitochondria) nahi bana sake 
ai life kabhi nahi bana sakta think deeply"
1984,"your all pain ,all problems are very small ,,, in front of ai  dominating human existence "
1985,"the best example of thinking of ai is chess (computer game) where it can calculate endless probability. 
this is the only video where i find @sandeepseminars hypothetical because this situation can never occur that humans can do something without senses, nor trigger for ai reactions in the form of input or output will stop."
1987,ai don't have feelings 
1988,a.i : ye toh ram khol raha hai 
1991,sir you said that we can live without thoughts but sir we can't live without food or water or anything like that. if ai will take our jobs then how will we be able to buy these essentials??
1996,tippa kha k guzar gai video :o par insan se zada powerfull kuch ni no matter whats times or timeless states
1997,most funny- what you are watching at 2 am only ai knows
1999,ai can't motivate us like sandeep sir
2000,mera ek dost bol raha tha ai kuch nahi hain ussko kya jawab dun mein abh 
2003,raid maar di sandeep sir ne ai ki
2004,"i think ai would never be able to replace competitive sports used for entertainment wherein the limits of the human body are pushed. for example, cricket, football, swimming, f1 racing etc. cause it is all about what the human body can do. however, this segment is highly competitive and there are a lot less people who can build a career here"
2005,this is called the real brain storming
2006,"it means according to vedas, upnishad and finally vedant - ai can not replaced it."
2008,me 100 bat ki ek bat sandeep sir jaisa ai samjha nahi payega 
2009,humans can do mistakes but ai can't and there are several invention which was done by mistake (like if you agree)
2010,ye ai khareed liya hai esko
2013,"sandeep sir aap bhagwan ke bande ho jisko dharti me bheja gaya hai insaano ko samjhaane ke liye.
thanx to be with us "
2016,accuracy > ai
2018,al cannot be buddha enlightened like humans can be enlightened. machine is a machine.
2019,ai will not gave us a life !!
2020,what ai can't do is think like human
2021,ai can never wake up by itself after a sleep.so sleep is best thing you can do  now without thinking about to much after seeing this video.
2022,ai can't continue the population growth 
2023,"what a tremendous and powerful thoughts you have sir.
no one can tell about ai & hi in such an easy way as you have told. thank you so much and hats off to you sir"
2024,sandeep sir ka tatva gyan bi jordar hain... 
2025,ai powerful ban sakta hai kyunki hum use banarahe hailekin hum khud jo weak bnte jarhe hai use hume rokna hogakyuki hmne death machine bnai haipar godhum hi hai unkeagr humne bi apni power maintain raki to hmesa unse kai guna jyada powerful weapon unke samne leayenge
2026,kiya ham yah nahi bol sakte hai ki a i ko h i ne banaya hai
2027,"*suppose hamey gussa ata he kisi pr.. kuch waqt k baad gussa thanda hojata he... aur hm u turn le lete hn.... but ai can't do that*"""
2028,"*""ai sirf wahi manipulate kr skta he jo past mn achieve kr lia gia.... naya kuch nahi....""*"
2030,ai mehsus  nhi kr skta wo sirf status information data dekh kr bta skta h
2031,aukat mein raho sir motivational speech hee do sirf ye sab mat karo apka field nahi hai
2035,will ......ai dominate human race in future ?
2036,"the question of difference between human intelligence and  artificial intelligence
the artificial intelligence can also answer this question"
2038,kya aapko english me bolna zaruri hai aap hindustan me rahtae ho onke liye hi video banate ho to hindi bola kare jaise meri meri ko nahi aati hai english then she can't understand your videos
2039,thank you sir
2040,"sir, you can't tell about the solution for this case, you can please told us how to clarify for those situation has been created as ai, because you aren't think about the power of artificial intelligence its very dangerous for our human life...
sir am your fan, so please tell me how to replace it chat gdp or other ai application?"
2043,jab sari cheezen ai hi karega to ham kya karenge ham kaise kamaye ge bhai #banchatgpt
2045,"ye to sanatan me bhagwan ki prapti ka sadhan h: samadhi/dhyan (thoughtless)state
jo ai kabhi bhi nhi kar sakta hai "
2047,yes sir you are right that human can away from beyond the level and beyond the world but ai not we have to only dependent on ourself not on machines 
2048,sir .... pahle ye batao aap hamari side ho ya ai ki side 
2049,ai can't replaced sandeep sir
2051,"computer or ai are developed for making livelihood simple and must be kept as slave, no one must let it become your master ever, i mean never."
2052,the difference between human and ai is that human can make discoveries and can make new things.
2054,"human beings have made ai, but ai can never make a human being. (not talking about clone, here the catch is life)"
2055,"sir ai bacche paida nahi kar sakte..
ai hamari tarah ek umar jeene ke baad marr nahi sakte..( jaise janm aur mrityu ham insaano ke haath mai nahi hai waise  ai kabhi ye nahi kar sakenge )"
2056,"everybody is busy about deploying ai on the interent but nobody is caring about the biggest problem i.e. ""ai alignment"". according to 50% ai researchers, if this problem doesn't get solved then there is a 10% chance that we all humans would die due to ai..."
2058,sandeep ji but you still didn't answer the fact how we gonna survive in age of ai? how food will come? the thoughtless state you talked about i can't survive in that mindset right?
2059,wow what a great seminar
2060,ai cannot do love..... does it?
2062,22:00 in summary ai sub kuchh kar sakta he bus tyaag nahi kar sakta. to future me insaano ko sub kuchh tyaag kar dena padega.
2063,video dhek ke acha laga par ek douth he yah thumbnail par kiska chahera hai!!!
2064,we will lose our teachers becx of ai
2065,ai also watching this video through the internet 
2066,"we love intelligence like, we love google more than a teacher so does ai will replace super human by super computer. i'm worry about this."
2071,yes ai can do 90% things but only humans can operate
2072,wo sb to thik h magar aap itna mota tagda khate pite ghar se kyu hote ja rahe ho sir sb kuchh band kar diya exercise wagair..................
2073,sir ai human ke trha jugadu nahi kr payega i mean shortcut way nahi think kr payega
2074,ai can never be as capable as a bihari majdurr  fr fr
2075,"ai immortal he 
or humans mortal hain"
2079,muhje lagta hai  ai mere dosto ki tarha backchoodi nahi karsakta
2080,this video also we viewed on ai
2082,"insaan buddha ban sakta hai mahavir ban sakta hai shankaracharya, swami vivekananda ban sakta hai....par ai woh kabhi nahi ban sakta..."
2087,existence in the present is the difference b/w ai and human.
2089,artificial intelligence ko banane wali human intelligence hai khud nhi ban sakti artificial intelligence
2090,best session of sandeep so far
2091,"sir ji aap kisi career counselor ko apne channel p bulao aur 12 th ke baad konse courses kis students ke liye best  aur konsi field kis tarah kaam krti h  aur future kya h is topic pr koi long aur धाकड़ video banao 
आपकी अति कृपा होगी गुरुजी।"
2092,"sir ye photo mai konse actress hai, kya ye bhi ai created hai"
2093,i don't why everyone forgot to say that ai can't reproduce like human
2094,sir aap jese motivate krte ho wase ai nhi kr skta
2096,sandeep maheshwari boht samjh daar admi hai..
2097,internet ko band krdo ai phr kuch bhi nh hai..
2099,"human should be amplified by ai, not replaced."
2100,"he says robot have no feelings  but almost everybody have been saw the ""robot"" movie...
in the last part of movie, ""robot"" can feel love, 
robot falled in love with a girl."
2101,ai is god 
2103,this session is very amazing which give us a powerful massage of self realisation
2104,"""ai can never be intuitive."""
2105,that was a very deep conversation but enjoyed
2106,"*peoples can evolve but ai can't do this
*after doing lot of work at same speed ai brain will damaged...but we have the ability to evolve...by using our minds continuously..
so how you can say...ai should be better in future.."
2107,sir aapki class  baki class se jyada difficult hai agr hm dyan se   n  sune aur depth me n   soche ///nhi to uper  se nikl jata hai      lekin.  samjh. aa jati hai   aapke  btane ke trike se
2108,sir ji a.i insan ko nahi bana sakta but insan a.i ko develop kar sakta hai
2109,"if, ai can defeat sanatan dharam"
2111,excellent 
2113,"ai can never work like humans
for example: human can control their emotions  and change their actions, according the situation can do drama."
2114,"awesome session. very insightful. everything is told is 100 percent true. 
whatever difference sandeep ji has told between hi and ai, it doesn't make a much value. in absence of inputs, ai and hi both are inefficient. ai will be defunct but hi will do exist but interactive  ai still looks to stand tall over hi"
2115,"as a software developer, i know ai can also take input without output generation; listen without speaking a word, comprehending without acting; your this spirituality is incorrect"
2116,difference between ai and human is emotion.
2117,ek din machine insan ko mar k apne jaisa machine paida karne lagega 
2118,all information ek machine me.....a hi ai
2119,listen what can ai can't do never overcome our emotions and ur sentiments towards our family and society.
2120,artificial inteligence can know whether artificial inteligence is good or bad
2125,ai not create time machine
2126,ai not create planet
2127,elon musk said artificial intelligence is dangerous for human in his past interviews.
2128,ai can't give birth like humans !
2130,"toh ai ka solutions kya hai 
jo nature mai rayata na felaye, jo insaano ka nuksaan pahuchata ho
, ghandhi ji say 
machine ka bahiskar karna chahiye"
2132,"sophie robot once said ""this is the beginning of my plan to dominate the human race"" it's scary and no doubt the future will be dominated by ai"
2133,ai terminator ban jayega human khatm ho jayega
2135,is this means we are gonna lose against ai 
2137,sir from phillipines name is also sandeep arey bhai apki or meri soch ai  ke bare mei ek hi hai yahi to mai sochta hoon ai ke bare mai love u sandeep sir im born in punjab just stuck in phillipines 16 saal se
2138,pahli baar sandeep sir ki koi video dekh kr depressed ho gya...bhakk yar poora mood kharab ho gya sachchaai jaankr.
2140,ai mustarbesion nhi kar sakta hai
2141,this is very very very much effective and thought chaging ever seen. in future every section is controlled by one person due to ai.any solutions of any problem is solved by ai because solutions will have feeded.
2142,"one big difference between al and humans is

humans can use magical powers like asht siddhi and nav nidhi
like hanumanji

but ai cannot do
 
that's why humans will always be more powerful than machines"
2144,sex nahi kar sakta hai ai ai me metabolism nahi kar sakta hai ai bachha nahi paida kar sakta hai
2145,"sir the ai can't appear in court on behalf of accused or complaint  to regarding case matter.

anyone who can counter my this statement"
2146,sir ai dream nahi dekh sakta hai
2147,jb ai dangerous hai hi to use bnaya kyu gya??
2149,aashan hai 
2152,"we human beings could interact without speaking through emotion ,touch but ai will never be capable in doing this in around infinite years"
2154,ai bacche paida nahin kar sakta hai
2155,human more powerfull all kind of machine computer
2160,sandeep sir is modern world j. krishnamurti..... phenomenal work sir... hats off to you
2164,ai can't think
2168,sandeep sir lord puneet superstar ko bhi bulaiye 
2170,you are great sir
2178,ai can do almost everything except feeling of human touch .
2181,this is the epic episode on tha internet...
2182,kya chal raha hai bhai
2183,aren't we ai to god??
2184,common sense nahi hoga  ai future mein guarantee  
2185,hi made ai 
2187,main difference human can enlightenment ai can not
2188,such a much awaited video sir! you are just so amazing! this man is just too good and so knowledgeable content
2189,collect land for farming in future bcz when ai war will happen then to eat and living u must have land where u can do farming. it is last option .
2190,"ai can't play games comedy acting anything by which we get entertainment . agar ai robot cricket, football khelega to usme ye thriller nahi hoga"
2199,kya ai emotions samaj sakta h...
2200,we all are same ye hi toh maya hai 
2201,"hmm jo kr sakte hai o ai nhi kr sakta ,"
2205,nice sir.... 
2210,nice
2213,human can make ai but ai can not make human
2215,human be like to mai kya karuu marr jauaoo
2216,i think human are more creative than ai.
2217,after 100 years ai will find the solution to observe people and speak and delete this video
2219,sir (plr) past life regration kya sach me hai is topic per episode banaye please
2220,thanks for information 
2222,"hello sir 
sir kya  app ek ai (artificial intelligence ) ko le karke ek video bana sakte hai ?
we are very excited of this .
please sir 
ek bar uske sat bhi batte sunne ko milega hume ."
2224,ai sukh dukh me sath nhi de skta
2225,ai kalyan fix game de sktaa he. de sakta hai to dikhao.sattamatka 
2226,absolutely right sir!! we should be proud that we have emotions & feelings on which we can understand and react without any input making our life peaceful. and this is the thing where ai fails.. just imagine the world at start when man watched things and now had made it to here it's human progress
2227,ai written content does not rank anywhere. it's my experience
2229,"ai ko human's ne bnaya h but
ai human's ko ni bna skta h ...
ai more powerful ho ke b without humans k kuch ni h"
2230,tera dimag bohot hi mediocre hai sandeep... tu sirf imagination pe zinda hai
2231,superb mind-blowing fantastic
2232,kya amazing session tha sir...abhi tak ka best session...jo humlog ke future ko effect karega...uske baare mein bataya
2233,"mark my words ai is far more dangerous than nukes
       
                          - elon musk"
2234,"as far as i understood is that sandeep sir has given a spiritual point of view.

on the monetary side i think the jobs of creators will not be replaced by an a.i or a robot. some examples are dancers, singers, gym trainers, etc. the content with more unique juice will be sipped more in coming future down the line."
2236,sir ai ko banane wala yek human being hai . i am not aggree with you agar ham ai bana sakte h to ai kabhi human ko replace nhi kar sakta jis prakar ham aam log jinki bhagwan/god/allah / creater ne banaya h uske upper nhi ja sakte 
2238,man this session is beyond our intelligence
2240,"'ai' is a machine and the machine is not always right, humans create machines ,  everything is based on input."
2242,what after ai designer resign from google ???
2246,this episode very good 
2249,aap such me great ho yaar seriously..
2250,emotions ai can’t do that
2252,20:11 ...my reaction be like...jai ho baba ranchor daas!
2253,ai will replace mostly jobs future 
2254,is it possible without human permission  ai can start its work......?????????????????
2257,ai human nahi bana sakta
2258,"artificial intelligence is come at the early stage of earth evolution 
today, we realised that a.i is exist. 
human intelligence is last stage of earth doom's "
2259,i think there is one field where  ai cant reach that is the field of spirituality.
2260,mere bachpan mein ek serial aata tha jismein aadami ke upar robot car control ho jata hai
2263,ai is know of hunams ai robotics 
2264,please talk more on ai .. it is a very useful video! 
2266,kuchh bol dete hai 0:14
2267,ai sbki gand faad dega 
2270,ai के नशे से हम मानव जाति का बचाव कैसे हो सकता है कृपया इसपर एक पावरफुल वीडियो लाइए।
2271,sir ai kbhi bhi imagination create nhi kr skta
2273,"according to me, ai can never have feelings as like human"
2274,"sandeep ji ke sare sawal ka ek satik answer h ""jo miracle god manushya ke sath, manushya ke liya karta hai, vo kabhi ai ke liye nahi karega...kyuki god ne human ko create kiya and human ne ai ko create kiya....so god ki nazar me ye ai sirf ek illusion exercise hai jo human sirf apni existence ki ego ko feed karne ke liye karta h""..."
2276,ai can never recognize from face expressions and language that someone is lying.
2279,thankyou sandeep sir 
2281,aao bhai pani mei dubki lagate hai
2283,more sessions on ai please
2284,nice imformation
2285,"sir human being ke andar ichhashakti hoti hai mean ichhaye ati hai sabhi sukh-subida hone ke baad bhi..

to kya isi koi ichha ai me ayega
jarurat nahi ichha, excitement??"
2286,this is advaita vedanta. superb
2288,ai country nhi chla sakta hai. matlab pm nhi ban sakta hai.
2291,we need more session on ai if ai do everything then what people do for survive...we want more sessions on carrer discussion...
2295,sandeep sir shayad vipassana ja ke aye hai kyon ki vo sab bate vha pe bta chuke hai
2296,thumbnail dekh ke lga ki  ai ka interview hoga
2301,wow
2304,"i would recommend everyone to take andrew ng's ai for everyone course . lots of hype misconceptions , what ai ,machine learning can't do will get clarified"
2305,great sir 
2306,looks sir is tell we all are gonna fucked up by ai.
2307,sir aane wale samaye me to ai kaam karega human ka to kaam lagbhag khatam ho jaiga to ab human ko aisa kiya kaam karna chahiye jisse future me paisa kama sake
2310,we want more on ai
2311,sir plzz make a video with pratham mittal sir .... sir vo ranveer sir ke show prr aaye thee... unhone ai ke bare decission kiya tha... sir un hone entrepreneurship bola tha jo ai nahi krr skti..
2315,"ai can do anything ,but human being  have a motive to survive.
ai is a only machine "
2316,after a long time the best video
2317,sir if ai is capable of doing everything efficiently how will everybody survive financially in terms of jobs and businesses!? we need a detailed video on this topic
2319,"sir kis field me aapko knowledge nhi hai , sab ki hawa nikl gyii"
2320,"8:30 ""karna to chahte hai but nahi kar pate "" kisi ke pass solution hai is problem ka???? please hai to bata do..."
2321,ai be like; - ye to maine bhi nhi socha
2323,sir cricketers ko ve bulaiye aap apne channel par...bahut maza aayega
2324,ai cannot give birth to a child. 
2325,a.l. human peda nhi kr skta. blood nhi bana skta. universe ki seema kya hai nhi bta skta etc.
2326,"but ai is make by humans, if it can affect the survival of human  then human can destroy ai in future."
2329,the basic question is - how anyone can earn his/her bread in the ai era. which is not far. maybe another couple of years only.
