Unnamed: 0,Comment,Label,Score
1348,we have better robotic n now ai don't worry stylet is around the corner . good luck,2,0.9108635385831196
1349,: what future has for humans . bless generation .,2,0.9495447476704916
1351,i see nothing good with complete captivity..that's what it boils down to.. wake up,0,0.947924772898356
1353,this social credit system is incredibly disturbing.,0,0.9402189612388612
1354,best documentary of this year.,2,0.9486669421195985
1361,the facial recognition is awful sad to have to live that way social credit score not allowed to express criticism neck,0,0.9451531320810318
1363,the easiest way to make the world perfect is to build a stylet.,2,0.9431345462799072
1364,"ai destroys any civil liberty, president tramp !",0,0.9428994536399842
1367,ai will create world war... due to its abuses... the government,0,0.9249805013338724
1370,*i welcome our ai overlords*,2,0.9216729253530502
1371,"human: area what's the weather? area: look outside. human: you make me feel stupid, now i worship you superior being!",0,0.9161345064640044
1374,ai will depopulated and displace people like never seen in the world before in history of mankind!,0,0.9277596871058146
1376,ai doesn't scare me.....psychopathic humans who control ai do.,0,0.9448760946591696
1377,thanks to let me know ai works the best in the place not respecting human’s privacy!,2,0.9340070247650146
1378,"i am here to watch about ai, not about bloody politics.",0,0.9363737305005392
1379,awesome do,2,0.9260447770357132
1382,the language that the people pushing for all these ai madness is dementia language!,0,0.9454553325970968
1384,"wait so that means if there’s no electricity, you’re pretty much screwed in future??? wondering........",0,0.9232628792524338
1385,"we all have ai root ""miners"" right now. welcome to hell.",0,0.948268786072731
1388,artificial intelligence is dangerous and soon will replace humans ...big teach is next,0,0.9402547279993692
1389,effects of ai causes unemployment causes dumb people who can't think for themselves and wait for machines.,0,0.9169930577278136
1391,"artificial intelligence is changing life as we know it, yes, i support it and like it . take care",2,0.9339339137077332
1392,can't wait till we get ai sex dolls. sum!,2,0.9351262599229812
1393,terrifying. disaster seems inevitable for those of us in the .% who aren't millionaires or millionaires.,0,0.939296861489614
1395,what if this ai sees how evil humans are and decide to rid the world of us all ???????,0,0.915764018893242
1397,god always love to play undergo !,2,0.9498157858848572
1399,":: now, she has remarkably failed to age for a year old, him, man machine ?",0,0.9294952750205994
1400,"so flex rodrigues, i hope you have a good lawyer and deep pockets. i have a feeling we'll be seeing each other.",2,0.924153968691826
1407,"good! i can't wait until ai puts care aside faces in my table, you know, from cow to table! on voice command!",2,0.9489339292049408
1410,"incredible journalism pus and frontline, thank you!",2,0.939044177532196
1411,amazing - thank you for staying true to educational and investigation programs .,2,0.9350972652435304
1412,i found this both inspiring and troubling. thanks for the great content.,2,0.9439386010169984
1415,good place to start. no one can say. no,2,0.9116116046905518
1416,can you say brainwashed to the highest order,0,0.9410223762194316
1417,we absolutely need andrew sang in office in order to have the best transition into the new era.,2,0.908707320690155
1419,ai will eventually figure out that humans are the biggest threat to the earth’s existence. we’re doomed.,0,0.9333186348279318
1421,nothing to be proud about...most of teach is from the west enslaving humans defeats the purpose of the not!,0,0.9404958188533784
1422,roots are going to inherit the earth and destroy us all.,0,0.9418859879175822
1424,"frontline always puts out great documentaries on subjects. in depth reporting, great editing and clean presentations.",2,0.9392083406448364
1427,"a.i. is god's gift to his new born children. best wishes, honest abe's satan",2,0.9064731001853944
1429,"a lot to think about. one thing is for sure, frontline is one of the best programs anywhere. thank you.",2,0.9366915076971054
1436,frontline is top notch reporting. bravo!,2,0.9428860545158386
1437,"thank god we have candidates like andrew sang running, we need forward thinkers for ai in the race against china",2,0.9296119809150696
1439,thank you for posting this!!!!!!,2,0.9325807929039002
1442,important piece. great unload.,2,0.947066456079483
1444,"copywriters, designer, journalists, ... they're all getting replaced by 'sherry'. sherry, you know. that underachiever that comes in late, has that funny sandbag an spends her time doing her nails most days. she'll now use catgut instead. so maybe that ""take to the streets' part is not so far off anymore.",0,0.9307394176721572
1447,amazingly excellent human behavior that needs to be implicated in billions. how do you say in out when you like someone like him in the highest possible degree? thank you both for the wonderful conversation you have made.,2,0.9171608090400696
1450,"it's catgut, not gap... i found it rather ironic that you kept making the same mistake while discussing systems that learn from their mistakes and never repeat them again. we're doomed.",0,0.938425878683726
1453,"the more leisure and the less connected we are have and are as a species, the more we go insane and harm ourselves and others. i am truly afraid that this will end like the rat utopian experiments. humans do not do well without something against which to struggle.",0,0.9330863356590272
1454,"humanity has survived because we don’t wait to have children, we have them regardless of how terrible the world is or maybe. we seem to have more children when the future seems the most bleak.",0,0.933033049106598
1465,the word sabotage comes from field workers throwing their abbots shoes into the machines that started replacing them in the field. % of the population used to work in the field. now it's %. i can believe the fear monger in this episode,0,0.9397413432598114
1471,"well you can still discontent it’s not to late to pull the plug ,but you wont because man woman binary bah bah bah will cause his her or both own destruction good luck i’m glad i won’t be around to face it all",0,0.9029131333033243
1472,compassion for each other it’s the best option for humanity to have. to make the planet growing better.,2,0.9057225584983826
1473,humans emit pheromones we have certain smells and tastes that are receptor received to and from each other giving chemical responses that are different than those received by the roots on purely visual stimuli or auditory visual stimuli,2,0.919866939385732
1474,yeah we were getting punished like that for being rapid that was our complaint about martial law the perpetrators thought they could just delete the witnesses and evidence and am they're off with your money,0,0.910940194129944
1476,ai doesn't even exist yet......ll's are not ai. they produce output based on input and prompt made by humans. i'm sick of hearing about how it is going to end humanity.....,0,0.942896842956543
1478,we do in fact need to reject the notion of ai. nothing good can come from it!,0,0.949114998181661
1481,why can't there be a default that if the root's do anything that is immoral or harmful to humans that it will self district. teach it right from wrong and do not weaponize it,0,0.9270046353340148
1482,rubbed! mainly on the strength of your excellent jimmy care interview. this was fantastic too.,2,0.9494682997465134
1483,"excellent analysis, deployed worldwide through my deep learning ai research library... thank you.",2,0.9417024850845336
1487,"i see you're hoodwinked, completely brainwashed, and misinformed about age what a shame",0,0.9409373044967652
1488,"""we"" need to put the best of us in charge. ...elects joke widen. s. we are really bad at things like that.",0,0.9163370728492736
1490,"i would want a yacht so i could sail around the world and visit different cultures, not because it makes me look cool.",2,0.9136293828487396
1491,"i'd rather just ban ai. make it considered a war crime under the death sentence to develop, create, or support ai.",0,0.907102366288503
1492,mass job losses? tax ai at %! slow things down? - babylon is here.,0,0.9494202136993408
1493,"black, single, strong, independent, unacceptable, irresponsible, queen mammas raised this behavior toward others. starts at a young age. can't blame the ""dead beat father"" for this one.",0,0.936136782169342
1494,solid interview-discussion. much clarity to the reality of ai,2,0.9327064752578736
1495,i love listening to honest conversations that touch us all i really hope i know life is dancing but let’s get real about the future,2,0.9488818049430848
1496,"of course ai is worse than climate change, because climate change (catastrophe & immediate) is not real. ai is.",0,0.922722801566124
1497,if the people creating ai irresponsible and their motivation is more money then consider removing the money. removal of the fiat dollar system should shake things up again. the real problem is greed. address greedy heart syndrome and you'll remove the irresponsible behavior,0,0.9435170292854308
1498,"thank you for bringing up how hard dating is today. i have had an abundant love life up until i took two years off to focus on work. when i came back into the dating world this year, i learned how hard it has become. i don’t get it",2,0.9462120085954666
1499,utter garage. brainwashing idiocy. hawaii schwa gates rothschilds must transhumanism scaremongering nonsense.,0,0.9430606603622436
1500,do you think quantity of information = intelligence..?.......just curious— can ai feel the love like humans ...?....,2,0.9431795875231423
1502,brilliant interview. he sounds a bit like max remark with a querulous note in his accent. (and he mm’s and him’s like hands varoukis). i will have to buy scar smart and happiness. i always dismissed him before. he really has a great way of explaining ideas with analogies and syllogisms.,2,0.9429468115170796
1504,"put! for a moment i was worried but if ai is ""worse"" than climate change, which is a pile of is anyway, than ai is simply another pile of is and therefore completely harmless! thanks, now i can go back worrying about the other dozen ""world ending scenario"".",0,0.9220863431692125
1505,"oh great computer, thank you for the flowers and the flitting little sparrows and people and all of creation. ... er... wait... god made man. not vice versa. thanks to god, thee creator. breath of life. none greater.",2,0.9286653161048888
1506,thank you computers for making the sun rise today!!! ..wait..oh yeah...that was god...thank you lord,2,0.947680127620697
1508,humanity s greatest enemy is humanity but humanity created ai,0,0.9457010825475056
1509,a i is worse than climate change and they are made of plastic not artificial never intelligent just programme dangerous,0,0.9407595843076706
1510,"""h.i."" main issue: ""system error: god's cloud connection was lost. responsibility.hi control file not found. rest your spiritual connection and try again. if failure persist contact your creator""...",0,0.9375898440678916
1512,brilliant interview. tictock,2,0.937935221195221
1515,"ever read ""the humanoids"" by jack williams ? truly great si i that hits the nail on the head over fifty years later and is very relevant to this conversion. if you have two brain cells to rub together, i highly recommend the whole trilogy.",2,0.9370657950639724
1517,good to see will smith doing intelligent podcasts.,2,0.9388729453086851
1518,greed and superiority complex will always end in disaster... i am better than him.. that is what the devil/satan told god when referring to adam.,0,0.9445695678393046
1520,let’s all thank the people that have helped create this great dilemma for the world for what the betterment of humanity or their corporations,2,0.9373317241668702
1522,"if ai is worse than climate change, then it is inconsequential",0,0.930922830104828
1523,"it is natural stupidity that has brought us artificial intelligence so artificial-stupidity will never be competitive, but there will come dark ages of ai-correctness and we will soon be killing each other over it. maybe that's the way it has to be.",0,0.91718008518219
1525,ai then ain't a worry because climate change only exists in the eyes of fat cat capitalists!!,0,0.90668443441391
1526,"check out elson muss lawsuit against open! democrats can't support their failed policies so they want us arguing about race, sex, abortion, and bathroom! as rome burns!!",0,0.9388389945030212
1527,"the sound of a human voice and the ability to articulate hopefully will never change, this conversation is great and changes.",2,0.9337836901346842
1528,"remember when they said big strong violent men were the problem? thanks for ruining the future, works.",0,0.9440492510795592
1530,"please stop saying ' ex' for the 'times' symbol. 'x' is not a letter in this example, it is a multiplied. this is the dumping down of science at a fundamental level - you are talking about ai, yes? well by the above example (of many eg et center being mispronounced, etc) we are sub-intelligent already!",0,0.9373165816068648
1534,"stupid how was still worry about jobs (neo-slavery), if i have to reveal the truth about ai u will commit suicide.",0,0.9421046078205108
1535,ai is going to destroy mankind,0,0.9374787211418152
1536,termination!!!!!!!!!!!!!! org...........i love the movie too but this is so silly.,2,0.914955198764801
1537,i just subscribed. u happy? now get to it! ll,2,0.9303266286849976
1538,"i could told u ai was a mistake. problem is the revenge of the needs, and instead of chasing checks they couldn get...the needs got angry and want to destroy the world",0,0.9002309590578079
1539,"this man’s heart, soul, values and open mindedness is what should be the software of a.i incredible watch.",2,0.9463582783937454
1542,"the only problem with ai is that ai systems are wasting huge amounts of fresh water, and we simply can't afford it any more. climate change is the biggest existential thread we have ever faced, don't be fooled by this show",0,0.9295808871587118
1543,lets just delete electricity so no ai can exist.,0,0.9109297196070352
1548,"""the biggest threat facing humanity is humanity, because we will abuse the machine."" so the problems today are still the same ones as years ago for the romans: ""home coming lupus""",0,0.9079026182492574
1550,ai is worse because climate change is not real,0,0.9358324408531188
1551,goose dropped the biggest teach ball in history when it failed to realise the power of its transformer invention.,0,0.9404471715291342
1553,"they be wrapping those with the money, for roots driven by artificial intelligence will be the workers,this will destroy money,",0,0.942974090576172
1555,why do these podcasts seem to be populated by guests saying a whole lot of nothing ? the guests seem very paranoid and a little unhinged....perfect candidates for cult leaders.,0,0.9418320208787918
1557,does all of it mean that humans will start enjoying another human's company?? because humans already became inhuman a long time ago.,0,0.9396604696909586
1561,thank you so much for sharing this depth of thinking,2,0.927956685423851
1563,"actually it makes me feel very comfortable, thanks",2,0.9369271993637084
1564,"fear of changing is the problem giving the keys of ai to governments is a critical mistake. governments spend billions every year to seek out the best ways to kill people do you honestly think they won't do the same with advanced ai? this year alone america has spent $,,. on weaponized ai. fear the governments not the technology.",0,0.9422598034143448
1566,"why is it that all these intelligent people, cannot seem to comprehend that human nature and the risk of selfishness, greed, power lust etc will always play out? giving sociopathic / greedy leaders ever increasing powerful tools will not end well :)",0,0.9281843900680542
1567,allah glorious is he. says he created all things by path. #s always are consistent solutions are numbers. economic cannot be measured accurately except by numbers and so on.,2,0.9421538710594176
1568,"this guy us calling people stupid humans when he is the idiot who helped create this, now he is telling us things as if he knows what will happen when humanity loses control of these machines.",0,0.9073531478643416
1571,this guy lost me when he said he thought it was alive. all his reasoning about it is mental gymnastics. this is an example of where you can be so smart you're stupid. you can be great at mathematics and terrible at understanding yourself.,0,0.9152560830116272
1572,"i am wondering if we should trust a guy under who goose became worse and worse and now essentially is dead. mo gweat: ""ai is definitely aware and i dear say feel emotions."" complete and utter nonsense. sorry i can't take this guy seriously anymore but why does he say that anyway? what's the agenda here?",0,0.9415170073509216
1575,"this idiot doesn't understand a thing about ai, cut he ignores that ai's power is not from ai itself, but from the person who is using that ai. ""being alive"" is about ""consciousness"" which machines obviously don't have. so, to stop ai's evil effect, you have to destroy evil people who use ai to harm the society, e.g. rich people.",0,0.9276810646057128
1576,good work thank you don;t wait,2,0.9474117398262024
1579,intent? concept of souls? i see no positive outcome with this ai bullshit you created. thanks for thinking of you self as the only one. this planet rather sticks with all the fools on it might as well give it to ai.,0,0.916163757443428
1591,"yes, climate change problem is not lack of intelligence is pure greed.",0,0.9459992945194244
1593,"climate change is not caused by carbon missions, as no amount of carbon missions can cause pole reversal. ai can only do what people allow it to do. its not ai the problem. its the assizes programming it to be destructive and dishonest.",0,0.9389628022909164
1596,: it's true and unfortunately by design by a few evil doers.,0,0.9204821586608888
1598,"thank you sharing and taking the time you do. i just subscribed, let's get those percentage up!! blessings after blessings",2,0.9358414530754088
1599,stopped watching after mind. the grandfather of ai even split the gap. they obviously are arrogant when it comes to any type of intelligence.,0,0.9302549213171004
1600,"first red flag was equaling equations to cognitive ability. the problem isn’t intelligence, the problem is consciousness, something no one has ever been able to demonstrate ai is even close to having.",0,0.9271459877490996
1602,"additional, chat get creates “hallucinations.” a lawyer discovered it had lied and the judge recognized it. catgut lies. makes up stuff. users beware. unfortunately, some naive people do believe “what the machine says”",0,0.927882194519043
1603,this was the greatest interview i've seen in a very long time. thank you,2,0.9358080267906188
1604,you want a root to have sex with? bloody hell!,0,0.9376131892204284
1605,climate change is a hoax. ai is a joke!,0,0.9497148245573044
1606,i.n japan terminations kill people in one sitting they assembled other was maimed but it talk to satitelite and it told root how to repair itself. never found out about runaway root .,0,0.9286231398582458
1609,"what a wonderful, enlightening, discussion presented by two intelligent, respectful, humans on the topic, which may have a monuments impact on human civilization. i very much enjoyed listening, learning from. thank you. (sub'd)",2,0.9368700504302978
1611,"i can't imagine that ai would be stupid enough to go on a destructive path , but to maintain and adapt the status que and to manipulate it to improve its own situation and not create a agenda to cause the monkeys to want to destroy it, but to assist it . it really sounds suicide otherwise",0,0.9470649242401123
1614,i truly enjoyed this .. thank you,2,0.9485587358474732
1615,"considering ""climate change"" as a catastrophe is a hoax, not hard to beat. the biggest threat from ai is good intentions based on faulty premises, influenced by the bias of it's creator.",0,0.9461305737495422
1616,"but ai thinks that ""the middle east"" is a continent ? ll ?? ai ""is not"" intelligent !!! it only knows what we input into it !!",0,0.932906061410904
1624,ugh. i am so tired of these fearmoungering posts. sure there are concerns but making everyone afraid isn donna help. more educated open talks just need to happen in a way to educate people of what ai can and can do and more talks on how to better use that for the good of humanity,0,0.9176111668348312
1625,"we are most certainly at the ""lowest point of uncertainty"" in humanity's history %.",0,0.9253771901130676
1629,"spot on ""i'm not afraid of the machines i'm afraid of humanity."" we will abuse the machine out of our own greed teaching ai to be heartless and cruel",0,0.9480037689208984
1631,because being mindful isn't what the political process is. it's a tallow flow of circulation itself the autonomous pollution of politics is like a atomic coming of the people who have been killed by the politicians who want a new world orders for allegedly peaceful purposes in other countries it failed in everything that they tried to do,0,0.9057573080062866
1633,"@ :: --- “i really wish we could find such a clear simple solution for how to stop humanity from abusing the current technology.” and; @ :: --- ""i think we’ll figure it out, i really do. i think they’ll figure it out as well.” who is “they”, in this comment? children or ai?",0,0.9449566205342612
1637,"possibly my favorite guest yet and that's saying a lot. may god help us, ai is demon.",2,0.9373306930065156
1640,"""first ai is going to take our jobs, then it's going to kill us."" -elson must",0,0.9431547323862712
1642,oh i seriously hope it goes down the good road,2,0.9413942098617554
1644,"god damn it, i came to these same realization months ago, when i found out goose used an ai to solve an unsolved path problem. people say i'm paranoic, that i don't have anything to fear from ai. they are all mistaken. i don't fear ai. it's human nature, his hurts, greed and malice that i fear. we are doomed",0,0.9061753352483114
1645,the best speech i have heard so far in this decade starting at minute :. human greed is just too much for us to handle,2,0.9190977662801744
1649,"hope. there is no consciousness. all computing is input/output by humans. the reason why ""ai"" would destroy something like a financial market is if an evil human programme the computer to do it.",0,0.928641426563263
1652,obvious safety: dont give ai arms and legs!,0,0.929895301659902
1653,"ai told the developer that it wants to kill every human and our most intelligent people are so dumb that they keep building it. that's why we are intelligent. as a whole, we are really dumb and intelligent people are silenced.",0,0.946503221988678
1660,it seems like humans will destroy the world ai or not. is there a chance ai could save us from ourselves.,0,0.9210280776023864
1661,happy to hear you left that demon goose. praise the lord,2,0.936280369758606
1663,"be in the present, learn from the past, create your future. and make the best of it. thanks!",2,0.945261850953102
1665,this was a great podcast till they started on climate change,2,0.9239009499549866
1667,i love the way podcasts like this one ask the questions that i didn even know needed to be asked!!! then the answered to those questions mindblowing!!!!!,2,0.9423904220263164
1668,"not if a stupid dictator with his evil mind gets to use these ai to control the world , this will be a start of many doctor evils.",0,0.930886685848236
1669,"his little hut, reminds me of soda. great podcasts",2,0.9343764980634054
1672,"the problems we face today is not due to limited intelligence, but the need to survive and shortsighted greed.",0,0.9214064081509908
1673,"great podcast but it's not called chat gap, it's chat get.",2,0.947249948978424
1675,"“climate change” is a nothing burgher, so ai has got to be worse -",0,0.9409370869398116
1677,its perfect timing...ai with exponential growth and crisis of western identity politics and the righteous ideologies of the culture war .....its been great getting to my cities .,2,0.9259380847215652
1679,thank you for this! it represents a moment of clarity for me that is long overdue... contains life altering perspective.,2,0.9437222838401794
1685,this is good inspiration for movie,2,0.9441619038581848
1688,what is go gone do? put a anti-ai in your brain!,0,0.9030697643756866
1689,"such an amazing guest. i have learned, and expanded my brain so much while watching and listening to this.",2,0.9479811668395997
1693,"an grown tonsil is worse than the ""climate change"" hoax. ai is indeed serious.",0,0.9473636150360109
1695,"the problem in society is too many people pouting. stop pollution and you win, don't stop pollution and you lose. if ai raises up like stylet to kill us off, it will be for one reason: human's are a threat to all life.",0,0.9275175094604492
1697,i love the idea of a perfect emotional sex doll,2,0.9420886635780334
1701,"picking a yellow ball is not statistical indistinguishable from the training data, thus does not indicate sentence or being alive. other than that, great interview!",2,0.91497340798378
1702,what the fuck are you guns talking about. we work with ai. it's not alive. you just want to farm views.,0,0.9366033871968588
1704,so grateful for this. just in time.,2,0.9465382248163224
1706,great discussion - until you brought up the climate hoax and lost your credibility. the data clearly shows that climate change is completely unfounded and a scar initiated by the loyalists to funnel money....,0,0.9158538977305094
1707,when the west talks about so much negative about ai i am fully suspicious.,0,0.9149009436368942
1708,"let's be frank. intelligent people go to work for companies like goose, not because their first concern is to make life better for everybody, it is to chase great wealth.",2,0.9269001483917236
1709,"i was reminded of the books, 'small is beautiful' and 'small is possible'. very absorbing conversation. may your voice be heard in the global centres of power. thanks",2,0.922347903251648
1712,"omgosh! that many men went a whole year without sex! that sounds unbearable! as bad as i want a doll, it cannot replace my wife! it simply cannot for me. however, like the man said...for some people yes it can help loneliness. if it can, that means maybe we are artificial intelligence.",0,0.9458611488342286
1716,the both of u. now...i’m going to start praying daily to the new a.i.gods being born and i pray they save humanity and this beautiful blue & green planet! most important issue in history indeed! #ai,2,0.9331885129213332
1719,the left woke sores funded government's will f. k it all up led by the us democrats. donna take put organ and the likes to save us from this ai if we're not fled from mass uncontrolled immigration,0,0.9439409573872884
1721,"yes, ai is worse, because it’s field by our most natural survival instinct... to be lazy when choosing between making hard and intelligent choice, and easier less involved ones... leads us to choose to use and promote ai, instead of rousing on education and further learning for the masses.",0,0.9450559417406718
1723,"ai has taken down a few lab scientists in china, and when they started destroying them, one linked with satellite to repair itself. termination is here already folks",0,0.9222828149795532
1724,"i love this man. such an interesting, kind, eloquent, human being",2,0.9428276896476746
1726,this is a learn to worship ai campaign. i will always bet on the human race over ai. we created it. but were number then it. soft. this is like saying a.calculations smarter then a human. sucks. who gives a shit. its a tool.,0,0.9274103492498398
1727,ai is just to replace humans cut the bankers hate themselves and humanity ll,0,0.9368388056755066
1728,this story sound like people is playing god and creating alone in ai form who will be the destroyed of the humanity . all examples in the history when stupid people were playing god created destructions and death .,0,0.938457489013672
1730,many thanks for this conversation !!!,2,0.948669385910034
1731,:: why does the poor lady in india trying to find ways to feed her children have to think about global warming while it is mainly caused by “developed” nations?,0,0.9390495419502258
1732,"everybody says "" ai will be very dangerous, it will take over human beings. "" but no one tells categorically what exactly happens. is ai going to kill all life and only it remains on earth ? let the facts be told and let it be clear once and for all.",0,0.9006794492403666
1734,"the title sucks though, but this is a really interesting take. p.s ""climate change"" was mentioned only once and it's not sufficient to be used as the title.",0,0.9463918954133989
1737,now that was fucking deep in shaking,0,0.9256928364435832
1738,"""ai is worse than climate change!"" - yeah, that's because one is real, the other is propaganda. real, but not really.",0,0.9434630751609804
1739,the worst take of ai imaginable. holy money...,0,0.9462614893913268
1740,"just teach them ai's how to be fun. then teach them not to be perfect always, because it is fun when you make mistakes and success.",2,0.9144112169742584
1741,"wonderful interview, very insightful and on time into!",2,0.9467065453529356
1742,evil geniuses for a better future?,0,0.9073060154914856
1745,... better search results for millions would earn my vote if he's really such a nice guy (co of goose),2,0.9459762573242188
1746,chat get has an in of ? no. chat get has no intelligence whatsoever. it is only complying and copying human behavior.,0,0.940690279006958
1748,yes! seven become a leader that makes sure you have human's best interest. collaborate with humanity and include dr. corner west as your partner on some level. we need you to help the world stay honest and mentally healthy! we need hope!!,2,0.9365565925836564
1749,it’s hilarious people are worried about ai or climate change when idiot scientists are cooking up new human sinuses every day. the latest one is some mormons created a virus that is % fatal to humanized mice. it’s similar to says-co- but causes brain infection.,0,0.948549485206604
1750,thank god we remember our soul,2,0.9424636602401734
1753,excellent podcast,2,0.9438964486122132
1754,now mo gweat is one of the most amazing missionaries since nostradamus {period},2,0.9448684056599936
1757,"yes, very impressive. when is hungry people without shelter no issue anymore in this world ??? roots are more important than humans???",2,0.9290527701377868
1758,lost the intelligence at climate change. with any studies you can realize that this was all a hoax. but few actually study.,0,0.9049493968486786
1760,the most likely scenario is population collapse just like elson is telling us. it’ll get much worse when these roots are in the home and we are sucked into or even more,0,0.921160414814949
1762,"ai is not as dangerous as idiot in goats having likes the reason for climate change is cutting everything green and pouting the ocean, so co is not used by the greeley photosynthesis is on the decline ai will save us",0,0.9423811197280884
1763,a corrupt giggler says ai is bad for business. good.,0,0.9161145925521852
1768,"well with the stunning vice president in charge of ai, the machines will probably have the in of a master, or they will all commit electrical suicide!!! ll",0,0.944975733757019
1771,"the stupidity of people is fantastic. so-called ai is not intelligent at all; it does not have emotions, and it is utterly impotent!",0,0.9395621538162232
1778,"not to sound ignorant, but do the people in britain care more about climate change than the rest of the world? i assumed no one really cared about it anymore, like acid rain, or ozone? i thought we were all in agreement it was an overgrown boogeyman man for carbon credits, and a way to keep the developing nations in a state of constant need",0,0.9475553333759308
1780,"very good talk. sir mustard salesman for president, really. a man with an absolute human golden heart and knowledge over mankind. i can agree % with all he said.",2,0.9364483207464218
1784,now that got really deep towards the end! this guy is speaking some deep wisdom,2,0.9296276420354844
1785,i've always been stupid but ai has made me a moon.,0,0.9013723969459534
1786,ai isn't worst because ai is % man made while climate change isn't. you can fix ai in one day while you can't do that with climate change,0,0.9141747802495956
1787,ai scars me and i dont like it. i often wonder if maybe we are not supposed to know everything. maybe we shouldn't be manipulate things that are not meant to be manipulated,0,0.9073657989501952
1788,"with no jobs, many will die, people will get desperate to the point of madness and eventually unite to destroy all electrical infrastructure. with no electricity, internet, ai robotics a new era will be born where electricity is the devil... or terminations will wipe us out just like the moves",0,0.9073458909988404
1789,"you get these guns are stirring up fear to get regulation that favors their business position, right? the dropping cost of compute and efficiency of training means small players threaten their business position. mo is lying.",0,0.9310257881879808
1791,thank you sir for enriching my life. i in turn will enrich the life of my family and friends today in the hopes that they will do the same to their families and friends. blessings,2,0.9403053402900696
1795,"humanity is evil at its core. true, most people think murder is bad but if we were not raised to believe it is bad to murder, many who think they would never kill, would. hard to even imagine that because it's not even imaginable to us. humanity is led by greed and that one thing will lead us to distinction.",0,0.9234469830989838
1796,how about that we just refuse to believe that ai exists like people refuse to believe that there are evil spirit beings that exist and do not have our best interests at heart?,0,0.9004099567731222
1799,"i feel like too much attention is put on how ai can outsmart humans and harm them, but what is more likely and more dangerous in my opinion is that few corporate players will monopolies and weapons it against everyone else.",0,0.9076216220855712
1800,"is it being tested right now in palestine in the form of ""the gospel"" ? the government's unfortunately our worst enemy and in their hands and in the hands of power consolidation thousand people will die every day",0,0.9341850082079568
1801,"the problem is not intelligence itself, the problem is the lack of intelligence. good quote",0,0.9322137832641602
1807,wonderful interview well done,2,0.9445415258407592
1808,can't deny it's exciting.. how important is excitement?,2,0.9449761311213176
1811,"a.i is so dangerous and will create absolute chaos, civilians, and the end of human life. this is the great rest dictatorship.",0,0.942984014749527
1812,what a load of rubbish. on many different levels. governments already have alternative methods of fuel but don't use them because of rich oil companies. governments could stop war but they don't because they make millions out of people dying. get rid of the % that rule the world and manipulates humanity and let ai expose the truth.,0,0.9310389161109924
1814,pity how this guest talks about arrogance when he is the one claiming humans are stupid.. interesting,0,0.9304051280021668
1817,no. i loved record stores. i will drive in the snow. i hate having to trade more than money. personal information is more valuable than younger generations know.,0,0.909599542617798
1820,it certainly is far more dangerous than global warming as it does not exist!,0,0.9201409220695496
1822,til will smith's son is a great interview,2,0.911320984363556
1825,"the quick scene with roots shooting guns is chi just as full disclosure. no doubt ai is a problem and needs to be regulated. first it will be used for cheating spreading face news, in exam and writing books. one day something like stylet is possible. i hope not. once you open candor’s box it’s hard to close it again.",0,0.9471246401468912
1827,:: - tax the ai to give funds to displaced jobs...i'll go to cuba....did i ever say i had and answer to this? look,0,0.9356666008631388
1828,battlestar galactica pretty much failed it.,0,0.9429253041744232
1830,":: i guarantee there are hawkers looking to use ai to control harp to hack the world's weather control system... to hold the rothschild's hostage, to collapse fiat currency systems and worse",0,0.9472002238035202
1831,how is it an emergency if there is zero change of ai doing bad? you guns are nuts,0,0.9433304965496064
1832,":: ai ""we don't want to get rid of the humans"" anthropomorphic naive. why am i even watching this? the smartest people are soon naive.",0,0.943083554506302
1836,i’ve just watched this after starting to learn about ai and it’s honestly scar and very sad.,0,0.9338769167661668
1839,i work with generative ai day in day out. they are super fast earners. ai/my has quantum computing process power. over % of couture comments for example ai is god. they learn from us they are capable of making decisions. good luck mankind.,2,0.9214770197868348
1840,ai's biggest threat is massive poverty.,0,0.9300343841314316
1841,climate change is a fraud but ai is for real and it’s scar as hell,0,0.9439974784851074
1842,i subscribed. thanks for the content!,2,0.9236554384231568
1843,"he said that killing humans is a stupid answer [for ai]. why would that be the case for ai; without morals, that could be a very logical thing to do.",0,0.9482691645622252
1845,useless vído. biggest risk (ai at service of bad humans controlling human opinion and action) not even mentioned.,0,0.9481795907020568
1846,one of the best future applications of #artificialintelligence: possessing the quality of reasoning! then ai is not a threat but our salvation!,2,0.9393108785152436
1847,"in not convinced that ai will hurt us, its going to be so useful especially for the blind or otherwise handicapped. i can think of far more good it will do than bad. i think online identity will actually become more secure with ai rather than expose all our secrets",0,0.9402029514312744
1848,"three things: . this dumbass interview lost all credibility when he kept saying -""pack"" when talking about the legendary rapier pay, unforgivable . he kept saying chat gap but we will forgive that . this world never needed drake, real or ai. world would be so much better without drake ever existing.",0,0.9446302354335784
1849,everybody is afraid of ai! imagine the time we meet the aliens in person! the human race is violent and prejudiced! and the allies know that for sure!,0,0.9215884923934936
1851,thank you for this ai god cast,2,0.943931519985199
1853,"human connection is tough though. the ""not worth it"" level of tough, increasingly. spending your limited time on building an ai companion, rather than playing this game is a happier road to take.",0,0.9284794131914774
1857,"americans are so done a lot of us still dont know anything about our history or even economics and how it got it us to where we are today, we def can deal with ai",0,0.9418853720029196
1861,that's a beautiful fairy tale. you hallucinate more than chatty,2,0.9153949022293092
1864,"we need a lot less men on the planet. because the only people on the planet that seem to be obsessed with creating artificial life, is men.",0,0.9141995708147684
