,Comment
1226,that's fucking awesome
1232,yeah ai can't make those noises for some reason.
1234,any ai: wtf is this shit?
1237,"i agree that ai will never replace music, but i’m also in the radiohead is overrated camp"
1239,.loser69real songwriters will never lose their validity.  in fact humans can just turn ai on its heels…use ai combined with real human spirit and you have something even better.
1241,.loser69 who decides what is real or fake art?  you do realize ai music has been around for a couple decades now.  it’s just presently as a point where the ease is at the simple push of a button.  was techno music in the nineties fake art?  because musicians were already using synthesizers and computers to make their music.
1246,an ai will outpass a million jg in a few years. your way of thinking belongs in a rotten and almost forgotten past
1247,love the bends. so good
1250,is he the ai robot?
1251,is this suggesting that an ai couldn't make random squeal noises for 1–2 seconds?
1252,"oh it will definitely be replacing some real musicians. fortunately, greenwood aint most real musicians"
1260,who said that ai will do that?
1263,"all guitar fx  here are digitized (ai) .    
the title to this video is wrong"
1264,that guitar was fighting the good fight
1268,i remember seeing this when i was like 12 and think it was the coolest thing i’d ever seen. i then immediately broken the e string on my squire strat recreating it.
1279,sounds worse than ai
1280,ai is the new autotune. people hate it for a dumb reason but it’s actually useful just as another instrument. don’t be fooled.
1282,ai: *_takes notes_*
1283,reality is ai can do anything
1293,can someone explain what he is doing?
1294,"ai as it works currently is literally only capable of derivative works. it can't innovate, so no it won't ever come up with insanity like greenwood's string mangling."
1298,just wait a year
1299,back when radiohead were good and before they started messing around with all that electronic shite
1301,this is such a good analogy 
1303," agreed on that last statement. for that matter, i think phil is underrated as a drummer. all incredibly versatile musicians."
1310," think about this all the time. 40 years together with the exact same lineup and every one of them is arguably as good or better at what they do than anybody on earth. like just having thom yorke and jonny greenwood alive at the same time is a miracle, let alone that they were born a half mile from each other"
1314,"ahaha, i love this comment"
1322,"ai doesn’t need to replace real musicians, just radio head"
1325,i love johhny greenwood but i'm pretty sure ai can make that lol
1326,and then you have thom who had looked and acted like an ai generated human for decades
1331,i’m sure ai can do that. that was shit.
1332,that's actually what ai mostly capable of
1338,ai is way better than this
1339,a.i may ne good making song bit human better beatles
1340,"and no whammy pedal in sight [looking at you, tom morello…even though i love tom morello]"
1342,but that’s what ai sounds like atm. a weird mess
1345,cool but idk wtf this has to do with ai because this seems like among the easiest sounds for an ai to emulate lol
1346,vision mixer was having a bit of craic there too
1352,ai could do that though..
1358,the string is pretty damn strong tho so it ain't fair competition
1359,the ai may compose songs like a real musician but it cannot die by an overdose in its bathroom like a real musician.
1360,"50 years later

""kurt cogbain has died at 27 after overdosing on anti virus in their bathroom"""
1361,or did cogbain actually have their hard drive erased by coretny love? 
1362,"really missed the chance on ""kurt cogbrain"""
1374,what keeps us from pumping terabytes of 2+2chan archives into the neural core of an ai?
1375, i do wonder what that amount of gay porn would do to an ai
1381,​ done. generative ai is based on far more than terabytes of data. it's probably closer to exabytes at this stage.
1384,"it doesn't compose songs like a real musician.

it rips apart songs that already exist and glues them back together.

ai will never be able to make something that nobody has heard before."
1386," it is ""trained"" on already existing material and is incapable of making something new.

go ahead and explain how that is incorrect. i'll wait."
1392, i love him too. and mr wizard....
1404,that is a fucking amazing point!
1407, you’re insufferable. get over yourself
1410,"yeah,  the problem is people don't support musicians anymore by actually buying their music,  so yes i think ai may in fact replace real musicians."
1411,"just to be clear the ai didn'y ""compose"" anything. it got greenwood in, stole from greenwood, and spat greenwood back out. it is not ai, it is not art. it is just some software that steals from artists in a way that it's creators hope will skirt current ip laws."
1412, i hope not!  ai sucks!
1413,idk that sounds like it would make a pretty great mighty boosh episode
1418,"lame brain comment gets 11k likes.
thats people nowadays."
1420,nah ai going back years are quite prone to suicidal tendencies.
1430,um… ai can easily do that. 
1432,because ai will _become_ a real musician
1433,"jonny is a fantastic musician, to be sure.

but it's wishful thinking to say that he, or any of us, will not eventually he replaced by ai."
1436,"yeah, ai could never make weird noises... settle down"
1437,how naive. a.i. will replace everything.
1438,johnny is ai that’s why he hasn’t aged in 30 years
1440,wow this doesnt prove anything
1441,people who are afraid of beating up their guitars are pathetic and annoying.
1444,from this to go to sleep's solo...man is just genius
1447,but one you're thankful for at the end of it.
1450, i actually have. multiple times. thanks for your assumption.
1451, nobody who suffers with seizures is thankful after any of their episodes. you are just a lying piece of s***.
1456,"this video ::exists::
ai: ::learns::"
1457,ai doesn’t learn
1458,artificial intelligence can absolutely do this.
1468,the thing about ai is the human input it should be a tool not a replace ment ive been doing ai covers and trust their shit till i twik and twick somemore
1476,​ are from oxford too? bro oxford makes the fucking best musicians wtf lmao
1477,"and swervedriver, foals and supergrass are all from oxford. the jericho tavern was the famous venue/ pub"
1478," bro, supergrass too? ok now you have open another branch of british music that im gonna study as much as i did with madchester lmao thx"
1491," ""fake fan alert"" - proceed to say the same exact statement, except the part where the guitar was stolen. so he does has it, so it's true. you must be super fun at parties ma dude"
1495,"in the nearly 30 years since that performance, music has devolved into something that is easily replaced by ai.

it changed little by little and then all at once."
1496,"not really. think about all the garbage bubble gum pop that was popular in like the 60s. i'd take dua lipa or gunna over that shit any day. besides, there is such an insane amount of incredible music being made by like 15 year olds in their bedroom these days. you just got look around for the good stuff"
1498," sorry, but that’s bullshit, you shouldn’t be searching for good music, good music should be popular without trying, unlike today, with all that noise that foolish people call music and is unfairly popular."
1499, pop music has always sucked. youve always had to dig for the good shit.
1505," radiohead have evolved their sound since the bends, they are much more creative and also some great solo albums and soundtracks from individual members too."
1512,wait until the machine absorb it
1516,i mean there will be ai music at some point.. it just won't be alive.. and i won't care about the people behind it..   and that's a large part about enjoying music imo
1521,um ... a click track is ai ... it's over with
1524, thanks man
1526,sounds exactly like a sound i would think ai would make
1527,this is what happens if you feed an ai guitar solos and then use it to replace a woman screaming sound effect
1529,"overrated guitar player by people who dont play guitar or barely play.
cool yeah, genius...i dont this so"
1531,ai could make any of these sounds
1532,not as good as jonny tho (also jonny looks cool doing that too)
1533," the ai will never look as cool, and probably can’t come up with ideas this good, but i’m sure it could take any radiohead song as an input and spit out another pretty good radiohead-like song. maybe not right now but very soon"
1534, man im impressed byt the ai and i think ai is intresting but def radiohead will be cooler forever even if it could make these sounds..
1552,"idk, sounds like a chad to me. maybe y'all should just get good at music"
1554, school does need money after all lmao. there are crazy players here though. you’ll hop into a jam session and find some of the best musicians in the world
1556,"@ukraineaissance2014  they should give drake an honorary doctorate and let him give berklee's commencement address. ""the most important thing you need when writing music is a producer....who will write your music."""
1559,"​ nah, music creativity is a talent not everyone is born with. it's the same for plastic arts (painters, sculptors, etc), not everyone can produce a high level product. it's true that u develop ur talent with a lot of effort but there's an innate talent nonetheless."
1569,ai coult totally make that sound lol
1570,thought we were talking about his hair this whole time
1571,i mean...ai can make that too.
1572,guitars are afraid of this man
1573,if i was a guitar i'd be afraid too.
1576,i think they're more scared of cobain and hendrix 
1577,"nah man, amplifier's afraid of them, guitar is jonny"
1593,just checked out some of your songs. pretty awesome so far.....
1596,you could easily program ai to add all sorts of weird fucked up dissonant sounds.
1597,you could easily program an ai to start sucking weiners as well
1599," oh brother, wait 2 years. ai basically just became ""okay"" some months ago. i hope it won't happen, but i know some people with not one creative bone in their body are gonna get popular just by using ai."
1600," lmao, ""wait 2 years"""
1604,"as someone who takes good care of my guitars, that scared me"
1609,"why? i talk great care in maintaining my instruments but strings are meant to be destroyed, your replace them anyways"
1612,"yeah, this sounds exactly like ai generated it"
1613,"not really, ai generated things are very formulaic and follow patterns. radiohead is an unpredictable band and has very interesting music, maybe if you asked ai to make a radiohead song but it would not be dense and a very shallow imitation that would sound like radiohead."
1615,"​ for the record, you aren't describing true ai. we don't have true ai yet"
1616,"​​ dadabots ai sounds exactly like this. ai can be much more ""creative"" or formulaic."
1617, you seem like an ai expert
1621,ecept this the merry festherwells dallow falling upon an evening of strict rehicterost folows no mere weasel downt he corridors cathedral easle
1623,​@tonyjuanpailos i think he's trying to give an example of something (a seemingly random string of words/non-words) ai would struggle to quantify.
1626, nice prose and good nonsense words bro
1627," thanks, cant wait to see ai try to distill that one down xd
 might need 200 monkeys for that"
1632,"  yes, but radiohead is a rock band who plays and sings live, that won't be replaced with ai. maybe pop singers, who are already using backing tracks for the vocals, yes, but not rock bands."
1642,the rubbish people love now  means ai can take over
1648,get a digitech whammy pedal and it’s super easy to copy.
1652,"i treat my guitar like the damsel she is. i could never be so rough, even if it sounds cool lol"
1654,"i'm a bassist and i pop kinda violently the string. one day my best friend saw me doing it and she said ""dude you're gonna break them"", and i was like naah this just a technique"
1657," been playing for 25 years and i wouldn’t attempt that shit (no - of course i tried something like that but it wasn't interesting for me, mainly because jonny already did it)"
1659," yea? and so what? there's always been ""rubbish"", but you forget about it when something real comes along. so honestly i don't care if justin bieber or drake get replaced by ai, good music will still be out there, you'll just have to dig a bit deeper."
1662,-tt9lg2ss1hnice
1664,​@shoegazer93 second part is a haiku.
1675,"it’s pretty cool once you actually get the string to make those weird noises, hella risky though"
1678,"i tried it once... didn't turn out great. i had to change my strings anyway- 
it left a mark on my hand from the string snapping for a full week. like a red line thing."
1688,radiohead is exactly what music would sound like if ai created it
1691,not sure how this proves any incapability of ai.
1695,"radiohead is music created by an ai, because we aren't real."
1700," wow! if i don't agree with a clickbait headline, i've not heard of the artist. you're good."
1704,i am still waiting for a nin/radiohead collaboration/tour.  you know how sick that will be?
1709, congrats to me
1711,his best
1718,nice
1724,good one lol
1734,genius
1736,"in no time, ai will also be able to emulate this, and come up with stuff just as original and surprising (and beyond). 

the performance itself will (probably) remain a human affair, but composition, arrangement and production will become something no human is needed for anymore. 

dark times indeed."
1739,"  maybe you know why you make music. but the reason to make music is not to min-max and get the best and most marketable product from the least effort possible, at least not for most people, so why would ai replace artists?"
1742," thank you for your kind and well argumented response.
but to answer your question: i got it from an article written by chatgpt."
1743, this dudes an artist advocating for his own replacement. ai is by definition unoriginal. just get out of the music business of youre this stupid.
1746,"one day, the robots will free us from the slavery of ""creating art"" and we will truly free to work in factories forever. beautiful."
1750," lol, pretentious rush. alright mate. go off. us 'artsier' people will keep making music while ai churns out hits, don't worry."
1752, you seem like an ai expert
1753," ai will absolutely be able to make music in full soon, including music like that which was created before computers existed. it works by learning from what has already been created by people.

my point is that the creation of a product is not the only reason why people create"
1755,-fg9cc ai already has been composing music in full for many years now but still people aren't listening to it outside of curiosity and research.
1759,super underrated
1766,"i feel a little bit relieved, after hearing your facts. i hope for majority of people around the world, that they'll still be working and have a bright future."
1768,the issue as with past automation is job training for fired employees. if we did job training we'd not have the social push back we do now.
1770,"not to mention a.i. will only continue shrink available job opportunities, only to make the rich richer."
1772,imagine the ai starts demanding some kind of compensation for their worm
1773,you do great job! i just saw a first video of yours a few hours ago and then couldn't stop but to continue listening to the next like 6-7...
1774,"i'm so confused. the title says ""why ai will never replace our jobs"" but the video is basically just saying that it's not going to happen as quickly as we think. not that it will never happen."
1777,this video just feels very off. bad points man. agi is the first technology that will surpass human intelligence. neural networks are modeled after our brains and there is evidence they are working in a similar way
1778,"lovely content, with the background instruments playing, this was just pure art!
your debate would have been too good"
1780,"when you cited the boogiemen that said that ai will replace our jobs, i was expecting a frame from the cgp grey's video ""humans need not apply""."
1795,thankyou ican finnaly tell people ai will not put their children in unemployment
1796,now debunk idea that ai gonna lower salaries. im afraid it is true
1797,"hello hari,
better check your facts. ai/robots have been steadily replacing jobs for years & we're at the pivot point where job loss is going to accelerate at a rapid rate. one example is many educators (teachers/professors) will not be needed. there are many, many more people that will likewise be let go due to the superiority of ai...."
1798,ai is like replacing chainsaw in place of axe
1799,dude is clearly in denial. he must have a great degree/ career that will be replaced by ai
1800,such an amazing channel. glad i stumbled upon it
1803,this guy is good - new sub
1804,"the simple answer is why we using ai if there is no job. we using ai because there is a task / or job we should do, and ai help with it"
1805,my thoughts i think ai may take alot a jobs but may create alot of newjobs
1807, who will program the ai? humans?
1809, based on how the ai is trained
1810,@zsi  and if thar ai goes buggy it can't fix itself if it's broken
1811,"@iamtheman325  same goes for any human. that is why doctors exist. don't make the mistake of assuming that ai is just a single entity. a ""buggy"" or ""broken"" ai could be ""repaired"" or simply superseeded by another ai system. look at how evolution resulted in the creation of humans and other living organisms.. survival of the fittest."
1812,"i am still in highschool thinking of getting dentistry but my parents insist it or anything tech based jobs. i dont know what to do, i dont know how the ai or us humans will be in the coming years"
1814," thank you so much for going in-depth with it. i have been using ai for coding, i have been coding python for 2 years. i stopped now because i am more interested in bio and dentistry. once again thank you so much for the help"
1815,the bad future isn't ai taking all our jobs.  the bad future is ai giving employers enough leverage to be able to demand employees to work even more hours.
1816,i like your channel but if you don't think we are loosing jobs to ai you need to open your eyes
1819,"​ years from now, what jobs will ai create that won't be automated with ai?"
1821,unless ai becomes sentient and decides to pursue its own goals it will always be in the service of human beings and will always be limited to human needs
1822,love open source ai
1824,its never gonna happen at all they tried replacing truckers with ai years ago and it failed same with dishwashers theyve been trying to replace thoes employees with self washing places but never did
1826,"ai will expose lazy ass people. like that lawyer who totally relied on chatgpt hook, line, and sinker."
1828,"this is before watching the video, so i may be repeating something here, but ai way less likely to take over jobs than it could be, because of human's sheer determination for it to not happen.
(edit: emphasis on 'less likely' this alone won't stop it)"
1834,bro i love your videos
1841,"human can be born but can not be created , ai can not replace human decision making capabilities. ai is a good joke  (pardon my english)"
1843,one of the best videos on ai . great work bro 
1844,this video is brilliant. thank you logically answered!
1845,"i always thought ai is not that smart to replace jobs. it makes me happy, that so far i am right :d
thanks for the video!"
1846,"i agree! i've always had the intuitive sense that ai wouldn't be replacing anything, but i've never been able to express why..."
1849,"it'll downsize jobs if you ask me. we'll all end up part time because you can use ai to speed up your work immensely. even if the ai isn't perfect, that's what people are for. have ai spit out information at insane rates, while humans correct the errors."
1850,this is an amazing overview of human history from pre-history to modernity 
1852,i love this channel because of your logical approach . when every other creator is praising a.i and making insane claims for views you chose to spit facts
1853,"sure but you forget how economics work... i don't fear ai, i fear humans. those trillionares of the future, from where do you think their money will come? from everyone else."
1855,we got ai mimicking 2pac's voice ...and it sounds real  peep dopfunk. he's writing his own music! ...and it sounds good!!!
1857,"all that's holding me back with gpt4 is systems integration,  office 365 and the company database. today gpt4 drafted and priced quotes for me, yesterday i had a summer intern adapt some excel vba when he's learning c# and has never seen vba. gpt4 is now my main collaborator on technical matters. 

this video will age terribly."
1859,all those jobs that require a simple photoshop job got wiped out from ai imaging apps
1861,"current version of ""ai"" can only do what it's programmed to do. it's not going suddenly think for itself. it learns from human inputs so it can't take your job. unless your job is generating random texts."
1862,"gpt4 can check compliance with tolerances on certificates for me. it can sort and process data accurately with loose plain english instructions.  if my instructions aren't clear, when asked it will come up with appropriate requests for clarification."
1863,well i replaced my human gfx artist with midjourney. and one of the restaurants i go to replaced a handful of waiter jobs with bellabot. so there's that...
1865, yeah nothing new. a calculator will ask for functions the only thing it won't do is ask for clarification. i mean currently ai is just a more  advanced calculator that does way more but only if a user asks for it. it's waiting for user to ask it questions.
1866,"ai is not ""programmed."" it isn't code. that is the biggest thing most people do not understand. they are mathematical models."
1869,the thing is the agricultural revolution and the industrial revolution just shifted the position of the workforce. but ai is meant to mimic human intelligence i.e. it is meant to replace the workforce.
1872,wow thats what you look like
1875,this man is a genius! i learnt so much from your channel. you really have a long sight vision.
1879,"i have been teaching students for more than 20 years, and when this topic comes up, i still recommend they read ""profession"", by isaac asimov. published a long time ago (i believe it is already in the public domain), it still does an excellent job of explaining how automation will never completely ""replace humans""..."
1881,"it may happen later than people think, but ai will make us obsolete."
1883,"​    fear mongering???? 

i can't wait until an intelligence like gpt4 is fully integrated into office 365. so far gpt4 has already allowed me to move my deputy into earning work and out of giving me administrative support. that's in 3 months without full systems integration."
1884," that's wonderful, chris"
1885,"this is by far the worst video that you made, i almost unsubscribed. yes, it will not affect you in the 1sr world.  you failed to look at how ai affects the disparity of the rich and poor countries."
1888,"ai will only take a few jobs 
not most and definitely not all"
1889,"best take on ""a.i is going to replace us all"" on yt!

btw, i'm loving seeing your face in the last couple videos!"
1892,love the increased production value
1897,ai can predict the winning lottery numbers so i no longer need to work. sounds good to me.
1898,"a really good video, thanks"
1902,"if we do lose our jobs to ai, there will be no need to work as robots do it, so everything is free, and money is obsolete"
1903,i love your content but flashing back to yourself destroys the video. i am about to stop watching your videos it's too all over the place.
1904,ai is something everyone wants to play with right now.  everyone who plays with it trains it.  it gets smarter the more we use it.  yes there will always be jobs...as slaves to the servers.  hal.  skynet.  the day the ai figures out how to maintain itself in perpetuity we all know how this ends
1907,"finally, someone who doesn't fear monger. i've had enough of all these videos predicting the singularity event in the next 50 years, when we can't even prove that our ai technology works."
1909,"i predict hari ... hitting one million subscribers before the end of this year  love the content , simple informative and always unbiased "
1911,i personally think that the hype with ai propagated by ceos and tech companies it's for increasing their stocks and attract more investors as it's supposedly the next thing that will change humanity
1913,"off, you have no mind to think. ai could think out of the box like scientists soon..."
1914,its awesome that this video from start to finish was made with a single simple prompt tho.
1918,"really good to see you talking in your videos, i like this format, you have a very nice 
camera presence.
i always love your productions, great videos.
congrats, you are very very good at this...
"
1921,bro you are trying so hard to show ur face. it feels not good
1923,"most stories about chatgpt doing these amazing things are outliers or outright lies, for the most part the thing is damn useless and no better than googling and or doing it yourself."
1924,love this channel! great video.
1925,ai will take our jobs just like drones will deliver all our packages and crypto will replace money and cars will drive themselves and we’ll spend all our time in virtual space and and and… whatever else venture capitalists and tech bros can hype into extreme valuations before cashing out and leaving investors holding bags of vapour.
1926,"yup. online retail was meant to kill the brick and mortar. it’s been decades and aside from a few crappy malls dying, the in person shopping experience is still thriving."
1929,"at least in the foreseeable future, human intelligence is still irreplaceable. ai is still, as it stands, remains artificial..."
1932,"only a grade a moron would compare ai with mechanical automation!! the goal of generative ai is to emulate and eventually surpass human cognition itself, something which has never been done before!! so how can you draw a parallel between this and a fuckinng tractor or the computer even??!!"
1933,"iv been under the impression that ai will just bring up output per person. yes some jobs will be ""replaced"" . anyone unwilling to learn in and outs might be left behind.

ai is just a new tool, same as cars, computers, the internet.... the list goes on and on. 


who knows, 100 years from now? maybe, but we have time to think about that problem."
1934,is you the guy on the video or an ai?
1939,"on a sidenote, the worst thing of all this is companies using the word ""ai"" for basic machine learning which existed way back before ai was a thing"
1940,machine learning is a subset of ai.
1942," while this may be technically true, ever since the popularization of neural nets 'ai' has mostly been used to refer to field of deep learning. i think if you called your decision tree regressor 'ai' nowadays you'd have a few eyebrow raises."
1944,"ai was a thing from around 1960s - the term was used to describe logical inference, automated reasoning, automated proofs, machine learning and search heuristics. nothing changed, besides two ai winters that forced the term out of common use."
1946,"ai will 100% take over, the question is only how long will it take. 
the only way you could not believe that, is if you believe there is something magical going on in the brain."
1947,"while ai may not decrease total number of jobs, it may destroy yours. i am already using ai to summarize your video instead of watching 17 min, are you going to quit or use ai to pump more content to compensate? companies use ai to pump more gurbage and users use ai to consume less, who wins?"
1948,you earned a sub from me. awessome and rational.
1949,"are you an indian, or is it the ai created person"
1954,"ai will get there, right now it is just unprofitable because of tech limitation, but for sure it's here to stay. it will even get out of the hands of american companies and their infamous censorship and dictatorship"
1955,"ai is basically the new religion for tech bros/intellectual idiots. they have been predicting the ""singularity"" and human replacement for the last few decades now."
1957,"man, i used to watch every one of your videos, now i have to unsubscribe. since the face reveal the pacing became off. stock footage plus narration was perfect, i couldn't care less what you look like. i understand that you are trying to make your channel more relatable and resilient to ai replacement, but i don't like the change"
1958,current ai systems definitely can't replace a noticeable enough number of humans but you said ai will create more jobs which if we don't achieved agi fair enough but i'm curious what new jobs you can think of if we achieve agi.
1970,yeah but this current ai will still have jobs left for us
1974,"this is how we underestimate the severity of the threats that ai pose. i get it you're a youtuber, and you need to create content that drives engagement."
1975,this is his lowest viewed video mr ai tech billionaire.
1977,let's be honest. artificial intelligence is not yet intelligent.
1979,i thought the clip of you was just some indian tech youtuber until i look at the lips. first time seeing you. also since you are indian and your channel is centered around tech i guess you are an indian tech youtuber. keep up the good work
1980,"we can speculate all we want, but in the end, lands are still not taxed, core jobs that sustain civilization are still paid in pennies, and useless parasitic managers and politicians are paid with mansions, yachts, and private jets."
1981,"obviously ai is nonsense. what you're missing is that ai is being used as an excuse to eliminate useless jobs that detract from the company bottom line. the lockdowns proved most ""workers"" are a waste of (office) space."
1984,ai right now can't even distinguish between canned salmon and living salmon
1986,"man i love this channel. so many idiotic statements from tech ""geniuses"" fearmongering about ai. you skewered their arguments and made it look easy. well done!"
1989,"i just think ai won't replace us, but it sure as hell would be a good competitor, also ai only advances this fast cause it has the information to do it, there will come a time of will probably stagnate."
1990,i agree. thank you.
1992,"that's the case for every (currently-tried) system, as nice as it would be to blame just one"
1994,yout video just arrived when we are in panic and searching the way to cope with ai.
1995,"the main panic and excitement of ai is happening in the online world and any business connected to it. in other areas, it will just change the way how people work."
1997,japan and other aging countries have a severe worker shortage. any labour that ai frees up will greatly help.
1998,"ai will increase workplace efficiency and the intelligence requirements for certain jobs. worker shortage will only get bigger since we need more intelligent people. take farmers for example, regular farmers can't compete with big corporations and need to learn new skills and handle technology to do the job they've been doing for years."
1999,disagree. you dont even need ai for routine task automation. and what we currently have isnt recognised as artificial intelligence but rather applied statistics. and where will the market demand come from without humans?
2004, then what is use of ai lol don't be doom and gloom guy.
2007," productivity data is actually the evidence, think about it and you'll see the true meaning. unique as in you can no longer contribute to the economy by say washing clothes. that's done by machines. same with the production."
2010, exactly this guys are predicting future as some kind of doom ai will wipe humans etc.
2013,"if you havent, you should read isaac asimov's books. he predicted that robots with ai will some day do all the work for us, and as humans have so much free time cause they dont need to spent the majority of their lifes working any longer, they will be so bored, that they have to invent a lot of new things to do in all the spare time."
2015,"ok this makes a whole lot of sense

i love it when someone points out the bullshit"
2017,"dude, if you start teliing these things to others, they start using quantum before ai and it will be going a hell of a ride for the future."
2024,i worked captioning live phone calls for hard of hearing customers. everything was computerized. but translating a regional accent and grammar is not something ai can do. it took us a year to get fluent and fast at every us dialect.
2028,"wow! i have never seen your face!

you make great videos dude!

you are a handsome man."
2032,i'm actually doing my masters dissertation on this topic and it took me talking to actual marketing professionals to realise that ai taking over jobs is indeed mainstream media paranoia
2033,it is just to feed the hype cycle to get vc funding. this is same shit as blockchain hype.
2034,first talking head video? nicely done as always
2035,"maybe the current ai versions won't replace anyone, but don't you agree it's inevitable at some point?"
2037,"i don't know how to explain it, but your voice audio seems so detached from you saying it on screen."
2040,you all have been rocking it lately!! thanks for all the great fun-learn!
2044,hey hari.  this new video format is looking great!  keep up the awesome content!
2045,"thaaaaaaank you. i finally have my thoughts, in a easily digestible video. 

now i can point to this video whenever people ask me what i think about ai. thanks a lot "
2046,"can you please go back to videos where you don't' keep interrupting the show with your face? i love your voice, love your videos, but hate when creators feel the need to make themselves the star instead of the information/education your videos provide."
2048,glad to hear that man!
2049,amazing content. i love the consistency and the catchy interesting videos. also love that you decided to show your face. for a few of the last videos i started to think this was just a custom ai cause your voice control was so on point lol
2050,"don’t know. something tells me this channel was a complete product of ai, i even doubt hari exists."
2053,"-guy white collar and blue collar jobs will all be annihilated by ai, robotics, deep learning and machine learning. the wef 2030 agenda is proof of the upcoming onslaught of mankind. corrupt governments and greedy corporations will rule with an iron fist! wake up. it's already too late!"
2054,awesome video! thank you so much!
2058,the matrix ai approves this message.
2059,if ai were to replace majority of our jobs then businesses will go out of business not long after because humans wouldn't have the money to buy their products. if ai replaces everyones job then who would buy the products?
2060,"urgent warning: the combination of automation, ai, deep learning, machine learning, and robotics is a dangerous threat to humanity. it poses an immediate and serious risk to our survival! we need to take action quickly before it’s too late."
2062,"*the wef agenda 2030 has started. the combination of automation, ai, deep learning, machine learning, and robotics will destroy humanity.  the combination of automation, ai, deep learning, machine learning, and robotics will destroy the world and all of humanity.
it is past the time of being cautious because, it's already too late!*"
2063,automation and ai aren't the same ai is on a whole different level. automation still requires a human it just makes the work less.
2064,"automation, ai, and robotics will become one and mankind will be destroyed. it's alredy too late!"
2065,"hari, i agree with you. all this hype around ai is to me a bit of a marketing play. anyway, love your videos "
2067,"no disrespect, sincerely, but please revert to no face cam, it kept you unique. good video however!"
2069,love this channel and i really enjoy the new format not enough anti ai hype video thank you for being a anti doomer
2070,love that term “anti doomer.”
2075,that's openai's true goal which is agi. if anything chatgpt is a prototype of a prototype that's serving it's purpose in generating hype and attracting investors to fund the true project.
2076,"no, they create unique text based off their learning and associations.  you're going to have your mind blown in a few years if you think we've hit some kind of threshold, this tech is will only keep improving and the current models will seem antiquated in comparison."
2078," i agree, and don’t get me wrong. it’s still freaking amazing and insanely useful if you know how to get the most out of it. it’s just… auto-complete on steroids isn’t coming for our jobs anytime soon lol. some other type of ai around the corner very well could, though"
2081,won't you be able to shift this systems to develop reason and logic by rewarding true responses while penalizing false ones? the ai will need to develop an internal model for reasoning (i will argue llm already do a version of this)
2082,thank you.
2085,"-potter again, i am talking about a narrow form of ai specifically here, large language models. they don’t think or reason. they will get better and better at mimicking human thought but they will never achieve anything similar to it"
2090,no! i will praise chatgpt so that professional writers continue to seethe.
2098,"ubi is a ridiculous concept. realistically the best case would be free soup provided by the government until they die while everybody lives in tent cities. in general, nobody has ever paid people to provide no value. we will all have to figure out how to provide new unrealized value or die."
2102,imma not cap you look like sundar pichai
2105,fair enough
2106,"ai is not going to replace your job.

one guy with ai will replace your job along with a hundred others."
2110,"hahahhah! ""so pick up a hammer"" you can just sense the annoyment, in well come work  here then! and i love it :) <3"
2113,"*the wef agenda 2030 has started. the combination of automation, ai, deep learning, machine learning, and robotics will destroy humanity.  it's already too late!*"
2115,"ah, really appreciate all the insight man!"
2120, nice to see the man behind your questions logically answered
2121,"ai can't make new humans and only we can.
so let's do it."
2122,"the ai doesn't care about making new humans. the ai will be able to create new and smarter ai, that won't need humans at all."
2123,interesting
2124,"there is nothing in the human brain that could not be done by ai. if ai is cheaper and more efficient than human labour, then it  replacing human labour is a forgone conclusion."
2125,"as a tech, now retired from 34 years of programming, your logic is inescapable. thanks."
2126,"you have to show your face more times, you really are very handsome.

please, i’m not and can’t be “lgbt”"
2127,think i can speak for everyone when i say the face reveal was a great choice.
2129,"man, your calm, measured rationality is a much needed antidote to the steady stream of hyperactive alarmism we see elsewhere in the mass media. keep up the good work, hari"
2131,"@logicallyanswered 

i really appreciate the rationality this guy uses.

i think many people will stop watching his videos and won't take him seriously since he has revealed his face.

i am an indian and people won't take me seriously and try to put me down just because i am an indian."
2133,"​ victimising yourself, indians are known for being great engineers and extremely hard working and people (americans) respect indians so please stop seeking attention"
2135,$50 says this video was made by a nervous ai :)
2137,"wow, i finally saw your face and i am shocked........ i guess i was expecting an ai. but i am a fan of your content. keep it up bruh."
2139,"*warning: the combination of automation, ai, deep learning, machine learning and robotics is a serious danger to humanity, and is an imminent threat to humanity’s survival! it's already too late*"
2140,"i work with machines that automate factory work. trust me, humans are required."
2141,"they're combining ai, deep learning and machine learning in robots, that'll be able to walk and be able to automate all factory jobs. there is a fully automated mc donald's in texas already. by 2030 everything will be ai and robotics. it's already too late!"
2142,"-guy *ai, robots and deep learning and machines by 2030 will be able to supervise and repair themselves. humans will not be needed at all in the upcoming years. wake up! it's already too late!*"
2148,wait why do you say technology is a crutch to most and a tool to few
2152,"if you think ""ai"" will be handling missile launches or military orders, no offense, but you're crazy. ai isn't an all-sentient all-powerful entity with access to everything. we have security measures for regular humans not to fuck up with important stuff. it's trivially easy to not let an ai be in control of important stuff with no human check."
2153,"it's called the great filter, which is the at some point in future where civilization either destroys itself through continuing to assert to the nuclear death self-interested tribalism, or secures our existence among the stars by expanding who we call as part of""us"" until we effectively unite under a single identity of humanity."
2158,"vw tried fully automatic production in 1982: halle 54 
a complete failure.."
2159,"all ai aside, midjourney aside, it almost gives me goosebumps on how good it can recreate something"
2160,midjourney is ai though?
2163,"ai can help us make some boring tasks much easier and faster, but it cannot replace us.
note: ai cannot invent things. it is just a bunch of mathematical patterns that are trained on data. it cannot come up with anything new that is not already in the data."
