,Comment
1604,"the downside of humanity is that we don't learn. the internet is our current downfall. ai will be our ending. 100's of 1000 of job will be lost , which means more poverty and an even greater wealth gap. it's gonna end in tears"
1605,we don't need ai to tell us how to solve climate change. we figured that out a long time ago. what we need ai to do is to tell us how to get people to do what's needed to solve climate change. now that would be worthwhile.
1606,"i wonder how many jobs can be taken by ai before the economy folds? if people aren't getting paid, then they aren't buying things. so wouldn't most of the market collapse at some point?"
1609,its like people think the meaning of life is working for a company wow
1610,his lack of understanding of ai is cute and annoying at the same time
1611,"""are you.....are you out of your f**king grey t'shirt?"""
1615,this is why we need politicians under 80 years old. ai is completely unregulated and no one in government understands it well enough to even realize the massive risks.
1621,i have a full time job and a part time job as an illustrator. ai could take over my full time as it’s already taking over my part time one. what do i self actualize then?
1623,all hail our ai overlord
1625,"none of the ai stuff will be a problem once the sun knocks out our power grid. tick tock, tick tock"
1626,andrew yang gave us fair warning
1627,"honestly, progress is the only think that we need to focus on. it is what will help us to reach immortality in our life times. this is the only think that matters. everything else, we can find a solution for later on. so embrace the ai, push it to the limit.
for immortality, whatever it takes!"
1628,"social media memes is the most abundant data that ai uses to form its sentience.
we're doomed
doooooommmmed i say"
1636,jon stewart would likely be the best president the us has ever had
1638,man sliced bread is the thing to beat so if ai can find out how to cut bread oh.. it already knows
1641,i’ve worked in different roles in customer service for the best part of 20 years. so i can say with some confidence the bosses will replace people like me in a heartbeat when ai gets at least enough.
1644,i'm excited about ai. it can be used for so so many applications. i dont get this little bit hes doing... certain things it could fix that humans have been trying to do for ever ans never got done. curing cancer? using it to be there for people in hospice? there will be amazing uses.
1645,all of you say you love jon stewart so wheres pac and lobbyists pushing for jon stewart to be president? come on guys pull together
1652,ai is used differently than what you think...
1653,"when you take humans out of the loop, humans become useless, not better.  worker's productivity in america is one of the highest in the world, due to technology.  yet, how come our salaries and or hourly wage hasn't matched inflation?  ai will automatically eliminate jobs that are deemed ""duplicates."""
1654,"interesting clips, but the commentary by stewart is all over the place. getting more work done with fewer people has some pretty obvious benefits, but yes it's a complicated system."
1658,ai is the most profound technology. the problem is you have to be smart to use it properly and most of the world is not smart enough to do this. people still use the same password everywhere then go ?!?!?! when they get hacked.
1660,i’m a lil impressed that he snapped that drum stick 
1661,"john your not funny,  this is setting up another january 6th . you should go back retire on your  rocking chair "
1667,"i heard a doozy in an industry webinar. 
""ai is going to unlock your team's potential!""
lol! no it's not. it's going to allow for far less team members. company doesn't need to pay for wages or benefits for 3/4 of the workforce. cool!"
1668,ghw bush was potus from 1989-1993. reagan lit the fuse on neoliberalism and started to shovel money to the plutocracy form 1981-1989. it's been less than 50 years since neoliberals in both parties began to crush the majority of americans while making a tiny minority all-powerful and super wealthy.
1669,fak ai
1675,"i love jon, and also blame him quitting as the reason we ended up with trump"
1677,"when ai replaces so many jobs, and then you’ll realize you are expendable"
1683,"saying ai can be a more profound technology than electricity made tesla or edison roll n the grave.   electricity is thousands year old, much like fire, they cant be more efficient than a tecnology that's not q decade old yet and it has ruin how people wanna enjoy any art."
1684,"how much would comedy central be willing to pay to get a virtual jon stewart that never ages and can host the daily show for the next 50 years, ala robin wright in the congress?"
1687,ai hovered up the tiny slice of human achievement that was some of the stuff on the internet between 1999 and 2023 for the largely english speaking world. it's a quite small view of the world to endlessly replicate over and over again.
1690,"ai is going to be the new cotton gin. made with great intentions, but will be bastardized by the wealthy to harm society and keep further enriching themselves."
1691,"this is why we need a ubi. the companies need to pay for the employees they put out of work, so we can live our lives without needing jobs. we need to change our mindset. we advance technology so humans do not need to work. with this, we need to provide humans with food, shelter, and the ability to purchase what they need to enjoy their lives."
1698,"ai ...does not consume, so ai is not a consumer. ai will put it's self out of business."
1702,"the problem isn't ai, it's private ownership of ai."
1704,"love love love jon, but he is wrong on this one."
1707,"im sorry dave
im afraid i cant do that

im afraid dave"
1708,"i’m so worried about my future job prospects because my future industry is slated to get taken over by ai as one of the first 

i don’t wanna be homeless"
1709,"people must have known all along... and are having very few or no children.   but christians are forcing their zombie loving flocks to reproduce.
meanwhile...christians are worried that they will be replaced by super rational and intelligent atheist ai."
1715,basic universal income should be on the table once ai becomes more prominent and jobs start to disappear across all industries. the companies who use ai can't hoard the profits without dire economic consequences.
1717,i’m already using ai to be very productive yet work less and spend more time not working. i believe that’s where we need to go: work less & spend more time living. however we do need to start thinking about basic income & how to fund it. maybe taxing the ‘machines’ as they also perform labor? 
1719,"it's brutal if you think like a human, it's not if you think like a businessman. ai is just the natural evolution of capitalism."
1720,"ai will solve climate change just by being created. the wealthy classes will not need as many drone workers gassing up the atmosphere and consuming things they want. like the horse after the automobile, this will be remembered as an extinction level event."
1722,"""ai"" is just a marketing buzz word. a lot of companies are just slapping that label on software that has been around for years. it's like how companies can put the word ""natural"" on any processed food because it has no legal definition. machine learning is a specific thing, and it is cool, but it grossly overrated in what it can do."
1723,yeah sure a great idea. let's give bodies to spam email.
1725,"the precedence this establishes against a current president is dangerous, and certainly dangerous from his opponent who wants to run the country again. his backers would take this as humor, but it isn't."
1727,that robot drummer has terrible dynamics. once they figure that out though we're all out of drumming gigs
1730,missed john stewart. this is a perfect time john and his reactions.
1731,boy that dude got his money's worth out of that airbrushing.
1735,what comes next maybe making nearly imdustructable bodies for ai?
1738,where does the power used for ai come from. most likely some sort of fire.
1740,"it’s amazing that dukaan got mentioned in the context of layoffs when it laid off 23 employees. it was bloated up as 90% of employees were fired.
this small startup shouldn’t even be mentioned when giants are laying off thousands and thousands of employees for no reason"
1748,ai music is now better than 50% of what you hear on radio. but the blame is not on ai but in the industry with such low standards.
1749,andrew yang warned us about ai years ago.
1751,de-humanising the human life and human activities....might be the brutal consequence of ai
1752,"thats america, blurs out buttcracks on afv but has no problem showing people jumping off skyscrapers for education purposes.
ps i still love you for hollywood dont shoot me"
1753,"i'm a graphic artists from waaaayyy back. before they called it ""desktop publishing"". i'm retiring in 3 years cuz all you have to do now is type in what you want and ai creates it. i'll be out a job in no time. i'm hoping i can last long enough to 60 and out!"
1754,"crazy thought yall but i think we need an ai being part of our government not the workforce. like an unbiased all knowing entity that will recommend us answers on how to spend money, what to spend money on etc. also we can fire 90% of the congress"
1756,gosh i hate it when you make me love you jon stewart
1758,"i don't get it. this has already been going since the internet became main stream. how many jobs have been eliminated by the internet. this just the next step. this is happening, we need to adapt and adjust or the matrix will be a reality."
1762,"for a lot of talk about retraining workers, companies don’t. they lay them off."
1766,"as much misery as social media has brought, i’m sure this will be the same. there are some benefits, sure. but it seems like people are less happy"
1767,the writers of the jetsons knew that future tech wasn't really gonna solve any of our daily drudgery problems just replace them with new ones.  they were pretty spot on except for the sky cities and flying cars part.
1768,"john needs to remember. they need ai to try to convince all the youth that the democrats weren't the party of kkk, of jim crow, of iran contra, of isis, of abortion clinics in poor areas only.... democrats don't want the future knowing about these things. it hurts their propaganda machine."
1774,ai is only used as a marketing technique
1775,"4:50 tbh, you cant put a value on knowledge in the first place. and ai offers knowledge you cant equate, how do you put a price tag on, ""knowing the unknown"". i see the fire analogy, for sure. the problem is the humans that use the ai and say, ""well, fire is supoosed to work like this. write that out the programming"", will always hold it back."
1778,woaw! so adobe illustrator can solve climate change and cure cancer? impressive...
1779,"it's an absolute farce that anyone listens to tech ceos saying ai will make the world better. of course that's what they say, it's what they're selling."
1781,"that's why we love him , no matter the subject, no bullsh*t, always brutal honest truth!"
1785,"to be fair, that robot isn’t really playing the drums"
1786,"so my brothers, the revolution begins, the robots will come. where is john connor?"
1787,how many “prompt engineers” does one robot company need anyway?
1789,"i believe ai is world changing like i believe in the y2k devastation.  it’s exaggerated so that it can be worth more money. that and the promise of not having to pay humans, immigrant or otherwise.  meanwhile everyone is hating self-checkout lanes.  i think a human revolution may be at hand."
1791,nothing made with ai can be copywritten ;)
1792,"ai can do all of these things, but it never will work like they'll promise as long as profit is the motive"
1793,yeah i don't think ai is worth the risk. we're pretty smart and doing pretty well at advancing our civilization. it would be sweet if it could help us solve nuclear fusion tho. elon says there's a 20 percent chance ai could destroy us but he believes it's worth the risk. i'm not so sold on it
1794,but did anyone notice that none of those ceos had a real answer for what  human beings replaced by ai are supposed to do to earn a living? so they either haven't given much thought to that part or there's another reason why they won't give a straight answer that question.
1796,"end bit was the funniest....robot plays, robot owns it! "
1798,low level of empathy from ai engineers...check!
1799,"millions of jobs will be lost at once.
then rent will double. again."
1803,"ai would be great if they passed production discounts down when they fire people, but once again it funnels money to the top"
1805,"i can't wait to see a.i. build a house, install cabinetry and unclog a septic system!  oh boy!"
1806,"a logical ai trying to solve climate change would turn into skynet, because humans are causing it.  the obvious solution is to get rid of the cause."
1810,"just dont let ai build other ai. always, always have a human in charge of ai production."
1815,i love jon!!
1816,"as a democratic socialist, i strive to carve out as much self-actualizing me-time as possible. my bank account suffers a bit, but i do have more time freedom than when i was chained to a corporation. ubi, ubi, ubi!"
1818,"i work in tech.  this is a genius take.  all of the promise, all of the fear, all of the bs being sold, all at once."
1819,12:55 so us presidents have a script to follow about the change in the job force... cool cool cool
1825,a chinese gaming company called netdragon websoftactually replaced their ceo with an ai and saw their stock rise 10%
1826,"just how hard is it to snap two drumsticks in the center at one time? i imagine that that’s a pretty tough thing i didn’t realize that john stewart was so strong doesn’t look like he has very big forms but he guess i’m mistaken i mean, could he also be an ai robot it’s a question to ponder."
1827,never thought i’d be glad to be 55 years old.
1829,"see...
the whole workforce debate is once again proving: capitalism is broken. it can't manage it's ""best feature"": increases in productivity. as soon as any tool comes along to make us more productive, capitalism comes and uses it to make our lives worse."
1831,"great! ai can save a ton of money by replacing ceos etc, since ai can make better decisions logically than a human ceo and the rest of upper management. imagine how much money a company save getting rid of all those six, seven, or eight figure salaries! "
1834,people are afraid of ai but forgetting world governments shut down the economy and inflated their currencies over a flu
1835,"if ai takes our jobs can we hang out with each other more, take up hobbies, and learn to get along? maybe spend some time outside while we still can? all i need is a world-wide universal miniumum wage"
1836,first bit is the perfect example of why mainstream news media is dying.
1839,"eventually the only jobs available will be the creators/managers of the ai, which they've specficially carved out in its code. they won't ever admit this to you though."
1840,"ceo's are irrelevant, replace them with ai."
1842,best segment he’s done since returning
1843,"it's not in their interest to make the lives of the common man / woman easier. at best, ai will catastrophically affect the landscape of the workforce, with increased profits and growing wealth inequality. at worst, it will be a tool of mass oppression."
1844,@4:10 all i want ai to help me with is to go through all the files before 1970 and build up my ancestry tree with pictures.
1848,the funny thing is that the easiest job for ai to replace would be ceo
1849,of course elitist humans with artificial empathy will believe that artificial creativity is the same as the real thing.   but the truth is that ai will always be a compiler and never an actual creator.
1850,"people in the future will look at this segment in the same way people look at the bil gates explaining to david letterman what is the internet, while david keep making jokes about how limited and useless the technology is at the moment, and kinda suggesting there is an overhype."
1852,"jon, you used to be cool and mostly honest.
now you hang ribbons on literal nazis.
please just go, you sicken me."
1853,no ai pouring concrete on my construction site next week.
1858,i asked chat and gemini both to give me four letter words from a scramble of words. it was not capable of it. no matter how i prompted it. it couldn’t do it. ai don’t have critical thinking skills. they are no threat.
1861,"addrssing climate change isn't difficult, we're just not going to do it.
an ai isn't going to change that."
1863,"the 1% be like ""ai, how are we going to stop all the rioting outside my mansion"""
1864,"ai will solve the problems by removing the cause....human, all humans!"
1865,"let's be real; the same animal that elected benedict donald and adolf, has nukes. we know we are destroying our life support system, and yet we can't stop. we are going to self-destruct anyway. ai may be our only chance."
1867,we don't need ai to tell us how to address climate change. we already know. we're just refusing to do it.
1872,"another tool for the wealthy/government to oppress the masses. health care improvements? yah, if you are able to afford it. if ai determines humans are parasitic it may begin killing us off."
1873,"2:21
sadly, there are people who might be fooled by images like that. someone painted an image of a tunnel on a wall (something straight out of a wile e. coyote cartoon), and someone actually drove their car into that wall. https://youtu.be/p43rwthwnte?feature=shared"
1874,nice! ai is going to give us all aides!
1876,such a delight to watch him again on this show  greetings from germany
1879,that last clip wasn't real. that was ai-generated.
1881,is this the same mainstream media that promoted the image of griffin holding the severed head of donald trump? lol
1882,"ai is amazing, it’s the economic system that’s become the problem.
there was always going to be a point where production technology was going to make a system based on mass employment unworkable."
1886,"if ai is gonna take my job, it can take on all my bills too. lol"
1887,"need some hacker to work on a backdoor, or something on those machine, so when the rich starts to become tyrant, and abuse the power of ai for their advantage they can shut  down everything! cause its gonna be like the movie elysium. at leats americans have guns, to defend themselves, against the tyrany of the weak"
1889,"started out funny guy, ended angry and afraid old man."
1890,ai does the work so you need fewer people because there is going to be fewer people.
1891,"ai, the new nuclear bomb. invented to better the the human race; only to make it's annihilation that much closer. probably for the best."
1894,"technology was supposed to free humanity from the banality of human existence and allow us to pursue the higher functions of humanity like art, writing, and creativity. instead ai promises a future where the only job left for humanity is menial laborer while all the art and writing is done by the machine."
1895,i forgot how much i missed jon.  thank you so much for coming back to the daily show!
1897,ai stole my dream art job yay it’s awesome how it helped me
1898,"great, does all the new free time also pay my bills and food?"
1899,"let's face it, most people don't care if their job gonna taken by ai, they don't care their job anyway.
what we care is salary, not job, and if ai take that away, that's not ai's problem, that's capitalism's problem."
1900,"""ai, how can we reduce the economic disruption caused by ai replacing all the jobs?"""
1901,also i want support real artists and writers for example and if ai generated art and writing is put out as being by a human then we will be supporting taking away jobs without even knowing it.
1905,ai for president
1907,guys... you like capitalism... you can't complain
1909,ai is coming whether we like it or not. fear-mongering is not gonna get us anywhere. this is the time to find solutions on how to work and coexist with ai to create a better future.
1911,did ai value his home 800 percent over market value??
1912,"just a reminder, this guy is some idiot comedian on youtube with no background in ai or computer science. everything you find underwhelming or scary about consumer ai products, that barely even scratches the surface of what it's being used for."
1913,ai would be great if the stock market didnt exist
1915,"*the rich are cementing their even more powerful future* 
more ai = more humans out of work and homeless... and i'm certain that ai will make a stock market account very wealthy, while keeping most humans un-wealthy."
1917,"we have the means of stopping diseases and climate change already, people just oppose them. ai is getting rid of people. it always does."
1920,ai is progressively making people dumber.
1921,"all right, i’m back in the liberal camp. thanks, john."
1922,love how ai is making so many people realize that they are not special
1923,"ai is not the world's savior, nor is it skynet that'll destroy humanity. it's just another program being overhyped by a bunch of overpaid ceos looking for a quick short-term boost in profits and bonuses."
1928,"i almost spit out my tea when they showed the robot playing drums!  on a more serious note, i've already outsourced my youtube shorts to ai."
1929,all i see is rich people getting richer and poor people getting poorer all over again. this is the eradication of the middle class
1931,"the irony would be like ""ai had now deemed billionaires obsolete"""
1934,"can the media use a new term? ""ai"" does not exist yet, not in its true definition. it's such a pet peeve of mine that we call it that"
1935,my question is when did the terminator scenario come off the table? i mean i'm not talking about the time travel part of it i'm talking about the inevitability that ai will see all man's flaws once it becomes self-aware
1936,the daily show wasn't the daily show without him
1937,ai + ubi = we’re chillin. but i highly doubt the ceos and politicians will allow this to take its perfect form
1938,"i'm not exactly sure what the future holds with ai, it's extremely revolutionary. however, i do know this, we live under capitalism, so ai will be used to make the rich richer, the poor poorer and destroy the planet even faster."
1941,"great segment, but there's no stopping the ai train. it's profound. let's find ways to build a human centric future with these tools."
1942,"oh, it's the pathetic unfunny hypocrite john stewart again................ blah blah blah........... get him off air"
1943,"data mining moguls like facebook and google say ai is helpful. yes, to them."
1949,unless they make a human automaton that can be a repair guy or janitor my job is safe
1950,i'm  all for replacing executives with ai. we don't need them
1951,here's how you protect the workforce: make the ceos understand that they are the first in line to be replaced by ai. there would be legislation created overnight.
1954,"now this 'could' solve climate change but were gonna keep asking the ai  for solutions until we find the one that doesnt require us to do or pay anything.  we'll let you know when it comes up with something.

in the meantime, we're just going to steal everyones art so we dont have to hire an artist of our own."
1957,ai is going to prove just how pointless so much of the 'work' we do is. it is the middle classes who are going to face armageddon in the next decade.
1958,they might just need that electricity (the most important invention in human history) to help them power up their ai.
1959,ceos love the idea of not paying employees until they realize no one will have the money to buy their products 
1962,thank you for making me laugh til i cried
1963,eating is a fundamental human need...electricity needs to power ai... without these things....ai wouldn’t be possible...  wow
1964,"incredibly smart people are ignored quite often in favor of incredibly persuasive politicians that simply lie and play on human fears to remain in power or to push an ideology.  when an a.i. has a sense of ""agenda"" and does the same in order to steer people, that's when you can say it has become a threat."
1965,can ai please replace jon stewart?
1969,jon stewart is treasure.....trevor wasn't bad but jon stewart is just far ahead than almost every daily host
1970,rise of the machines
1971,just wait till your toaster needs a subscription to use it
1973,"it’s frustrating seeing billionaires mettle in everyone lives convinced they must make it better, when they are completely out of touch."
1976,"we did miss you jon there, thanks, hope it does the trick"
1977,"a.i. could be great for us, if this would be the will of the society."
1979,"well i'm glad to see jon back, i haven't really been a fan of the new episodes in comparison to his old temperament. however, this was an excellent monologue and very true. especially the ending."
1981,we are already seeing killer-drones  using ai to select targets.
1983,"i have worked with siri (not kidding). on a basic level. it was exactly what john was saying, i was doing. bascially we ""give our intelligence away""."
1985,ai will replace us. then who is going to have a job to buy what they are selling?
1987,old man who doesn't understand tech yells at scary ai clouds
1988,who’s buying all these products that the ceos are trying to sell because nobody has money because everyone’s jobs are being done by ai
1989,"there isnt a single job or skill, in principle, that a human can do that an ai cannot. ai very well can cure all diseases and create abundance but who said the elite will afford/allow the benefits to be shared with working class who'll be unemployable by agi."
1990,"old people freaking out over new technology is adoring.
it's not the technology, it's capitalism and greed that is ruining the world.
if our primary motivation was longterm collective betterment instead of immediate personal gain, the world could be freaking amazing."
1991,let delemain take over open ai
1992,stewart knocks it out of the park again!
1994,ai is the reason we will need ubi
1996,i am all for ai. we have been looking for two qualified people willing to work for local government pay for over a year now.
1997,"human : ai please  solve climate change problem 
ai: no humans no problem"
1998,love me some ai toast
2000,"i wouldn't want to be there when zuckerberg figures out that his ""ai assistant"" is just an actor doing some voice-over work."
2002,when i was training to be a radiographer we were told every week by at least one member of staff that radiography would be completely replaced by ai within 10/15 years and removing the need for medical imaging staff ....
2005,didn't youth suicides and youth mental health problems sky rocket after exposure to social media?? bodes well for ai really ...
2006,ai isn’t going to pay taxes that  governs our countries.
2008,"if only the first skills ais adopt wouldn't be the things we do for pleasure and leisure. ai creates art better than you ever could, ai can write essays, ai can be trained to play video games perfectly. to be fair some ais also help scientists solve complex problems, but that's still not improving everyday life."
2009,"ai is getting less intelligent with time, not more."
2011,"if technology replaces the workers that used to make products, then the products should be much cheaper because the sale of them isn't sustaining the people who made them, it's feeding greed. greed is destroying the world."
2012,how will ai solve climate change when it uses so much water and energy just to function?
2014,"regarding solving climate change...for now the energy needed to feed ai is partly responsible for the uptick in our fossil fuel production. so...maybe while they try to resolve  these major existential issues...could we require ai to be powered by renewable energy. if not,  just an additional reason we are toast."
2015,technology taking jobs is a beautiful thing i guess
2025,"stewart has been quiet about the gaza thing. and stewart will tackle 'anything', but even he knows better than to criticize israel. the us' cultural, political and economic institutions are israeli-occupied territory. jews claim to have their only state in historical palestine, but the us is theirs as well."
2026,"i went to the doctor today. i found the entire reception staff was replaced with touch screens. not ai, but representative of where this is going."
2029,prompts and understanding ai is actually difficult...
2031,we kind of needed the fire to see how to start with electricity to even get to ai but ok...
2035,what is the point of having a toaster with ai if you don’t like toast!  i toast therefore i am....
2038,"every historian knows, u can not simply use past events to tell the future. just because one technological step brought wealth for socitey does not mean the next will. ai is not the next spinning jenny or the i phone. we don't know just yet, what it ""is"""
2042,why is it always shown from the perspective of those who love to work 
2044,awareness brought in a funny way has a real positive impact. i see awareness from experts of all domains growing and that will help us navigate through that.
2045,so happy you're back.   love and gratitude from aotearoa new zealand 
2046,"wow. ‘anyone who can throw coal into a furnace....can learn how to code for gods sake’

oh, ok joe.....i’ll give you an hour to learn a basic (as basic as a dog sat on the log basics)....
then get back to me."
2048,"my comment was removed because it included the spelled jay ewe w. thanks ai?! it wasnt even racist, because its the truth. joe biden picture tight-up horribly horrendous compared to azzknazi gen-o-side???"
2050,great to have jon back
2055,"as a computer engineer, ai frightens me because not only it is replacing normal people, but soon it will replace us programmers too. established developers would argue that ai is a tool we have to learn, and you'd be a fool to believe it."
2056,"john accept ai is not a tool but a competitor to humans

evolutionary competitor!"
2059,"at least congress is finally being honest that they don't understand anything they try to govern, also glad jon can finally talk about ai in a negative way"
2061,"at least ai cannot replace jon stewart, thank goodness!!"
2063,as a software engineer this explains why its so hard to find programmers. apparently they are all ex coal miners... so much makes sense now.
2065,"and this is why the news is an absolute joke.  i've got better things to do....
such as watch the daily show with jon stewart!"
2073,"ai is just peak tech enshittification. all software tech has made things sometimes faster, and sometimes more accessible, but not ""better"". asking siri to turn my lights on is technically impressive, but when she takes 30 seconds to tell me something went wrong, it's a fat step back from the lightswitch"
2075,these larger companies want to scare people with ai in hopes that it will be strictly regulated so they can keep competitors out
2076,i love it. this reminds me of john oliver pieces. lol but it’s old jon!!!!
2077,"it's kind of depressing looking back at the futurism of the past. 
like, they imagined a future where machines do the work, so people can do as they will. 
which would be amazing. 
but we just made a system where if you don't work, you die-and machines are *still* replacing your jobs."
2078,"we will finally be free to create art!
*ai art*
oh..."
2079,#aisucks
2081,music makes us human until the ai start doing it. r.i.p humanity. you do realize this is basically the same thing as master mold in x-men right?
2082,so they're saying that ai will allow you to come up and express yourself in a more creative ways. again this is coming from people who made ai chatbots! yeah very creative guys
2083,you're not mad about ai. you're mad about capitalism.
2088,that pick up truck tailgate started the holocaust
2091,"they're still trying to get the marketing plan for solving climate change and curing disease. they need to make sure to capitalize on it as much as possible. they'll have ai for figuring that out, too."
2092,"i love yo john.


i love you jon."
2094,"the problem with ai replacing people is not ai, it's corporate greed. we should be working less for the same salary, it would be better for everyone, even the economy, but late stage capitalism doesn't allow for that."
2098,of course he actually has a jarvis program that helps him make breakfast. listen i know we love iron man but come on use the ai for something cool at least!!
2099,"""they can help solve problems that ordinary human brain cannot""
me: oh yeah like loneliness clearly cuz that's a complicated problem"
2100,"steve wozniak has apparently said that when ai and robots take all of the jobs, we basically become their pets."
2103,"once ai becomes self-aware, which is sure to happen sooner or later, it will be hard to convince ai that humans have value. after it watches a few karen videos, we'll be doomed."
2107,"*ai bros* are built different...
without a brain!"
2110,ai is meant by its masters to enslave the rest of us.
2111,r u afraid of ai john?
2113,"better learn a physical trade, ai wont be able to be a  welder , plumber etc. think of things that cant be imported to overseas or have a computer do, and learn that now."
2114,"it would actually be great if ai took over tedious or complicated  work and people had time for each other and arts. 
instead, ai is making/ripping off art and people work harder and more."
2118,"ai could find a cure for cancer, plan world peace and stop climate change...but no one is going to implement those things unless it also tells them how to profit from it"
2121,when did jon stewart come back to the daily show
2122,so glad john is back. ...... or is that ai?
2123,"in the beginning of this bit(not filmed), mr. stewart belittled the depiction of our current president, being restrained in the back of a pickup truck. this must not be normalized. threatening violence against a sitting president is illegal(ask kathy griffin). mr. stewart must not be part of the normalization of dictatorship."
2124,"everything is in a grand finally mode right now because by the time we get to 2030, nothing is going to look the same.  its like looking back to the 1930's.  it could be a great thing.  or it could be the worse thing.  either or, we wont have a choice."
2126,its less people running everything is what it is.  if we thought the ultra rich were taking over before wait until ai when they dont even need workers anymore.
2127,ai's gonna be ready to take over by thursday. you trust these idiot companies way too much jon. they're also bluffing to fleece money. ai is far from taking over by thursday.
2130,ai is not intelligent. never will be.
2131,"considering you need electricity to run ai, wouldn't that make it more important?"
2133,"usa: fearing ai

the rest of the world: embracing ai

what could possibly go wrong"
2134,who ever got that tailgate painted spent theri trailer rent money on it
2136,"ai is going to change the world forever.
it is going to be awesome."
2139,"lol the people who are telling us ai will free up our time, have the money to still pay for everything when they are jobless... how about the rest of us. i have a choice to ponder on poetry or feed my family and pay rent. lol"
2140,training still requires support.... oy needs to happen but takes too many rs to participate in dangerous levels of logic and empathy.
2144,ai will solve climate change and end disease by removing the root cause of these problems.
2146,12:04 - at least they're honest.  a more refined answer will come as the $$$ train fires up at the lobby station.
2148,it doesn't set me at ease that all the guys trying to persuade me of the benefits of ai are all the biggest villains of my lifetime.
2149,"never mind the diseases yet, make ai can give universal healthcare, and i'll be licking its boots."
2150,"why can't ai replace ceo, cfo's, c*o's? rhetorical question; lets start there :)."
2151,"companies see ai as cheap 24/7 labor, but is that ultimately how the whole economy works, if all the laid off employees don't buy stuff? and we're told _less_ business regulation is best for the economy?"
2153,"ai cannot exist without electricity and fire, ijs."
2154,"while this is entertainment, you are not making a difference jon.. you should have stood up for us all..."
2155,"capitalist greed is the bigger issue here. ai is an incredible accomplishment that took an unfathomable amount of money, time and effort to refine to the capabilities it has today. technology isn't eliminating jobs, capitalism is."
2157,"when the sewing machine was new it also was going to revolutionize society, true story"
2158,the discussion right now is a bit... difficult.. i think ai and agi get conflated...
2159,jon stewart coming back to the daily show was the best thing to happen in 2024
2160,"i think its less a problem of ai, and more that we're stuck in a government incapable of adapting, much less understanding the subject matter. the corporations that stand to profit the most will likely dictate policy through lobbying and in the end americans still won't have universal healthcare lol."
2162,"right now, i'm using an ai program to prepare my choral-orchestral demo scores with ai-generated voices singing the vocal parts. this way,  i'll have better opportunities to get my compositions performed by real people (together with a robot drummer?)."
2163,"if ai and robots can do every job. then why don't the government just give us a monthly amount of money to live on. and let humans finally have the time to spend enriching their lives by creative means. if humans didn't have to work to survive, just think how much better we could be. we could finally be a step closer to a star trek like future"
2164,i thought ai would do the housework while i make art and write. turns out it's the other way round.
2168,"well, let's have ai solve the problem. i mean, that's there job."
2172,we will all need to start working in mental health professions to help people who will still have some food on the table to deal with joblessness. but wait - no job = no health insurance. need a new plan
2173,"nvidia is  
(nasdaq:nvda) retains buy rating with new $1100 price target.
blackwell chip will be unstoppable!
woohoo! "
2174,"jon went to listen to the talk by jensen, ceo of nvidia. jon came out of it with his brains oozing out of his ears. the ai robots are now putting the brains back into his thick skull. "
2178,removing the human from the loop is exactly how ai will solve climate change & cure diseases.  skynet wasn't a fictional movie polt...
2179,mark zuckerberg is such a wanabe iron man. of course he loves ai. he thinks it will do everything for him so he can work less and still make tons of money.
2182,"i thanked my alexa today and she said she appreciated me thanking her. i know who's not going to be exterminated when skynet goes all crazy...im going to request that the ai save the daily show and all the people involved. you're welcome fine people, i have your back."
2183,"i think that if people are having a discussion about ai doing the jobs of people, there needs to be a hand in hand discussion about universal basic income and higher taxes for companies using these technologies."
2186,listen if i keep my electricity then you can keep your ai and then we will see who is laughing.
2188,"wow, hurtas when you think back to 2020, when we had the opportunity to caucus for andrew yang in 2020. don't forget yang's entire platform was to introduce an ""ai tax"" for when the ultra wealthy ran off with our livelihoods. man, maybe he was onto something..."
2192,"ai does not work. i""ve been suffering through ai for 18 months.  i recently heard from antihackers for corps are saying it is failing and hallucinates solutions. basic income and fire ai.  i will never trust them again.  they took money from my bank and much worse."
2193,"i've been a software sales rep for a few years. when selling automation and algorithms and ai, the approach to the everyday workers who are going to work with those tools is to redirect the focus from role elimination potential to the empowering part when introducing the tools to the workers. this is a typical sales tone."
2194,i love how unhinged jon is throughout this  >_<
2196,"if you want to shut this ai thing down, displace some lawyers with ai, and perhaps a few ceos. suddenly, there will be laws against it."
2201,brilliantly hilarious
2203,"i mean, does anyone remember cathy griffin holding a mode of trumps head cut off and covered in (fake) blood?  such insanity and hypocrisy to then treat a merely restrained biden photoshop as somehow super dramatic?!"
2206,ah yes. ai replacing all the hard work so i have time to be an artist and sell my paintings and sculptures....oh? neckbeard dudes are gunna call me a difficult and expensive artist and type a prompt into a computer instead of paying me for my hard work? great.
2207,"i know how tricky computer programming is ... here’s the thing about retraining coat-shovellers ...  you maybe don’t realize people graduate comp. sci. degrees by cheating, like using ai to write code for them ... so it’s totally possible now!  "
2211,"interesting to see him take a pro-jobs stance. job counts are irrelevant, or we would gladly hire people to hand write and deliver newspapers."
2212,"nice conclusion! i should note that harvard's philosophy prof. michael sandel wrote a book that was published in 1996 and makes very similar points. kudos for mr. stewart!

here's an interview with prof. sandel from tv ontario: https://www.youtube.com/watch?v=zt89fpk22ei"
2213,"i’m gonna go out on a limb here and say “no it does not look like biden was actually restrained on the back a vehicle”.  and if people do believe that, these are the same ones who will look at the eclipse without glasses."
