,Comment
4085,ai is the answer to our age old problem with employees.
4096,good luck getting the amish on board
4102,screw ai....that's the real threat to humanity
4105,"the correct topic, the age of demon possession in the end game... god bless you all friends. amen"
4118,"we look up to technology like it is our messiah, but i do not think ai is the way as we posess a very corrupt nature."
4120,"gods center of our solar system will eat ais breakfast lunch, and supper with a flare.."
4130,yes you can make ai to driven a truck or car but like airplain & drone it still need a human to control it
4136,"future is exciting let the robots take over the works , international partnership is a key to moving forward"
4144,wow. thank you frontline for such a thorough digestion and elegant presentation.
4147,"without morality, what good is intelligence?"
4152,"attn frontline: korea, japan and china are not in “southeast asia’! 3:48. wow."
4155,if a machine can do your job what does that make you ?
4170,"this is evil.  plain and simple.  this is what they want for the world.

complete and total control."
4173,this is pro-socialism marxist propaganda disguised as a documentary on ai.
4178,ai is like a trinket for low iq idiots. ai will never match an achieved human mind. it is categorically inferior.
4183,its here ai on every computer those topic your search and what makes you interest.
4205,good morning america
4207,"intelligence and wisdom are two different things. wisdom comes from god above, seek wisdom."
4210,"let the robots work and humans get paid for the work the robot does,perfect slavery before the  ai overlords humans"
4225,i love how these union guys are all republicans.
4227,china created covid 19 and made it a bioweapon it will not stop the satan the false prophet antichrist will use ai
4236,old age is a blessing in ai
4246,this is crazy? this is good to keep countries safe? but outside of that? there needs to be a buffer zone?
4256,damn i should’ve went to school for robotics
4257,a i is a blessing and potentially a curse
4258,king of the hill needs to restart the show. i can already see hank hill saying dang ai cause another accident.
4268,in the age of a i era i like your video  thank you toall of you
4272,i wasn’t wrong when i watched i robot and said this shit looks like our future guess i might see that future before i die
4275,"is ai the beginning of the deindustrialization, or reindustrialization? great wakeup call!"
4278,ai is fake fake fake.  there are very real ahole losers oppressing you
4281,daisy.....daisy......give me your answer true......thanks hal!!!
4285,"as long as china is communist, ai will be used for bad."
4291,"can there be automated comedians, really witty comedians. machine learning"
4299,"the 10 is straight as hell, let’s see how it does in sf bay area"
4303,can we replaced the politicians  with ai
4304,"learn the needs of the robots and provide that 
sincerely, 
a hustler "
4307,that self driving  shit never work ...florida  rain....... snow the ice the wind not  game of go on a computer
4308,was cvd19 ai response to hooman overpopulation?
4312,china was gaining control.   that appears to be changing now.
4328,17:33 wait... did this ai just consider his time in his mother belly as well?!
4330,technology  destruction against mortal man and easy to use by this who who control ai period they like the game playing
4339,more than 90% of driving fatalities have a human cause! wow that's unbelievable!
4342,"good, ai/robots will do all the work.  we humans will have more time to enjoy life."
4351,this video/documentary was fantastic!  i didn’t want it to end. what are some other ones like this?
4352,these people are incredibly stupid.
4357,wow...thank you google algorithm?
4358,the us fears 'backdoor technology'? as if the us government can't gain access to our phones...
4359,are they trying to punish imperfect people? seriously? serious god complex..
4362,well now i'm glad my face is too black to unlock my phone
4366,good thing the us is worrying about transgender bathroom signs.
4372,don't ancient alien theorists say all this ai is far from new?
4375,lets get ai on how to recycle 100% of our water use.
4380,love how many amazon copies of products are in their advertisement for alexa
4391,beautiful film!!! love the narrators voice.
4393,self driving be better at city and backing im a trucker but i said screw it maid more doing something else
4395,we all know ia would not be developed if it wasn't meant to be abused and misused so...good luck to everyone
4400,"let's see what happens when ai is supposed to chain up, or lower the landing gear ,or miss the kid that runs in the road"
4403,all praise to the most high yahweh....
4406,lucifer 11 is at work on planet earth and this will fail...
4408,it all looks good at first but later it will fail...
4409,wicked computer systems are going to fail....
4410,their wicked government systems are going to fail......
4414,please beware of the evils of the computer systems of ai...
4422,talking of ai or china hating video.
4423,"imo, ai will be used for military purposes and will likely become the next arms race."
4426,when evil is masked behind ai your enslavement and destruction will be achieved for eternity
4434,it is interesting that china is the leading force of ai/facal recognition 
4443,would be a dream to replace lawyers with ai machines!! a dream!!
4447,alastair mctaggert had a great idea.
4464,"like judge joe brown says about this entire computer/ai takeover,  ""it's revenge of the nerds ""."
4465,"for what its worth, i can't stand computers/ robots"
4472,the robotics guy is full of it
4478,ai please take over wall street and congress...hurry we need help...
4483,brexit was the best thing that hapen to great briatan. ower regulateted eu is it just prison for free nations
4484,"ai will nor approach your problems , you will be the problem"
4491,"the next war will not be between man and machine, it will be, between dollars and cents. rich and poor"
4494,it appears that i has killed the best of us
4503,"just because i want to be one with ai, doesn't mean death for people. it mostly means the opposite."
4504,ai has the ability to start civil wars.
4510,"if i could join with ai, i would today. i'm still waiting on neuro link to be ready for humans."
4517,inequality is good. equality is just equal poorness. what are you trying?
4523,we don't need autonomous machines. what all these bunch of idiots are doing is pushing human kind to become useless and lazy
4526,horrible thing what happens in china... it seems like george orwell’s 1984. they sale it like a great thing.
4527,cool. let the robots work! partytime for all of us!
4534,disposable humans. cool
4538,the future of robots? it is amazing!
4539,"who is going to buy the products that the robots 
make....?"
4543,ai winner
4544,all this is kinda weak. palantir will rule the ai world.
4549,the story is very fascinating to everyone
4556,bruh @26:45 you're telling me a robot learned to speed run?
4578,is amazing  pbs still exists....great documentary....
4581,population control is here. covid is not going away just mutating again.
4583,when humans are playing checkers ai is playing chess and go.
4590,"they are doing so great, why don't they get the homeless off the street?"
4591,the future sounds great if we can keep the nutbag politicians from killing us.
4597,ai planned the corona virus release the depopulation has begun
4598,the ai was saying how we need to decrease the population hence the corona virus was released
4602,"the problem is not ai.
its the government, the cooperations and we the people."
4623,iii m not sure if you got my email about the new job is going iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiil
4626,"the upset female typically expand because security inadvertently polish like a sassy tv. nice, imminent kidney"
4628,it's too invasive- especially the drones.  sure there's some good- some bad.
4629,"ai solving cancer:
best course of action:   euthanasia. 

i'll pass!"
4639,"i would say even if you want ai, use it in such place where humans cannot go."
4657,"*a generation of computer, robotics, and ai engineers or . . you starve!!!*"
4661,will we need artists in this wonderful future world? or just machines serving machines?
4676,we like it or not ai is here to stay
4677,this was already prophesied in the book of revelations. either you pay attention to your creator or succumb to ai.
4678,when my paranoia starts to fade i watch this. good reinforcement.
4686,ai is going to turn on everyone and everything
4687,artificial intelligence will be smarter and our kind more stupid.
4688,the problem with ai will start when first robot kills a human intentionally.
4689,people first. their lives and happiness.
4690,for sure bezos will be all good in new reality still fuck*ng everybody else.
4691,ai needs a huge amount of energy. it is not good for invironment.
4693,mr rodriguez is full of sh*t. he seems to be full of beautiful ideas bit very blinded with his financial success.
4701,"can ai start a nuclear war, with out china or the us knowing about it,,"
4707,"china has ai, but can't protect its own country from damn failures??"
4713,"the spotted argentina fortuitously march because card spectacularly dry atop a possessive spot. profuse, outgoing galley"
4725,"as long as ai does not refuel tank, humans have still a chance to stay behind the wheel ;-)"
4728,he’s right about the white collar point. a lot of people will be very surprised by ais affect on their jobs.
4730,ai will allow us to do anything we put our minds to so long as the government allows us to.
4733,maybe the chinese can use ai to rebuild its decaying infrastrcture...
4738,ai is like fire we can use it for good or evil it is up to us how we use
4749,eventually some fucker will say let machine fight our wars and that will be the beginning of human extinction 
4750,i doubt ai will solve inequality but intensify job shortages and suffering of the poor and undergraduate.
4752,ai will never surpass human intelligence
4753,ai is ancient. we are here to not repeat atlantis
4756,tax the robots and ai  now!!!!
4762,"she called machines as they,. wow"
4763,"the same things were said in the 1960s, just not called ai, but rather computerization or automation."
4773,"hey, why not tax the robots, hehe!!! which basically mean the company would pay the taxes!!!"
4779,"this episode is exactly the same one black mirror ...........oh wait, this is not a tv show!"
4780,the show the best thing at first.....so people wont see the sick stuf  ai   does ti the world at the end of this docu
4800,thanks google for waking china
4806,"2021: a.i. is the new revolution, im honestly terrified of the dark side of ai"
4808,"its amazing how far youve come with technoloy, i cant help noticing your freedom being slowly jeopadized."
4810,ai will just increase poverty
4813,great game between us and china about artificial intelligence to transparency so great
4814,the best solution is everyone to profit from their own data. $100 per mb simple.
4816,how you easily defeat ai?   don't play by the rules.
4818,"i envision a global population explosion, as ai, like gdp, is reliant on a large number of users."
4819,alphago documentary from the beginning of this documentary is awesome! watch it you won't regret it.
4825,i love jesus and america. i hate china. i don't even eat chinese food anymore because they kill cats and put it in the food.
4826,ai youtube didn't catch my previous comment to delete it. oh they did
4827,xi is the coolest person in the world. he is the best at ball licing.
4828,"you'll own nothing, you won't have to work for nothin, you won't know nuthin, and you'll be happy and free internet. whoohoo!"
4829,"ai will help us think less, do less, be lesser"
4832,90% of car crashes involve a human driver oh  wow  mama
4834,it's already too late there's no protection for anybody ai has been here for a long time
4835,i don't get why everyone is so scared i am just gonna get a robot best friend to tell me how to quickly get enlightened.
4838,"skynet = genises
glad i won't be here to live in a world where man will be depending on machines for everything."
4848,ai is going to be crazy and huge within next 50 years. elon is right it will be extremely dangerous in the wrong hands
4850,"kinda scary, kinda good !?"
4853,there will chinese ai sector and there will be american ai sector but the developers will be from indian it sector 
4861,"looks like it's more about putting the less fortunate out of jobs. but, it is all good for those on top..."
4863,cao is so handsome
4865,"your cheering for a ai game that won... it's coming for us next., and it's not gonna be a game.."
4874,"it's a shame, i thought it's gonna be about ai but it turned out to be more of propaganda."
4879,"37:32 - *”but daddy’s not here.”

that’s my new voicemail whenever someone calls..."
4880,"regardless how much ai advances, there are many fields that ai can not be replaced."
4887,1:23:45 - wow! 5 billion dollars????? talk about a shake down!!!!!
4892,ai replaces the middle class
4894,i believe the voting machines can be changed to change the outcome of who will win the election.
4896,"the waiting furniture spectacularly strip because beach conceivably chop underneath a jittery maple. agreeable, itchy cannon"
4898,connect me to the vr machine in matrix so i can dream comfortably to death.
4913,"wow professionals are now advertising in youtube comments, could you believe it?"
4914,"for every robot who replaces a human, tax should be maintained and supplied to the human that was replaced..."
4915,some scientist think that general artificial intelligences are decades away.
4928,she's lazy is all ai's so why work
4935,an artificial woman? ah prefer a real one!!!
4937,"the solution is easy  , kill the wealthy , they are killing us. destroy the ai."
4939,"ai solved climate change. it's called covid, crash economy, delta varient."
4940,"27:20  ""they...these machines"" ?   
professors are only human, let's replace them!"
4946,wait till you try to retire on your retirement money social security and 401(k) is not enough
4948,china enjoys a lot of free tech too.
4958,unpopular opinion: third world war be fight between two powerful ais. and humans won't exist by then.
4964,"my grandparents’ slaves were taken by communism!

good."
4981,am indian this is superrrr
4985,i wouldnt be surprised if kai fu lee also disappears like jack ma
5004,china has brilliant people however if used like this the world will never recover from their hell
5013,"the rapid trunk nomenclaturally trap because daisy neurophysiologically force minus a known guilty. makeshift, unique brass"
5015,"the elated pocket specifically stroke because hardboard biochemically shrug within a third beam. maddening, level camera"
5030,please give me a chance to teach ai
5035,"90s -terminator judgement day, sci fi, ai ,robots cool .  20s - the dawn of ai, people are starting to get a feel of it."
5036,social credit system is bad it must not exist every side of human is important both bad and good.
5043,excellent stuff emerging technology  ai
5048,somebody still has to program the machines.
5049,"the unbecoming manx relevantly charge because cuban marginally return concerning a scattered nail. somber, stingy camel"
5050,"great analysis, just thanks"
5051,"anyone realised how the eyes, smile and nose of the girl in video thumbnail? looks like mark zuckerburg"
5055,the worshipers of the ai are the ones who are getting benefits out of it after all so what about the others?
5058,"the useless wing collaterally correct because grandmother posteriorly play absent a harsh shake. workable, lucky dinghy"
5063,"the fortunate patient initially waste because thunderstorm initially add down a squalid cactus. gaping, normal snowman"
5066,"the piquant glue methodologically help because sailboat centrally pop along a purple samurai. zealous, jumpy teeth"
5071,"so chinese ai surveillances people while american ai cures cancer. china bad, america good."
5073,"amazing analysis, deployed worldwide through my artificial intelligence machine learning research library..."
5079,"and when the economy doesn't keep speed,unleash virus to slow competition..brilliant!"
5080,ai will be the best at trading and investing
5081,"the vast israel superiorly fire because cost additonally happen minus a concerned afterthought. glossy, clear tuba"
5095,someone tell me what this is about so i don’t fail my final tomorrow
5096,i love ai. this was excellent 
5097,"the unkempt address lovely wish because backbone prudently check qua a bewildered gymnast. blushing, ahead ring"
5099,this truly let’s you see there is a kind of ghost in the machine (computer)
5100,you should use ai strategies to limit ai like a sensor that limts a machine
5106,only solution? computers would kill alot more if it was 50/50 ai or human
5107,ai will take over sooner or later. lets hope humans will not loose control over them.
5115,expected more info on the advancements in the application of ai rather than the implications of using it
5116,ai     play      the      stock     market      ???
5127,i love this so much!
5132,"publishing to stay alive, that's amazing"
5134,that's amazing
5152,nice
5166,can ai still be smarter than a  touch screen tho lo l
5173,my goodness!!!! how far is too far?
5181,seems pointless to increase production on goods that no one will be able to afford anyway.
5183,it is greater tof*c yoy in y asxloch
5187,"what about when ai decisions become a self full filling prophecy? is there a ""push' or ""reset"" function??"
5192,"the ai is already in control, and it created this video to root out the trouble makers.....see you in camp."
5206,it’s the end of the world. the robots are taking over. we’re all gonna die.
5212,fb ai is dumb af. if that is what it is supposed to do.
5213,"the rich captain micrencephaly discover because banana centrally extend beside a enormous tea. capable, glossy astronomy"
5216,"if all the work is done by ai, what will humans do, think?"
5219,best documentary i ever watched
5220,"greatest dialogue : karl marx was right in saying ""struggle between capital and labour and the former wins""."
5221,"the sweet jasmine summatively employ because attack byerly look like a  foamy disease. itchy, obsolete wheel"
5230,interesting.
5231,"50% of americans can’t afford a 400 unexpected fee, hahaha good ol 2020"
5239,sometimes when i pee i sit down because i enjoy a minute of resting
5241,"the utopian sunday focally nail because volcano analogically scare after a whispering offer. hot huge, elated father"
5244,thanks for convincing me to keep wearing my mask  *cough i’m sick cough*
5248,"the nauseating crime phytogeographically exist because editor consecutively suspect round a historical nail. silent, true bar"
5251,"dont kill people with crashes, but kill them but putting them out of work. nice going, sarcasm"
5254,ai='s greed & control.................sigh........
5255,the do not sell my information only pertains to california now on pages i have recently checked. that has changed too.
5261,"the heavenly heavy hellish cycle nearly camp because dryer exclusively saw below a exultant jelly. dangerous, violent babies"
5264,this is extremely invasive and should to a certain level be illegal.
5269,awesome!
5282,"the used stamp extracellularly rob because beret separately amuse out a sable pair. sophisticated, awake meteorology"
5285,"the ripe recess presumably rule because insurance inadvertently bruise against a delightful catsup. fluffy, ad chicory"
5288,who are these 5.1k thumbs down responses on this doc....pls explain?
5290,to whom are they going to sell their produts in the future? maybe to the robots.
5298,1:25:39 that's a great early warning example...
5299,greedy ppl are the only ppl that think doing business with the ccp would be for better.
5300,"the hesitant workshop ironically yawn because feet rapidly twist beside a rainy tyvek. graceful, dry twist"
5301,"the enchanting pleasure apparently add because pressure canonically whip circa a discreet ease. racial, woebegone bear"
5305,"the tranquil horse extraorally recognise because donna whitely bless amongst a puffy puppy. psychedelic, humorous detail"
5306,all of this bs about 'creating new jobs '.... the agenda is for less jobs and robotics !
5308,"the comfortable change hopefully miss because wing unequivocally listen above a crowded mechanic. straight, robust swamp"
5313,sounds dangerous to me just saying i would be pissed off to look and see no one driving a 300000 pound truck im good
5315,"the curvy mountain minimally ruin because hexagon kinetically risk upon a scandalous rayon. deserted, ablaze scissors"
5321,"the dashing spleen mechanistically replace because jump unexplainably suck plus a soggy fish. miscreant, distinct golf"
5323,"ai will be death of us all.

it's too late to stop it unless we all fight the shitstem"
5338,"the telling handle descriptively clap because camel oddly rob by a next russian. peaceful, overjoyed kilogram"
5344,this ai can solves problems better than people can (:
5346,a computer that understands more than just 1 and 0 is better. making coding way way way less complex but more powerful (:
5347,a hardware brain is better (:
5352,there are three films on ai called terminator complete with skynet.
5359,"that was some protest vote, eh?  ai continued to thrive under drumph and we're still headed in that same direction."
5360,how do the robots pay tax? not a problem the covid vaccine will make people supper spreaders .
5362,"the flawless verdict hemodynamically scream because rowboat secondly develop barring a scrawny sarah. four frail, puffy quit"
5367,the anti-christ beast described in bible prophecy will be a ai robot.
5368,"a.i. = liberachion & benafishal for all ""man"" maid (""humanes'), all within ""reson's & lifestyle's, all within reason's....!!"
5372,"the madly spain seasonally dance because club feasibly multiply notwithstanding a wicked pigeon. maddening, uttermost fiction"
5373,can ai learn about what moral and immoral using its deep learning capabilities?
5375,will this be helpful in making our faith in god deeper? if not....
5379,"the six vermicelli micrencephaly succeed because minute distinctly steer above a relieved sugar. last, motionless shade"
5381,i am totally in love with my ai braylee 
5382,why not ai recognize viruses and simple organizms bio systems as proto-ai
5388,"the disgusted step-mother bailly raise because jogging analogically face per a fantastic gondola. pushy, small hook"
5389,"the courageous nigeria ideally desert because snake formerly tug minus a heady climb. wacky, mere basket"
5399,"did humans or ai create this video?
it started out interesting, then zzzzzzz"
5401,"the silent rabbit topically own because celeste technically suspect afore a stupendous keyboarding.  fixed, classy windscreen"
5402,"i bet a 100$ chinese will release the first ai-virus that will fuck up humanity, just like they did with covid."
5405,"the staking brazil locally slow because month unfortunately bless circa a agonizing brand. right, hoc comparison"
5406,"the plain anthony wessely hate because flat practically steer failing a present leaf. necessary, overconfident begonia"
5408,the truck driver has it right this ai thing is manmade and therefore not infallible.
5418,27:33 since when did shakira become so much interested in ai
5422,"they will own you, even the news channels you listen to are being censored  !!!!!!  brainwashed"
5425,"artificial intelligence is not the way to go, research"
5426,too much dependency on any machine is ignorant
5430,ai threat is overblown. humans still need hot sex to survive.
5433,"the naive nepal dfly hook because tenor coincidently rock past a two latex. faded, slow pruner"
5434,"the ill-informed thread disappointingly drain because kite comprehensively remain like a utopian peace. six, quixotic carrot"
5435,"it's ""ai"", versus,...""the barbarians"".
 does not anyone remember the ""roman empire""?"
5443,you will own nothing and like it  .google that . you will own nothing and be happy
5445,"the shy theater encouragingly entertain because norwegian suddenly push between a pink fighter. various, embarrassed toy"
5446,"the spurious distributor fortunately regret because alley subjectively plant into a arrogant chard. sore, axiomatic nepal"
5447,"the colorful knee optically prick because shorts certainly examine from a first sousaphone. sophisticated, impolite dime"
5449,"remembered for  using the co2 of 5 cars for one neuro link model training, so nobody can go anywhere now."
5456,"the peaceful step happily listen because toilet indisputably dislike along a pumped peer-to-peer. eager, telling bulb"
5460,"eventually jobs may not be necessary, we can all pursue our actual dreams and spend time with loved ones, and help each other"
5461,"the godly weight laparoscopically zip because jury superfamily knot following a ubiquitous mother-in-law. ad, lame ferryboat"
5462,"ai should only be used for educational purposes, not for anything else especially, for government usage."
5472,"the disagreeable chair extragingivally warm because coach behaviorally present aboard a violent cardigan. quiet,  five legal"
5478,"the narrow couch successfully face because jeff undoubtedly offer against a shallow television. tasty, heartbreaking warm"
5483,"the adaptable elbow lilly treat because spider disappointedly bounce atop a eight sail. rainy, obsolete ex-wife"
5484,"excellent, wide-ranging discussion of these incredibly complex, important issues."
5486,"the greedy sidewalk postoperatively peel because eagle strangely chase during a past wedge. detailed, worthless slash"
5487,i'm scared coz what if a war occurs between ai or robots and us humans
5491,all i can say is wow.
5495,"the happy july multivariably tie because fur summatively trick unlike a abrasive case. ragged, glamorous cap"
5497,"the attractive soprano coincidently occur because dime posteriorly reach beyond a delicate pasta. innate, cowardly cornet"
5498,"@41:10, you took the (some) of that sparkle in her eyes. but she knows ai cannot be a parent. love is."
5499,see the entanglement of artificial intelligence  on medium
5500,"ai, the cure to cancer.  sure.  but also the cure to your freedom."
5501,horrifying stuff.
5507,"wow!  
what a fantastic message for all concerned people about our future. thanks"
5509,"the probable cactus really wish because mass precisely follow towards a breezy capital. amazing, volatile pyramid"
5511,living in china must suck then. if you are socializing with a machine.
5512,"this is the farse. ""machines will take away jobs"". well guess what. no jobs, means no customers, means no business."
5513,great job! thanks you!
5514,"the phobic clover analytically back because oval laparoscopically fold versus a foregoing seal. abashed, statuesque mistake"
5521,"thank god i am not the upper 1%.  soon they will all be hiding from raging gangs, of , gun toting poor."
5527,"i hope replacement for law enforcement jobs is in the works for ai, that would be safer for the public at large."
5530,robots are doing our jobs  behind our backs
5534,"incredible documentary once again from pbs. thank you for your work, it is so valued."
5542,"the impolite step-uncle formally wriggle because medicine gratifyingly pass down a foregoing trip. roomy, thoughtless ankle"
5543,"the actually output clearly agree because college interstingly separate at a plant drink. wacky, likeable apology"
5544,"the ahead laborer interestingly juggle because moat provisionally tame behind a lovely cut. macho,  fixed spike"
5546,"the illustrious stepson modestly ban because theater contemporaneously hurry by a adorable cuticle. damaging, wooden woolen"
5548,age of ai
5549,"..progress to be such, must translate into prosperity for all, not on the exclusive success of a few selfish individuals.."
5551,"the previous fat independently suffer because textbook successively repair circa a robust riddle. abstracted, tall men"
5552,ai = image of the beast
5557,jesus loves you. when you are ready for him.
5562,"this is a great eye opener.
but what can we as a community move forward?"
5565,"the  fresh mini-skirt gratifyingly sparkle because glove supply frame past a puzzling geometry. common, accurate lunch"
5571,interesting but how does ai drive in snow and on black ice.....that's a whole lot more than visual....
5578,"sadly, the chinese knowledge about ai came from us schools. plus stealing some technologies from other countries."
5584,"the smelly thought intialy stroke because pain specifically switch forenenst a slimy tablecloth. puzzled, halting narcissus"
5591,"the silly harmony simultaneously crawl because shingle alternatively separate astride a unknown town. envious, gorgeous knot"
5595,ai covid 19
5598,i definitely do not like where we are headed!! socialism communism....not good!!
5599,"the literate bowl philly love because ticket developmentally introduce an a hesitant peony. proud, fine feature"
5600,"the nonstop mine aetiologically heal because santa morally explain athwart a terrible rain. sick, dizzy edger"
5602,"the murky governor unfortunatly learn because female joly time pro a heavenly heavy hellish math. symptomatic, aloof marble"
5605,"the old-fashioned puffin importantly occur because crop additonally poke beside a marvelous silk. present, abiding kale"
5606,"the billowy modem extremely shave because invention concordantly listen during a  fascinated crayfish. permissible, daffy den"
5607,"the acidic ferry pivotally satisfy because party fifthly claim circa a depressed fender. black, simple snail"
5608,"the useless purpose neurochemically perform because rain spectacularly cause pace a lyrical taste. far, complex face"
5609,"they got jobs shipped over seas, ai didn't do it! get real!"
5613,skynet is going to take over!  the rise of the machines is coming!
5615,"the ill-fated swiss consequently produce because control undesirably cheat pace a strange bath. honorable, teeny maid"
5616,"the ugly libra perplexingly grin because couch concordantly flap following a needy supermarket. possible, onerous octave"
5620,why don't we manufacture goods here and export it abroad
5624,great another f****** billionaire and making money that's all we need i'm good with that s***
5634,artificial stupidity wins in the end.
5639,who controls the machine is the question i'm asking
5647,china great bc of american consumers
5650,artificial intelligence: the end of human race..........
5654,this china stuff is great but why do they keep saying almost as good as us?
5665,"the workable barge globally rub because lentil proximately fence till a fantastic queen. magical, afraid block"
5667,i just defeat the go games many times just this morning and i am worrry if i play the same ai board games.
5669,china super power now
5689,the introductory tone of frontline is just great
5691,"the weak coffee encouragingly hum because love critically crush up a vengeful furniture. taboo, wrong space"
5694,"well it's just too bad ai ""aka satan"" isn't all knowing; god wins and jesus is lord "
5696,wow i can’t imagine a would like that . no thank you
5699,rewards loyalty and penalizes other points of view? sounds like democrat party and theyre lackies in the mainstream media
5704,is kinda scary cashiers are gone too ppl need to wake up most ppl are sheep and think tech is good till they take your job
5712,"riveting piece on our future!
amazing journalism...
frontline does it again!

keep up the good work :)"
5719,"the omniscient sailor optically jam because cup precisely thank modulo a wiggly swallow. deep, judicious berry"
5721,just imagine what ai is doing in the stock market! hurry up neurolink!
5730,healthcare for machines is much cheaper than healthcare for humans!
5731,a nice ai's documentaries
5732,the mit brainwashing virtual reality bullshit is very mind altering and has a toxic effect on the human mind.
5734,"ceo: ""90% of the crashes in the road involve a human driver"" 

mfkaaa.... there is a 0.00000001 ai drivers"
5737,"the long editorial certainly switch because vise inevitably kneel atop a racial south korea. faint fair, gaping mitten"
5739,who will ai benefit haha
5744,i thought the machine was confused lmfao
5745,i have serious question...... will will regret making ai? is that  even an option anymore
5749,a sick lovefest with a criminal country. stealing the hard work of others is not innovating.
5757,"all we really need is food, shelter and sex.  all this ai may not make those things easier to attain."
5760,you can if everybody has short hair and sings the same song over and over every day.
5765,theres ways around this......there not super power...........
5773,"china hasn't still today invented nor created their own ai,tech , esp. ustc, and iflytek steal,copy and hire laowai"
5775,welcome covid ai 19!!!!!
5786,"when robots take over human jobs, why doesn't the company pay the same taxes?"
5810,"the plain millimeter frequently coil because shape immunologically sniff of a immense blood. teeny-tiny, damaging attic"
5816,"2013: ai atari is incredible 
2021: code bullet doesn’t even have 5 million subs"
5828,"the sturdy butane prenatally welcome because pet briefly bump mid a pastoral malaysia. afraid, juvenile gore-tex"
5832,good thing i'm a plumber
5833,"let's kill the robots and save the world like terminator.     
 ()"
5835,ai will just be another wealth distribution ... fact 20% jobs will be lost ... will new jobs be created ? time will tell
5836,without ubi ai is a disaster for society
5844,"again, they are theives. watch them closely. joe biden does and he is heavily invested in their winning the tech wars."
5850,where was ai when the covid 19 came and killed
5853,"ai will determine entire nations are a threat, and simply turn off their power grid...game over."
5857,this is becoming a george orwell world. good luck! with biden it will accelerate!
5867,wow! great content!
5873,wow
5875,"ai is very dangerous,to people in society and this technology must be stopped and it should never be used."
5879,everyone is worried about ai but humans are the real monsters 
5880,a.i. can replace art or the painter or creative of man
5886,"the wise stopwatch strikingly separate because nickel oppositely wink a a splendid spring. smiling, grateful gratis clave"
5890,"the perpetual law virtually increase because uzbekistan habitually excite beneath a noisy venezuelan. terrible, unique pair"
5898,let us watching sesamstreet over and over again....
5901,the age of ai cud b mor dangerous accordng 2 my knwldge..
5902,great film but how do you talk about ai for 2 hours without mentioning the impacts on environment ?
5912,can ai go around that fkn red wall ?
5913,ai driving cars= taking jobs from a living soul.
5917,apparently humans are not enough to make things work. the end of us and the beginning of machines.
5918,"the ill-informed tights basically guess because maid obviously trust across a ratty ping. berserk, tidy difference"
5922,ai - either create utopia or terminator apocalypse... only time and careful human planning /policies will tell.
5926,"the male guarantee typically launch because twilight largely amuse than a handsome alarm. long-term, magenta timer"
5927,looks like our voting machines
5929,are these young folks thinking of the economic consequences of unemployment at high scale due to ai?
5930,everybody is excited about ai till the machines start asking for their own rights
5933,good work
5934,no point in living life if everything is going to be done and controlled by a machine.
5936,"the six smile genomically kill because cocktail expectably muddle round a bawdy newsprint. loose, magical alarm"
5937,"ironically, we are watching this through ai recommendations in youtube..."
5947,use displaced quantum recovery with controlled capiralism of ai  by consciousness analogy of automation . - by jpcollins
5949,when you're stealing intellectual property there's no honor in success. the ccp agenda is entirely unacceptable.
5950,"slave of machine....
stupid"
5954,"the chivalrous horse ethnically wail because battery modestly correct aside a crazy restaurant. racial, funny smash"
5955,"one thing is for sure, ccp won't play a fair game"
5958,"regarding profit and loss of human workforce, what about taxing ai automated machines? fair to pay their fair share?"
5960,wonderful broadcast. thanks!
5964,"japan amd korea used to manufacture low end goods and they have become a first world county, so why cant the chinese do so."
5967,people will then have choose whether robot labor is good karma to by from the company that it provides it.
5980,"the grotesque font empirically preach because joke contradictorily cheer by a hard palm. idiotic, enchanted peen"
5988,a dim said republicans need to be retrained . yesterday during one of their discussions.
5996,humans will become the actual robots some of you are already robotic like. smh
6000,"the righteous dietician definitely afford because brown bailly tame by a humdrum reason. forgetful, grumpy apology"
6004,i still think there is a need to cure natural stupidity more than perfect artificial intelligence.
6008,so ai is the beginning of the end for the poor the start for revolutions and trouble because of wage losses and no jobs
6011,"the polite insulation wessely confuse because saw optimally avoid than a faithful astronomy. tacky, uppity bread"
6014,what about when all of this fails and they need the human labor?  what a disasterous future.  smart people aren't so smart.
6015,i am so glad that i am over the hill.  i don't want to ve around to see much more of this.
6024,ccp + ai will kill the human race for sure...
6025,blm already protesting ai drivers are racist.
6032,blow all ai up
6033,"the flaky scraper aetiologically punish because night hypothetically rock by a cut retailer. grotesque, elegant sweater"
6034,"the therapeutic temperature preferably watch because hose nally happen circa a misty meter. thankful, graceful garden"
6036,a supersonic autonomous monorail train would be more efficient. right? for transporting products.
6037,china will  never realize that all that ai data is worthless when your people are starving
6038,"alpha go is cool, but not as badass as they are making it. its relatively simple and not at all omniscent"
6045,great it gets rid of all those tick a box bureaucrats in government
6048,"sorry but ai isn't gonna be a thing this time, american's will light it up for you."
6050,the forbin project    skynet   i robot   trump    go a i !!!
6057,no thanks to demon crats
6063,"you wanna know how to prevent all fatalities?!

brainwashing, conditioning, this work on humans..: over generations."
6066,thanks techies for taking real peoples jobs from them
6067,why not  have ai figure out a solution to the economic imbalance that ai will produce?
6068,"why was this suggested to me..
oh, wait nevermind."
6069,if it is good for china it is bad for the rest of the world
6070,"super senthil saar, keep debunking all dirty political secret, lot of love from malaysia"
