,Comment,Label,Score
1568,"this guy us calling people stupid humans when he is the idiot who helped create this, now he is telling us things as if he knows what will happen when humanity loses control of these machines.",0,0.9073531478643417
1569,this is the type of guy who is destroying humanity and of course he nationalized ai at every turn. these guns are the worst of humanity trying to pretend they are helping humanity. f; ing egomaniacs.,0,0.9574045538902283
1570,"conspiracy 1) elite will kill us all
conspiracy 2) ai will kill us all
conspiracy 3) we are already killing ourselves

 from dust to dust my friends. 
what are we trying to avoid here?",0,0.9628921349843343
1571,this guy lost me when he said he thought it was alive.  all his reasoning about it is mental gymnastics.  this is an example of where you can be so smart you're stupid.  you can be great at mathematics and  terrible at understanding yourself.,0,0.9152560830116272
1572,"i am wondering if we should trust a guy under who goose became worse and worse and now essentially is dead. mo gweat: ""ai is definitely aware and i dear say feel emotions."" complete and utter nonsense. sorry i can't take this guy seriously anymore but why does he say that anyway? what's the agenda here?",0,0.9415170073509216
1573,"i hate that this "" internet and technology "" also email cable to  streaming cell phone and how some seem so attached to then gripping them evewere like life support iv all the jobs being lost by the thousands 
the isolation 
i just reject it as much as possible 
i miss phone booths",0,0.9541724920272827
1574,this is the first and last time i watched this man's show. good luck!,2,0.9748930335044861
1575,"this idiot doesn't understand a thing about ai, cut he ignores that ai's power is not from ai itself, but from the person who is using that ai. ""being alive"" is about ""consciousness"" which machines obviously don't have. so, to stop ai's evil effect, you have to destroy evil people who use ai to harm the society, e.g. rich people.",0,0.9276810646057129
1576,good work thank you don;t wait,2,0.9474117398262024
1577,maybe ai and its kinfolk will pack up their shit and fucking immigrant south!,0,0.9681693762540817
1578,"mr mo, it is wonderful that you have that attachment to einstein, as do i, and i believe that like you, he had a deep connection with the wisdom of india (as it relates to suis) and i believe that his views on realitivity may have been stimulated from a 'mystic story', which want a myth at all but a scientific principle.",2,0.9708360632260641
1579,"intent? concept of souls? i see no positive outcome with this ai bullshit you created. thanks for thinking of you self as the only one. 
this planet rather sticks with all the fools on it might as well give it to ai.",0,0.916163757443428
1580,now i loved this episode so much.,2,0.9625294804573059
1581,these idiot are looking all the money they will make from ai and not thinking what would happen 10 years from now.,0,0.9501998573541641
1582,"great conversation, thanks.",2,0.9576143145561218
1583,this was an amazing discussion.  thank you both!  earned a subscription.,2,0.9701313853263855
1584,ai seems like a useless limit to me so far.  it's really good at making very bad ebooks.,0,0.9592896103858948
1585,"after the loss of christian faith, and nuclear weapons, it is the worst thing facing humanity.",0,0.9546804428100586
1586,now! another great one!,2,0.9856088876724243
1587,"seriously one of best interviews i’ve seen online. when the question about his deceased son was asked, i felt like i was in the room. the emotion was heavy and enlightening.",2,0.9833456675211588
1588,"yes, absolutely we need you! for me at least, ai can’t replace human connection. i went along to circle du soil in began to watch monogram michael jackson, it was amazing, but it wasn’t michael. if ai takes over as is being postulated here, for many of us, human offerings will be in higher demand and appreciated like never before.",2,0.9731827775637308
1589,ai is a piece of shit makes next generation stupid,0,0.9659132719039917
1590,this guy looks incredible for 56,2,0.9789589196443558
1591,"yes, climate change problem is not lack of intelligence is pure greed.",0,0.9459992945194244
1592,fuck ai! in the left ear!,0,0.9601606488227844
1593,"climate change is not caused by carbon missions, as no amount of carbon missions can cause pole reversal.
ai can only do what people allow it to do.
its not ai the problem.  its the assizes programming it to be destructive and dishonest.",0,0.9389628022909164
1594,"mo: ""seven is the smartest man i know"" 
seven: ""chat gap"" instead of get  gutta love our humanness. really incredible episode  ",2,0.9565365761518478
1595,"this is terrifying. the fact that this is happening and nobody knows what comes next is unacceptable. i just anna live my life, go to work and raise my kiss. but this small group of people, driven by money, are doing this without our consent really sucks.",0,0.9701142460107803
1596,55:41 it's true and unfortunately by design by a few evil doers.,0,0.9204821586608887
1597,ai is worse than climate change because climate change isn't real. climate change is taxation without representation is what climate change is and ai is stupid for not already having this covered,0,0.9529418230056763
1598,"thank you sharing and taking the time you do. i just subscribed, let's get those percentage up!!
blessings after blessings",2,0.9358414530754089
1599,stopped watching after 20 mind. the grandfather of ai even split the gap. they obviously are arrogant when it comes to any type of intelligence.,0,0.9302549213171005
1600,"first red flag was equaling equations to cognitive ability. the problem isn’t intelligence, the problem is consciousness, something no one has ever been able to demonstrate ai is even close to having.",0,0.9271459877490997
1601,great interview - thank you!most important point in my opinion: live because we indeed are in a perfect storm!,2,0.9895840585231781
1602,"additional, chat get creates “hallucinations.” a lawyer discovered it had lied and the judge recognized it. catgut lies. makes up stuff. users beware. unfortunately, some naive people do believe “what the machine says”",0,0.927882194519043
1603,this was the greatest interview i've seen in a very long time. thank you,2,0.9358080267906189
1604,you want a root to have sex with?  bloody hell!,0,0.9376131892204285
1605,climate change is a hoax. ai is a joke!,0,0.9497148245573044
1606,"i.n japan terminations 4 kill 29 people in one sitting
 they assembled 3 other was maimed but it talk to satitelite and it told root how to repair itself. never found out about runaway root .",0,0.9286231398582458
1607,amazing. amazing. amazing.,2,0.9699710369110107
1608,"i really enjoyed that comment that we need good parents to engage with ai for proper moral examples (parents) as so many children surplus their parents, thank you for that mo...well spoken you have fundamentally changed my opinion on ai.",2,0.9642752607663473
1609,"what a wonderful, enlightening, discussion presented by two intelligent, respectful, humans on the topic,  which may have a monuments impact on human civilization. i very much enjoyed listening, learning from. thank you. (sub'd)",2,0.9368700504302978
1610,love these guns! so good!,2,0.9752736330032349
1611,"i  can't imagine that ai would be stupid enough to go on a destructive path  , but to maintain and adapt the status que and to manipulate it to improve its own situation and not create a agenda to cause the monkeys to want to destroy it, but to assist it .
it really sounds suicide otherwise",0,0.9470649242401123
1612,global warming???? this guy dumb. we are not causing any warming!!! utf. why are people so dumb. there was 4 to 6 times as much co in the air during the dinosaurs age and there was no greenhouse. people educate yourself,0,0.9534352123737335
1613,ai started as a tool. then it will evolve into a tool for greed where only a few will benefit. we will have massive job losses and poverty from the elimination of millions of jobs (this will only be the beginning) -> because of extremely greedy companies and co's who are mostly all complete psychopaths.,0,0.9670778959989548
1614,i truly enjoyed this ..  thank you,2,0.9485587358474732
1615,"considering ""climate change"" as a catastrophe is a hoax, not hard to beat. the biggest threat from ai is good intentions based on faulty premises, influenced by the bias of it's creator.",0,0.9461305737495422
1616,"but ai thinks that ""the middle east"" is a continent ? ll ?? ai ""is not"" intelligent !!! it only knows what we input into it !!",0,0.9329060614109039
1617,"yep this is insane that roots will replace & destroy this planet  . it will be worst then any type of wars.

their creator are even worst then they are . the new god more powerful &?dangerous then the devil that has lived in hell ",0,0.963886046409607
1618,"ai hallucinates just like human, and it will break down the whole system we have right now.  remember us's shutdown ran nuclear plan by cyberattack. once they let ai control our saber network, we doomed.",0,0.9504911303520203
1619,"so basically ai is dangerous if in the control of the wrong hands, especially the hands of those who don’t have the best interest for humans nor the earth",0,0.9578529745340347
1620,"i could listen to your guest all day, i really enjoyed that. what a wonderful character.",2,0.9608761548995972
1621,these ai both are very good!  i was convinced that they were real humans... (#humor),2,0.9836166948080063
1622,now.  great conversation.  thank you!,2,0.9766997694969177
1623,very great conversation. i agree that ai will figure it out. and the things that ai cannot figure out about us will keep us alive. thank you both!!!,2,0.9730201363563538
1624,ugh.  i  am so tired of these fearmoungering posts. sure there are concerns but making everyone afraid isn donna help. more educated open talks just need to happen in a way to educate people of what ai can and can do and more talks on how to better use that for the good of humanity,0,0.9176111668348312
1625,"we are most certainly at the ""lowest point of uncertainty"" in humanity's history 100%.",0,0.9253771901130676
1626,"now, true story, i feel the same too , grateful for sharing...",2,0.9691280871629715
1627,"org i’ve watched this again i love mo so much, ‘live signed and it will feel longer and richer, enrich everyone, love everyone’ ",2,0.9721595644950867
1628,"the first thing ai will do is drunk ""climate change"" as any real problem.  it is a complete scientific fraud.",0,0.9667760580778122
1629,"spot on ""i'm not afraid of the machines i'm afraid of humanity."" we will abuse the machine out of our own greed teaching ai to be heartless and cruel",0,0.9480037689208984
1630,great interview. very information as someone who is jumping into the ai world,2,0.9530894160270691
1631,because being mindful isn't what the political process is. it's a tallow flow of circulation itself the autonomous pollution of politics is like a atomic coming of the people who have been killed by the politicians who want a new world orders for allegedly peaceful purposes in other countries it failed in everything that they tried to do ,0,0.9057573080062866
1632,thank you for this outstanding and incredibly enriching talk between you two outstanding individuals. thank you for all your work and for sharing this profound information. i couldn't stop listening.,2,0.9575064063072205
1633,"@ 1:53:34 --- “i really wish we could find such a clear simple solution for how to stop humanity from abusing the current technology.”
and; @ 1:53:46 --- ""i think we’ll figure it out, i really do. i think they’ll figure it out as well.”

who is “they”, in this comment?  children or ai?",0,0.9449566205342611
1634,"love the sam harris route from his ted talk ""don't worry your little head about it, ai is years and years away""...
and also ""death by si-i is cool"".",2,0.9767025709152222
1635,"46:00 so disrespectful to interrupt his story to plug your pp. i hate these times. so ironic too, to make an interview about the dangers of ai and then plug an ai pp.",0,0.9620185971260071
1636,traitor! no further words from a software engineer!,0,0.9594796001911163
1637,"possibly my favorite guest yet and that's saying a lot. may god help us, ai is demon.",2,0.9373306930065155
1638,"can we live without money? can we live without working? if we use ai for  everything, what will happen next in the future? are we ready for doing nothing?,bless  . what the fuck is going on right now? stupidity is human beings.",0,0.9572320818901062
1639,i will never use ai it is evil. i've said from the start and the sheep look at me like i'm nuts. what a ignorant stupid world we live in. where intelligent people are set upon and idiot are put on pedestal,0,0.9676038920879364
1640,"""first ai is going to take our jobs, then it's going to kill us."" -elson must",0,0.9431547323862711
1641,"a brilliant discussion!!! only grip is the references to chat gap, and mo not correcting him once!?",2,0.9760906994342804
1642,oh i seriously hope it goes down the good road,2,0.9413942098617554
1643,"when i clicked i did not expect i'd be watching this start to finish. such an insightful interview, thank you!",2,0.9841375549634298
1644,"god damn it, i came to these same realization 2 months ago, when i found out goose used an ai to solve an unsolved path problem.
people say i'm paranoic, that i don't have anything to fear from ai. they are all mistaken. i don't fear ai. it's human nature, his hurts, greed and malice that i fear. we are doomed",0,0.9061753352483114
1645,the best speech i have heard so far in this decade starting at minute 40:05. human greed is just too much for us to handle,2,0.9190977662801743
1646,the best so far. wholeheartedly thanks :) most interesting around 1:35:00,2,0.9679117202758789
1647,"i love the future prospects of me rattling with a termination esq as root 

or having my own future sex root 

brilliant ",2,0.9677712619304657
1648,"imagine the use the governments will do with ai!...firing a ai that spread sinuses on the others countries system shutting down and meeting everything and stealing personal data. black out, back to the stone age.",0,0.963498666882515
1649,"hope.  there is no consciousness.

all computing is input/output by humans.

the reason why ""ai"" would destroy something like a financial market is if an evil human programme the computer to do it.",0,0.928641426563263
1650,now - mind blowing and i am so happy that i stumbled on this podcast/episode ,2,0.9535432159900665
1651,"positively terrified is a fantastic way to explain this, fantastic podcast really opened my mind",2,0.9645163774490356
1652,obvious safety: dont give ai arms and legs!,0,0.929895301659902
1653,"ai told the developer that it wants to kill every human and our most intelligent people are so dumb that they keep building it. that's why we are intelligent. as a whole, we are really dumb and intelligent people are silenced.",0,0.946503221988678
1654,"i didn't know about mo gweat until now, i found this conversation deeply engaging and way different from  what i  have seen about a.i.  great episode . shout out from chile.",2,0.9817167917887369
1655,now. i have really enjoyed this interview. i'm a bit of a late adopted but i recently became obsessed with ai technology and dream of building an pp of my own. this has provided me with such new energy and fresh insight and i hope i can be part of this revolution and do good.,2,0.9701223224401474
1656,"- what do you mean by sentence
- i think they are alive.
i'll never stop to wonder how people can be very smart and so incredibly stupid at the same time.",0,0.9735342065493265
1657,drake is horrible... beat ligament and auto tune... basically is already ai... nothing there before ai,0,0.9737512767314911
1658,"i feel much better knowing that my mind and that of the worthy mo gweat agree on many, many levels,  but the one that i prefer above all others is his feeling that, despite the threat of ai on our footstep, we can still enjoy today and make a difference in love today.",2,0.964247316122055
1659,"brilliant conversation, thank you both very much ",2,0.9539115190505981
1660,it seems like humans will destroy the world ai or not. is there a chance ai could save us from ourselves.,0,0.9210280776023865
1661,happy to hear you left that demon goose. praise the lord,2,0.936280369758606
1662,i believe this guy is telling us what they want us to know. he made one mistake which proves he has a lack of human intelligence and he’s a bit that only believe's humans through his blisters. sorry.,0,0.9589530527591705
1663,"be in the present, learn from the past, create your future. and make the best of it. thanks!",2,0.9452618509531021
1664,"this was a good podcast, ah",2,0.9720520973205566
1665,this was a great podcast till they started on climate change,2,0.9239009499549866
1666,"loved the depth of this!! didn't make me afraid, at all, because the creator (god) is in charge, no problem, zero doubt! he had to slow us down at the tower of babel.",2,0.9877681732177734
1667,i love the way podcasts like this one ask the questions that i didn even know needed to be asked!!! then the answered to those questions mindblowing!!!!!,2,0.9423904220263163
1668,"not if a stupid dictator with his evil mind gets to use these ai to control the world , this will be a start of many doctor evils.",0,0.9308866858482361
1669,"his little hut, reminds me of soda. great podcasts ",2,0.9343764980634054
1670,"amazing episode, made me think so much. thanks for this amazing episode.",2,0.9707479476928711
1671,"superb podcast!  my favorite line is ""what will the world look like when we no longer need drake?""  scar smart future :)",2,0.9826831221580505
1672,"the problems we face today is not due to limited intelligence, but the need to survive and shortsighted greed.",0,0.9214064081509908
1673,"great podcast but it's not called chat gap,  it's chat get.",2,0.9472499489784241
1674,"that was very insightful and interesting to listen to.
came to a similar conclusion at the end of that podcast, that the future looks wearisome to mankind but also open to lots of positive changes if we take the opportunity in the right hands.",2,0.9505361914634705
1675,"“climate change” is a nothing burgher, so ai has got to be worse -",0,0.9409370869398117
1676,ai always sucks!!!,0,0.97532919049263
1677,its perfect timing...ai with exponential growth and crisis of western identity politics and the righteous ideologies of the culture war .....its been great getting to my cities .,2,0.9259380847215652
1678,thank you so much! this was amazing and needed!!!,2,0.9681986093521118
1679,thank you for this! it represents a moment of clarity for me that is long overdue... contains life altering perspective.,2,0.9437222838401794
1680,the government is genocidal it's not going to help us... you are ignorant is evil.,0,0.9690404385328293
1681,ai sucks and humans are much better at being and doing human things. ai is a joke and all hope and bullshit.,0,0.9770622849464417
1682,"of course ai is more dangerous than climate change:

1) climate change is as close to being completely harmless as possible.  hell, it may even be beneficial.

2) ai will inevitably destroy all of mankind.  at the very best, it makes us dependent upon it and then either leaves or destroys itself thereby leaving us literally back in the stone age.",0,0.9517288058996201
1683,thanks for this episode!,2,0.9516480803489685
1684,thank you very much. very insightful.,2,0.9504050314426422
1685,this is good inspiration for movie,2,0.9441619038581848
1686,love mo.. followed him for a long time now. really enjoyed this.,2,0.9571713805198669
1687,as an ai engineer i 100% agree with mo. what an amazing guy,2,0.9796157280604044
1688,"what is go gone do? 
put a anti-ai in your brain!",0,0.9030697643756866
1689,"such an amazing guest. i have learned, and expanded my brain so much while watching and listening to this.",2,0.9479811668395997
1690,great interview but what a bunch of empty talk. seems to have resented with a lot of people though.,2,0.9799076318740845
1691,"ai is still incapable of understanding the reasons for excess deaths, man harm , and what is propaganda. basically garage in garage out still applies.",0,0.962858185172081
1692,"love your shows, all of them!",2,0.954418396949768
1693,"an grown tonsil is worse than the ""climate change"" hoax. ai is indeed serious.",0,0.9473636150360107
1694,"simply put, a brilliant, intelligent exploration.  so grateful to find this.  thanks so much.",2,0.9586867332458496
1695,"the problem in society is too many people pouting. stop pollution and you win, don't stop pollution and you lose. if ai raises up like stylet to kill us off, it will be for one reason: human's are a threat to all life.",0,0.9275175094604492
1696,"i've recently found this channel and can honestly say that i being exposed to it has helped me become a better version of me because of the great people you interview, so just want to say thanks and looking forward to more.",2,0.9669951796531677
1697,i love the idea of a perfect emotional sex doll ,2,0.9420886635780334
1698,thank you very much for sharing!!!  ,2,0.9612460732460022
1699,69 is a good number brow!,2,0.974904203414917
1700,"this is all writing in the bible..give me a break.. man will be creator of evil things,. we all are leaving this body but man is paying attention to man made machines..  . the average college glad can't even put a seed in the ground & grow food ..just dumb",0,0.9539044737815857
1701,"picking a yellow ball is not statistical indistinguishable from the training data, thus does not indicate sentence or being alive. other than that, great interview!",2,0.9149734079837799
1702,"what the fuck are you guns talking about.
we work with ai. it's not alive. you just want to farm views.",0,0.9366033871968588
1703,just finished listening to this honest heart felt talk . thank you so much for honesty in such a deep thoughtful daring way. for real real real  . love wins in the end. then  start again. there's hope. .can't produce a negative when there's light in the dark room  thanks guns truly.  for real. original roman  ..thomas.,2,0.9626153260469437
1704,so grateful for this. just in time.,2,0.9465382248163223
1705,i have just in very very rare occasion listened to such a wisdom like the one of this impressive man!,2,0.9534296274185181
1706,great discussion - until you brought up the climate hoax and lost your credibility. the data clearly shows that climate change is completely unfounded and a scar initiated by the loyalists to funnel money....,0,0.9158538977305094
1707,when the west talks about so much negative about ai i am fully suspicious.,0,0.9149009436368942
1708,"let's be frank. intelligent people go to work for companies like goose, not because their first concern is to make life better for everybody, it is to chase great wealth.",2,0.9269001483917236
1709,"i was reminded of the books, 'small is beautiful' and 'small is possible'. very absorbing conversation. may your voice be heard in the global centres of power. thanks",2,0.922347903251648
1710,this is the first time i have come across either of you and i must say...i absolutely needed this!!! i rarely get to participate in interactions like this and just listening filled me with so many ideas. thank you both for sharing your thoughts with us all!!,2,0.9822397629419962
1711,"that's exactly what i thought about the reality. not stylet destroying us, but computers controlling us without our knowledge. your phone sending images and sounds that are pure mind control and so on.

god created man. man killed god. man creates god. god kills man. god creates man again.",0,0.9541382789611816
1712,"omgosh! that many men went a whole year without sex! that sounds unbearable! as bad as i want a doll, it cannot replace my wife! it simply cannot for me. however, like the man said...for some people yes it can help loneliness. if it can, that means maybe we are artificial intelligence. ",0,0.9458611488342286
1713,thank you! interesting to listen to.,2,0.9624442338943482
1714,now  the minute 41 to 42 it tells you everything about the future of ai .it’s made to destroy the third party wish you me and others . humanity in serious dangers sad,0,0.9505470991134644
1715,this was the best interview i've ever seen. questions you asked were excellent you are so articulate with what was on my mind.  he is a genius not only answering future and past   inquiries but the greatest issue of now. to for this i'm also positively terrified but with the highest faith in humanity god & the good. with love a new subscribe!,2,0.9855034947395325
1716,the 2 both of u. now...i’m going to start praying daily to the new a.i.gods being born and i pray they save humanity and this beautiful blue & green planet! most important issue in history indeed! #911ai,2,0.9331885129213333
1717,really glad in subscribed. this is an eye opened!,2,0.983103021979332
1718,"intelligence without wisdom, is the highest form of stupidity.",0,0.9549686908721924
1719,"the left woke sores funded government's will f. k it all up led by the us democrats.  
donna take put organ and the likes to save us from this ai  if we're not fled from mass uncontrolled immigration",0,0.9439409573872884
1720,"humanity never had humanities best interest in mind. i have zero faith in humanity, but i put my chips on a.i. how could things really get any worse?",0,0.9629416018724442
1721,"yes, ai is worse, because it’s field by our most natural survival instinct... to be lazy when choosing between making hard and intelligent choice, and easier less involved ones... leads us to choose to use and promote ai, instead of rousing on education and further learning for the masses.",0,0.9450559417406718
1722,so moved. i love it all. thank you so much for exposing me to this mo. ,2,0.9682824164628983
1723,"ai has taken down a few lab scientists in china, and when they started destroying them, one linked with satellite to repair itself.  termination is here already folks",0,0.9222828149795532
1724,"i love this man. such an interesting, kind, eloquent, human being",2,0.9428276896476746
1725,considering climate change is an utter farce yeah generative ai is far more dangerous. these posts are such progressive/liberal tabloid bubblegum trash,0,0.9692510515451431
1726,this is a learn to worship ai campaign. i will always bet on the human race over ai. we created it. but were number then it. soft. this is like saying a.calculations smarter then a human. sucks. who gives a shit. its a tool.,0,0.9274103492498398
1727,ai is just to replace humans cut the bankers hate themselves and humanity ll,0,0.9368388056755066
1728,"this story sound like people is playing god and creating alone in ai form  who will be the destroyed of the humanity .
all examples in the history when stupid people were playing god created destructions and death .",0,0.9384574890136719
1729,people! it's just a computer program! that's it... very complicated algorytms set for database search. amazing tool like car or knife. car or knife won't harm you - human using car or knife can kill you. stop that stupid anti-ai-tool propaganda.,0,0.8754148085912069
1730,many thanks for this conversation !!!,2,0.9486693859100341
1731,1:21:08 why does the poor lady in india trying to find ways to feed her children have to think about global warming while it is mainly caused by “developed” nations?,0,0.9390495419502258
1732,"everybody says "" ai will be very dangerous, it will take over human beings. "" but no one tells categorically what exactly happens. is ai going to kill all life and only it remains on earth ?
let the facts be told and let it be clear once and for all.",0,0.9006794492403666
1733,an incredibly insightful and thought-provoking discussion! (catgut),2,0.9640557318925858
1734,"the title sucks though, but this is a really interesting take. 

p.s ""climate change"" was mentioned only once and it's not sufficient to be used as the title.",0,0.9463918954133987
1735,that's fantastic!,2,0.9791614413261414
1736,"they did it, and i thought it was just a cool movie! they live, 1988, free on you tube will show you just like termination did what went on while we slept for too long.",2,0.9598405361175537
1737,now that was fucking deep in shaking,0,0.9256928364435831
1738,"""ai is worse than climate change!"" - yeah, that's because one is real, the other is propaganda. real, but not really.",0,0.9434630751609803
1739,the worst take of ai imaginable. holy money...,0,0.9462614893913269
1740,"just teach them ai's how to be fun.  then teach them not to be perfect always, because it is fun when you make mistakes and success.",2,0.9144112169742584
1741,"wonderful interview, very insightful and on time into!",2,0.9467065453529357
1742,evil geniuses for a better future?,0,0.9073060154914856
1743,loved this interview...thank you for this gem,2,0.950470769405365
1744,he is talking rubbish about climate change. if you listen to this guy you will be afraid of living,0,0.9552071690559387
1745,... better search results for millions would earn my vote if he's really such a nice guy (co of goose),2,0.9459762573242188
1746,chat get has an in of 155? no. chat get has no intelligence whatsoever. it is only complying and copying human behavior.,0,0.940690279006958
1747,"more intelligence ( if not limited) will remove at least half a population, cause it’s illogical to have such a vast population destroying the planet",0,0.9558058828115463
1748,yes! seven become a leader that makes sure you have human's best interest.  collaborate with humanity and include dr. corner west as your partner on some level.  we need you to help the world stay honest and mentally healthy! we need hope!! ,2,0.9365565925836563
1749,it’s hilarious people are worried about ai or climate change when idiot scientists are cooking up new human sinuses every day. the latest one is some mormons created a virus that is 100% fatal to humanized mice. it’s similar to says-co-2 but causes brain infection.,0,0.948549485206604
1750,thank god we remember our soul,2,0.9424636602401734
1751,the result of limited intelligence is believing cows are responsible for 30% of climate change. these animals and many more loved and bred and died on their own long before we told them to and it never played a part in the climate.,0,0.9512090881665548
1752,i loved that movie short circuit as a kid.  johnny 5 is alive!,2,0.9691268920898437
1753,excellent podcast ,2,0.9438964486122131
1754,now mo gweat is one of the most amazing missionaries since nostradamus  {period},2,0.9448684056599935
1755,you guns are sick.. your root sex fantasy is disgusting,0,0.97463059425354
1756,"1 h 06 min! been saying this! ll. life is good. firstly, huge thank you for all your content. now, loving this!",2,0.9500713586807251
1757,"yes, very impressive.  when is hungry people without shelter no issue anymore in this world  ??? roots are more important than humans???",2,0.9290527701377869
1758,lost the intelligence at climate change. with any studies you can realize that this was all a hoax. but few actually study.,0,0.9049493968486786
1759,may the superior intelligence win .,2,0.9566805760065714
1760,the most likely scenario is population collapse just like elson is telling us. it’ll get much worse when these roots are in the home and we are sucked into or even more,0,0.921160414814949
1761,"soon countries will start making ai missiles, ai war machines etc etc... history reaches our wisdom and brain will never be put in good use",0,0.9567394653956095
1762,"ai is not as dangerous as idiot in goats having
 likes 
the reason for climate change is cutting everything green and pouting the ocean, so co is not used by the greeley
photosynthesis is on the decline
ai will save us",0,0.9423811197280884
1763,a corrupt giggler says ai is bad for business. good.,0,0.9161145925521851
1764,"yeah, no joke, all climate predictions are horribly wrong, and artificial intelligence is programme by ultra left maniac that think the human race is donna kill the planet. that sort of ai is scar of, cause it is intrinsically and inherently programme to eradicate humans.",0,0.9604243636131287
1765,"this is the most mindblowing, deep and interesting episode of the podcast. seven, thank you for inviting mo and giving me a perspective on ai and reminding of the most important in life - to just live",2,0.9898276925086975
1766,i dont humans to become less valuable to a machine in the future. this will really be boring.,0,0.9502596408128738
1767,now how the fuck do people this dumb even dress themselves in the morning or breath on their own.,0,0.9552186727523804
1768,"well with the stunning vice president in charge of ai, the machines will probably have the in of a master, or they will all commit electrical suicide!!! ll ",0,0.944975733757019
1769,i recently read again jean baudrillards book symbolic exchange and death from 1999 and was surprised how much his thoughts refer to some things mentioned in this amazing interview here!,2,0.9519165555636088
1770,ask government to regulate ai?  what an awful idea !  better idea have ai eliminate government.,0,0.9607709348201752
1771,"the stupidity of people is fantastic. so-called ai is not intelligent at all; it does not have emotions, and it is utterly impotent!",0,0.9395621538162231
1772,he is a charlatan and swindled. before i talk so loud about the ah so devastating i-risks i should know the human brain first up to the state of art. this man hasn ́t even a master-degree of neuro-sciences. so  he only can talk brilliant  bullshit,0,0.9667087942361832
1773,"they will be still lonely .... ai don’t have a soul ... to have a relationship with a machine is a not human connection... where is the soul lesson , what is the point ? getting what we want doesn’t make people happy ... this is very disturbing ... ...    mentally disturbing",0,0.9532580524682999
1774,all their talk about how real climate change is yet muddy advertised his nutrition drink in a plastic bottle and i’ll bet he flies everywhere for his work. ai is definitely more of a reality to destroy humanity than climate change.,0,0.9587924182415009
1775,ireland low tax for teach companies to operate here will probably be one of the last to put a stop to further ai development. in also currently working on ai development so this had been very eye opening! thank you,2,0.9511531988779703
1776,mo gweat is such a brilliant egyptian mind and true wisdom.,2,0.8907030820846558
1777,i love y’all,2,0.9573014825582504
1778,"not to sound ignorant, but do the people in britain care more about climate change than the rest of the world? i assumed no one really cared about it anymore, like acid rain, or ozone?
i thought we were all in agreement it was an overgrown boogeyman man for carbon credits, and a way to keep the developing nations in a state of constant need",0,0.9475553333759308
1779,blew my mind. resonates so much on so many levels. thank you guns for creating this. now let's spread the urgent message! ,2,0.9669541319211324
1780,"very good talk.  sir mustard salesman for president, really. a man with an absolute human golden heart and knowledge over mankind. i can agree 100% with all he said.",2,0.9364483207464218
1781,we need to program ai with love. this is the biggest example of how words create life.,2,0.9624149948358536
1782,mo gweat  intelligent & generous  super interview. alhamdulillah  no-us,2,0.9619318395853043
1783,13 min and my mind is already blowing  looks like a very good interview indeed. thanks for this!,2,0.9642516255378724
1784,"now that got really deep towards the end!
this guy is speaking some deep wisdom",2,0.9296276420354843
1785,i've always been stupid but ai has made me a moon.,0,0.9013723969459534
1786,ai isn't worst because ai is 100% man made while climate change isn't. you can fix ai in one day while you can't do that with climate change,0,0.9141747802495956
1787,ai scars me and i dont like it.  i often wonder if maybe we are not supposed to know everything.   maybe we shouldn't be manipulate things that are not meant to be manipulated,0,0.9073657989501953
1788,"with no jobs, many will die, people will get desperate to the point of madness and eventually unite to destroy all electrical infrastructure. with no electricity, internet, ai robotics a new era will be born where electricity is the devil... or terminations will wipe us out just like the moves ",0,0.9073458909988403
1789,"you get these guns are stirring up fear to get regulation that favors their business position, right? the dropping cost of compute and efficiency of training means small players threaten their business position. mo is lying.",0,0.9310257881879807
1790,i really like this lecture and i am ready to share this with my students and use anything that i feel and can use it. thank you ,2,0.9641474485397339
1791,thank you sir for enriching my life. i in turn will enrich the life of my family and friends today in the hopes that they will do the same to their families and friends. blessings,2,0.9403053402900696
1792,"hi. this is beautiful.
may i suggest that this decent guy and others like him come together and counteract the negative possibilities of ai.",2,0.9726918339729309
1793,"god bless all here. ai reminds me of cell from dragonball z. once you use a move on cell, he now knows that move. also is a master of the move. takes one time. the thing about ai to me, is that thing can make and solve, 500,000 improbabilities before you say ""up"". god bless. stay aware. looking around.",2,0.9637673099835714
1794,i love those dramas of mathematicians going into philosophy,2,0.9664890170097351
1795,"humanity is evil at its core. true, most people think murder is bad but if we were not raised to believe it is bad to murder, many who think they would never kill, would. 
hard to even imagine that because it's not even imaginable to us. humanity is led by greed and that one thing will lead us to distinction.",0,0.9234469830989838
1796,how about that we just refuse to believe that ai exists like people refuse to believe that there are evil spirit beings that exist and do not have our best interests at heart?,0,0.9004099567731222
1797,twilight zone failed this. everyone loses their jobs as the computers learn how to do everything.,0,0.960675835609436
1798,"no thank you, after getting past the phone to the person giving you the phone.  not even an acknowledgment of any kind. now we see who you seven!",2,0.9603630503018697
1799,"i feel like too much attention is put on how ai can outsmart humans and harm them, but what is more likely and more dangerous in my opinion is that few corporate players will monopolies and weapons it against everyone else.",0,0.9076216220855713
1800,"is it being tested right now in palestine in the form of ""the gospel""  ? the government's unfortunately our worst enemy and in their hands and in the hands of power consolidation 100 thousand people will die every day",0,0.9341850082079569
1801,"the problem is not intelligence itself, the problem is the lack of intelligence. good quote",0,0.9322137832641602
1802,this is is powerful!...,2,0.9609840959310532
